size	max_diss	av_diss	diameter	separation	medoid	avg_width
48	0.5208076754246916	0.32774639171898445	0.7294671573760401	0.34327215678253986	hoop.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0.3660689090583111
18	0.7674314537651025	0.34793395195514454	0.8205497647969562	0.5337154382711327	hoop.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.3771773400729885
17	0.7207893315264884	0.3812164083824861	0.8378674157611842	0.22209514122170293	hoop.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.14993297102673941
18	0.4423070771709072	0.21680194273770795	0.5464170982717518	0.16880190305101395	hoop.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.39873151017627406
28	0.6034935535390908	0.32556554234815166	0.7508563221402519	0.061019383703825314	hoop.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.11985493131659565
21	0.40551493583670584	0.23391268479889313	0.5528385292174753	0.05842198518668762	hoop.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.24647454858471818
30	0.3717099811754152	0.21579484662084228	0.545988704951961	0.05842198518668762	hoop.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.1497541640949209
32	0.32408118867175006	0.17649478093335236	0.42301798029329984	0.061019383703825314	hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.4683250614610451
