pmi10	raw_co10	pmi4	raw_co4	raw_freq	cw
-1.9870027	7	-2.3299878	2.0	40176	13/num
1.4582655	1			182	130/name
-1.0243793	3	-1.2142286	1.0	6560	130/num
-0.2855669	1			1045	1300/num
2.3183656	3			230	1302/noun
2.0629632	1	2.9638634	1.0	101	1302/num
4.7025304	2			14	1304/noun
-0.5396698	1	0.37215963	1.0	1342	134/num
3.39613	1			26	1382/num
0.7911078	5	0.782246	2.0	1791	13de/num
2.4848812	1			66	14-15/noun
3.5642397	1			22	14-22u./noun
2.772045	1			49	14-daagse/adj
1.1229877	1	2.02679	1.0	260	14-jarig/adj
-0.040940844	2			1660	14-jarige/adj
3.0375228	1			37	14.12/num
-2.1421404	1			6653	14.30/noun
1.4272745	1	2.3299356	1.0	194	14.55/num
-0.7464026	15	-1.1607124	4.0	24865	14/noun
-1.9193664	9	-1.8200178	4.0	48120	14/num
-0.28395838	1			1046	140.000/num
-0.28673515	1	0.6212165	1.0	1049	1400/num
-0.4169591	1			1187	141/num
-0.52647495	1			1330	142/num
-0.8724169	1			1868	145/num
5.1333137	1			5	1451/noun
2.65024	1			55	1453/noun
3.7608507	1			18	1497/noun
-0.16415185	2			1856	14de/num
1.8395137	1			126	14e/num
6.648441	1			1	15-10-'59/num
1.4717262	1	2.379555	1.0	183	15-12/num
-0.23114651	2			2009	15-jarige/adj
-0.94708896	3			6093	15.000/num
1.1863053	1			237	15.20/noun
-0.948124	15	-0.95958585	6.0	30549	15/noun
-1.1870306	26	-1.9251127	5.0	66844	15/num
-1.0446329	10	-1.3392724	3.0	22300	150/num
0.5709132	1	1.4853886	1.0	441	1500/noun
-2.0682752	1			6208	1500/num
-0.14373532	1	0.77039576	1.0	898	151/num
2.8462327	1			45	1516/noun
0.018978419	2	0.23609215	1.0	1536	155/num
6.648441	1			1	1560-1634/noun
6.648441	1			1	1564-1600/noun
-0.19055378	1			945	157/num
3.5129466	1			23	1573/noun
4.459584	2			18	1586/noun
-0.59992105	2			2896	16-jarige/adj
-0.68836594	1	0.2208482	1.0	1562	16.000/num
3.9640005	1			15	16.22/num
-1.2341194	1			2691	16.30/noun
-1.0850676	1			2293	16.45/noun
-1.1597325	8	-2.3325086	1.0	20089	16/noun
-1.0480231	18	-1.6414819	4.0	40303	16/num
-2.007601	1			5839	160/num
1.1939747	2			474	1600/noun
-0.469697	1			1259	1600/num
0.41491276	2			1033	162/num
2.2866168	1	3.2043438	1.0	79	1625/noun
2.8872406	1			44	1625/num
5.9552937	1	6.8758864	1.0	2	163-delige/adj
2.84289	2	3.058174	1.0	91	1630/noun
2.4618208	1			67	1633/noun
6.648441	1	7.5690336	1.0	1	164_ontwerp/noun
-0.32603818	1			1082	166/num
2.9823182	1			40	1668/noun
-0.4287619	1			1206	168/num
2.528591	1	3.4439173	1.0	62	1685/noun
1.8807266	2			238	16de-eeuwse/adj
4.1761127	1			12	16de/noun
-0.0414487	3			2459	16de/num
1.536453	1			169	16e/num
3.578065	1			22	17-17/num
0.37933093	7	0.033503205	2.0	3798	17-jarige/adj
0.0065408144	1			770	17./noun
-0.5667992	1	0.34164333	1.0	1387	17.000/num
-1.0787419	1			2347	17.30/num
3.6231496	1			21	17.33/num
-1.0129002	11	-2.505014	1.0	23878	17/noun
-1.2430035	14	-2.278687	2.0	38139	17/num
-0.0143087385	1			800	170.000/num
-0.9077389	2	-0.6924284	1.0	3896	170/num
1.1402677	1			252	1700/noun
3.2472434	1			30	1710/noun
3.2290761	1			31	1716/noun
1.8411463	3			407	1730/num
-1.1738638	1			2537	175/num
2.84289	1	3.751321	1.0	46	1756/noun
2.792988	1			48	175ste/num
1.81335	1	2.7307694	1.0	127	1780/noun
