_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base	soc_vector	pam_cluster	is_medoid
harden.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	-0.04504178651570465	-0.3491715782126827	NA	NA	bound	504	all	5_5	1	no	5000	5000	all	4_4	279	harden	0.20330767029862157	BOW	all_5000	c3	0
harden.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.14134765298786142	0.05148485280892492	NA	NA	bound	504	all	5_5	1	no	FOC	254	nav	4_4	279	harden	0.16307926363590325	BOW	nav_FOC	c2	0
harden.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.05964303028574022	0.015799757977666435	NA	NA	bound	504	all	5_5	1	no	FOC	504	all	4_4	279	harden	0.1494957480541804	BOW	all_FOC	c2	0
harden.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	0.18800101764427188	-0.11979307020651866	NA	NA	bound	176	lex	3_3	1	weight	5000	5000	nav	4_4	271	harden	0.17240123526778234	BOW	nav_5000	c5	0
harden.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.22037204223451978	-0.15515541778532282	NA	NA	bound	176	lex	3_3	1	weight	5000	5000	all	4_4	271	harden	0.17682730543430253	BOW	all_5000	c5	0
harden.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.18514527579378479	-0.13557469756979773	NA	NA	bound	176	lex	3_3	1	weight	FOC	116	nav	4_4	271	harden	0.1664549321375902	BOW	nav_FOC	c5	0
harden.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	0.1725875311601192	-0.1119169593193891	NA	NA	bound	176	lex	3_3	1	weight	FOC	176	all	4_4	271	harden	0.15527630256378022	BOW	all_FOC	c5	0
harden.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	0.22897610327249548	-0.11067638292473553	NA	NA	bound	176	lex	3_3	1	selection	5000	5000	nav	4_4	271	harden	0.14091747525962725	BOW	nav_5000	c5	0
harden.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.22645614820882592	-0.18032040896734072	NA	NA	bound	176	lex	3_3	1	selection	5000	5000	all	4_4	271	harden	0.18098323208317812	BOW	all_5000	c5	0
harden.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.20574974892655165	-0.10909801197964726	NA	NA	bound	176	lex	3_3	1	selection	FOC	116	nav	4_4	271	harden	0.1839456930286175	BOW	nav_FOC	c5	0
harden.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	0.1986331791182899	-0.08166036995008152	NA	NA	bound	176	lex	3_3	1	selection	FOC	176	all	4_4	271	harden	0.1529865255616175	BOW	all_FOC	c5	1
harden.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	0.2284459940483753	-0.10623141983083988	NA	NA	bound	204	lex	3_3	1	no	5000	5000	nav	4_4	275	harden	0.14366207064599798	BOW	nav_5000	c5	0
harden.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	0.23563241176856575	-0.19616187080839745	NA	NA	bound	204	lex	3_3	1	no	5000	5000	all	4_4	275	harden	0.18162056147962916	BOW	all_5000	c5	0
harden.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	0.20762902145406215	-0.0967310314639907	NA	NA	bound	204	lex	3_3	1	no	FOC	139	nav	4_4	275	harden	0.19272677052061768	BOW	nav_FOC	c5	0
harden.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	0.18894715294844477	-0.08620661634686037	NA	NA	bound	204	lex	3_3	1	no	FOC	204	all	4_4	275	harden	0.14988044513687984	BOW	all_FOC	c5	0
harden.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.20051658579816703	-0.06437229633473736	NA	NA	bound	232	all	3_3	1	weight	5000	5000	nav	4_4	279	harden	0.1642910689995315	BOW	nav_5000	c5	0
harden.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.23654777951880668	-0.0840033185786365	NA	NA	bound	232	all	3_3	1	weight	5000	5000	all	4_4	279	harden	0.1626771333257253	BOW	all_5000	c5	0
harden.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.1861480720655036	-0.07549353655476225	NA	NA	bound	232	all	3_3	1	weight	FOC	116	nav	4_4	279	harden	0.1968085332192508	BOW	nav_FOC	c5	0
harden.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.18790821497167196	-0.06215135000894879	NA	NA	bound	232	all	3_3	1	weight	FOC	232	all	4_4	279	harden	0.190927420132519	BOW	all_FOC	c5	0
harden.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.21799641420848465	-0.016041431745872112	NA	NA	bound	232	all	3_3	1	selection	5000	5000	nav	4_4	279	harden	0.14173205769561162	BOW	nav_5000	c5	0
harden.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.24167150610046514	-0.0980906873147069	NA	NA	bound	232	all	3_3	1	selection	5000	5000	all	4_4	279	harden	0.17285515075871288	BOW	all_5000	c5	0
harden.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.19051491792240674	-0.010816823386654162	NA	NA	bound	232	all	3_3	1	selection	FOC	116	nav	4_4	279	harden	0.17010993229383925	BOW	nav_FOC	c5	0
harden.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.1851965000520308	-0.033790439823760586	NA	NA	bound	232	all	3_3	1	selection	FOC	232	all	4_4	279	harden	0.16162082571008335	BOW	all_FOC	c5	0
harden.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.2250353844106706	8.628040793522343e-4	NA	NA	bound	295	all	3_3	1	no	5000	5000	nav	4_4	279	harden	0.12963392095102608	BOW	nav_5000	c5	0
harden.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.27541286816524047	-0.16605764009054264	NA	NA	bound	295	all	3_3	1	no	5000	5000	all	4_4	279	harden	0.17055179773944765	BOW	all_5000	c5	0
harden.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.18226501895871405	-0.016366477269679023	NA	NA	bound	295	all	3_3	1	no	FOC	139	nav	4_4	279	harden	0.15148312495578378	BOW	nav_FOC	c5	0
harden.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.1743315545577979	-0.021165040168847564	NA	NA	bound	295	all	3_3	1	no	FOC	295	all	4_4	279	harden	0.14486286610459004	BOW	all_FOC	c5	0
harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.20978115196404726	-0.024796432674966187	NA	NA	nobound	431	lex	10_10	1	weight	5000	5000	nav	4_4	279	harden	0.1679999705937967	BOW	nav_5000	c1	0
harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.20694398952435075	-0.11621674136902269	NA	NA	nobound	431	lex	10_10	1	weight	5000	5000	all	4_4	279	harden	0.17441008115113574	BOW	all_5000	c1	0
harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.2961067373713429	0.0014915261946204194	NA	NA	nobound	431	lex	10_10	1	weight	FOC	295	nav	4_4	279	harden	0.14620904738923735	BOW	nav_FOC	c1	0
harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.2549955728940744	-0.008132588842008572	NA	NA	nobound	431	lex	10_10	1	weight	FOC	431	all	4_4	279	harden	0.1692494918906349	BOW	all_FOC	c1	0
harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.14233259729641237	-0.04485761777862118	NA	NA	nobound	431	lex	10_10	1	selection	5000	5000	nav	4_4	279	harden	0.20083146293580498	BOW	nav_5000	c4	0
harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.19086830987156728	-0.27147222017028505	NA	NA	nobound	431	lex	10_10	1	selection	5000	5000	all	4_4	279	harden	0.2161703167032915	BOW	all_5000	c3	0
harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.27921916545947734	0.006146936688474587	NA	NA	nobound	431	lex	10_10	1	selection	FOC	295	nav	4_4	279	harden	0.17246374386762905	BOW	nav_FOC	c4	0
harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.2256738180114611	-0.010639294383829045	NA	NA	nobound	431	lex	10_10	1	selection	FOC	431	all	4_4	279	harden	0.1637611347471654	BOW	all_FOC	c4	0
harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.268933417235961	-0.029292192445257173	NA	NA	nobound	1107	lex	10_10	1	no	5000	5000	nav	4_4	279	harden	0.2008957207314596	BOW	nav_5000	c4	0
harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.39515903349506626	-0.32855482038224315	NA	NA	nobound	1107	lex	10_10	1	no	5000	5000	all	4_4	279	harden	0.2166374876941233	BOW	all_5000	c4	0
harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.312932113104145	0.03138551857156485	NA	NA	nobound	1107	lex	10_10	1	no	FOC	790	nav	4_4	279	harden	0.16675288818536543	BOW	nav_FOC	c4	0
harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.2914580143718921	0.01833372070057511	NA	NA	nobound	1107	lex	10_10	1	no	FOC	1107	all	4_4	279	harden	0.17586151503156117	BOW	all_FOC	c4	1
harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.2080033402990761	0.025637778022535845	NA	NA	nobound	556	all	10_10	1	weight	5000	5000	nav	4_4	279	harden	0.12194482050083184	BOW	nav_5000	c1	0
harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.22575330216967585	-0.10728415979418401	NA	NA	nobound	556	all	10_10	1	weight	5000	5000	all	4_4	279	harden	0.17491398830259441	BOW	all_5000	c1	0
harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.30076734839842023	0.03360874275989489	NA	NA	nobound	556	all	10_10	1	weight	FOC	295	nav	4_4	279	harden	0.12338279782923194	BOW	nav_FOC	c1	0
harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.2642501584016861	0.023449305431411382	NA	NA	nobound	556	all	10_10	1	weight	FOC	556	all	4_4	279	harden	0.1312104819024127	BOW	all_FOC	c1	0
harden.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.08934925522069473	0.03578019285612901	NA	NA	nobound	556	all	10_10	1	selection	5000	5000	nav	4_4	279	harden	0.17031777635391698	BOW	nav_5000	c2	0
harden.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.20632083129352136	-0.33621535850582507	NA	NA	nobound	556	all	10_10	1	selection	5000	5000	all	4_4	279	harden	0.22434696282396188	BOW	all_5000	c3	0
harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.2652429467811759	0.040800806972499666	NA	NA	nobound	556	all	10_10	1	selection	FOC	295	nav	4_4	279	harden	0.1573653479476244	BOW	nav_FOC	c4	0
harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.23053765671550053	0.03213032898980592	NA	NA	nobound	556	all	10_10	1	selection	FOC	556	all	4_4	279	harden	0.16196896303668026	BOW	all_FOC	c4	0
harden.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.23135141121538336	0.18289592479736125	NA	NA	nobound	1444	all	10_10	1	no	5000	5000	nav	4_4	279	harden	0.20810151013873285	BOW	nav_5000	c4	0
harden.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.28314006728079	0.46647777070509056	NA	NA	nobound	1444	all	10_10	1	no	5000	5000	all	4_4	279	harden	0.2386397811768303	BOW	all_5000	c4	0
harden.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.30564562149702057	0.0909714251644829	NA	NA	nobound	1444	all	10_10	1	no	FOC	790	nav	4_4	279	harden	0.1859112590067857	BOW	nav_FOC	c4	0
harden.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.3177404809028537	0.1010915203374757	NA	NA	nobound	1444	all	10_10	1	no	FOC	1444	all	4_4	279	harden	0.17764455903207058	BOW	all_FOC	c4	0
harden.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.08399354562480237	-0.04341650302541915	NA	NA	nobound	349	lex	5_5	1	weight	5000	5000	nav	4_4	278	harden	0.20331632022466947	BOW	nav_5000	c2	0
harden.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.10742796736635757	-0.136380613114722	NA	NA	nobound	349	lex	5_5	1	weight	5000	5000	all	4_4	278	harden	0.2010071196918408	BOW	all_5000	c3	0
harden.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.19686494414779412	-0.04199949754206811	NA	NA	nobound	349	lex	5_5	1	weight	FOC	237	nav	4_4	278	harden	0.18037337489411273	BOW	nav_FOC	c2	0
harden.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1296317087618522	-0.03941751201655028	NA	NA	nobound	349	lex	5_5	1	weight	FOC	349	all	4_4	278	harden	0.1915204703947897	BOW	all_FOC	c2	0
harden.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.03151926195945601	-0.05173656969569627	NA	NA	nobound	349	lex	5_5	1	selection	5000	5000	nav	4_4	278	harden	0.2135903164487706	BOW	nav_5000	c2	0
harden.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.07586762796179965	-0.23642013653017296	NA	NA	nobound	349	lex	5_5	1	selection	5000	5000	all	4_4	278	harden	0.21040212609169437	BOW	all_5000	c3	0
harden.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1652550246221137	-0.03306426056729199	NA	NA	nobound	349	lex	5_5	1	selection	FOC	237	nav	4_4	278	harden	0.19593644516665734	BOW	nav_FOC	c2	0
harden.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.08365332470088609	-0.03621013266863672	NA	NA	nobound	349	lex	5_5	1	selection	FOC	349	all	4_4	278	harden	0.1755963151073471	BOW	all_FOC	c2	0
harden.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.042482208652344644	-0.04905919935833693	NA	NA	nobound	515	lex	5_5	1	no	5000	5000	nav	4_4	279	harden	0.2140784430992205	BOW	nav_5000	c2	0
harden.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.14320526957657012	-0.3081968728147239	NA	NA	nobound	515	lex	5_5	1	no	5000	5000	all	4_4	279	harden	0.217931726421291	BOW	all_5000	c3	0
harden.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.19497551104056265	-0.03489170486465136	NA	NA	nobound	515	lex	5_5	1	no	FOC	362	nav	4_4	279	harden	0.1971768405094164	BOW	nav_FOC	c2	0
harden.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.11236653542727823	-0.0429631319945499	NA	NA	nobound	515	lex	5_5	1	no	FOC	515	all	4_4	279	harden	0.1879982009768225	BOW	all_FOC	c2	0
harden.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.08844637168142634	0.005152894495595119	NA	NA	nobound	462	all	5_5	1	weight	5000	5000	nav	4_4	279	harden	0.1487617237618265	BOW	nav_5000	c2	0
harden.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.1342655572395326	-0.13813024097450355	NA	NA	nobound	462	all	5_5	1	weight	5000	5000	all	4_4	279	harden	0.18345517843066755	BOW	all_5000	c3	0
harden.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.20713386112896393	0.004213275192904848	NA	NA	nobound	462	all	5_5	1	weight	FOC	237	nav	4_4	279	harden	0.1567271103743871	BOW	nav_FOC	c1	0
harden.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.14182115749279733	-8.258906076316484e-4	NA	NA	nobound	462	all	5_5	1	weight	FOC	462	all	4_4	279	harden	0.17037720025794684	BOW	all_FOC	c2	0
harden.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	-0.017708536719950797	0.00981634357385378	NA	NA	nobound	462	all	5_5	1	selection	5000	5000	nav	4_4	279	harden	0.16561658081035527	BOW	nav_5000	c2	0
harden.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.10017999498866363	-0.28462233404141174	NA	NA	nobound	462	all	5_5	1	selection	5000	5000	all	4_4	279	harden	0.2113590578817155	BOW	all_5000	c3	0
harden.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1696303825571446	0.02282546663835264	NA	NA	nobound	462	all	5_5	1	selection	FOC	237	nav	4_4	279	harden	0.1703837386995727	BOW	nav_FOC	c2	0
