_model	model.x	model.y	foc_minimum_features	soc_length	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_pos	soc_soc_win	stress	foc_base
stof.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.4247440491327213	-0.3373467869619204	1	FOC	766	313	stof	NA	NA	bound	766	all	10_10	selection	all	4_4	0.15043675053220598	BOW
stof.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.44219094702849715	-1.2238087429806417	1	5000	5000	313	stof	NA	NA	bound	1416	all	10_10	no	nav	4_4	0.23350219755798512	BOW
stof.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	2.1874518688607965	-1.7597439576030576	1	5000	5000	313	stof	NA	NA	bound	1416	all	10_10	no	all	4_4	0.18867008559597667	BOW
stof.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.6518295291147378	-0.6950646678059978	1	FOC	870	313	stof	NA	NA	bound	1416	all	10_10	no	nav	4_4	0.16119614832331985	BOW
stof.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.6217778836573702	-0.8018529528175796	1	FOC	1416	313	stof	NA	NA	bound	1416	all	10_10	no	all	4_4	0.18006988245396008	BOW
stof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.8348331941607788	-0.040037416150610836	1	5000	5000	307	stof	NA	NA	bound	483	lex	5_5	weight	nav	4_4	0.15597565634217328	BOW
stof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	0.36073640979413213	-1.5105731261616524	1	5000	5000	307	stof	NA	NA	bound	483	lex	5_5	weight	all	4_4	0.22069632200366393	BOW
stof.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.06497713104789	0.25913751883337516	1	FOC	375	307	stof	NA	NA	bound	483	lex	5_5	weight	nav	4_4	0.16335298152190486	BOW
stof.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-1.016401783463389	0.21320401655558355	1	FOC	483	307	stof	NA	NA	bound	483	lex	5_5	weight	all	4_4	0.15129935342700318	BOW
stof.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.8074789068499926	-0.27808075309965247	1	5000	5000	307	stof	NA	NA	bound	483	lex	5_5	selection	nav	4_4	0.16805559814058774	BOW
stof.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.1599206349772616	-1.6188420413028228	1	5000	5000	307	stof	NA	NA	bound	483	lex	5_5	selection	all	4_4	0.2184140877380742	BOW
stof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-1.033713188211047	0.06285980580134641	1	FOC	375	307	stof	NA	NA	bound	483	lex	5_5	selection	nav	4_4	0.16676757233497502	BOW
stof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.9747638125676377	0.022617361676645766	1	FOC	483	307	stof	NA	NA	bound	483	lex	5_5	selection	all	4_4	0.15449684163950542	BOW
stof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.9605648148039513	-0.46905668118649374	1	5000	5000	312	stof	NA	NA	bound	711	lex	5_5	no	nav	4_4	0.1554352928786888	BOW
stof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	0.12519517678161016	-2.1907163417815276	1	5000	5000	312	stof	NA	NA	bound	711	lex	5_5	no	all	4_4	0.21573154867643649	BOW
stof.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.1514943211018784	-0.05451847759024915	1	FOC	542	312	stof	NA	NA	bound	711	lex	5_5	no	nav	4_4	0.14751359497910047	BOW
stof.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.0823760688839958	-0.10843552272305268	1	FOC	711	312	stof	NA	NA	bound	711	lex	5_5	no	all	4_4	0.137415486713441	BOW
stof.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.2146335763381262	-0.09691092739530494	1	5000	5000	313	stof	NA	NA	bound	583	all	5_5	weight	nav	4_4	0.12696563876328124	BOW
stof.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	1.1579955529710895	-0.9105761518108456	1	5000	5000	313	stof	NA	NA	bound	583	all	5_5	weight	all	4_4	0.1832444794796728	BOW
stof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.721217142291839	0.24962862690016047	1	FOC	375	313	stof	NA	NA	bound	583	all	5_5	weight	nav	4_4	0.13902343457735097	BOW
stof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.6361524134947866	0.20696891568503484	1	FOC	583	313	stof	NA	NA	bound	583	all	5_5	weight	all	4_4	0.1254104875225763	BOW
stof.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.5454731055449974	-0.17254044317382147	1	5000	5000	313	stof	NA	NA	bound	583	all	5_5	selection	nav	4_4	0.24601980636796583	BOW
stof.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	1.9830939962891572	-0.5023937080590501	1	5000	5000	313	stof	NA	NA	bound	583	all	5_5	selection	all	4_4	0.2163711393529212	BOW
stof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.34449193786792376	0.05391382686376607	1	FOC	375	313	stof	NA	NA	bound	583	all	5_5	selection	nav	4_4	0.17460611550802502	BOW
stof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.29551420161090675	0.023187030552782522	1	FOC	583	313	stof	NA	NA	bound	583	all	5_5	selection	all	4_4	0.17071481942752353	BOW
stof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.5008858595836604	-0.3273195122232604	1	5000	5000	313	stof	NA	NA	bound	896	all	5_5	no	nav	4_4	0.23772226712129152	BOW
stof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	2.102902768093959	-0.7885451772929027	1	5000	5000	313	stof	NA	NA	bound	896	all	5_5	no	all	4_4	0.2080898405518695	BOW
stof.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.359566521008955	-0.11210507336461029	1	FOC	542	313	stof	NA	NA	bound	896	all	5_5	no	nav	4_4	0.16131157141805263	BOW
stof.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.27659240893527876	-0.19810450813097324	1	FOC	896	313	stof	NA	NA	bound	896	all	5_5	no	all	4_4	0.16435049717644717	BOW
stof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.6530121853756324	0.140736103438743	1	5000	5000	292	stof	NA	NA	bound	341	lex	3_3	weight	nav	4_4	0.16943464917979012	BOW
stof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.6325090589756722	-1.291426920996108	1	5000	5000	292	stof	NA	NA	bound	341	lex	3_3	weight	all	4_4	0.22964875513089	BOW
stof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.8948050367336619	0.44798783363065176	1	FOC	259	292	stof	NA	NA	bound	341	lex	3_3	weight	nav	4_4	0.1483537073004055	BOW
stof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.8412639194745902	0.41352611922359583	1	FOC	341	292	stof	NA	NA	bound	341	lex	3_3	weight	all	4_4	0.14772927185401477	BOW
stof.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.632223345856066	-0.03214458180264167	1	5000	5000	292	stof	NA	NA	bound	341	lex	3_3	selection	nav	4_4	0.1679164389856576	BOW
stof.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.49631534789345744	-1.3676621472336175	1	5000	5000	292	stof	NA	NA	bound	341	lex	3_3	selection	all	4_4	0.23675964037820765	BOW
stof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.8326534564947312	0.35541814400480876	1	FOC	259	292	stof	NA	NA	bound	341	lex	3_3	selection	nav	4_4	0.1583812183699415	BOW
stof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.7898820270067455	0.3213130178842362	1	FOC	341	292	stof	NA	NA	bound	341	lex	3_3	selection	all	4_4	0.15142255200257276	BOW
stof.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-1.0128391250581108	-0.31042061111770264	1	5000	5000	307	stof	NA	NA	bound	455	lex	3_3	no	nav	4_4	0.1623097173371566	BOW
stof.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	0.5866906152179537	-2.0562076260943725	1	5000	5000	307	stof	NA	NA	bound	455	lex	3_3	no	all	4_4	0.22203230259160614	BOW
stof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.1486967171641145	0.42336682080838267	1	FOC	341	307	stof	NA	NA	bound	455	lex	3_3	no	nav	4_4	0.1512473051811435	BOW
stof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-1.1095594047892714	0.3979223977376924	1	FOC	455	307	stof	NA	NA	bound	455	lex	3_3	no	all	4_4	0.14381296728057533	BOW
stof.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.006328794669239629	0.20524672032540955	1	5000	5000	312	stof	NA	NA	bound	418	all	3_3	weight	nav	4_4	0.13606161274745732	BOW
stof.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	1.4534126989030436	-0.5305957279675679	1	5000	5000	312	stof	NA	NA	bound	418	all	3_3	weight	all	4_4	0.19485562878221552	BOW
stof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.704014729429625	0.6082256216102998	1	FOC	259	312	stof	NA	NA	bound	418	all	3_3	weight	nav	4_4	0.13322721547697203	BOW
stof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.6060018321449122	0.5487576592751666	1	FOC	418	312	stof	NA	NA	bound	418	all	3_3	weight	all	4_4	0.1366971750819106	BOW
stof.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.6856808525172311	0.30719739943580304	1	5000	5000	312	stof	NA	NA	bound	418	all	3_3	selection	nav	4_4	0.23660519627122475	BOW
stof.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	1.94487185744437	0.11490630952247978	1	5000	5000	312	stof	NA	NA	bound	418	all	3_3	selection	all	4_4	0.22159379318830555	BOW
stof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.2678935788818129	0.4568952899374275	1	FOC	259	312	stof	NA	NA	bound	418	all	3_3	selection	nav	4_4	0.18742211491925878	BOW
stof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.19828001722300087	0.38937969510800613	1	FOC	418	312	stof	NA	NA	bound	418	all	3_3	selection	all	4_4	0.1981124156333815	BOW
stof.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.7027392959238921	0.20594788696259295	1	5000	5000	312	stof	NA	NA	bound	590	all	3_3	no	nav	4_4	0.24463942465786032	BOW
stof.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	2.1636781256935596	-0.0497739854229127	1	5000	5000	312	stof	NA	NA	bound	590	all	3_3	no	all	4_4	0.22713045816802632	BOW
stof.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.2607545236287611	0.34626116580461247	1	FOC	341	312	stof	NA	NA	bound	590	all	3_3	no	nav	4_4	0.16512635609841914	BOW
stof.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	-0.16620615273773373	0.2552920062582423	1	FOC	590	312	stof	NA	NA	bound	590	all	3_3	no	all	4_4	0.17230997488016792	BOW
stof.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-1.05748236348976	-0.1847158285183226	1	5000	5000	311	stof	NA	NA	nobound	747	lex	10_10	weight	nav	4_4	0.1553691840136864	BOW
stof.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.03795920350861766	-1.667979836932555	1	5000	5000	311	stof	NA	NA	nobound	747	lex	10_10	weight	all	4_4	0.21193261401665192	BOW
stof.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.283964355505933	0.13539098017214213	1	FOC	579	311	stof	NA	NA	nobound	747	lex	10_10	weight	nav	4_4	0.12617977490661714	BOW
stof.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-1.251234414216503	0.10971494636522464	1	FOC	747	311	stof	NA	NA	nobound	747	lex	10_10	weight	all	4_4	0.12527698030623835	BOW
stof.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-1.1804616643969277	-0.6371912240255373	1	5000	5000	311	stof	NA	NA	nobound	747	lex	10_10	selection	nav	4_4	0.1628884828342369	BOW
stof.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.276980302841661	-1.970346999833367	1	5000	5000	311	stof	NA	NA	nobound	747	lex	10_10	selection	all	4_4	0.21204629729757513	BOW
stof.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-1.3859435369050743	-0.18322966462277498	1	FOC	579	311	stof	NA	NA	nobound	747	lex	10_10	selection	nav	4_4	0.1495053303454689	BOW
stof.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-1.3326322977959084	-0.23638114505929064	1	FOC	747	311	stof	NA	NA	nobound	747	lex	10_10	selection	all	4_4	0.13951657123592517	BOW
stof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-1.4145355733906453	-0.871997234916304	1	5000	5000	313	stof	NA	NA	nobound	1452	lex	10_10	no	nav	4_4	0.152250442637819	BOW
stof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.4098957175982122	-2.998341874046818	1	5000	5000	313	stof	NA	NA	nobound	1452	lex	10_10	no	all	4_4	0.17599256790247825	BOW
stof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.496680026410977	-0.47185515911616494	1	FOC	1112	313	stof	NA	NA	nobound	1452	lex	10_10	no	nav	4_4	0.13290608383869276	BOW
stof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-1.448489331995122	-0.5282190238247424	1	FOC	1452	313	stof	NA	NA	nobound	1452	lex	10_10	no	all	4_4	0.132083060877394	BOW
stof.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.5040916012800382	-0.3961957359161762	1	5000	5000	313	stof	NA	NA	nobound	889	all	10_10	weight	nav	4_4	0.12913992207596067	BOW
stof.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	1.0079414108569442	-1.1990781139334514	1	5000	5000	313	stof	NA	NA	nobound	889	all	10_10	weight	all	4_4	0.1827095597341866	BOW
stof.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.9558812526773784	0.10061433646918641	1	FOC	579	313	stof	NA	NA	nobound	889	all	10_10	weight	nav	4_4	0.1155342888640129	BOW
stof.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.8572128792141971	0.018628827023585162	1	FOC	889	313	stof	NA	NA	nobound	889	all	10_10	weight	all	4_4	0.10984598075306577	BOW
stof.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.272349699110501	-1.1825334218781993	1	5000	5000	313	stof	NA	NA	nobound	889	all	10_10	selection	nav	4_4	0.22786505194912626	BOW
stof.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	2.220698508878422	-1.5145309541749645	1	5000	5000	313	stof	NA	NA	nobound	889	all	10_10	selection	all	4_4	0.1799048462267422	BOW
stof.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.7427659977168746	-0.5639527358791295	1	FOC	579	313	stof	NA	NA	nobound	889	all	10_10	selection	nav	4_4	0.15270271677316427	BOW
stof.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.6340531779034659	-0.5581540258886715	1	FOC	889	313	stof	NA	NA	nobound	889	all	10_10	selection	all	4_4	0.15175284101031308	BOW
stof.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-1.015852795429362	-1.448109690763885	1	5000	5000	313	stof	NA	NA	nobound	1845	all	10_10	no	nav	4_4	0.21998453988045963	BOW
stof.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	2.138361872392594	-2.367308497017395	1	5000	5000	313	stof	NA	NA	nobound	1845	all	10_10	no	all	4_4	0.19100312745788986	BOW
stof.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-1.0920692631415378	-0.9702668042741563	1	FOC	1112	313	stof	NA	NA	nobound	1845	all	10_10	no	nav	4_4	0.16113627792534405	BOW
stof.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-1.0839411300040884	-1.1130514551437674	1	FOC	1845	313	stof	NA	NA	nobound	1845	all	10_10	no	all	4_4	0.18867428852836468	BOW
stof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.9611925775482457	-0.039265850092043676	1	5000	5000	310	stof	NA	NA	nobound	513	lex	5_5	weight	nav	4_4	0.15282093676678668	BOW
stof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	0.233689448705695	-1.6532820268120547	1	5000	5000	310	stof	NA	NA	nobound	513	lex	5_5	weight	all	4_4	0.21314607816143036	BOW
stof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.1894515447163898	0.2507701779153677	1	FOC	395	310	stof	NA	NA	nobound	513	lex	5_5	weight	nav	4_4	0.1672003996668374	BOW
stof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-1.1355883264694007	0.220049574451482	1	FOC	513	310	stof	NA	NA	nobound	513	lex	5_5	weight	all	4_4	0.15316666996607461	BOW
stof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.96115461388868	-0.34570271453838863	1	5000	5000	310	stof	NA	NA	nobound	513	lex	5_5	selection	nav	4_4	0.170111774224894	BOW
stof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.04664383655564042	-1.7883841568795853	1	5000	5000	310	stof	NA	NA	nobound	513	lex	5_5	selection	all	4_4	0.22431692638058412	BOW
stof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-1.16109360512958	0.039186156544401454	1	FOC	395	310	stof	NA	NA	nobound	513	lex	5_5	selection	nav	4_4	0.16286046308426286	BOW
stof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-1.0986429672636782	-0.003536395220724982	1	FOC	513	310	stof	NA	NA	nobound	513	lex	5_5	selection	all	4_4	0.15308336055815433	BOW
stof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.095313656389457	-0.5350209196340134	1	5000	5000	313	stof	NA	NA	nobound	799	lex	5_5	no	nav	4_4	0.1610386933784907	BOW
stof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.10356731637071404	-2.4270578501891658	1	5000	5000	313	stof	NA	NA	nobound	799	lex	5_5	no	all	4_4	0.2124158709703999	BOW
stof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.2415840544790855	-0.10923190272259528	1	FOC	601	313	stof	NA	NA	nobound	799	lex	5_5	no	nav	4_4	0.14843875981681512	BOW
stof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.1952249444378977	-0.1697692865287246	1	FOC	799	313	stof	NA	NA	nobound	799	lex	5_5	no	all	4_4	0.14138516190813652	BOW
stof.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.2620085004873123	-0.14317909541428678	1	5000	5000	313	stof	NA	NA	nobound	624	all	5_5	weight	nav	4_4	0.12411183910642422	BOW
stof.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	1.1611417965678985	-1.0073422145437743	1	5000	5000	313	stof	NA	NA	nobound	624	all	5_5	weight	all	4_4	0.17860791884231433	BOW
stof.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.791860402847047	0.2258707819742473	1	FOC	395	313	stof	NA	NA	nobound	624	all	5_5	weight	nav	4_4	0.13950751058511926	BOW
stof.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.6937727746678631	0.18827007325355602	1	FOC	624	313	stof	NA	NA	nobound	624	all	5_5	weight	all	4_4	0.12565394633065324	BOW
stof.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.6030200353974079	-0.26147789512940733	1	5000	5000	313	stof	NA	NA	nobound	624	all	5_5	selection	nav	4_4	0.24826904657901136	BOW
stof.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	2.137397284630963	-0.5903816955361822	1	5000	5000	313	stof	NA	NA	nobound	624	all	5_5	selection	all	4_4	0.22608466504364336	BOW
stof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.38807077781128263	0.011213657894740816	1	FOC	395	313	stof	NA	NA	nobound	624	all	5_5	selection	nav	4_4	0.1683263966297729	BOW
stof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.32655189342114016	-0.023209059656241326	1	FOC	624	313	stof	NA	NA	nobound	624	all	5_5	selection	all	4_4	0.16673521483039677	BOW
stof.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.5062375596925952	-0.43745519890822554	1	5000	5000	313	stof	NA	NA	nobound	1016	all	5_5	no	nav	4_4	0.24105550324539357	BOW
stof.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	2.2492387939577534	-1.094892931086785	1	5000	5000	313	stof	NA	NA	nobound	1016	all	5_5	no	all	4_4	0.21610839049553432	BOW
stof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.42903249076495925	-0.22235294543551365	1	FOC	601	313	stof	NA	NA	nobound	1016	all	5_5	no	nav	4_4	0.16072405942197718	BOW
stof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.3267322219088347	-0.31960002741966764	1	FOC	1016	313	stof	NA	NA	nobound	1016	all	5_5	no	all	4_4	0.1712327726553153	BOW
stof.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.6868324028096076	0.12207815712394683	1	5000	5000	294	stof	NA	NA	nobound	352	lex	3_3	weight	nav	4_4	0.1693055395142777	BOW
stof.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.6182795344535575	-1.3281304146980446	1	5000	5000	294	stof	NA	NA	nobound	352	lex	3_3	weight	all	4_4	0.22850879596030188	BOW
stof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.9309950748051141	0.44058514490110695	1	FOC	269	294	stof	NA	NA	nobound	352	lex	3_3	weight	nav	4_4	0.14655671687579538	BOW
stof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.8899786810082064	0.4027712221999374	1	FOC	352	294	stof	NA	NA	nobound	352	lex	3_3	weight	all	4_4	0.1477503558428959	BOW
stof.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.6739648704062869	-0.07145304743199264	1	5000	5000	294	stof	NA	NA	nobound	352	lex	3_3	selection	nav	4_4	0.16909808216568323	BOW
stof.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.48135884038803417	-1.4101174828495557	1	5000	5000	294	stof	NA	NA	nobound	352	lex	3_3	selection	all	4_4	0.23497465117150562	BOW
stof.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.8762126962388522	0.33796995119447326	1	FOC	269	294	stof	NA	NA	nobound	352	lex	3_3	selection	nav	4_4	0.1566517863149427	BOW
