_model	model.x	model.y	LEMMAPATH	LEMMAREL	base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type
geestig.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	2.265269889762867	-0.5853733591675742	NA	NA	BOW	bound	813	all	5_5	1	no	5000	5000	all	4_4	274	geestig
geestig.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.4016339525956872	-0.34295665461790803	NA	NA	BOW	bound	813	all	5_5	1	no	FOC	444	nav	4_4	274	geestig
geestig.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.28475529185833337	-0.39125005527544293	NA	NA	BOW	bound	813	all	5_5	1	no	FOC	813	all	4_4	274	geestig
geestig.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.90069999607356	0.9663172270490502	NA	NA	BOW	bound	325	lex	3_3	1	weight	5000	5000	nav	4_4	264	geestig
geestig.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.9405195862852329	1.541191666941455	NA	NA	BOW	bound	325	lex	3_3	1	weight	5000	5000	all	4_4	264	geestig
geestig.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.0525917247149883	0.74490082948495	NA	NA	BOW	bound	325	lex	3_3	1	weight	FOC	231	nav	4_4	264	geestig
geestig.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.9834874960172602	0.757361053989403	NA	NA	BOW	bound	325	lex	3_3	1	weight	FOC	325	all	4_4	264	geestig
geestig.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.8670705258278825	0.8424040510625151	NA	NA	BOW	bound	325	lex	3_3	1	selection	5000	5000	nav	4_4	264	geestig
geestig.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.9790057551746673	1.4156756666244732	NA	NA	BOW	bound	325	lex	3_3	1	selection	5000	5000	all	4_4	264	geestig
geestig.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.9112937278316089	0.6811699328191319	NA	NA	BOW	bound	325	lex	3_3	1	selection	FOC	231	nav	4_4	264	geestig
geestig.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.8635854600739284	0.6923899774113236	NA	NA	BOW	bound	325	lex	3_3	1	selection	FOC	325	all	4_4	264	geestig
geestig.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-1.0405883361141146	0.9453351024993581	NA	NA	BOW	bound	400	lex	3_3	1	no	5000	5000	nav	4_4	269	geestig
geestig.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	1.1973954035403032	1.6946449931642722	NA	NA	BOW	bound	400	lex	3_3	1	no	5000	5000	all	4_4	269	geestig
geestig.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.0271343639882844	0.7036035334990332	NA	NA	BOW	bound	400	lex	3_3	1	no	FOC	289	nav	4_4	269	geestig
geestig.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.9819824465324075	0.7305474545861066	NA	NA	BOW	bound	400	lex	3_3	1	no	FOC	400	all	4_4	269	geestig
geestig.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.20452563441818583	1.2091542887889135	NA	NA	BOW	bound	412	all	3_3	1	weight	5000	5000	nav	4_4	272	geestig
geestig.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	1.2755056179337676	1.1895786658161516	NA	NA	BOW	bound	412	all	3_3	1	weight	5000	5000	all	4_4	272	geestig
geestig.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7304516351784075	0.9069588321238409	NA	NA	BOW	bound	412	all	3_3	1	weight	FOC	231	nav	4_4	272	geestig
geestig.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.6544748835174264	0.8871227728309584	NA	NA	BOW	bound	412	all	3_3	1	weight	FOC	412	all	4_4	272	geestig
geestig.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.12729947332011138	1.2021133926603698	NA	NA	BOW	bound	412	all	3_3	1	selection	5000	5000	nav	4_4	272	geestig
geestig.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	1.5593919737768813	1.0451595017261328	NA	NA	BOW	bound	412	all	3_3	1	selection	5000	5000	all	4_4	272	geestig
geestig.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.5102080062983954	0.8113301915999753	NA	NA	BOW	bound	412	all	3_3	1	selection	FOC	231	nav	4_4	272	geestig
geestig.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.4118863271550875	0.8063522642624359	NA	NA	BOW	bound	412	all	3_3	1	selection	FOC	412	all	4_4	272	geestig
geestig.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.29505693240877195	1.4022154229485002	NA	NA	BOW	bound	539	all	3_3	1	no	5000	5000	nav	4_4	274	geestig
geestig.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	2.3092457331411107	0.8660553707550952	NA	NA	BOW	bound	539	all	3_3	1	no	5000	5000	all	4_4	274	geestig
geestig.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.5049285510348199	0.8843022541939156	NA	NA	BOW	bound	539	all	3_3	1	no	FOC	289	nav	4_4	274	geestig
geestig.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	-0.39763457753699805	0.8970987106975334	NA	NA	BOW	bound	539	all	3_3	1	no	FOC	539	all	4_4	274	geestig
geestig.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-1.1722901713874305	-0.7032926537056188	NA	NA	BOW	nobound	654	lex	10_10	1	weight	5000	5000	nav	4_4	278	geestig
geestig.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	0.7529998497376557	-1.474231369880742	NA	NA	BOW	nobound	654	lex	10_10	1	weight	5000	5000	all	4_4	278	geestig
geestig.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.2540962954863515	-0.6096204190621943	NA	NA	BOW	nobound	654	lex	10_10	1	weight	FOC	468	nav	4_4	278	geestig
geestig.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-1.2009114408439097	-0.6077713696223308	NA	NA	BOW	nobound	654	lex	10_10	1	weight	FOC	654	all	4_4	278	geestig
geestig.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-1.0899833855135321	-1.0458425279017856	NA	NA	BOW	nobound	654	lex	10_10	1	selection	5000	5000	nav	4_4	278	geestig
geestig.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	0.6801818236133441	-1.6870823437881277	NA	NA	BOW	nobound	654	lex	10_10	1	selection	5000	5000	all	4_4	278	geestig
geestig.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-1.1542119106114297	-0.8825258616734466	NA	NA	BOW	nobound	654	lex	10_10	1	selection	FOC	468	nav	4_4	278	geestig
geestig.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-1.1017371228882986	-0.8640741741448257	NA	NA	BOW	nobound	654	lex	10_10	1	selection	FOC	654	all	4_4	278	geestig
geestig.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-1.1371611702721276	-1.6085229213678212	NA	NA	BOW	nobound	1232	lex	10_10	1	no	5000	5000	nav	4_4	278	geestig
geestig.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	1.015930059184949	-2.6194936640990134	NA	NA	BOW	nobound	1232	lex	10_10	1	no	5000	5000	all	4_4	278	geestig
geestig.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.255862155913416	-1.3278626266661673	NA	NA	BOW	nobound	1232	lex	10_10	1	no	FOC	896	nav	4_4	278	geestig
geestig.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-1.1699326366747538	-1.3288809648259947	NA	NA	BOW	nobound	1232	lex	10_10	1	no	FOC	1232	all	4_4	278	geestig
geestig.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.5230298060317857	-0.9920969836139476	NA	NA	BOW	nobound	849	all	10_10	1	weight	5000	5000	nav	4_4	278	geestig
geestig.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	1.1038945214602462	-1.3872026291618884	NA	NA	BOW	nobound	849	all	10_10	1	weight	5000	5000	all	4_4	278	geestig
geestig.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.9204051433980162	-0.7743524731426841	NA	NA	BOW	nobound	849	all	10_10	1	weight	FOC	468	nav	4_4	278	geestig
geestig.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.721727384203599	-0.8492771444480015	NA	NA	BOW	nobound	849	all	10_10	1	weight	FOC	849	all	4_4	278	geestig
geestig.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.08131062948942107	-1.5275735908988908	NA	NA	BOW	nobound	849	all	10_10	1	selection	5000	5000	nav	4_4	278	geestig
geestig.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	1.3398159355129409	-1.70347406514054	NA	NA	BOW	nobound	849	all	10_10	1	selection	5000	5000	all	4_4	278	geestig
geestig.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.4864207257052939	-1.183608458910888	NA	NA	BOW	nobound	849	all	10_10	1	selection	FOC	468	nav	4_4	278	geestig
geestig.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.3662847351143356	-1.2034587669813523	NA	NA	BOW	nobound	849	all	10_10	1	selection	FOC	849	all	4_4	278	geestig
geestig.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.0893904286594067	-2.177154543646967	NA	NA	BOW	nobound	1739	all	10_10	1	no	5000	5000	nav	4_4	278	geestig
geestig.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	1.8544324943782178	-2.444826387215413	NA	NA	BOW	nobound	1739	all	10_10	1	no	5000	5000	all	4_4	278	geestig
geestig.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.5652467019604965	-1.8143387838384564	NA	NA	BOW	nobound	1739	all	10_10	1	no	FOC	896	nav	4_4	278	geestig
geestig.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.3374265855610776	-1.906873610436724	NA	NA	BOW	nobound	1739	all	10_10	1	no	FOC	1739	all	4_4	278	geestig
geestig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-1.087116971762	0.09970052777887697	NA	NA	BOW	nobound	491	lex	5_5	1	weight	5000	5000	nav	4_4	275	geestig
geestig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	1.3214574696469645	-0.2039131421284254	NA	NA	BOW	nobound	491	lex	5_5	1	weight	5000	5000	all	4_4	275	geestig
geestig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.1547135326726248	0.102432813704726	NA	NA	BOW	nobound	491	lex	5_5	1	weight	FOC	348	nav	4_4	275	geestig
geestig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-1.099949619852638	0.09165327658322496	NA	NA	BOW	nobound	491	lex	5_5	1	weight	FOC	491	all	4_4	275	geestig
geestig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-1.036861452743322	-0.02856365198710931	NA	NA	BOW	nobound	491	lex	5_5	1	selection	5000	5000	nav	4_4	275	geestig
geestig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	1.35332187012834	-0.47733745344394163	NA	NA	BOW	nobound	491	lex	5_5	1	selection	5000	5000	all	4_4	275	geestig
geestig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-1.035769430354327	-0.004008928942827449	NA	NA	BOW	nobound	491	lex	5_5	1	selection	FOC	348	nav	4_4	275	geestig
geestig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.9695759318600043	-0.007467315963232123	NA	NA	BOW	nobound	491	lex	5_5	1	selection	FOC	491	all	4_4	275	geestig
geestig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.2815452577669169	-0.14449919688683405	NA	NA	BOW	nobound	682	lex	5_5	1	no	5000	5000	nav	4_4	277	geestig
geestig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	1.8558155900277735	-1.010998534719792	NA	NA	BOW	nobound	682	lex	5_5	1	no	5000	5000	all	4_4	277	geestig
geestig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.194252094384999	-0.10849841033437323	NA	NA	BOW	nobound	682	lex	5_5	1	no	FOC	498	nav	4_4	277	geestig
geestig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.1348771648539093	-0.10020955115095871	NA	NA	BOW	nobound	682	lex	5_5	1	no	FOC	682	all	4_4	277	geestig
geestig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.4714885684924265	0.06733423187965591	NA	NA	BOW	nobound	631	all	5_5	1	weight	5000	5000	nav	4_4	278	geestig
geestig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	1.4989292909045675	-0.0753318213199809	NA	NA	BOW	nobound	631	all	5_5	1	weight	5000	5000	all	4_4	278	geestig
geestig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.8073493480328486	-0.007663362324655118	NA	NA	BOW	nobound	631	all	5_5	1	weight	FOC	348	nav	4_4	278	geestig
geestig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.716488600089665	-0.02233331843158199	NA	NA	BOW	nobound	631	all	5_5	1	weight	FOC	631	all	4_4	278	geestig
geestig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.030799995470657624	-0.49921179600697246	NA	NA	BOW	nobound	631	all	5_5	1	selection	5000	5000	nav	4_4	278	geestig
geestig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	1.6190252085336574	-0.28236251328624096	NA	NA	BOW	nobound	631	all	5_5	1	selection	5000	5000	all	4_4	278	geestig
geestig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.5059449486409453	-0.20005789470827237	NA	NA	BOW	nobound	631	all	5_5	1	selection	FOC	348	nav	4_4	278	geestig
geestig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.41250436400942353	-0.2252682415777039	NA	NA	BOW	nobound	631	all	5_5	1	selection	FOC	631	all	4_4	278	geestig
geestig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.376474815727222	-1.024185176650012	NA	NA	BOW	nobound	928	all	5_5	1	no	5000	5000	nav	4_4	278	geestig
geestig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	2.430902327506007	-0.756393955271308	NA	NA	BOW	nobound	928	all	5_5	1	no	5000	5000	all	4_4	278	geestig
geestig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.38940012130937407	-0.5470267945241619	NA	NA	BOW	nobound	928	all	5_5	1	no	FOC	498	nav	4_4	278	geestig
geestig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.20809125788907443	-0.6387789820193873	NA	NA	BOW	nobound	928	all	5_5	1	no	FOC	928	all	4_4	278	geestig
geestig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.9346191474001759	0.9673704770312846	NA	NA	BOW	nobound	343	lex	3_3	1	weight	5000	5000	nav	4_4	268	geestig
geestig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.9342897600376593	1.5894366118189327	NA	NA	BOW	nobound	343	lex	3_3	1	weight	5000	5000	all	4_4	268	geestig
geestig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.0943810419339404	0.7534853367132743	NA	NA	BOW	nobound	343	lex	3_3	1	weight	FOC	243	nav	4_4	268	geestig
geestig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-1.031973405363416	0.7722972798142689	NA	NA	BOW	nobound	343	lex	3_3	1	weight	FOC	343	all	4_4	268	geestig
geestig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.9399470179492078	0.8988236698508005	NA	NA	BOW	nobound	343	lex	3_3	1	selection	5000	5000	nav	4_4	268	geestig
geestig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.9881338770987627	1.4674732333300824	NA	NA	BOW	nobound	343	lex	3_3	1	selection	5000	5000	all	4_4	268	geestig
geestig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.9671725176278981	0.7014780572330881	NA	NA	BOW	nobound	343	lex	3_3	1	selection	FOC	243	nav	4_4	268	geestig
geestig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.9194118726881972	0.7106403239936977	NA	NA	BOW	nobound	343	lex	3_3	1	selection	FOC	343	all	4_4	268	geestig
geestig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-1.0810783442062077	0.9522504501877449	NA	NA	BOW	nobound	428	lex	3_3	1	no	5000	5000	nav	4_4	273	geestig
geestig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	1.216949512817527	1.7419383450510177	NA	NA	BOW	nobound	428	lex	3_3	1	no	5000	5000	all	4_4	273	geestig
geestig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.0694420559995117	0.7095961655022425	NA	NA	BOW	nobound	428	lex	3_3	1	no	FOC	307	nav	4_4	273	geestig
geestig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-1.0283124428495132	0.7260065743045757	NA	NA	BOW	nobound	428	lex	3_3	1	no	FOC	428	all	4_4	273	geestig
geestig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.257298481750776	1.2423345067286764	NA	NA	BOW	nobound	441	all	3_3	1	weight	5000	5000	nav	4_4	277	geestig
geestig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	1.2951395296373809	1.2593363791586574	NA	NA	BOW	nobound	441	all	3_3	1	weight	5000	5000	all	4_4	277	geestig
geestig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7681275456027754	0.9501007528368519	NA	NA	BOW	nobound	441	all	3_3	1	weight	FOC	243	nav	4_4	277	geestig
geestig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.6867932209243982	0.9140627927210605	NA	NA	BOW	nobound	441	all	3_3	1	weight	FOC	441	all	4_4	277	geestig
