_model	model.x	model.y	foc_minimum_features	soc_vector	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_win	stress	pam_cluster	is_medoid
blik.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.006386457493295093	0.14522788273392798	1	nav_FOC	472	276	blik	NA	NA	BOW	nobound	868	all	5_5	no	4_4	0.2614648890940402	c5	0
blik.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.0013860135041551776	0.16658064117773133	1	all_FOC	868	276	blik	NA	NA	BOW	nobound	868	all	5_5	no	4_4	0.2479265742122109	c5	0
blik.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.22191578246000215	-0.05125224662086008	1	nav_5000	5000	238	blik	NA	NA	BOW	nobound	279	lex	3_3	weight	4_4	0.27710080988681396	c1	0
blik.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.2339102161622335	-0.22955709433827948	1	all_5000	5000	238	blik	NA	NA	BOW	nobound	279	lex	3_3	weight	4_4	0.30627535772543163	c2	0
blik.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.20087091629033582	-0.055662611693667215	1	nav_FOC	193	238	blik	NA	NA	BOW	nobound	279	lex	3_3	weight	4_4	0.31200324351886916	c1	0
blik.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1919379368748707	-0.056550419880720744	1	all_FOC	279	238	blik	NA	NA	BOW	nobound	279	lex	3_3	weight	4_4	0.3097571021750334	c1	0
blik.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.22606681066315124	-0.03698161362316416	1	nav_5000	5000	238	blik	NA	NA	BOW	nobound	279	lex	3_3	selection	4_4	0.26865010973014464	c1	0
blik.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.2512076668868806	-0.226650676668302	1	all_5000	5000	238	blik	NA	NA	BOW	nobound	279	lex	3_3	selection	4_4	0.2898882771336252	c2	0
blik.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.2004677087257085	-0.04240876579980751	1	nav_FOC	193	238	blik	NA	NA	BOW	nobound	279	lex	3_3	selection	4_4	0.3067571224769164	c1	0
blik.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.19659210262057802	-0.04777741283030708	1	all_FOC	279	238	blik	NA	NA	BOW	nobound	279	lex	3_3	selection	4_4	0.3058300460704688	c1	0
blik.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.2746233976786159	0.04354706388294291	1	nav_5000	5000	260	blik	NA	NA	BOW	nobound	402	lex	3_3	no	4_4	0.26549668404211435	c1	0
blik.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.3674595327715722	-0.20502742316642408	1	all_5000	5000	260	blik	NA	NA	BOW	nobound	402	lex	3_3	no	4_4	0.2768500492500758	c2	0
blik.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.2506368449737735	0.0168728405545293	1	nav_FOC	289	260	blik	NA	NA	BOW	nobound	402	lex	3_3	no	4_4	0.3012175078622209	c1	0
blik.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.25220716428498513	0.01423439036021136	1	all_FOC	402	260	blik	NA	NA	BOW	nobound	402	lex	3_3	no	4_4	0.29450189635981416	c1	0
blik.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.09061258404074163	-0.05246436823925619	1	nav_5000	5000	276	blik	NA	NA	BOW	nobound	365	all	3_3	weight	4_4	0.2552085434542246	c4	0
blik.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	0.2076612746855858	-0.0599409757791266	1	all_5000	5000	276	blik	NA	NA	BOW	nobound	365	all	3_3	weight	4_4	0.272808424829345	c6	0
blik.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.007821325202752591	-0.060875332650884774	1	nav_FOC	193	276	blik	NA	NA	BOW	nobound	365	all	3_3	weight	4_4	0.28698356119192286	c4	0
blik.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.007515796878533489	-0.06528422121475108	1	all_FOC	365	276	blik	NA	NA	BOW	nobound	365	all	3_3	weight	4_4	0.2741313625495268	c4	0
blik.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.23755526524466763	0.031096606471347397	1	nav_5000	5000	276	blik	NA	NA	BOW	nobound	365	all	3_3	selection	4_4	0.23552809505646563	c7	0
blik.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.331428948317357	0.07390439104741665	1	all_5000	5000	276	blik	NA	NA	BOW	nobound	365	all	3_3	selection	4_4	0.22824067963350297	c6	0
blik.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.07620452255909328	0.019051589973826926	1	nav_FOC	193	276	blik	NA	NA	BOW	nobound	365	all	3_3	selection	4_4	0.2601989047642976	c5	0
blik.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.0835670695590027	0.025859018573596352	1	all_FOC	365	276	blik	NA	NA	BOW	nobound	365	all	3_3	selection	4_4	0.250141458828671	c5	0
blik.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.20508295799302378	0.053557483552510665	1	nav_5000	5000	276	blik	NA	NA	BOW	nobound	543	all	3_3	no	4_4	0.24635590932843984	c7	0
blik.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.3045575910012998	0.09949566209462483	1	all_5000	5000	276	blik	NA	NA	BOW	nobound	543	all	3_3	no	4_4	0.25223704896741506	c6	0
blik.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.05760163016216055	0.06712492308583241	1	nav_FOC	289	276	blik	NA	NA	BOW	nobound	543	all	3_3	no	4_4	0.27401334727208493	c7	0
blik.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.058610735721017576	0.08355209474994654	1	all_FOC	543	276	blik	NA	NA	BOW	nobound	543	all	3_3	no	4_4	0.25779081948758187	c5	0
blik.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.09363393863741129	-0.06944388122866477	1	nav_5000	5000	276	blik	selection2	NA	LEMMAPATH	bound	331	NA	NA	weight	4_4	0.2624805836733718	c7	0
blik.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.1627596580991503	-0.12863952141864554	1	all_5000	5000	276	blik	selection2	NA	LEMMAPATH	bound	331	NA	NA	weight	4_4	0.27934284421282557	c6	0
blik.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.019279407091595587	-0.11202459562224067	1	nav_FOC	186	276	blik	selection2	NA	LEMMAPATH	bound	331	NA	NA	weight	4_4	0.2756254830577932	c4	0
blik.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.017745336144221593	-0.10631136850470409	1	all_FOC	331	276	blik	selection2	NA	LEMMAPATH	bound	331	NA	NA	weight	4_4	0.27111223392024214	c4	0
blik.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.2505292854284638	-0.02583025715102179	1	nav_5000	5000	276	blik	selection2	NA	LEMMAPATH	bound	331	NA	NA	selection	4_4	0.22425810631590676	c7	0
blik.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.304568647939163	0.018154279378375906	1	all_5000	5000	276	blik	selection2	NA	LEMMAPATH	bound	331	NA	NA	selection	4_4	0.23038076107690242	c6	0
blik.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.10572073229256543	-0.02871509598848523	1	nav_FOC	186	276	blik	selection2	NA	LEMMAPATH	bound	331	NA	NA	selection	4_4	0.24516791012317676	c7	0
blik.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.10017667480482582	-0.02890243877317534	1	all_FOC	331	276	blik	selection2	NA	LEMMAPATH	bound	331	NA	NA	selection	4_4	0.24411733246956932	c7	0
blik.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.22412885565504923	-0.012922839745069366	1	nav_5000	5000	276	blik	selection2	NA	LEMMAPATH	bound	558	NA	NA	no	4_4	0.20494618214308394	c7	0
blik.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.28681321983651775	0.051039254122181694	1	all_5000	5000	276	blik	selection2	NA	LEMMAPATH	bound	558	NA	NA	no	4_4	0.25399685054280835	c6	0
blik.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.10292132968251706	-4.194728166429765e-4	1	nav_FOC	318	276	blik	selection2	NA	LEMMAPATH	bound	558	NA	NA	no	4_4	0.2645433411819986	c7	0
blik.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.09417056045539725	-1.3569187295500712e-4	1	all_FOC	558	276	blik	selection2	NA	LEMMAPATH	bound	558	NA	NA	no	4_4	0.2613732681558589	c7	0
blik.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.050918767857025385	-0.059478071096828254	1	nav_5000	5000	276	blik	selection3	NA	LEMMAPATH	bound	454	NA	NA	weight	4_4	0.2640813517783873	c4	0
blik.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.11752753186730201	-0.14592580280306872	1	all_5000	5000	276	blik	selection3	NA	LEMMAPATH	bound	454	NA	NA	weight	4_4	0.27304470370218503	c6	0
blik.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.01852620250922802	-0.06808554101896368	1	nav_FOC	256	276	blik	selection3	NA	LEMMAPATH	bound	454	NA	NA	weight	4_4	0.26943876959531954	c4	0
blik.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	-0.018878824661731682	-0.06703963732114056	1	all_FOC	454	276	blik	selection3	NA	LEMMAPATH	bound	454	NA	NA	weight	4_4	0.26731240079464036	c4	0
blik.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.1713020621906016	0.03486368081126356	1	nav_5000	5000	276	blik	selection3	NA	LEMMAPATH	bound	454	NA	NA	selection	4_4	0.20149665641833442	c7	0
blik.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.2594922774718539	0.09304935696739344	1	all_5000	5000	276	blik	selection3	NA	LEMMAPATH	bound	454	NA	NA	selection	4_4	0.2280722515906789	c6	0
blik.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.061087128022329094	0.02804698405829085	1	nav_FOC	256	276	blik	selection3	NA	LEMMAPATH	bound	454	NA	NA	selection	4_4	0.2318248158310568	c7	0
blik.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.055104286048745225	0.025114677573561905	1	all_FOC	454	276	blik	selection3	NA	LEMMAPATH	bound	454	NA	NA	selection	4_4	0.23406966516990993	c7	0
blik.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.12966272028769565	0.08755870184203242	1	nav_5000	5000	276	blik	selection3	NA	LEMMAPATH	bound	836	NA	NA	no	4_4	0.04899058643065787	c7	0
blik.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.20807614407847605	0.17557298709214617	1	all_5000	5000	276	blik	selection3	NA	LEMMAPATH	bound	836	NA	NA	no	4_4	0.24519528788244602	c6	0
blik.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.028483897037402523	0.10327316551799803	1	nav_FOC	469	276	blik	selection3	NA	LEMMAPATH	bound	836	NA	NA	no	4_4	0.25600405465036463	c7	0
blik.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.018643268642509547	0.11527135850285274	1	all_FOC	836	276	blik	selection3	NA	LEMMAPATH	bound	836	NA	NA	no	4_4	0.25156084180450183	c7	0
blik.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.2522763665714407	-0.02697746883152777	1	nav_5000	5000	276	blik	weight	NA	LEMMAPATH	bound	454	NA	NA	selection	4_4	0.19128949300142878	c7	0
blik.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.27142890797204244	0.014199927814407407	1	all_5000	5000	276	blik	weight	NA	LEMMAPATH	bound	454	NA	NA	selection	4_4	0.2289752870046906	c6	1
blik.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.13133197902473323	-0.013306202420372634	1	nav_FOC	256	276	blik	weight	NA	LEMMAPATH	bound	454	NA	NA	selection	4_4	0.22752432885771287	c7	0
blik.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.12357765100073519	-0.013544835594025134	1	all_FOC	454	276	blik	weight	NA	LEMMAPATH	bound	454	NA	NA	selection	4_4	0.23103772686878624	c7	0
blik.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.2171178323004706	-0.012133011517131165	1	nav_5000	5000	276	blik	weight	NA	LEMMAPATH	bound	836	NA	NA	no	4_4	0.07173025730459073	c7	0
blik.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.2518782246648418	0.030817494322884716	1	all_5000	5000	276	blik	weight	NA	LEMMAPATH	bound	836	NA	NA	no	4_4	0.24869746719676353	c6	0
blik.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.11964806095622318	0.0038517027129110837	1	nav_FOC	469	276	blik	weight	NA	LEMMAPATH	bound	836	NA	NA	no	4_4	0.25074707830509607	c7	1
blik.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.10719617296259575	0.0062818603261471165	1	all_FOC	836	276	blik	weight	NA	LEMMAPATH	bound	836	NA	NA	no	4_4	0.2526985432991626	c7	0
blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	0.1920933619487079	-0.12247784499348086	1	nav_5000	5000	266	blik	NA	group1	LEMMAREL	bound	150	NA	NA	weight	4_4	0.2510706911740662	c8	0
blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.2095398111754003	-0.14665553745367063	1	all_5000	5000	266	blik	NA	group1	LEMMAREL	bound	150	NA	NA	weight	4_4	0.26806364965024815	c8	0
blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	0.1417642095517252	-0.21110503101041928	1	nav_FOC	81	266	blik	NA	group1	LEMMAREL	bound	150	NA	NA	weight	4_4	0.29146650936033675	c8	0
blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	0.1480960854648084	-0.19686269962335162	1	all_FOC	150	266	blik	NA	group1	LEMMAREL	bound	150	NA	NA	weight	4_4	0.2874769236938729	c8	0
blik.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.32435439190416687	-0.10650794808787148	1	nav_5000	5000	266	blik	NA	group1	LEMMAREL	bound	150	NA	NA	selection	4_4	0.20565813904642374	c8	0
blik.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.28781030270789004	-0.07664562831199023	1	all_5000	5000	266	blik	NA	group1	LEMMAREL	bound	150	NA	NA	selection	4_4	0.2212875459295968	c6	0
blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	0.1986274597076533	-0.15135476814926754	1	nav_FOC	81	266	blik	NA	group1	LEMMAREL	bound	150	NA	NA	selection	4_4	0.26847031345313865	c8	0
blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	0.2214230130975961	-0.14809878930095002	1	all_FOC	150	266	blik	NA	group1	LEMMAREL	bound	150	NA	NA	selection	4_4	0.2581549308056606	c8	0
blik.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	0.3168060180371079	-0.11432996205421873	1	nav_5000	5000	270	blik	NA	group1	LEMMAREL	bound	196	NA	NA	no	4_4	0.21965826621725645	c8	0
blik.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.29366683395526694	-0.07206033426138735	1	all_5000	5000	270	blik	NA	group1	LEMMAREL	bound	196	NA	NA	no	4_4	0.22973706336445687	c6	0
blik.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	0.20109939057763146	-0.17799457585716516	1	nav_FOC	106	270	blik	NA	group1	LEMMAREL	bound	196	NA	NA	no	4_4	0.2719923477726221	c8	0
blik.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	0.20654071137807298	-0.16136887044695553	1	all_FOC	196	270	blik	NA	group1	LEMMAREL	bound	196	NA	NA	no	4_4	0.2674174100611599	c8	0
blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	0.1293399530872875	-0.10775872410488006	1	nav_5000	5000	274	blik	NA	group2	LEMMAREL	bound	242	NA	NA	weight	4_4	0.25815742155737886	c8	0
blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	0.17793501836703496	-0.14910908337608983	1	all_5000	5000	274	blik	NA	group2	LEMMAREL	bound	242	NA	NA	weight	4_4	0.28392960485371393	c8	0
blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	0.051751574910165944	-0.1509077996701157	1	nav_FOC	142	274	blik	NA	group2	LEMMAREL	bound	242	NA	NA	weight	4_4	0.28781988575380574	c8	0
blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	0.05461332368799029	-0.152498459286092	1	all_FOC	242	274	blik	NA	group2	LEMMAREL	bound	242	NA	NA	weight	4_4	0.27746774794880713	c8	0
blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.30042077904032305	-0.09726871003911983	1	nav_5000	5000	274	blik	NA	group2	LEMMAREL	bound	242	NA	NA	selection	4_4	0.2212412434133492	c8	0
blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.2882027771216148	-0.06541328718459193	1	all_5000	5000	274	blik	NA	group2	LEMMAREL	bound	242	NA	NA	selection	4_4	0.23197145557782467	c6	0
blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	0.15846478130726843	-0.10433420368052204	1	nav_FOC	142	274	blik	NA	group2	LEMMAREL	bound	242	NA	NA	selection	4_4	0.24963221212456582	c8	0
blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.16381088114590206	-0.09634999319072715	1	all_FOC	242	274	blik	NA	group2	LEMMAREL	bound	242	NA	NA	selection	4_4	0.2514871739309584	c8	1
blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.2787792152343565	-0.09620887732616715	1	nav_5000	5000	276	blik	NA	group2	LEMMAREL	bound	353	NA	NA	no	4_4	0.23081979060464866	c8	0
blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.2793563091882515	-0.06186481037857456	1	all_5000	5000	276	blik	NA	group2	LEMMAREL	bound	353	NA	NA	no	4_4	0.23578624705163795	c6	0
blik.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	0.1532310400634496	-0.08862388134473564	1	nav_FOC	222	276	blik	NA	group2	LEMMAREL	bound	353	NA	NA	no	4_4	0.25849828043589385	c8	0
blik.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	0.15597415677651147	-0.07988754245078446	1	all_FOC	353	276	blik	NA	group2	LEMMAREL	bound	353	NA	NA	no	4_4	0.257583682753952	c8	0
blik.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	0.12809748022468045	-0.10188315127134304	1	nav_5000	5000	275	blik	NA	group3	LEMMAREL	bound	276	NA	NA	weight	4_4	0.2610623476623337	c8	0
blik.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	0.1836581291359836	-0.14926558325215264	1	all_5000	5000	275	blik	NA	group3	LEMMAREL	bound	276	NA	NA	weight	4_4	0.2818859372936146	c6	0
blik.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	0.058024058484423595	-0.13673013760371366	1	nav_FOC	157	275	blik	NA	group3	LEMMAREL	bound	276	NA	NA	weight	4_4	0.2857939225695964	c8	0
blik.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	0.05518682671478765	-0.13711962447227474	1	all_FOC	276	275	blik	NA	group3	LEMMAREL	bound	276	NA	NA	weight	4_4	0.2760312856272897	c8	0
blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	0.29215672983659163	-0.08874362659333652	1	nav_5000	5000	275	blik	NA	group3	LEMMAREL	bound	276	NA	NA	selection	4_4	0.22744561763280335	c8	0
blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	0.30865076149918336	-0.05002170785720861	1	all_5000	5000	275	blik	NA	group3	LEMMAREL	bound	276	NA	NA	selection	4_4	0.2350621516125573	c6	0
blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	0.1541561253532961	-0.08157781891874528	1	nav_FOC	157	275	blik	NA	group3	LEMMAREL	bound	276	NA	NA	selection	4_4	0.25452903736033994	c8	0
blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	0.15673243838572717	-0.07632598165013821	1	all_FOC	276	275	blik	NA	group3	LEMMAREL	bound	276	NA	NA	selection	4_4	0.24786574937144795	c8	0
blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	0.270778406201891	-0.08227783559932554	1	nav_5000	5000	276	blik	NA	group3	LEMMAREL	bound	443	NA	NA	no	4_4	0.23258626128830132	c8	0
blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	0.30413749699269577	-0.03803574891972193	1	all_5000	5000	276	blik	NA	group3	LEMMAREL	bound	443	NA	NA	no	4_4	0.24464533871682292	c6	0
blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	0.14968309224446896	-0.06180357986613977	1	nav_FOC	260	276	blik	NA	group3	LEMMAREL	bound	443	NA	NA	no	4_4	0.25533943082062904	c8	0
blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	0.14574335700473237	-0.05861932062726239	1	all_FOC	443	276	blik	NA	group3	LEMMAREL	bound	443	NA	NA	no	4_4	0.25490272205884523	c8	0
