_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base	soc_vector	pam_cluster	is_medoid
herstellen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.08883110747541886	-0.12880979159245345	NA	NA	nobound	441	all	5_5	1	weight	5000	5000	all	4_4	239	herstellen	0.16235877003901067	BOW	all_5000	c2	0
herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.0012666550732688328	0.1260229152312542	NA	NA	nobound	441	all	5_5	1	weight	FOC	219	nav	4_4	239	herstellen	0.1569051297303153	BOW	nav_FOC	c4	0
herstellen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.0018048831087011591	0.09877577696020083	NA	NA	nobound	441	all	5_5	1	weight	FOC	441	all	4_4	239	herstellen	0.15639652814423496	BOW	all_FOC	c4	0
herstellen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.18475638578866338	0.044922271826038154	NA	NA	nobound	441	all	5_5	1	selection	5000	5000	nav	4_4	239	herstellen	0.24404093847888964	BOW	nav_5000	c6	0
herstellen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.08141522249356105	-0.39392633158123164	NA	NA	nobound	441	all	5_5	1	selection	5000	5000	all	4_4	239	herstellen	0.20490983801394427	BOW	all_5000	c5	0
herstellen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.019718897182093565	0.04017231242585681	NA	NA	nobound	441	all	5_5	1	selection	FOC	219	nav	4_4	239	herstellen	0.21980535814480845	BOW	nav_FOC	c4	0
herstellen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.018768320277155744	0.013151029862912604	NA	NA	nobound	441	all	5_5	1	selection	FOC	441	all	4_4	239	herstellen	0.2076529864214386	BOW	all_FOC	c4	0
herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.15797822125062566	-0.019310853271085844	NA	NA	nobound	794	all	5_5	1	no	5000	5000	nav	4_4	239	herstellen	0.2524786571883827	BOW	nav_5000	c3	0
herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	-0.09259589226573843	-0.38436344907965486	NA	NA	nobound	794	all	5_5	1	no	5000	5000	all	4_4	239	herstellen	0.19816259654625465	BOW	all_5000	c5	0
herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.0048536501837779045	-0.008049620475305988	NA	NA	nobound	794	all	5_5	1	no	FOC	401	nav	4_4	239	herstellen	0.23750795297264432	BOW	nav_FOC	c3	0
herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.0032405288079265532	-0.03951763224956853	NA	NA	nobound	794	all	5_5	1	no	FOC	794	all	4_4	239	herstellen	0.21883642165289285	BOW	all_FOC	c3	0
herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.15114783418490857	0.18470278943534793	NA	NA	nobound	212	lex	3_3	1	weight	5000	5000	nav	4_4	212	herstellen	0.20924692013380677	BOW	nav_5000	c7	0
herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.24423209451945244	-0.0687152616037937	NA	NA	nobound	212	lex	3_3	1	weight	5000	5000	all	4_4	212	herstellen	0.19288160833054618	BOW	all_5000	c2	0
herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.12133291957928659	0.1786367054102231	NA	NA	nobound	212	lex	3_3	1	weight	FOC	144	nav	4_4	212	herstellen	0.21632689431258834	BOW	nav_FOC	c7	0
herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1218284207403132	0.15929209346489853	NA	NA	nobound	212	lex	3_3	1	weight	FOC	212	all	4_4	212	herstellen	0.2122080996831713	BOW	all_FOC	c7	0
herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.1602200318631132	0.1572256133684343	NA	NA	nobound	212	lex	3_3	1	selection	5000	5000	nav	4_4	212	herstellen	0.2300753027049272	BOW	nav_5000	c7	0
herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.235207671956536	-0.07616771485299093	NA	NA	nobound	212	lex	3_3	1	selection	5000	5000	all	4_4	212	herstellen	0.2060997128083771	BOW	all_5000	c2	0
herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.12290684309611467	0.13854252696592861	NA	NA	nobound	212	lex	3_3	1	selection	FOC	144	nav	4_4	212	herstellen	0.222155876522464	BOW	nav_FOC	c7	1
herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.1374583973213942	0.13079641371544776	NA	NA	nobound	212	lex	3_3	1	selection	FOC	212	all	4_4	212	herstellen	0.2196761111804685	BOW	all_FOC	c7	0
herstellen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.21682450622845453	0.14685940136483475	NA	NA	nobound	327	lex	3_3	1	no	5000	5000	nav	4_4	234	herstellen	0.25252883612017457	BOW	nav_5000	c7	0
herstellen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.3450392974300929	-0.10163477392692054	NA	NA	nobound	327	lex	3_3	1	no	5000	5000	all	4_4	234	herstellen	0.19239881286814076	BOW	all_5000	c2	0
herstellen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.17970181058494794	0.13009714385827256	NA	NA	nobound	327	lex	3_3	1	no	FOC	233	nav	4_4	234	herstellen	0.24270658193740327	BOW	nav_FOC	c7	0
herstellen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.18354089132951135	0.11457646263936669	NA	NA	nobound	327	lex	3_3	1	no	FOC	327	all	4_4	234	herstellen	0.2393809723679466	BOW	all_FOC	c7	0
herstellen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.09825663852129958	0.240324275152751	NA	NA	nobound	300	all	3_3	1	weight	5000	5000	nav	4_4	239	herstellen	0.20124807431091504	BOW	nav_5000	c4	0
herstellen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.007271536319824057	-0.19512287076483523	NA	NA	nobound	300	all	3_3	1	weight	5000	5000	all	4_4	239	herstellen	0.17850509480046256	BOW	all_5000	c2	0
herstellen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.018403234911570303	0.19981383282090323	NA	NA	nobound	300	all	3_3	1	weight	FOC	144	nav	4_4	239	herstellen	0.22940927177371903	BOW	nav_FOC	c4	0
herstellen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.017880782124843016	0.17696180613674392	NA	NA	nobound	300	all	3_3	1	weight	FOC	300	all	4_4	239	herstellen	0.20862137622369245	BOW	all_FOC	c4	0
herstellen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.22053791092347083	0.18830174339004557	NA	NA	nobound	300	all	3_3	1	selection	5000	5000	nav	4_4	239	herstellen	0.2320411872558119	BOW	nav_5000	c6	0
herstellen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.2183049185031604	-0.3894908369705052	NA	NA	nobound	300	all	3_3	1	selection	5000	5000	all	4_4	239	herstellen	0.2009742341199781	BOW	all_5000	c5	0
herstellen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.09269997034841934	0.14227612838152137	NA	NA	nobound	300	all	3_3	1	selection	FOC	144	nav	4_4	239	herstellen	0.2343143830961143	BOW	nav_FOC	c4	0
herstellen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.08653053269403921	0.1201563871927694	NA	NA	nobound	300	all	3_3	1	selection	FOC	300	all	4_4	239	herstellen	0.23213087063568652	BOW	all_FOC	c4	0
herstellen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.1888056476309168	0.16758899463100357	NA	NA	nobound	476	all	3_3	1	no	5000	5000	nav	4_4	239	herstellen	0.24423404789301253	BOW	nav_5000	c6	0
herstellen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.08232966763284316	-0.41111884973831875	NA	NA	nobound	476	all	3_3	1	no	5000	5000	all	4_4	239	herstellen	0.2226517199911784	BOW	all_5000	c5	0
herstellen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.09161096851316819	0.09087127037320737	NA	NA	nobound	476	all	3_3	1	no	FOC	233	nav	4_4	239	herstellen	0.24406257589604693	BOW	nav_FOC	c6	0
herstellen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.07698281495859771	0.028509078966771847	NA	NA	nobound	476	all	3_3	1	no	FOC	476	all	4_4	239	herstellen	0.2316349663006957	BOW	all_FOC	c6	0
herstellen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	0.36438356993831245	0.10589650783265651	NA	group1	bound	175	NA	NA	1	weight	5000	5000	nav	4_4	212	herstellen	0.21702226566858254	LEMMAREL	nav_5000	c8	0
herstellen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.35293966949337036	-0.19657302515653144	NA	group1	bound	175	NA	NA	1	weight	5000	5000	all	4_4	212	herstellen	0.19544171184504683	LEMMAREL	all_5000	c8	0
herstellen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	0.45436378346866807	0.02756236654299477	NA	group1	bound	175	NA	NA	1	weight	FOC	79	nav	4_4	212	herstellen	0.22752824878556055	LEMMAREL	nav_FOC	c8	0
herstellen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	0.4692974733130624	0.04062526566221953	NA	group1	bound	175	NA	NA	1	weight	FOC	175	all	4_4	212	herstellen	0.21370449749564432	LEMMAREL	all_FOC	c8	0
herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.35357947810777346	-0.025956935179268614	NA	group1	bound	175	NA	NA	1	selection	5000	5000	nav	4_4	212	herstellen	0.22344803527556287	LEMMAREL	nav_5000	c8	0
herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.37587320990649825	-0.241226294514181	NA	group1	bound	175	NA	NA	1	selection	5000	5000	all	4_4	212	herstellen	0.1759263819377112	LEMMAREL	all_5000	c8	0
herstellen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	0.3914214034520363	-0.050067039092191894	NA	group1	bound	175	NA	NA	1	selection	FOC	79	nav	4_4	212	herstellen	0.2306256905421704	LEMMAREL	nav_FOC	c8	0
herstellen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	0.36662084888932095	-0.044906004586890536	NA	group1	bound	175	NA	NA	1	selection	FOC	175	all	4_4	212	herstellen	0.20611256560802382	LEMMAREL	all_FOC	c8	1
herstellen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	0.37427328473673177	-0.04624063475623259	NA	group1	bound	246	NA	NA	1	no	5000	5000	nav	4_4	222	herstellen	0.22908458373995436	LEMMAREL	nav_5000	c8	0
herstellen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.3586880532496253	-0.2798439048645146	NA	group1	bound	246	NA	NA	1	no	5000	5000	all	4_4	222	herstellen	0.18603304626151806	LEMMAREL	all_5000	c5	0
herstellen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	0.3741085859277105	-0.07304247495165005	NA	group1	bound	246	NA	NA	1	no	FOC	106	nav	4_4	222	herstellen	0.23960951543055276	LEMMAREL	nav_FOC	c8	0
herstellen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	0.4092127671676065	-0.08884522992519694	NA	group1	bound	246	NA	NA	1	no	FOC	246	all	4_4	222	herstellen	0.24213006384407001	LEMMAREL	all_FOC	c8	0
herstellen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	0.07527077993921304	0.19488669572512965	NA	group2	bound	259	NA	NA	1	weight	5000	5000	nav	4_4	233	herstellen	0.22397205792427807	LEMMAREL	nav_5000	c4	0
herstellen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	0.04285842798190254	-0.1467417738629395	NA	group2	bound	259	NA	NA	1	weight	5000	5000	all	4_4	233	herstellen	0.1818049991087684	LEMMAREL	all_5000	c2	0
herstellen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	0.030789948818886546	0.15138866760640854	NA	group2	bound	259	NA	NA	1	weight	FOC	138	nav	4_4	233	herstellen	0.20311226247883732	LEMMAREL	nav_FOC	c4	0
herstellen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	0.03727415772751904	0.12294431638938226	NA	group2	bound	259	NA	NA	1	weight	FOC	259	all	4_4	233	herstellen	0.18692933676094736	LEMMAREL	all_FOC	c4	0
herstellen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.1699618371798839	0.09197256615290171	NA	group2	bound	259	NA	NA	1	selection	5000	5000	nav	4_4	233	herstellen	0.1871208224301306	LEMMAREL	nav_5000	c6	0
herstellen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.20950340283854832	-0.2105389703771973	NA	group2	bound	259	NA	NA	1	selection	5000	5000	all	4_4	233	herstellen	0.18194506645917682	LEMMAREL	all_5000	c5	0
herstellen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	0.08564767556562847	0.053552716229643804	NA	group2	bound	259	NA	NA	1	selection	FOC	138	nav	4_4	233	herstellen	0.20980119787215845	LEMMAREL	nav_FOC	c6	0
herstellen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.08806688173898636	0.050181892810087586	NA	group2	bound	259	NA	NA	1	selection	FOC	259	all	4_4	233	herstellen	0.20492260626597752	LEMMAREL	all_FOC	c6	0
herstellen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.16426176713811072	0.06584473895388557	NA	group2	bound	391	NA	NA	1	no	5000	5000	nav	4_4	235	herstellen	0.18355174090215665	LEMMAREL	nav_5000	c6	0
herstellen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.1532167643759313	-0.23798685984053708	NA	group2	bound	391	NA	NA	1	no	5000	5000	all	4_4	235	herstellen	0.17217501730154916	LEMMAREL	all_5000	c5	0
herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	0.09331726128298691	0.009006783606722493	NA	group2	bound	391	NA	NA	1	no	FOC	214	nav	4_4	235	herstellen	0.19345038766799202	LEMMAREL	nav_FOC	c6	0
herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	0.09613776843972595	0.0048277719900127174	NA	group2	bound	391	NA	NA	1	no	FOC	391	all	4_4	235	herstellen	0.20606844615008574	LEMMAREL	all_FOC	c6	0
herstellen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.09646222277186625	0.19565858729366098	selection2	NA	bound	298	NA	NA	1	weight	5000	5000	nav	4_4	235	herstellen	0.20800694407105322	LEMMAPATH	nav_5000	c6	0
herstellen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.023396057921837066	-0.13305291895564414	selection2	NA	bound	298	NA	NA	1	weight	5000	5000	all	4_4	235	herstellen	0.1736457314443982	LEMMAPATH	all_5000	c2	0
herstellen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.03895995339708587	0.14555558263474394	selection2	NA	bound	298	NA	NA	1	weight	FOC	150	nav	4_4	235	herstellen	0.19614201829835337	LEMMAPATH	nav_FOC	c4	0
herstellen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.041407784334467346	0.12379483306538129	selection2	NA	bound	298	NA	NA	1	weight	FOC	298	all	4_4	235	herstellen	0.18834015256555237	LEMMAPATH	all_FOC	c4	0
herstellen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.20356059287930106	0.11305313077380807	selection2	NA	bound	298	NA	NA	1	selection	5000	5000	nav	4_4	235	herstellen	0.2101845907381953	LEMMAPATH	nav_5000	c6	0
herstellen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.22398602805242923	-0.23591127694268105	selection2	NA	bound	298	NA	NA	1	selection	5000	5000	all	4_4	235	herstellen	0.21358612423083131	LEMMAPATH	all_5000	c5	0
herstellen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.11738807812855191	0.08248379454772714	selection2	NA	bound	298	NA	NA	1	selection	FOC	150	nav	4_4	235	herstellen	0.2306569275342781	LEMMAPATH	nav_FOC	c6	0
herstellen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.1039886119823593	0.07157967705001547	selection2	NA	bound	298	NA	NA	1	selection	FOC	298	all	4_4	235	herstellen	0.22989316446749872	LEMMAPATH	all_FOC	c6	0
herstellen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.1975400854565631	0.09674029993480034	selection2	NA	bound	489	NA	NA	1	no	5000	5000	nav	4_4	238	herstellen	0.22639136037411586	LEMMAPATH	nav_5000	c6	0
herstellen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.12910423840693339	-0.29053405246998587	selection2	NA	bound	489	NA	NA	1	no	5000	5000	all	4_4	238	herstellen	0.22361961633600697	LEMMAPATH	all_5000	c5	0
herstellen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.10541389135287024	0.036027240591392375	selection2	NA	bound	489	NA	NA	1	no	FOC	251	nav	4_4	238	herstellen	0.22973059799118947	LEMMAPATH	nav_FOC	c6	0
herstellen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.11324418645979323	0.026560217192584803	selection2	NA	bound	489	NA	NA	1	no	FOC	489	all	4_4	238	herstellen	0.24070253288366372	LEMMAPATH	all_FOC	c6	0
herstellen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.06322864422470467	0.15636680677786222	selection3	NA	bound	396	NA	NA	1	weight	5000	5000	nav	4_4	237	herstellen	0.201756081971223	LEMMAPATH	nav_5000	c4	0
herstellen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	-0.03449710444505392	-0.12798708809049147	selection3	NA	bound	396	NA	NA	1	weight	5000	5000	all	4_4	237	herstellen	0.16051715088601132	LEMMAPATH	all_5000	c2	0
herstellen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	0.026806628059181197	0.11226618771548279	selection3	NA	bound	396	NA	NA	1	weight	FOC	200	nav	4_4	237	herstellen	0.1576534489892946	LEMMAPATH	nav_FOC	c4	0
herstellen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	0.025104858402552638	0.09528594705137841	selection3	NA	bound	396	NA	NA	1	weight	FOC	396	all	4_4	237	herstellen	0.1620998539399233	LEMMAPATH	all_FOC	c4	0
herstellen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.20683451459092178	0.10433775807964536	selection3	NA	bound	396	NA	NA	1	selection	5000	5000	nav	4_4	237	herstellen	0.21715816514226605	LEMMAPATH	nav_5000	c6	0
herstellen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.15816463365580466	-0.3181190564231226	selection3	NA	bound	396	NA	NA	1	selection	5000	5000	all	4_4	237	herstellen	0.2139994207221164	LEMMAPATH	all_5000	c5	0
herstellen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.07671073016955403	0.06755884648061689	selection3	NA	bound	396	NA	NA	1	selection	FOC	200	nav	4_4	237	herstellen	0.20867291687704073	LEMMAPATH	nav_FOC	c6	0
herstellen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.08074585879054699	0.05064634028827001	selection3	NA	bound	396	NA	NA	1	selection	FOC	396	all	4_4	237	herstellen	0.19290747307973527	LEMMAPATH	all_FOC	c6	0
herstellen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.18405602637377588	0.06037107237836822	selection3	NA	bound	728	NA	NA	1	no	5000	5000	nav	4_4	238	herstellen	0.22127421106230857	LEMMAPATH	nav_5000	c6	0
herstellen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	-0.020494014984188635	-0.3329827394311348	selection3	NA	bound	728	NA	NA	1	no	5000	5000	all	4_4	238	herstellen	0.23231891186034698	LEMMAPATH	all_5000	c5	0
herstellen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.07873621940425878	0.012652193296044743	selection3	NA	bound	728	NA	NA	1	no	FOC	386	nav	4_4	238	herstellen	0.19970484628806784	LEMMAPATH	nav_FOC	c6	0
herstellen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.08566089804159857	-0.013020610171019097	selection3	NA	bound	728	NA	NA	1	no	FOC	728	all	4_4	238	herstellen	0.19393047968835517	LEMMAPATH	all_FOC	c6	0
herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	0.0632286442246561	0.15636680677794335	weight	NA	bound	396	NA	NA	1	weight	5000	5000	nav	4_4	237	herstellen	0.201756081971223	LEMMAPATH	nav_5000	c4	0
herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	-0.03449710444202309	-0.12798708807037848	weight	NA	bound	396	NA	NA	1	weight	5000	5000	all	4_4	237	herstellen	0.16051715088601132	LEMMAPATH	all_5000	c2	0
herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	0.026806628059181197	0.11226618771548279	weight	NA	bound	396	NA	NA	1	weight	FOC	200	nav	4_4	237	herstellen	0.1576534489892946	LEMMAPATH	nav_FOC	c4	0
herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	0.025104858402552638	0.09528594705137841	weight	NA	bound	396	NA	NA	1	weight	FOC	396	all	4_4	237	herstellen	0.1620998539399233	LEMMAPATH	all_FOC	c4	0
herstellen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.20853348653714837	0.08839622947418985	weight	NA	bound	396	NA	NA	1	selection	5000	5000	nav	4_4	237	herstellen	0.19158370964246227	LEMMAPATH	nav_5000	c6	0
herstellen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.21699182801329595	-0.265546495038659	weight	NA	bound	396	NA	NA	1	selection	5000	5000	all	4_4	237	herstellen	0.1905439828098438	LEMMAPATH	all_5000	c5	0
herstellen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.10620842459638925	0.06330812037961647	weight	NA	bound	396	NA	NA	1	selection	FOC	200	nav	4_4	237	herstellen	0.20848451797705325	LEMMAPATH	nav_FOC	c6	0
herstellen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.10852473266230551	0.05306185367316636	weight	NA	bound	396	NA	NA	1	selection	FOC	396	all	4_4	237	herstellen	0.2158204626549048	LEMMAPATH	all_FOC	c6	0
herstellen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.19429658086335458	0.06728894092866813	weight	NA	bound	728	NA	NA	1	no	5000	5000	nav	4_4	238	herstellen	0.1976254164785391	LEMMAPATH	nav_5000	c6	0
herstellen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.10473642047777362	-0.29716884082892175	weight	NA	bound	728	NA	NA	1	no	5000	5000	all	4_4	238	herstellen	0.20486044836646777	LEMMAPATH	all_5000	c5	1
herstellen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.1127274002266435	0.033002079001186	weight	NA	bound	728	NA	NA	1	no	FOC	386	nav	4_4	238	herstellen	0.19224239343242014	LEMMAPATH	nav_FOC	c6	1
herstellen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.11306790796149346	0.01542053227302492	weight	NA	bound	728	NA	NA	1	no	FOC	728	all	4_4	238	herstellen	0.21582348575388147	LEMMAPATH	all_FOC	c6	0
