_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base
herhalen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.21250933387587131	-0.6364386191886396	NA	NA	bound	610	all	10_10	1	selection	FOC	260	nav	4_4	311	herhalen	0.19567599456608029	BOW
herhalen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.16083184241426896	-0.5221892257178938	NA	NA	bound	610	all	10_10	1	selection	FOC	610	all	4_4	311	herhalen	0.18724161103125445	BOW
herhalen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.5930625763259837	-1.3955563200685608	NA	NA	bound	1268	all	10_10	1	no	5000	5000	nav	4_4	312	herhalen	0.21010094624637862	BOW
herhalen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	0.7555288585834655	-2.0638001489945665	NA	NA	bound	1268	all	10_10	1	no	5000	5000	all	4_4	312	herhalen	0.2270716836941495	BOW
herhalen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.43878890654385677	-1.3244530550802895	NA	NA	bound	1268	all	10_10	1	no	FOC	656	nav	4_4	312	herhalen	0.19438694985919278	BOW
herhalen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	0.38497503804758576	-1.2629326176613094	NA	NA	bound	1268	all	10_10	1	no	FOC	1268	all	4_4	312	herhalen	0.17827358553937325	BOW
herhalen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.5733126810091402	0.16978523015871005	NA	NA	bound	300	lex	5_5	1	weight	5000	5000	nav	4_4	292	herhalen	0.22536594553377884	BOW
herhalen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.7812163871261667	0.34806253026666273	NA	NA	bound	300	lex	5_5	1	weight	5000	5000	all	4_4	292	herhalen	0.22254497220024613	BOW
herhalen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5792478868508381	0.20657187082982104	NA	NA	bound	300	lex	5_5	1	weight	FOC	190	nav	4_4	292	herhalen	0.2483869897936527	BOW
herhalen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.5528412844891623	0.1789009586220966	NA	NA	bound	300	lex	5_5	1	weight	FOC	300	all	4_4	292	herhalen	0.24102310087394116	BOW
herhalen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.6457340788641706	0.12014691385650259	NA	NA	bound	300	lex	5_5	1	selection	5000	5000	nav	4_4	292	herhalen	0.22982099119036478	BOW
herhalen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.8682388000998112	0.23732494207708996	NA	NA	bound	300	lex	5_5	1	selection	5000	5000	all	4_4	292	herhalen	0.21930861394704101	BOW
herhalen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.6013366542397641	0.09162259163386435	NA	NA	bound	300	lex	5_5	1	selection	FOC	190	nav	4_4	292	herhalen	0.2289578490933311	BOW
herhalen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.5624203025406492	0.0843857644233218	NA	NA	bound	300	lex	5_5	1	selection	FOC	300	all	4_4	292	herhalen	0.2214308503411821	BOW
herhalen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.0759764850028781	0.1423975363181117	NA	NA	bound	525	lex	5_5	1	no	5000	5000	nav	4_4	311	herhalen	0.24086001415112324	BOW
herhalen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-1.5201756289756352	0.19752024823915806	NA	NA	bound	525	lex	5_5	1	no	5000	5000	all	4_4	311	herhalen	0.22664760774261206	BOW
herhalen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.075377569233965	0.07957837253554001	NA	NA	bound	525	lex	5_5	1	no	FOC	380	nav	4_4	311	herhalen	0.2274029585669475	BOW
herhalen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.0205782367714018	0.071945931655134	NA	NA	bound	525	lex	5_5	1	no	FOC	525	all	4_4	311	herhalen	0.21267877646861752	BOW
herhalen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.04772584160323166	0.37417241093250414	NA	NA	bound	471	all	5_5	1	weight	5000	5000	nav	4_4	310	herhalen	0.24018615154213388	BOW
herhalen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.11874078259368594	0.728732011677751	NA	NA	bound	471	all	5_5	1	weight	5000	5000	all	4_4	310	herhalen	0.23563520789050027	BOW
herhalen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.0947111581679489	0.3482661673150697	NA	NA	bound	471	all	5_5	1	weight	FOC	190	nav	4_4	310	herhalen	0.2354100558039464	BOW
herhalen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.07430228274334554	0.3060720268970845	NA	NA	bound	471	all	5_5	1	weight	FOC	471	all	4_4	310	herhalen	0.21540245663571583	BOW
herhalen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.08723096462660825	0.21857526721262735	NA	NA	bound	471	all	5_5	1	selection	5000	5000	nav	4_4	310	herhalen	0.23513412303435455	BOW
herhalen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.005509177804758053	0.5967589155563934	NA	NA	bound	471	all	5_5	1	selection	5000	5000	all	4_4	310	herhalen	0.23869278118140233	BOW
herhalen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.08036451481888604	0.11261179204249229	NA	NA	bound	471	all	5_5	1	selection	FOC	190	nav	4_4	310	herhalen	0.20890930245951642	BOW
herhalen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.042199493969529524	0.09023814472766467	NA	NA	bound	471	all	5_5	1	selection	FOC	471	all	4_4	310	herhalen	0.20035508189985088	BOW
herhalen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.8446830694257579	-0.8740961377323848	NA	NA	bound	797	all	5_5	1	no	5000	5000	nav	4_4	312	herhalen	0.21448275314601775	BOW
herhalen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	1.2142644416496151	-1.550672874142127	NA	NA	bound	797	all	5_5	1	no	5000	5000	all	4_4	312	herhalen	0.2500898851720179	BOW
herhalen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.616530919818695	-0.8140299022040638	NA	NA	bound	797	all	5_5	1	no	FOC	380	nav	4_4	312	herhalen	0.18295822121810065	BOW
herhalen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.47844537238457346	-0.716399770531664	NA	NA	bound	797	all	5_5	1	no	FOC	797	all	4_4	312	herhalen	0.16730393803187218	BOW
herhalen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.46000272272264525	0.3620880808914807	NA	NA	bound	221	lex	3_3	1	weight	5000	5000	nav	4_4	267	herhalen	0.20413246828235512	BOW
herhalen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.5267410329927376	0.6196005887179772	NA	NA	bound	221	lex	3_3	1	weight	5000	5000	all	4_4	267	herhalen	0.22837065207013632	BOW
herhalen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.4465913917247547	0.508699380896446	NA	NA	bound	221	lex	3_3	1	weight	FOC	138	nav	4_4	267	herhalen	0.24645758147642247	BOW
herhalen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.43405622100657165	0.469902521570663	NA	NA	bound	221	lex	3_3	1	weight	FOC	221	all	4_4	267	herhalen	0.24105919048056107	BOW
herhalen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.5010843859335382	0.33231306220875884	NA	NA	bound	221	lex	3_3	1	selection	5000	5000	nav	4_4	267	herhalen	0.21438143207947216	BOW
herhalen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.5524344581849973	0.5573310072330262	NA	NA	bound	221	lex	3_3	1	selection	5000	5000	all	4_4	267	herhalen	0.22862053812008662	BOW
herhalen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.4843575814044257	0.4414650657157898	NA	NA	bound	221	lex	3_3	1	selection	FOC	138	nav	4_4	267	herhalen	0.23700200729802742	BOW
herhalen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.44819436617705427	0.3948285994696797	NA	NA	bound	221	lex	3_3	1	selection	FOC	221	all	4_4	267	herhalen	0.22685094103703027	BOW
herhalen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.9394674345825283	0.6554624222521523	NA	NA	bound	331	lex	3_3	1	no	5000	5000	nav	4_4	297	herhalen	0.21957763214686457	BOW
herhalen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-1.042708364103152	0.940299477182885	NA	NA	bound	331	lex	3_3	1	no	5000	5000	all	4_4	297	herhalen	0.23511984432851513	BOW
herhalen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.9150371102290735	0.763796530358067	NA	NA	bound	331	lex	3_3	1	no	FOC	228	nav	4_4	297	herhalen	0.238341043675585	BOW
herhalen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.8794418573378695	0.7260132503797131	NA	NA	bound	331	lex	3_3	1	no	FOC	331	all	4_4	297	herhalen	0.21951210389522566	BOW
herhalen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.03580751884150336	0.8690717020234143	NA	NA	bound	358	all	3_3	1	weight	5000	5000	nav	4_4	308	herhalen	0.24364358104136175	BOW
herhalen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.1331213588642384	1.1940639706301746	NA	NA	bound	358	all	3_3	1	weight	5000	5000	all	4_4	308	herhalen	0.24065595373325502	BOW
herhalen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.0831249692496229	0.9054493690383839	NA	NA	bound	358	all	3_3	1	weight	FOC	138	nav	4_4	308	herhalen	0.25163847431037384	BOW
herhalen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.0703353276582388	0.8190279846711757	NA	NA	bound	358	all	3_3	1	weight	FOC	358	all	4_4	308	herhalen	0.20409888783707542	BOW
herhalen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.12088711190392686	0.8535066196981139	NA	NA	bound	358	all	3_3	1	selection	5000	5000	nav	4_4	308	herhalen	0.23155684004959787	BOW
herhalen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	-0.07407755700795192	1.1705080315898333	NA	NA	bound	358	all	3_3	1	selection	5000	5000	all	4_4	308	herhalen	0.24948717133657686	BOW
herhalen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.06794407512990479	0.9461028546112691	NA	NA	bound	358	all	3_3	1	selection	FOC	138	nav	4_4	308	herhalen	0.2421752922317881	BOW
herhalen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.05072230104641753	0.7221478863805028	NA	NA	bound	358	all	3_3	1	selection	FOC	358	all	4_4	308	herhalen	0.19424454997888985	BOW
herhalen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.44874207403836475	1.2156794090597918	NA	NA	bound	536	all	3_3	1	no	5000	5000	nav	4_4	312	herhalen	0.2120008396384762	BOW
herhalen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.5152646073088538	1.7785821226027352	NA	NA	bound	536	all	3_3	1	no	5000	5000	all	4_4	312	herhalen	0.24127917616514247	BOW
herhalen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.33604790626742326	1.1886697253975387	NA	NA	bound	536	all	3_3	1	no	FOC	228	nav	4_4	312	herhalen	0.19846750286733827	BOW
herhalen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.28007508458622743	1.0524745213001119	NA	NA	bound	536	all	3_3	1	no	FOC	536	all	4_4	312	herhalen	0.1639598512733652	BOW
herhalen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.8970388590256905	-0.306455108915589	NA	NA	nobound	524	lex	10_10	1	weight	5000	5000	nav	4_4	308	herhalen	0.23325573217414924	BOW
herhalen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-1.2023629779969607	-0.4899749885196705	NA	NA	nobound	524	lex	10_10	1	weight	5000	5000	all	4_4	308	herhalen	0.24022197168025552	BOW
herhalen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.8127071066929767	-0.4404388584471326	NA	NA	nobound	524	lex	10_10	1	weight	FOC	338	nav	4_4	308	herhalen	0.234788038403135	BOW
herhalen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.7934466382399443	-0.40305679446274795	NA	NA	nobound	524	lex	10_10	1	weight	FOC	524	all	4_4	308	herhalen	0.25085342986885245	BOW
herhalen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.9980124233611289	-0.5303618378523726	NA	NA	nobound	524	lex	10_10	1	selection	5000	5000	nav	4_4	308	herhalen	0.23935185709782225	BOW
herhalen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-1.3794367347324743	-0.7716871965706136	NA	NA	nobound	524	lex	10_10	1	selection	5000	5000	all	4_4	308	herhalen	0.23785446159187673	BOW
herhalen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.9427719965953357	-0.6560871555359696	NA	NA	nobound	524	lex	10_10	1	selection	FOC	338	nav	4_4	308	herhalen	0.22763362564331516	BOW
herhalen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.9186831278484971	-0.5941626329766106	NA	NA	nobound	524	lex	10_10	1	selection	FOC	524	all	4_4	308	herhalen	0.22776169919713177	BOW
herhalen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-1.3071898055322075	-1.025243822178572	NA	NA	nobound	1310	lex	10_10	1	no	5000	5000	nav	4_4	312	herhalen	0.23622521413585673	BOW
herhalen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-1.4896472338793805	-1.7703118357501002	NA	NA	nobound	1310	lex	10_10	1	no	5000	5000	all	4_4	312	herhalen	0.18719725962002826	BOW
herhalen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.241038487539163	-1.1273063300458017	NA	NA	nobound	1310	lex	10_10	1	no	FOC	976	nav	4_4	312	herhalen	0.23243079795188126	BOW
herhalen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-1.2186908394090492	-1.0799563510610812	NA	NA	nobound	1310	lex	10_10	1	no	FOC	1310	all	4_4	312	herhalen	0.22664887361804137	BOW
herhalen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.12834282035175879	-0.34302272104735926	NA	NA	nobound	778	all	10_10	1	weight	5000	5000	nav	4_4	312	herhalen	0.2424970335980993	BOW
herhalen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.4062853581339616	-0.9186431292362363	NA	NA	nobound	778	all	10_10	1	weight	5000	5000	all	4_4	312	herhalen	0.23476769394121677	BOW
herhalen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.09043361992748156	-0.4614343779451424	NA	NA	nobound	778	all	10_10	1	weight	FOC	338	nav	4_4	312	herhalen	0.21447788180564586	BOW
herhalen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.05845980565122305	-0.4182650201739524	NA	NA	nobound	778	all	10_10	1	weight	FOC	778	all	4_4	312	herhalen	0.2140922724397512	BOW
herhalen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.09061792325229989	-0.7982090553207501	NA	NA	nobound	778	all	10_10	1	selection	5000	5000	nav	4_4	312	herhalen	0.2505163269751044	BOW
herhalen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.41667029492065805	-1.3935458210721956	NA	NA	nobound	778	all	10_10	1	selection	5000	5000	all	4_4	312	herhalen	0.2394901241067593	BOW
herhalen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.08686175830601364	-0.9200763015584392	NA	NA	nobound	778	all	10_10	1	selection	FOC	338	nav	4_4	312	herhalen	0.19516699820045133	BOW
herhalen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.10660918285191781	-0.8299435902362428	NA	NA	nobound	778	all	10_10	1	selection	FOC	778	all	4_4	312	herhalen	0.1865394101127784	BOW
herhalen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.03620584683624484	-1.6668225787455382	NA	NA	nobound	1828	all	10_10	1	no	5000	5000	nav	4_4	312	herhalen	0.22506674768033233	BOW
herhalen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.030549467108911592	-2.6282787219123103	NA	NA	nobound	1828	all	10_10	1	no	5000	5000	all	4_4	312	herhalen	0.19335529215797476	BOW
herhalen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.047020870518222686	-1.5871081455825662	NA	NA	nobound	1828	all	10_10	1	no	FOC	976	nav	4_4	312	herhalen	0.20922984541204515	BOW
herhalen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.07791230167703221	-1.5966414802888853	NA	NA	nobound	1828	all	10_10	1	no	FOC	1828	all	4_4	312	herhalen	0.19600827548371488	BOW
herhalen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.7429230449347556	0.18280306092187085	NA	NA	nobound	359	lex	5_5	1	weight	5000	5000	nav	4_4	297	herhalen	0.22793781743765268	BOW
herhalen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.9979972311703742	0.3203010828892788	NA	NA	nobound	359	lex	5_5	1	weight	5000	5000	all	4_4	297	herhalen	0.22743285003820338	BOW
herhalen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7779212220419695	0.17704267952401398	NA	NA	nobound	359	lex	5_5	1	weight	FOC	230	nav	4_4	297	herhalen	0.2514890049084816	BOW
herhalen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.755560821836824	0.16070140934731486	NA	NA	nobound	359	lex	5_5	1	weight	FOC	359	all	4_4	297	herhalen	0.25543502609041224	BOW
herhalen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.8543621642887642	0.08628750757567791	NA	NA	nobound	359	lex	5_5	1	selection	5000	5000	nav	4_4	297	herhalen	0.23441796394426476	BOW
herhalen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-1.098387166428134	0.20713692728038954	NA	NA	nobound	359	lex	5_5	1	selection	5000	5000	all	4_4	297	herhalen	0.21538690659952325	BOW
herhalen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.8020812960500079	0.03473281563596577	NA	NA	nobound	359	lex	5_5	1	selection	FOC	230	nav	4_4	297	herhalen	0.23100855724587113	BOW
herhalen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.7627444763783562	0.043285394072509385	NA	NA	nobound	359	lex	5_5	1	selection	FOC	359	all	4_4	297	herhalen	0.22583561633537855	BOW
herhalen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.261038752243573	0.03812152982513466	NA	NA	nobound	668	lex	5_5	1	no	5000	5000	nav	4_4	312	herhalen	0.24721438041916105	BOW
herhalen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-1.8253686837812624	-0.14049345091351848	NA	NA	nobound	668	lex	5_5	1	no	5000	5000	all	4_4	312	herhalen	0.20297542839827687	BOW
herhalen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.2443130336769548	-0.04357864953594161	NA	NA	nobound	668	lex	5_5	1	no	FOC	491	nav	4_4	312	herhalen	0.2290828937117853	BOW
herhalen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.1987865570155942	-0.03417549305821487	NA	NA	nobound	668	lex	5_5	1	no	FOC	668	all	4_4	312	herhalen	0.21062247679376872	BOW
herhalen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.06196849873687859	0.3355214630251907	NA	NA	nobound	552	all	5_5	1	weight	5000	5000	nav	4_4	312	herhalen	0.23660186976805658	BOW
herhalen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.33290008397875587	0.9305345432008012	NA	NA	nobound	552	all	5_5	1	weight	5000	5000	all	4_4	312	herhalen	0.23096731396584705	BOW
herhalen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.010497153444921744	0.27205981475334245	NA	NA	nobound	552	all	5_5	1	weight	FOC	230	nav	4_4	312	herhalen	0.22618961845903318	BOW
herhalen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.014576056437282653	0.23446061583594532	NA	NA	nobound	552	all	5_5	1	weight	FOC	552	all	4_4	312	herhalen	0.21901429167072964	BOW
herhalen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	-0.04663056774709968	0.13348123187715402	NA	NA	nobound	552	all	5_5	1	selection	5000	5000	nav	4_4	312	herhalen	0.25803849750075447	BOW
herhalen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.2941356100940783	-0.6809109330413808	NA	NA	nobound	552	all	5_5	1	selection	5000	5000	all	4_4	312	herhalen	0.23561268271462738	BOW
herhalen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.04295572068542817	-0.05390748478705879	NA	NA	nobound	552	all	5_5	1	selection	FOC	230	nav	4_4	312	herhalen	0.20890769799906858	BOW
herhalen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.052111188931362476	-0.03128789400329905	NA	NA	nobound	552	all	5_5	1	selection	FOC	552	all	4_4	312	herhalen	0.2012659237736177	BOW
herhalen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.6327198953772405	-1.1229488049339924	NA	NA	nobound	986	all	5_5	1	no	5000	5000	nav	4_4	312	herhalen	0.20981070139845145	BOW
herhalen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.6344213855687364	-2.1146934831448907	NA	NA	nobound	986	all	5_5	1	no	5000	5000	all	4_4	312	herhalen	0.21833725170389914	BOW
herhalen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.40796549803766996	-1.0341462296017814	NA	NA	nobound	986	all	5_5	1	no	FOC	491	nav	4_4	312	herhalen	0.18059524708850497	BOW
herhalen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.30265987393869254	-0.9753848254987049	NA	NA	nobound	986	all	5_5	1	no	FOC	986	all	4_4	312	herhalen	0.1666027691032304	BOW
herhalen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.4981696529028835	0.36870750928757295	NA	NA	nobound	242	lex	3_3	1	weight	5000	5000	nav	4_4	270	herhalen	0.21126269760684485	BOW
herhalen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.5867293862185338	0.6356112127240715	NA	NA	nobound	242	lex	3_3	1	weight	5000	5000	all	4_4	270	herhalen	0.2317179692980223	BOW
herhalen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.48797715179573115	0.49825777731097515	NA	NA	nobound	242	lex	3_3	1	weight	FOC	154	nav	4_4	270	herhalen	0.25138172522085317	BOW
