_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base
herhalen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.06783842992636856	0.05671762056333207	NA	NA	bound	471	all	5_5	1	selection	FOC	190	nav	4_4	310	herhalen	0.2664754958591755	BOW
herhalen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.04760353927091572	0.040169707659953466	NA	NA	bound	471	all	5_5	1	selection	FOC	471	all	4_4	310	herhalen	0.2556653855623334	BOW
herhalen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.20678472166274056	0.1777697864008512	NA	NA	bound	797	all	5_5	1	no	5000	5000	nav	4_4	312	herhalen	0.2455606527698105	BOW
herhalen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.19235722325647062	0.33813425456678253	NA	NA	bound	797	all	5_5	1	no	5000	5000	all	4_4	312	herhalen	0.2704099281190435	BOW
herhalen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.17690679591896494	0.1736746948454365	NA	NA	bound	797	all	5_5	1	no	FOC	380	nav	4_4	312	herhalen	0.2417351399294189	BOW
herhalen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.1522381475575334	0.17361420803702513	NA	NA	bound	797	all	5_5	1	no	FOC	797	all	4_4	312	herhalen	0.2339363063094568	BOW
herhalen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.1704533074722309	-0.006400706643456769	NA	NA	bound	221	lex	3_3	1	weight	5000	5000	nav	4_4	267	herhalen	0.2579160647368052	BOW
herhalen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.1968487228407417	-0.07473986455105962	NA	NA	bound	221	lex	3_3	1	weight	5000	5000	all	4_4	267	herhalen	0.2758322936201632	BOW
herhalen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.17594313410960294	0.027020800950495465	NA	NA	bound	221	lex	3_3	1	weight	FOC	138	nav	4_4	267	herhalen	0.29961175275054674	BOW
herhalen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.15084519822885128	0.019309181923872105	NA	NA	bound	221	lex	3_3	1	weight	FOC	221	all	4_4	267	herhalen	0.30044970354780076	BOW
herhalen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.16220281476518625	0.045015973642849816	NA	NA	bound	221	lex	3_3	1	selection	5000	5000	nav	4_4	267	herhalen	0.25181057404267554	BOW
herhalen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.19088684630362435	-0.035511412636871395	NA	NA	bound	221	lex	3_3	1	selection	5000	5000	all	4_4	267	herhalen	0.2656951182887189	BOW
herhalen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1510621133743456	0.08121118344511945	NA	NA	bound	221	lex	3_3	1	selection	FOC	138	nav	4_4	267	herhalen	0.2898340066450506	BOW
herhalen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.131261939151408	0.06286028688795782	NA	NA	bound	221	lex	3_3	1	selection	FOC	221	all	4_4	267	herhalen	0.28731727024422976	BOW
herhalen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.18613975053121196	0.10118314732277159	NA	NA	bound	331	lex	3_3	1	no	5000	5000	nav	4_4	297	herhalen	0.2614547045673443	BOW
herhalen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.2740658876776653	0.001622357315483779	NA	NA	bound	331	lex	3_3	1	no	5000	5000	all	4_4	297	herhalen	0.26813808682415663	BOW
herhalen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.15603339584053597	0.16650623904951053	NA	NA	bound	331	lex	3_3	1	no	FOC	228	nav	4_4	297	herhalen	0.2894714656476748	BOW
herhalen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.15044233501610146	0.16551631150654383	NA	NA	bound	331	lex	3_3	1	no	FOC	331	all	4_4	297	herhalen	0.28219795071304465	BOW
herhalen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.04816352159252578	-0.10867253029645293	NA	NA	bound	358	all	3_3	1	weight	5000	5000	nav	4_4	308	herhalen	0.27006114026239597	BOW
herhalen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.1329467735443869	-0.19339692460994154	NA	NA	bound	358	all	3_3	1	weight	5000	5000	all	4_4	308	herhalen	0.27712019248041153	BOW
herhalen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	7.519767957669778e-4	-0.0351967149863556	NA	NA	bound	358	all	3_3	1	weight	FOC	138	nav	4_4	308	herhalen	0.2942753725075014	BOW
herhalen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.010571358405011184	-0.04430574081767538	NA	NA	bound	358	all	3_3	1	weight	FOC	358	all	4_4	308	herhalen	0.2780053576765566	BOW
herhalen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.016901704360503433	0.04820143725886469	NA	NA	bound	358	all	3_3	1	selection	5000	5000	nav	4_4	308	herhalen	0.2540424341620415	BOW
herhalen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	-0.14179871018691223	-0.16241261527576087	NA	NA	bound	358	all	3_3	1	selection	5000	5000	all	4_4	308	herhalen	0.2732933344894903	BOW
herhalen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.039222149893681606	0.09540075844415075	NA	NA	bound	358	all	3_3	1	selection	FOC	138	nav	4_4	308	herhalen	0.2811807164847413	BOW
herhalen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.02531494158285884	0.06137030194436738	NA	NA	bound	358	all	3_3	1	selection	FOC	358	all	4_4	308	herhalen	0.2558837387332942	BOW
herhalen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.09318922702224049	0.17853263626139515	NA	NA	bound	536	all	3_3	1	no	5000	5000	nav	4_4	312	herhalen	0.25070267149478076	BOW
herhalen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.059137347953309376	0.32336702116717797	NA	NA	bound	536	all	3_3	1	no	5000	5000	all	4_4	312	herhalen	0.272819410882598	BOW
herhalen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.10850005563774921	0.18291079508265412	NA	NA	bound	536	all	3_3	1	no	FOC	228	nav	4_4	312	herhalen	0.25492521114552813	BOW
herhalen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.08682826724314685	0.18341735448505056	NA	NA	bound	536	all	3_3	1	no	FOC	536	all	4_4	312	herhalen	0.23476818135978322	BOW
herhalen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.23387644454445317	-0.09380660846246212	NA	NA	nobound	524	lex	10_10	1	weight	5000	5000	nav	4_4	308	herhalen	0.26924998394243027	BOW
herhalen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.2540069915599068	-0.15973952852991236	NA	NA	nobound	524	lex	10_10	1	weight	5000	5000	all	4_4	308	herhalen	0.2778651006797994	BOW
herhalen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.21601535877071448	-0.061628503216982614	NA	NA	nobound	524	lex	10_10	1	weight	FOC	338	nav	4_4	308	herhalen	0.2752178824275432	BOW
herhalen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.18307084596140683	-0.062195494727249515	NA	NA	nobound	524	lex	10_10	1	weight	FOC	524	all	4_4	308	herhalen	0.27826009725225104	BOW
herhalen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.2818817522233086	0.0973969420322528	NA	NA	nobound	524	lex	10_10	1	selection	5000	5000	nav	4_4	308	herhalen	0.2635626530998957	BOW
herhalen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.34577016734851074	-0.07142784287811672	NA	NA	nobound	524	lex	10_10	1	selection	5000	5000	all	4_4	308	herhalen	0.2767372104308938	BOW
herhalen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.22413592020563378	0.14880814983473628	NA	NA	nobound	524	lex	10_10	1	selection	FOC	338	nav	4_4	308	herhalen	0.2664767921429923	BOW
herhalen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.2125792989933827	0.13867373157565424	NA	NA	nobound	524	lex	10_10	1	selection	FOC	524	all	4_4	308	herhalen	0.2657207356450611	BOW
herhalen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.16668312712557137	0.29661207034451004	NA	NA	nobound	1310	lex	10_10	1	no	5000	5000	nav	4_4	312	herhalen	0.2614154344693236	BOW
herhalen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.2790277794216456	0.4016104647650735	NA	NA	nobound	1310	lex	10_10	1	no	5000	5000	all	4_4	312	herhalen	0.2562756619060764	BOW
herhalen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.10789416106755453	0.32056774785801095	NA	NA	nobound	1310	lex	10_10	1	no	FOC	976	nav	4_4	312	herhalen	0.2632606000705544	BOW
herhalen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.1013853007063921	0.31570214861887297	NA	NA	nobound	1310	lex	10_10	1	no	FOC	1310	all	4_4	312	herhalen	0.257259141325845	BOW
herhalen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.031593336362204884	-0.15616847753808452	NA	NA	nobound	778	all	10_10	1	weight	5000	5000	nav	4_4	312	herhalen	0.26264812107662905	BOW
herhalen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.12423950052798703	-0.24608322593741874	NA	NA	nobound	778	all	10_10	1	weight	5000	5000	all	4_4	312	herhalen	0.2762442940137441	BOW
herhalen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.04678972174102576	-0.09948994600895558	NA	NA	nobound	778	all	10_10	1	weight	FOC	338	nav	4_4	312	herhalen	0.26283687048233023	BOW
herhalen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.039245335485653725	-0.08682066651362833	NA	NA	nobound	778	all	10_10	1	weight	FOC	778	all	4_4	312	herhalen	0.25755159043402814	BOW
herhalen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.12516674825638888	0.09357745540641056	NA	NA	nobound	778	all	10_10	1	selection	5000	5000	nav	4_4	312	herhalen	0.26648145377570004	BOW
herhalen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.1780259751213557	-0.2569163730556433	NA	NA	nobound	778	all	10_10	1	selection	5000	5000	all	4_4	312	herhalen	0.2783471269044232	BOW
herhalen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.16398387652013874	0.09831412194941655	NA	NA	nobound	778	all	10_10	1	selection	FOC	338	nav	4_4	312	herhalen	0.2511213088060553	BOW
herhalen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.13318038600785653	0.09617516451649927	NA	NA	nobound	778	all	10_10	1	selection	FOC	778	all	4_4	312	herhalen	0.2467920328118013	BOW
herhalen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.20941088683253856	0.24982136127597848	NA	NA	nobound	1828	all	10_10	1	no	5000	5000	nav	4_4	312	herhalen	0.2547376248562687	BOW
herhalen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.2201520411965244	0.484644488469251	NA	NA	nobound	1828	all	10_10	1	no	5000	5000	all	4_4	312	herhalen	0.25171173261565644	BOW
herhalen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.20662478441205553	0.2543319402726657	NA	NA	nobound	1828	all	10_10	1	no	FOC	976	nav	4_4	312	herhalen	0.2459043052703178	BOW
herhalen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.21706178355214273	0.28575279782848184	NA	NA	nobound	1828	all	10_10	1	no	FOC	1828	all	4_4	312	herhalen	0.23324061711592647	BOW
herhalen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.19981488168824316	-0.019035227543225113	NA	NA	nobound	359	lex	5_5	1	weight	5000	5000	nav	4_4	297	herhalen	0.26490640201894466	BOW
herhalen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.22287201960281006	-0.09484784398727157	NA	NA	nobound	359	lex	5_5	1	weight	5000	5000	all	4_4	297	herhalen	0.27681026717999757	BOW
herhalen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.1830698320680482	0.006135148779293211	NA	NA	nobound	359	lex	5_5	1	weight	FOC	230	nav	4_4	297	herhalen	0.29777610427923185	BOW
herhalen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.16185827896340638	-0.0014851438430214037	NA	NA	nobound	359	lex	5_5	1	weight	FOC	359	all	4_4	297	herhalen	0.2974609232405552	BOW
herhalen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.22169237363565777	0.06648156928410642	NA	NA	nobound	359	lex	5_5	1	selection	5000	5000	nav	4_4	297	herhalen	0.25746783968955733	BOW
herhalen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.24466629486925703	-0.035526818949947477	NA	NA	nobound	359	lex	5_5	1	selection	5000	5000	all	4_4	297	herhalen	0.2634446253309461	BOW
herhalen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.17147045075318568	0.09422675792784836	NA	NA	nobound	359	lex	5_5	1	selection	FOC	230	nav	4_4	297	herhalen	0.2839457456968188	BOW
herhalen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.15265509264675836	0.08776330200996856	NA	NA	nobound	359	lex	5_5	1	selection	FOC	359	all	4_4	297	herhalen	0.28105519903598825	BOW
herhalen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.19688748806777379	0.1728718030357306	NA	NA	nobound	668	lex	5_5	1	no	5000	5000	nav	4_4	312	herhalen	0.26730999572058134	BOW
herhalen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.34894602579627915	0.12791694991395877	NA	NA	nobound	668	lex	5_5	1	no	5000	5000	all	4_4	312	herhalen	0.27517315318432684	BOW
herhalen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.14341858343828026	0.20944549004453708	NA	NA	nobound	668	lex	5_5	1	no	FOC	491	nav	4_4	312	herhalen	0.27538280600664555	BOW
herhalen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.13634307426265327	0.20644528524730135	NA	NA	nobound	668	lex	5_5	1	no	FOC	668	all	4_4	312	herhalen	0.2674196906971508	BOW
herhalen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.037921682723544126	-0.10201563571020317	NA	NA	nobound	552	all	5_5	1	weight	5000	5000	nav	4_4	312	herhalen	0.2592735887295336	BOW
herhalen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.11865420538406726	-0.17788106985402974	NA	NA	nobound	552	all	5_5	1	weight	5000	5000	all	4_4	312	herhalen	0.2754191009896878	BOW
herhalen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.007394945650904221	-0.055692674026013224	NA	NA	nobound	552	all	5_5	1	weight	FOC	230	nav	4_4	312	herhalen	0.27928439438514063	BOW
herhalen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.004873691421306262	-0.04800112234733547	NA	NA	nobound	552	all	5_5	1	weight	FOC	552	all	4_4	312	herhalen	0.2708769635305456	BOW
herhalen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.04827851324262541	0.06417429590705276	NA	NA	nobound	552	all	5_5	1	selection	5000	5000	nav	4_4	312	herhalen	0.24224574896299864	BOW
herhalen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.1554443834686668	-0.17325463194756213	NA	NA	nobound	552	all	5_5	1	selection	5000	5000	all	4_4	312	herhalen	0.26919980329165316	BOW
herhalen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.0701019584201078	0.07560073736774856	NA	NA	nobound	552	all	5_5	1	selection	FOC	230	nav	4_4	312	herhalen	0.26197701701634113	BOW
herhalen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.054285923638505956	0.067691469800287285	NA	NA	nobound	552	all	5_5	1	selection	FOC	552	all	4_4	312	herhalen	0.25221382310513996	BOW
herhalen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.16396747793528016	0.20194978799403737	NA	NA	nobound	986	all	5_5	1	no	5000	5000	nav	4_4	312	herhalen	0.24487614912394215	BOW
herhalen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.19580703143212808	0.38743038172497923	NA	NA	nobound	986	all	5_5	1	no	5000	5000	all	4_4	312	herhalen	0.2580479338166603	BOW
herhalen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.15800748286254318	0.19297405691868486	NA	NA	nobound	986	all	5_5	1	no	FOC	491	nav	4_4	312	herhalen	0.24134830682520378	BOW
herhalen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.15137474446597132	0.2120425625597465	NA	NA	nobound	986	all	5_5	1	no	FOC	986	all	4_4	312	herhalen	0.2292380045686432	BOW
herhalen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.17656540499990028	-0.0038733358867935217	NA	NA	nobound	242	lex	3_3	1	weight	5000	5000	nav	4_4	270	herhalen	0.2609843307684487	BOW
herhalen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.20667741519655716	-0.07213721797468016	NA	NA	nobound	242	lex	3_3	1	weight	5000	5000	all	4_4	270	herhalen	0.2757042386502074	BOW
herhalen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.17924562247714051	0.026931722788274902	NA	NA	nobound	242	lex	3_3	1	weight	FOC	154	nav	4_4	270	herhalen	0.300205875943966	BOW
