size	max_diss	av_diss	diameter	separation	medoid	avg_width
48	0.3761606302349876	0.17900615082007276	0.5139196600798493	0.11820564178710913	horde.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.2660066800374185
18	0.5934817200721884	0.22106192054972487	0.6877153898627034	0.21696673440465664	horde.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.283142529974244
20	0.6578684893485038	0.30130837746545625	0.7375094305237904	0.052484645806133434	horde.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.12193541029089508
27	0.29285332622896454	0.17264580413327285	0.45142601456193154	0.03542876942429629	horde.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.2889279769377145
12	0.5240047850261415	0.22335816546555534	0.6270958500828485	0.1479804750486371	horde.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	0.24248689529676515
23	0.41961638364776355	0.21717235301332916	0.5703893734364979	0.05879440086461152	horde.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.32980381911459505
21	0.45329893960965384	0.2642107247515053	0.6233513419414124	0.1479804750486371	horde.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.24125403630885406
43	0.36245646081226757	0.19866193174929442	0.5388303832971383	0.03542876942429629	horde.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.16240518785053462
