_model	model.x	model.y	foc_minimum_features	soc_length	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_pos	soc_soc_win	stress	foc_base	soc_vector	pam_cluster	is_medoid
horde.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.043051880529100146	-0.10129340899259129	1	FOC	659	277	horde	NA	NA	bound	659	all	10_10	weight	all	4_4	0.13338026752442506	BOW	all_FOC	c4	0
horde.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.25320548449172087	0.07972467135794441	1	5000	5000	277	horde	NA	NA	bound	659	all	10_10	selection	nav	4_4	0.2226248369152736	BOW	nav_5000	c6	0
horde.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.2494885518179792	0.1476630976716969	1	5000	5000	277	horde	NA	NA	bound	659	all	10_10	selection	all	4_4	0.19971445277600025	BOW	all_5000	c7	0
horde.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.10556130005236199	-0.06652187373759828	1	FOC	354	277	horde	NA	NA	bound	659	all	10_10	selection	nav	4_4	0.15758547556363384	BOW	nav_FOC	c8	0
horde.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.09426450646408384	-0.06347170651739992	1	FOC	659	277	horde	NA	NA	bound	659	all	10_10	selection	all	4_4	0.1614552718334476	BOW	all_FOC	c4	0
horde.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.370921230874961	0.020782101994529713	1	5000	5000	277	horde	NA	NA	bound	1319	all	10_10	no	nav	4_4	0.2269758552301639	BOW	nav_5000	c3	0
horde.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	-0.4406031663927307	0.14746737141945293	1	5000	5000	277	horde	NA	NA	bound	1319	all	10_10	no	all	4_4	0.2111690309365336	BOW	all_5000	c3	0
horde.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.24917863248880098	-0.09797168142711093	1	FOC	685	277	horde	NA	NA	bound	1319	all	10_10	no	nav	4_4	0.1696084500602066	BOW	nav_FOC	c3	1
horde.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	0.2822105515233421	-0.14219029332447905	1	FOC	1319	277	horde	NA	NA	bound	1319	all	10_10	no	all	4_4	0.155150713250624	BOW	all_FOC	c3	0
horde.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.025933010118370212	-0.14684856557988066	1	5000	5000	259	horde	NA	NA	bound	402	lex	5_5	weight	nav	4_4	0.17642328310111932	BOW	nav_5000	c1	0
horde.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.31350515292124354	-0.052744951206172265	1	5000	5000	259	horde	NA	NA	bound	402	lex	5_5	weight	all	4_4	0.1771542282977001	BOW	all_5000	c2	0
horde.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.013234650928232599	-0.14782982088335228	1	FOC	295	259	horde	NA	NA	bound	402	lex	5_5	weight	nav	4_4	0.17098985393813237	BOW	nav_FOC	c1	0
horde.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	0.016745863338098174	-0.14967222782714174	1	FOC	402	259	horde	NA	NA	bound	402	lex	5_5	weight	all	4_4	0.16201546309903692	BOW	all_FOC	c1	0
horde.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.04629656708564026	-0.16358503554783932	1	5000	5000	259	horde	NA	NA	bound	402	lex	5_5	selection	nav	4_4	0.18691398041481097	BOW	nav_5000	c1	0
horde.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.3283176724804117	-0.030646244320197233	1	5000	5000	259	horde	NA	NA	bound	402	lex	5_5	selection	all	4_4	0.1819644362456846	BOW	all_5000	c2	1
horde.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.02433250566549518	-0.13039073358951184	1	FOC	295	259	horde	NA	NA	bound	402	lex	5_5	selection	nav	4_4	0.17301696047331236	BOW	nav_FOC	c1	1
horde.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0.023612697121111133	-0.1323303176776508	1	FOC	402	259	horde	NA	NA	bound	402	lex	5_5	selection	all	4_4	0.16573364243180894	BOW	all_FOC	c1	0
horde.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.010909864741217381	-0.24552670920209216	1	5000	5000	271	horde	NA	NA	bound	580	lex	5_5	no	nav	4_4	0.19789623467745993	BOW	nav_5000	c1	0
horde.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.39071201745995643	-0.05733279843680192	1	5000	5000	271	horde	NA	NA	bound	580	lex	5_5	no	all	4_4	0.2011686748562258	BOW	all_5000	c2	0
horde.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	0.06832332803626238	-0.1471276468748019	1	FOC	436	271	horde	NA	NA	bound	580	lex	5_5	no	nav	4_4	0.15988420488184396	BOW	nav_FOC	c1	0
horde.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	0.07434788437490786	-0.15750248095493388	1	FOC	580	271	horde	NA	NA	bound	580	lex	5_5	no	all	4_4	0.1588493071198381	BOW	all_FOC	c1	0
horde.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	6.869073628513925e-4	-0.049352433438010095	1	5000	5000	276	horde	NA	NA	bound	545	all	5_5	weight	nav	4_4	0.1446170137730329	BOW	nav_5000	c4	0
horde.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.23656217531719248	0.02486568732267915	1	5000	5000	276	horde	NA	NA	bound	545	all	5_5	weight	all	4_4	0.16756150775500583	BOW	all_5000	c5	1
horde.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.046367001254468694	-0.08568483170829694	1	FOC	295	276	horde	NA	NA	bound	545	all	5_5	weight	nav	4_4	0.1395345736417395	BOW	nav_FOC	c4	0
horde.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.029826058064005567	-0.07986642569340982	1	FOC	545	276	horde	NA	NA	bound	545	all	5_5	weight	all	4_4	0.13657057321411803	BOW	all_FOC	c4	1
horde.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.19602398037125304	0.17651602823644333	1	5000	5000	276	horde	NA	NA	bound	545	all	5_5	selection	nav	4_4	0.17935763929808707	BOW	nav_5000	c6	0
horde.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.16506196797337405	0.21286142156142768	1	5000	5000	276	horde	NA	NA	bound	545	all	5_5	selection	all	4_4	0.18805724983391883	BOW	all_5000	c7	0
horde.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.08921811020738196	-0.022284190748105052	1	FOC	295	276	horde	NA	NA	bound	545	all	5_5	selection	nav	4_4	0.163552478654716	BOW	nav_FOC	c8	0
horde.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.07208276535673779	-0.016880150218713152	1	FOC	545	276	horde	NA	NA	bound	545	all	5_5	selection	all	4_4	0.17094386748382182	BOW	all_FOC	c4	0
horde.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.2687392002781439	0.17102774194777354	1	5000	5000	276	horde	NA	NA	bound	812	all	5_5	no	nav	4_4	0.2048909798496706	BOW	nav_5000	c6	0
horde.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	-0.2709060878287923	0.256161266132213	1	5000	5000	276	horde	NA	NA	bound	812	all	5_5	no	all	4_4	0.22159352613368888	BOW	all_5000	c7	0
horde.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.1530242605644106	-0.020446770156125206	1	FOC	436	276	horde	NA	NA	bound	812	all	5_5	no	nav	4_4	0.1565839457542879	BOW	nav_FOC	c3	0
horde.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.1796087088983105	-0.03131328968279106	1	FOC	812	276	horde	NA	NA	bound	812	all	5_5	no	all	4_4	0.15175107235444743	BOW	all_FOC	c3	0
horde.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.028418402786817922	-0.12815260444953938	1	5000	5000	248	horde	NA	NA	bound	313	lex	3_3	weight	nav	4_4	0.19366760306676759	BOW	nav_5000	c1	0
horde.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.31742429001711775	-0.028079040604142447	1	5000	5000	248	horde	NA	NA	bound	313	lex	3_3	weight	all	4_4	0.19283519623983683	BOW	all_5000	c2	0
horde.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.013639139188787694	-0.13022094253065009	1	FOC	233	248	horde	NA	NA	bound	313	lex	3_3	weight	nav	4_4	0.18762407793965288	BOW	nav_FOC	c1	0
horde.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	0.018580416647164432	-0.12390645888778415	1	FOC	313	248	horde	NA	NA	bound	313	lex	3_3	weight	all	4_4	0.17332057184086908	BOW	all_FOC	c1	0
horde.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.049194977854266214	-0.1359765270441217	1	5000	5000	248	horde	NA	NA	bound	313	lex	3_3	selection	nav	4_4	0.20350704565636327	BOW	nav_5000	c1	0
horde.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.3461409170338221	-0.008784755736166204	1	5000	5000	248	horde	NA	NA	bound	313	lex	3_3	selection	all	4_4	0.19263731115791807	BOW	all_5000	c2	0
horde.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.013879525075862782	-0.12004438264382741	1	FOC	233	248	horde	NA	NA	bound	313	lex	3_3	selection	nav	4_4	0.18816885153650648	BOW	nav_FOC	c1	0
horde.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	0.022112088166055293	-0.11887389898918367	1	FOC	313	248	horde	NA	NA	bound	313	lex	3_3	selection	all	4_4	0.17200108968603595	BOW	all_FOC	c1	0
horde.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.03191785737673098	-0.21528916355639127	1	5000	5000	259	horde	NA	NA	bound	388	lex	3_3	no	nav	4_4	0.20430381878904189	BOW	nav_5000	c1	0
horde.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.3933779560737598	0.004111501627692483	1	5000	5000	259	horde	NA	NA	bound	388	lex	3_3	no	all	4_4	0.18965463904391225	BOW	all_5000	c2	0
horde.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	0.0547268797278836	-0.13405041932722514	1	FOC	289	259	horde	NA	NA	bound	388	lex	3_3	no	nav	4_4	0.17728110295271973	BOW	nav_FOC	c1	0
horde.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	0.06299816425914681	-0.13761512610131235	1	FOC	388	259	horde	NA	NA	bound	388	lex	3_3	no	all	4_4	0.16561203663983193	BOW	all_FOC	c1	0
horde.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.01625925857591356	-0.004910767701862988	1	5000	5000	274	horde	NA	NA	bound	403	all	3_3	weight	nav	4_4	0.14791677387973975	BOW	nav_5000	c4	0
horde.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.24938045032366224	0.07207221648728739	1	5000	5000	274	horde	NA	NA	bound	403	all	3_3	weight	all	4_4	0.17102134546568834	BOW	all_5000	c5	0
horde.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.05419906636693464	-0.06005710758956809	1	FOC	233	274	horde	NA	NA	bound	403	all	3_3	weight	nav	4_4	0.14713315815656883	BOW	nav_FOC	c4	0
horde.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.03717476266552712	-0.05255011343486793	1	FOC	403	274	horde	NA	NA	bound	403	all	3_3	weight	all	4_4	0.13942604092185315	BOW	all_FOC	c4	0
horde.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.1936625237818527	0.2441546608004163	1	5000	5000	274	horde	NA	NA	bound	403	all	3_3	selection	nav	4_4	0.16336485627127478	BOW	nav_5000	c6	0
horde.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	-0.12864603602408908	0.2783002825995427	1	5000	5000	274	horde	NA	NA	bound	403	all	3_3	selection	all	4_4	0.1841784904562007	BOW	all_5000	c7	0
horde.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.1008936159357732	0.0166913907149023	1	FOC	233	274	horde	NA	NA	bound	403	all	3_3	selection	nav	4_4	0.17381670876387362	BOW	nav_FOC	c8	0
horde.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.08074974507655854	0.02449054936998756	1	FOC	403	274	horde	NA	NA	bound	403	all	3_3	selection	all	4_4	0.17418252610327506	BOW	all_FOC	c8	0
horde.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.2334567025585768	0.23221353101924172	1	5000	5000	275	horde	NA	NA	bound	527	all	3_3	no	nav	4_4	0.18468271144334308	BOW	nav_5000	c6	0
horde.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	-0.18911862643871638	0.3064494372561743	1	5000	5000	275	horde	NA	NA	bound	527	all	3_3	no	all	4_4	0.2164834978394643	BOW	all_5000	c7	0
horde.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.13171868852436	0.013327188213553796	1	FOC	289	275	horde	NA	NA	bound	527	all	3_3	no	nav	4_4	0.1694259294416294	BOW	nav_FOC	c8	0
horde.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.1396239346909283	0.012466874760704239	1	FOC	527	275	horde	NA	NA	bound	527	all	3_3	no	all	4_4	0.1606496492948497	BOW	all_FOC	c8	0
horde.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.034198780754083814	-0.19044201665536545	1	5000	5000	273	horde	NA	NA	nobound	583	lex	10_10	weight	nav	4_4	0.17098053852587017	BOW	nav_5000	c1	0
horde.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.30860148054664477	-0.11585782002068096	1	5000	5000	273	horde	NA	NA	nobound	583	lex	10_10	weight	all	4_4	0.18574919433557552	BOW	all_5000	c2	0
horde.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.02493954355649918	-0.21776422524329883	1	FOC	422	273	horde	NA	NA	nobound	583	lex	10_10	weight	nav	4_4	0.16931023112071075	BOW	nav_FOC	c1	0
horde.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	0.015431015808958452	-0.20400303646088078	1	FOC	583	273	horde	NA	NA	nobound	583	lex	10_10	weight	all	4_4	0.16435446202822349	BOW	all_FOC	c1	0
horde.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.04169271092187189	-0.24487885091564313	1	5000	5000	273	horde	NA	NA	nobound	583	lex	10_10	selection	nav	4_4	0.1969860816091664	BOW	nav_5000	c1	0
horde.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.3422329443874785	-0.13510073446030105	1	5000	5000	273	horde	NA	NA	nobound	583	lex	10_10	selection	all	4_4	0.1905683795413554	BOW	all_5000	c2	0
horde.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.04110177461305551	-0.20584064565707794	1	FOC	422	273	horde	NA	NA	nobound	583	lex	10_10	selection	nav	4_4	0.16891393160914098	BOW	nav_FOC	c1	0
horde.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.03724445142516952	-0.20380520624075854	1	FOC	583	273	horde	NA	NA	nobound	583	lex	10_10	selection	all	4_4	0.16685398079045208	BOW	all_FOC	c1	0
horde.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	0.121618464545163	-0.36600635836250994	1	5000	5000	276	horde	NA	NA	nobound	1238	lex	10_10	no	nav	4_4	0.2059023618230349	BOW	nav_5000	c3	0
horde.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.4575015598868978	-0.26061811965922055	1	5000	5000	276	horde	NA	NA	nobound	1238	lex	10_10	no	all	4_4	0.1994439028747323	BOW	all_5000	c2	0
horde.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.14324016106679424	-0.2684848448656474	1	FOC	894	276	horde	NA	NA	nobound	1238	lex	10_10	no	nav	4_4	0.17622991900850785	BOW	nav_FOC	c3	0
horde.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	0.14546537134092183	-0.2838240303077186	1	FOC	1238	276	horde	NA	NA	nobound	1238	lex	10_10	no	all	4_4	0.17584251912101365	BOW	all_FOC	c3	0
horde.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.029722808130943402	-0.10553868343266722	1	5000	5000	277	horde	NA	NA	nobound	790	all	10_10	weight	nav	4_4	0.14618100956771815	BOW	nav_5000	c4	0
horde.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.24126617102894712	-0.0763064067692227	1	5000	5000	277	horde	NA	NA	nobound	790	all	10_10	weight	all	4_4	0.16620523428041367	BOW	all_5000	c5	0
horde.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.08776086610027638	-0.1489900138571549	1	FOC	422	277	horde	NA	NA	nobound	790	all	10_10	weight	nav	4_4	0.14413338777337756	BOW	nav_FOC	c4	0
horde.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.07816826155251236	-0.14079163389789134	1	FOC	790	277	horde	NA	NA	nobound	790	all	10_10	weight	all	4_4	0.135308038359336	BOW	all_FOC	c4	0
horde.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.27212048357069807	-0.029499386892683437	1	5000	5000	277	horde	NA	NA	nobound	790	all	10_10	selection	nav	4_4	0.21667269742599207	BOW	nav_5000	c3	0
horde.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.30034616083999727	0.05832067519843503	1	5000	5000	277	horde	NA	NA	nobound	790	all	10_10	selection	all	4_4	0.1970403946953634	BOW	all_5000	c5	0
horde.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.1353311274546377	-0.11192407516574443	1	FOC	422	277	horde	NA	NA	nobound	790	all	10_10	selection	nav	4_4	0.15338387554093816	BOW	nav_FOC	c4	0
horde.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.1384144779822133	-0.11777890470029767	1	FOC	790	277	horde	NA	NA	nobound	790	all	10_10	selection	all	4_4	0.15266312024047282	BOW	all_FOC	c4	0
horde.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.39731426917186335	-0.10090031101608708	1	5000	5000	278	horde	NA	NA	nobound	1723	all	10_10	no	nav	4_4	0.2377710946853806	BOW	nav_5000	c3	0
horde.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.42077738326247294	-0.32729159630627286	1	5000	5000	278	horde	NA	NA	nobound	1723	all	10_10	no	all	4_4	0.19215457211216158	BOW	all_5000	c3	0
horde.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.2762175409488583	-0.17649623399170514	1	FOC	894	278	horde	NA	NA	nobound	1723	all	10_10	no	nav	4_4	0.19089667924799877	BOW	nav_FOC	c3	0
horde.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.2984327744827175	-0.22911788273052094	1	FOC	1723	278	horde	NA	NA	nobound	1723	all	10_10	no	all	4_4	0.1739093371177075	BOW	all_FOC	c3	0
horde.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.030951400537695708	-0.1593718289482349	1	5000	5000	264	horde	NA	NA	nobound	453	lex	5_5	weight	nav	4_4	0.18654145424968083	BOW	nav_5000	c1	0
horde.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.33141985860366113	-0.07609883046145811	1	5000	5000	264	horde	NA	NA	nobound	453	lex	5_5	weight	all	4_4	0.18531890273282348	BOW	all_5000	c2	0
horde.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.014104404060226236	-0.16181201852583668	1	FOC	330	264	horde	NA	NA	nobound	453	lex	5_5	weight	nav	4_4	0.17668663387535638	BOW	nav_FOC	c1	0
horde.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	0.014617931783600343	-0.16103786466785272	1	FOC	453	264	horde	NA	NA	nobound	453	lex	5_5	weight	all	4_4	0.17443067367419401	BOW	all_FOC	c1	0
horde.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.05651597630968202	-0.18840521371424196	1	5000	5000	264	horde	NA	NA	nobound	453	lex	5_5	selection	nav	4_4	0.19365112261370773	BOW	nav_5000	c1	0
horde.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.3490114659743701	-0.05656570739698658	1	5000	5000	264	horde	NA	NA	nobound	453	lex	5_5	selection	all	4_4	0.18690204120010703	BOW	all_5000	c2	0
horde.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.021451856703022167	-0.14239040839378223	1	FOC	330	264	horde	NA	NA	nobound	453	lex	5_5	selection	nav	4_4	0.17498322057449955	BOW	nav_FOC	c1	0
horde.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0.018398005917200283	-0.14418664156100763	1	FOC	453	264	horde	NA	NA	nobound	453	lex	5_5	selection	all	4_4	0.17149902010261053	BOW	all_FOC	c1	0
horde.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.01396518371404724	-0.2707091894568952	1	5000	5000	274	horde	NA	NA	nobound	669	lex	5_5	no	nav	4_4	0.20429710942235313	BOW	nav_5000	c1	0
horde.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.4321219483475261	-0.07645909561714344	1	5000	5000	274	horde	NA	NA	nobound	669	lex	5_5	no	all	4_4	0.20193896274307405	BOW	all_5000	c2	0
horde.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	0.07126061760250144	-0.1670945747917274	1	FOC	494	274	horde	NA	NA	nobound	669	lex	5_5	no	nav	4_4	0.16637277068917414	BOW	nav_FOC	c1	0
horde.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	0.07387432908815436	-0.18173579612082735	1	FOC	669	274	horde	NA	NA	nobound	669	lex	5_5	no	all	4_4	0.16678601807617038	BOW	all_FOC	c1	0
horde.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.011414449926949097	-0.06824630865166421	1	5000	5000	276	horde	NA	NA	nobound	614	all	5_5	weight	nav	4_4	0.14918168936291967	BOW	nav_5000	c4	0
horde.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.24502114283305018	-0.007866103568151211	1	5000	5000	276	horde	NA	NA	nobound	614	all	5_5	weight	all	4_4	0.1658766979650846	BOW	all_5000	c5	0
horde.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.043834850763824	-0.0967973260015066	1	FOC	330	276	horde	NA	NA	nobound	614	all	5_5	weight	nav	4_4	0.14364241785213905	BOW	nav_FOC	c4	0
horde.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.024504629454703917	-0.09200846069085289	1	FOC	614	276	horde	NA	NA	nobound	614	all	5_5	weight	all	4_4	0.14319670557216385	BOW	all_FOC	c4	0
horde.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.18908204706968515	0.14506398849663169	1	5000	5000	276	horde	NA	NA	nobound	614	all	5_5	selection	nav	4_4	0.18850417146870735	BOW	nav_5000	c6	0
horde.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.22565563228925906	0.18009955679802325	1	5000	5000	276	horde	NA	NA	nobound	614	all	5_5	selection	all	4_4	0.1903223676384637	BOW	all_5000	c7	0
horde.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.08078960993116069	-0.035121496257241896	1	FOC	330	276	horde	NA	NA	nobound	614	all	5_5	selection	nav	4_4	0.1592745396112304	BOW	nav_FOC	c4	0
