size	max_diss	av_diss	diameter	separation	medoid	avg_width
47	0.5159868002689088	0.2925856605861888	0.6284352917676607	0.149708895751542	blik.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0.36962432822450564
17	0.737895564310123	0.35206109430945004	0.7693162696115539	0.322697342006391	blik.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	0.3459727101973077
12	0.781410587983985	0.3315490942563679	0.8662655939190508	0.05115574309047166	blik.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	0.18365882552360557
27	0.5013265650039368	0.2839322720671965	0.6459627219803172	0.16318990589821203	blik.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.30176618409888756
26	0.4924667023261493	0.29169948889258185	0.658842601288468	0.05115574309047166	blik.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.1666625932208584
29	0.8438300000355765	0.34536997665917296	0.9022038954359995	0.03504791418080533	blik.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.12431605409843455
25	0.3778383744372895	0.23469431289159157	0.6253307552698282	0.06044099212812948	blik.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.16786505224438897
29	0.4362724283834365	0.23015206939713184	0.6087882927273938	0.03504791418080533	blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.310306414446948
