pmi10	raw_co10	pmi4	raw_co4	raw_freq	cw
2.1134086	1			144	!!/name
0.28196257	1			912	!!/punct
1.5011023	1			267	!./num
-0.07290026	15	-0.77613646	3.0	19257	!/name
0.57523817	208	0.16968675	56.0	142029	!/punct
1.6733252	1	2.5806682	1.0	222	"""/name"
-0.11213584	3625	-0.37062815	1124.0	4844510	"""/punct"
1.2250214	1			352	$/num
3.4219542	1			41	&/adj
-0.70122474	22	-1.5011739	4.0	52896	&/name
0.17695287	8	0.9463901	7.0	8058	&/punct
4.5205665	1	5.415577	1.0	13	&Kitsch/name
7.0621686	1			1	&Mobiel/name
2.9415066	1			62	&Rolf/name
3.6074305	1	4.487814	1.0	33	&cetera/name
0.14291656	2636	-0.0127952285	907.0	2720890	'/punct
7.0621686	1			1	'10:15/num
1.1049073	1	2.0188768	1.0	389	'30/num
1.8054547	1			193	'40/num
3.324499	1			42	'41/noun
2.1539352	1			136	'45/noun
2.8732717	1			67	'53/noun
0.7147793	1			574	'68/noun
5.4987745	2			10	'73/name
0.34143585	2	1.2563183	2.0	1666	'80/num
2.9214177	1	3.8373916	1.0	63	'86/num
1.0289624	1			419	'88/noun
1.4288086	5			1406	'90/num
0.52736276	1	1.4423865	1.0	693	'92/noun
2.0693579	1	2.9774194	1.0	149	'93/name
-0.04983286	2			2518	'99/noun
7.572994	1			1	'longneck'_fles/noun
1.417075	1			286	'n'/noun
5.270409	1	6.188767	1.0	6	'o'/name
3.8966935	1			24	's'/noun
-0.1405906	46	-1.2640686	6.0	62265	's/adv
0.65140903	18	0.7459321	8.0	11206	's/det
0.11850969	17	-1.1160643	2.0	17963	't/name
0.9886201	8			3563	(/name
-0.24145596	2	-0.023379918	1.0	3006	(/noun
-0.92093855	907	-1.1712909	288.0	2759129	(/punct
0.7022487	1	1.6035868	1.0	593	(/tag
1.6667812	8	2.580386	8.0	1772	)/name
-0.9017259	916	-1.0958191	304.0	2758869	)/punct
-1.1997839	1	-0.2904786	1.0	3950	)/tag
0.8757284	4	1.7865037	4.0	2003	***/num
-0.5163001	55	-1.0226943	14.0	117193	*/tag
7.0621686	1			1	*Illy/noun
7.0621686	1			1	*Park/noun
2.09305	1			145	+++/num
-0.2098131	1			1471	+/name
-0.9435255	5	-0.26152256	4.0	15336	+/prep
1.2270654	1			352	+/punct
2.6845264	1			81	+31/num
-0.055158615	20	-1.0436552	3.0	24958	,/name
0.12646952	17465	0.08280203	6713.0	18092245	,/punct
1.752664	1	2.6673203	1.0	204	,/tag
0.7614745	1			552	--/name
-0.19759247	51	-0.47642747	16.0	75440	--/punct
-0.06041043	837	-0.17657226	301.0	1059446	-/punct
0.4663197	1			736	-1/num
0.8331646	1			509	-2/num
