_model	model.x	model.y	foc_minimum_features	soc_length	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_pos	soc_soc_win	stress	foc_base
staal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	1.4934038149497675	-1.6583058750606763	1	5000	5000	311	staal	NA	NA	nobound	968	all	5_5	no	all	4_4	0.16327387520941658	BOW
staal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.3546043784839003	-0.07060580031317074	1	FOC	562	311	staal	NA	NA	nobound	968	all	5_5	no	nav	4_4	0.13815723258836063	BOW
staal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.2680710399763726	-0.21278232204688818	1	FOC	968	311	staal	NA	NA	nobound	968	all	5_5	no	all	4_4	0.14993634728417352	BOW
staal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.5866473060595153	0.388494841770889	1	5000	5000	296	staal	NA	NA	nobound	337	lex	3_3	weight	nav	4_4	0.1186972934530864	BOW
staal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.00818384954886642	-1.4327712696826929	1	5000	5000	296	staal	NA	NA	nobound	337	lex	3_3	weight	all	4_4	0.18774240403115397	BOW
staal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7037025742868048	0.7635829072445401	1	FOC	263	296	staal	NA	NA	nobound	337	lex	3_3	weight	nav	4_4	0.1522263427452748	BOW
staal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.6949479314193646	0.7244348239965219	1	FOC	337	296	staal	NA	NA	nobound	337	lex	3_3	weight	all	4_4	0.15219963188662752	BOW
staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.6034091127699736	0.06977677605389274	1	5000	5000	296	staal	NA	NA	nobound	337	lex	3_3	selection	nav	4_4	0.14384082718512406	BOW
staal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.021293914798103306	-1.492870597227977	1	5000	5000	296	staal	NA	NA	nobound	337	lex	3_3	selection	all	4_4	0.20387402167405336	BOW
staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.6798950721931125	0.6198629271705939	1	FOC	263	296	staal	NA	NA	nobound	337	lex	3_3	selection	nav	4_4	0.1490218514294377	BOW
staal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.6683818620197155	0.5824480797270623	1	FOC	337	296	staal	NA	NA	nobound	337	lex	3_3	selection	all	4_4	0.1460120972688045	BOW
staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.8217988403774509	-0.06094555647490281	1	5000	5000	304	staal	NA	NA	nobound	438	lex	3_3	no	nav	4_4	0.14489720990061408	BOW
staal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.10326700427111249	-1.924807912771526	1	5000	5000	304	staal	NA	NA	nobound	438	lex	3_3	no	all	4_4	0.20895599819108507	BOW
staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.8187479941055512	0.6782757896743696	1	FOC	340	304	staal	NA	NA	nobound	438	lex	3_3	no	nav	4_4	0.14475103088865796	BOW
staal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.7915727422880017	0.6289371289899981	1	FOC	438	304	staal	NA	NA	nobound	438	lex	3_3	no	all	4_4	0.13804844715813896	BOW
staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.07471987539990221	0.14647056327953653	1	5000	5000	309	staal	NA	NA	nobound	439	all	3_3	weight	nav	4_4	0.10300498175702189	BOW
staal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	1.1657548218823224	-1.093075688506396	1	5000	5000	309	staal	NA	NA	nobound	439	all	3_3	weight	all	4_4	0.1758255368360746	BOW
staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.45513032693339983	0.7699197040977607	1	FOC	263	309	staal	NA	NA	nobound	439	all	3_3	weight	nav	4_4	0.14523634690160422	BOW
staal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.39900201699656657	0.6811392440483107	1	FOC	439	309	staal	NA	NA	nobound	439	all	3_3	weight	all	4_4	0.14209387658827657	BOW
staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.6627685652320884	-0.027746634155142204	1	5000	5000	309	staal	NA	NA	nobound	439	all	3_3	selection	nav	4_4	0.18614650635816493	BOW
staal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	1.7253720593776996	-0.6837049918310801	1	5000	5000	309	staal	NA	NA	nobound	439	all	3_3	selection	all	4_4	0.17109882052290243	BOW
staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1164379196502337	0.4781682016206889	1	FOC	263	309	staal	NA	NA	nobound	439	all	3_3	selection	nav	4_4	0.16934924627099135	BOW
staal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.005079715663983565	0.34320748772059184	1	FOC	439	309	staal	NA	NA	nobound	439	all	3_3	selection	all	4_4	0.1782345734085565	BOW
staal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.7830203858020562	-0.13435167953112584	1	5000	5000	311	staal	NA	NA	nobound	579	all	3_3	no	nav	4_4	0.18457870040751248	BOW
staal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	1.881618860772329	-0.8225024483289237	1	5000	5000	311	staal	NA	NA	nobound	579	all	3_3	no	all	4_4	0.19033853827147068	BOW
staal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.06995236493282479	0.4097706764712073	1	FOC	340	311	staal	NA	NA	nobound	579	all	3_3	no	nav	4_4	0.15333901792266985	BOW
staal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.03628468183836835	0.2622766957927016	1	FOC	579	311	staal	NA	NA	nobound	579	all	3_3	no	all	4_4	0.15875767942547728	BOW
staal.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.40133883246280844	0.9091859556300229	1	5000	5000	309	staal	selection2	NA	bound	310	NA	NA	weight	nav	4_4	0.11383574227436505	LEMMAPATH
staal.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	1.7322587434833356	-0.2636838626751442	1	5000	5000	309	staal	selection2	NA	bound	310	NA	NA	weight	all	4_4	0.18986340788075712	LEMMAPATH
staal.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.15321114248670029	1.107598311081014	1	FOC	206	309	staal	selection2	NA	bound	310	NA	NA	weight	nav	4_4	0.15189400814102702	LEMMAPATH
staal.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	-0.11903206992637169	1.0725032941554928	1	FOC	310	309	staal	selection2	NA	bound	310	NA	NA	weight	all	4_4	0.14976583134795643	LEMMAPATH
staal.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.86244445865014	0.7831249025451427	1	5000	5000	309	staal	selection2	NA	bound	310	NA	NA	selection	nav	4_4	0.17014148087390168	LEMMAPATH
staal.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	2.015470240410641	0.2300702650657773	1	5000	5000	309	staal	selection2	NA	bound	310	NA	NA	selection	all	4_4	0.16083742973148416	LEMMAPATH
staal.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.14386333866894935	0.9285095399693204	1	FOC	206	309	staal	selection2	NA	bound	310	NA	NA	selection	nav	4_4	0.17611319139873	LEMMAPATH
staal.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.20481152384274195	0.8748102746851463	1	FOC	310	309	staal	selection2	NA	bound	310	NA	NA	selection	all	4_4	0.17261557986107504	LEMMAPATH
staal.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.8735632785345205	0.9039299093552055	1	5000	5000	311	staal	selection2	NA	bound	438	NA	NA	no	nav	4_4	0.16174824373666175	LEMMAPATH
staal.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	2.1532671621278006	0.21751130766358623	1	5000	5000	311	staal	selection2	NA	bound	438	NA	NA	no	all	4_4	0.17471596440570042	LEMMAPATH
staal.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.1653094432430663	0.9332586576719498	1	FOC	277	311	staal	selection2	NA	bound	438	NA	NA	no	nav	4_4	0.1644087441374831	LEMMAPATH
staal.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.24271350298346983	0.8664367375595128	1	FOC	438	311	staal	selection2	NA	bound	438	NA	NA	no	all	4_4	0.1651969989059917	LEMMAPATH
staal.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.27661909982143057	0.4472666147080341	1	5000	5000	310	staal	selection3	NA	bound	476	NA	NA	weight	nav	4_4	0.11509163828742741	LEMMAPATH
staal.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	1.3244767355723475	-0.8595692812642773	1	5000	5000	310	staal	selection3	NA	bound	476	NA	NA	weight	all	4_4	0.17484423034926352	LEMMAPATH
staal.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.290583539854595	0.8747238240340895	1	FOC	301	310	staal	selection3	NA	bound	476	NA	NA	weight	nav	4_4	0.13773837924847315	LEMMAPATH
staal.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	-0.22924745460928236	0.7974690455279805	1	FOC	476	310	staal	selection3	NA	bound	476	NA	NA	weight	all	4_4	0.13505868074025174	LEMMAPATH
staal.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.8762420306935301	0.2674355376727501	1	5000	5000	310	staal	selection3	NA	bound	476	NA	NA	selection	nav	4_4	0.1904931970420226	LEMMAPATH
staal.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	1.992929009505178	-0.435209371080699	1	5000	5000	310	staal	selection3	NA	bound	476	NA	NA	selection	all	4_4	0.17480072336818916	LEMMAPATH
staal.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.019689064827271768	0.6706724607306492	1	FOC	301	310	staal	selection3	NA	bound	476	NA	NA	selection	nav	4_4	0.15942718371361583	LEMMAPATH
staal.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.10794268104348301	0.5721974510559438	1	FOC	476	310	staal	selection3	NA	bound	476	NA	NA	selection	all	4_4	0.15812035447876638	LEMMAPATH
staal.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	1.0012080929275107	0.23118763607445375	1	5000	5000	311	staal	selection3	NA	bound	709	NA	NA	no	nav	4_4	0.16688468226786543	LEMMAPATH
staal.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	2.207122223476949	-0.5303486416464653	1	5000	5000	311	staal	selection3	NA	bound	709	NA	NA	no	all	4_4	0.1790494723542353	LEMMAPATH
staal.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.10960296103884404	0.6496797732319572	1	FOC	431	311	staal	selection3	NA	bound	709	NA	NA	no	nav	4_4	0.15250907455559104	LEMMAPATH
staal.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.2212426655453308	0.5387675844378497	1	FOC	709	311	staal	selection3	NA	bound	709	NA	NA	no	all	4_4	0.161241095687106	LEMMAPATH
staal.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.9601891441409931	0.6513786591208739	1	5000	5000	310	staal	weight	NA	bound	476	NA	NA	selection	nav	4_4	0.17022239730683905	LEMMAPATH
staal.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	1.9443558798907874	0.13714986430132675	1	5000	5000	310	staal	weight	NA	bound	476	NA	NA	selection	all	4_4	0.1636174628667814	LEMMAPATH
staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.27224727664269116	0.7057223017254405	1	FOC	301	310	staal	weight	NA	bound	476	NA	NA	selection	nav	4_4	0.16143879096682123	LEMMAPATH
staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.34697393952485517	0.6453870680815471	1	FOC	476	310	staal	weight	NA	bound	476	NA	NA	selection	all	4_4	0.15989604033565197	LEMMAPATH
staal.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.9918023653081725	0.7045814462762174	1	5000	5000	311	staal	weight	NA	bound	709	NA	NA	no	nav	4_4	0.15967230880143024	LEMMAPATH
staal.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	2.084496761859019	0.12878086739674485	1	5000	5000	311	staal	weight	NA	bound	709	NA	NA	no	all	4_4	0.17001588681241378	LEMMAPATH
staal.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.34074482402742007	0.689380555789468	1	FOC	431	311	staal	weight	NA	bound	709	NA	NA	no	nav	4_4	0.14664564090696044	LEMMAPATH
staal.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.41948258664022325	0.6228042798254023	1	FOC	709	311	staal	weight	NA	bound	709	NA	NA	no	all	4_4	0.14727311826615444	LEMMAPATH
staal.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	1.0901268376778803	0.44122943727725894	1	5000	5000	226	staal	NA	group1	bound	96	NA	NA	weight	nav	4_4	0.15907833918089329	LEMMAREL
staal.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	1.1975003209899842	0.06795571429263722	1	5000	5000	226	staal	NA	group1	bound	96	NA	NA	weight	all	4_4	0.1500843051287352	LEMMAREL
staal.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	1.1157184760736771	0.8770067120007827	1	FOC	54	226	staal	NA	group1	bound	96	NA	NA	weight	nav	4_4	0.21298224460826867	LEMMAREL
staal.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	1.1015205645377895	0.6280590040585936	1	FOC	96	226	staal	NA	group1	bound	96	NA	NA	weight	all	4_4	0.20539455645790375	LEMMAREL
staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	1.2363501213441714	0.4858998263072781	1	5000	5000	226	staal	NA	group1	bound	96	NA	NA	selection	nav	4_4	0.2262249707143929	LEMMAREL
staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	1.4583093690395466	0.2475712362391226	1	5000	5000	226	staal	NA	group1	bound	96	NA	NA	selection	all	4_4	0.1743201132538775	LEMMAREL
staal.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	1.2071450317162769	0.742286265350099	1	FOC	54	226	staal	NA	group1	bound	96	NA	NA	selection	nav	4_4	0.21189173809712822	LEMMAREL
staal.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	1.1125466338298309	0.5491343860441156	1	FOC	96	226	staal	NA	group1	bound	96	NA	NA	selection	all	4_4	0.21310359101374202	LEMMAREL
staal.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	1.3523397210625898	0.6347680027583297	1	5000	5000	236	staal	NA	group1	bound	128	NA	NA	no	nav	4_4	0.23146411015599697	LEMMAREL
staal.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	1.6032967784850913	0.37784202319986343	1	5000	5000	236	staal	NA	group1	bound	128	NA	NA	no	all	4_4	0.17807899865795324	LEMMAREL
staal.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	1.2739191248574053	0.8932064953576674	1	FOC	69	236	staal	NA	group1	bound	128	NA	NA	no	nav	4_4	0.22620900083870865	LEMMAREL
staal.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	1.189347072645013	0.7047254571580824	1	FOC	128	236	staal	NA	group1	bound	128	NA	NA	no	all	4_4	0.21061363349612597	LEMMAREL
staal.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	0.3533792297623358	0.9039479112984871	1	5000	5000	296	staal	NA	group2	bound	247	NA	NA	weight	nav	4_4	0.1129569276243633	LEMMAREL
staal.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	1.6155964074609652	-0.06869778093900045	1	5000	5000	296	staal	NA	group2	bound	247	NA	NA	weight	all	4_4	0.18923537088331988	LEMMAREL
staal.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.13462530746500895	1.0700963614892693	1	FOC	174	296	staal	NA	group2	bound	247	NA	NA	weight	nav	4_4	0.17233399717857847	LEMMAREL
staal.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.09328147203550509	1.079675301760572	1	FOC	247	296	staal	NA	group2	bound	247	NA	NA	weight	all	4_4	0.1778529172250993	LEMMAREL
staal.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.8801575860239969	0.8293778596573622	1	5000	5000	296	staal	NA	group2	bound	247	NA	NA	selection	nav	4_4	0.18674589770062455	LEMMAREL
staal.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	1.9556076219497633	0.33700825886729563	1	5000	5000	296	staal	NA	group2	bound	247	NA	NA	selection	all	4_4	0.17183802270807896	LEMMAREL
staal.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	0.1965104254230165	0.9804811899584749	1	FOC	174	296	staal	NA	group2	bound	247	NA	NA	selection	nav	4_4	0.17964893071467108	LEMMAREL
staal.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.2408718146499822	0.9655883258024685	1	FOC	247	296	staal	NA	group2	bound	247	NA	NA	selection	all	4_4	0.186635187363761	LEMMAREL
staal.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.9798151702642003	1.047057411086404	1	5000	5000	303	staal	NA	group2	bound	321	NA	NA	no	nav	4_4	0.17973095327473265	LEMMAREL
staal.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	2.1743347307317014	0.4393771993696467	1	5000	5000	303	staal	NA	group2	bound	321	NA	NA	no	all	4_4	0.17117675564259496	LEMMAREL
staal.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	0.27796448891200537	1.1112852930822372	1	FOC	221	303	staal	NA	group2	bound	321	NA	NA	no	nav	4_4	0.16885705414603097	LEMMAREL
staal.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	0.31895206531572745	1.0923545159188806	1	FOC	321	303	staal	NA	group2	bound	321	NA	NA	no	all	4_4	0.17149058199135572	LEMMAREL
staal.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	0.3437702788553404	0.8455223601938577	1	5000	5000	297	staal	NA	group3	bound	264	NA	NA	weight	nav	4_4	0.11426021041921063	LEMMAREL
staal.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	1.6260658308311908	-0.1455511770109627	1	5000	5000	297	staal	NA	group3	bound	264	NA	NA	weight	all	4_4	0.18973758079162154	LEMMAREL
staal.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.11999733034682004	1.0501440473341448	1	FOC	183	297	staal	NA	group3	bound	264	NA	NA	weight	nav	4_4	0.16619716241324772	LEMMAREL
staal.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	-0.09415473656685451	1.022218315592708	1	FOC	264	297	staal	NA	group3	bound	264	NA	NA	weight	all	4_4	0.16180667271125795	LEMMAREL
staal.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	0.887729453667566	0.7405542551792954	1	5000	5000	297	staal	NA	group3	bound	264	NA	NA	selection	nav	4_4	0.18748467382016973	LEMMAREL
staal.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	1.9765651166807023	0.2504607778419456	1	5000	5000	297	staal	NA	group3	bound	264	NA	NA	selection	all	4_4	0.1758874318537	LEMMAREL
staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	0.20780738426255835	0.9328092121988634	1	FOC	183	297	staal	NA	group3	bound	264	NA	NA	selection	nav	4_4	0.1760921572757215	LEMMAREL
staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	0.24551307963436933	0.9051018266252223	1	FOC	264	297	staal	NA	group3	bound	264	NA	NA	selection	all	4_4	0.17739408867507667	LEMMAREL
staal.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	1.0032213296120087	0.9687095992735848	1	5000	5000	303	staal	NA	group3	bound	359	NA	NA	no	nav	4_4	0.18090081888845103	LEMMAREL
staal.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	2.229008569631597	0.29900211205113897	1	5000	5000	303	staal	NA	group3	bound	359	NA	NA	no	all	4_4	0.17533552945569159	LEMMAREL
staal.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	0.27230227859897216	1.053493334002842	1	FOC	235	303	staal	NA	group3	bound	359	NA	NA	no	nav	4_4	0.16540004479719506	LEMMAREL
staal.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	0.3249416636889677	1.020540088607101	1	FOC	359	303	staal	NA	group3	bound	359	NA	NA	no	all	4_4	0.16647470982587373	LEMMAREL
