_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_vector	soc_length_num	soc_soc_win	tokens	type	stress	foc_base	pam_cluster	is_medoid
herhalen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.19444503040210875	-0.041059539974329484	NA	NA	bound	797	all	5_5	1	no	nav_FOC	380	4_4	312	herhalen	0.2417351399294189	BOW	c8	0
herhalen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.19020448839874965	-0.051900675073360714	NA	NA	bound	797	all	5_5	1	no	all_FOC	797	4_4	312	herhalen	0.2339363063094568	BOW	c8	0
herhalen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.06576328548716714	-0.13808341273749156	NA	NA	bound	221	lex	3_3	1	weight	nav_5000	5000	4_4	267	herhalen	0.2579160647368052	BOW	c3	0
herhalen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.1658423975942951	-0.04217281814304589	NA	NA	bound	221	lex	3_3	1	weight	all_5000	5000	4_4	267	herhalen	0.2758322936201632	BOW	c2	0
herhalen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.060159963541241736	-0.09331764702912931	NA	NA	bound	221	lex	3_3	1	weight	nav_FOC	138	4_4	267	herhalen	0.29961175275054674	BOW	c3	0
herhalen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.04523094969968904	-0.07540904893801682	NA	NA	bound	221	lex	3_3	1	weight	all_FOC	221	4_4	267	herhalen	0.30044970354780076	BOW	c3	0
herhalen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.048860302260405275	-0.12125027516165794	NA	NA	bound	221	lex	3_3	1	selection	nav_5000	5000	4_4	267	herhalen	0.25181057404267554	BOW	c3	0
herhalen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.16116128370041646	-0.04807109314709689	NA	NA	bound	221	lex	3_3	1	selection	all_5000	5000	4_4	267	herhalen	0.2656951182887189	BOW	c2	1
herhalen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.019708703233134086	-0.1001121298259656	NA	NA	bound	221	lex	3_3	1	selection	nav_FOC	138	4_4	267	herhalen	0.2898340066450506	BOW	c3	0
herhalen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.011765221743402417	-0.08029025561446905	NA	NA	bound	221	lex	3_3	1	selection	all_FOC	221	4_4	267	herhalen	0.28731727024422976	BOW	c3	1
herhalen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.0214499010662844	-0.20823215461327027	NA	NA	bound	331	lex	3_3	1	no	nav_5000	5000	4_4	297	herhalen	0.2614547045673443	BOW	c3	0
herhalen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.261697310937612	-0.1262565104388492	NA	NA	bound	331	lex	3_3	1	no	all_5000	5000	4_4	297	herhalen	0.26813808682415663	BOW	c2	0
herhalen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	0.048165747168752826	-0.21831494157673625	NA	NA	bound	331	lex	3_3	1	no	nav_FOC	228	4_4	297	herhalen	0.2894714656476748	BOW	c3	0
herhalen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	0.05993383291800554	-0.2148454699115557	NA	NA	bound	331	lex	3_3	1	no	all_FOC	331	4_4	297	herhalen	0.28219795071304465	BOW	c3	0
herhalen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.006351433139349144	0.1375638205056945	NA	NA	bound	358	all	3_3	1	weight	nav_5000	5000	4_4	308	herhalen	0.27006114026239597	BOW	c5	0
herhalen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.19176847600124727	0.13985165299292016	NA	NA	bound	358	all	3_3	1	weight	all_5000	5000	4_4	308	herhalen	0.27712019248041153	BOW	c2	0
herhalen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.0029622172896645008	0.060918874054464583	NA	NA	bound	358	all	3_3	1	weight	nav_FOC	138	4_4	308	herhalen	0.2942753725075014	BOW	c5	0
herhalen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.003893415261928737	0.0495844030256794	NA	NA	bound	358	all	3_3	1	weight	all_FOC	358	4_4	308	herhalen	0.2780053576765566	BOW	c3	0
herhalen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.009724079403022026	0.1552631628725901	NA	NA	bound	358	all	3_3	1	selection	nav_5000	5000	4_4	308	herhalen	0.2540424341620415	BOW	c5	0
herhalen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	-0.2243387609157892	0.13677036391834865	NA	NA	bound	358	all	3_3	1	selection	all_5000	5000	4_4	308	herhalen	0.2732933344894903	BOW	c2	0
herhalen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.09026413721008728	0.004585141437880019	NA	NA	bound	358	all	3_3	1	selection	nav_FOC	138	4_4	308	herhalen	0.2811807164847413	BOW	c8	0
herhalen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.08506219389792263	-0.00949635354912561	NA	NA	bound	358	all	3_3	1	selection	all_FOC	358	4_4	308	herhalen	0.2558837387332942	BOW	c3	0
herhalen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.2295366465909527	0.08800376390547232	NA	NA	bound	536	all	3_3	1	no	nav_5000	5000	4_4	312	herhalen	0.25070267149478076	BOW	c8	0
herhalen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	-0.3223144543886507	0.18622462847342536	NA	NA	bound	536	all	3_3	1	no	all_5000	5000	4_4	312	herhalen	0.272819410882598	BOW	c2	0
herhalen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.22745491620549133	-0.011070662268487968	NA	NA	bound	536	all	3_3	1	no	nav_FOC	228	4_4	312	herhalen	0.25492521114552813	BOW	c8	0
herhalen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.23577938350099278	-0.026497665862161138	NA	NA	bound	536	all	3_3	1	no	all_FOC	536	4_4	312	herhalen	0.23476818135978322	BOW	c8	0
herhalen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.0659205372578716	-0.18805237230047045	NA	NA	nobound	524	lex	10_10	1	weight	nav_5000	5000	4_4	308	herhalen	0.26924998394243027	BOW	c1	0
herhalen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.22729422769457813	-0.1372443257145797	NA	NA	nobound	524	lex	10_10	1	weight	all_5000	5000	4_4	308	herhalen	0.2778651006797994	BOW	c1	0
herhalen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.05553346131270092	-0.20538039284793644	NA	NA	nobound	524	lex	10_10	1	weight	nav_FOC	338	4_4	308	herhalen	0.2752178824275432	BOW	c1	0
herhalen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.03692327889173936	-0.17644166155155377	NA	NA	nobound	524	lex	10_10	1	weight	all_FOC	524	4_4	308	herhalen	0.27826009725225104	BOW	c1	1
herhalen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.007700905207589969	-0.20575265960310565	NA	NA	nobound	524	lex	10_10	1	selection	nav_5000	5000	4_4	308	herhalen	0.2635626530998957	BOW	c1	0
herhalen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.29399670741065387	-0.23337337926621488	NA	NA	nobound	524	lex	10_10	1	selection	all_5000	5000	4_4	308	herhalen	0.2767372104308938	BOW	c1	0
herhalen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.03044529000284628	-0.25207987513733593	NA	NA	nobound	524	lex	10_10	1	selection	nav_FOC	338	4_4	308	herhalen	0.2664767921429923	BOW	c1	0
herhalen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.02570749366861365	-0.22672204516651034	NA	NA	nobound	524	lex	10_10	1	selection	all_FOC	524	4_4	308	herhalen	0.2657207356450611	BOW	c1	0
herhalen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	0.12795250685734352	-0.28748815125961463	NA	NA	nobound	1310	lex	10_10	1	no	nav_5000	5000	4_4	312	herhalen	0.2614154344693236	BOW	c4	0
herhalen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.42252717993712435	-0.4258814258434379	NA	NA	nobound	1310	lex	10_10	1	no	all_5000	5000	4_4	312	herhalen	0.2562756619060764	BOW	c4	0
herhalen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.15954657322948587	-0.28702878748886995	NA	NA	nobound	1310	lex	10_10	1	no	nav_FOC	976	4_4	312	herhalen	0.2632606000705544	BOW	c4	0
herhalen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	0.16495607739157658	-0.2779889599476772	NA	NA	nobound	1310	lex	10_10	1	no	all_FOC	1310	4_4	312	herhalen	0.257259141325845	BOW	c4	0
herhalen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.005876193840137206	0.07511630368444466	NA	NA	nobound	778	all	10_10	1	weight	nav_5000	5000	4_4	312	herhalen	0.26264812107662905	BOW	c5	0
herhalen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.2591268109826257	0.0462045495187306	NA	NA	nobound	778	all	10_10	1	weight	all_5000	5000	4_4	312	herhalen	0.2762442940137441	BOW	c1	0
herhalen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.05032090652185281	0.019946149789562696	NA	NA	nobound	778	all	10_10	1	weight	nav_FOC	338	4_4	312	herhalen	0.26283687048233023	BOW	c1	0
herhalen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.05315014772054009	0.008135776743667963	NA	NA	nobound	778	all	10_10	1	weight	all_FOC	778	4_4	312	herhalen	0.25755159043402814	BOW	c1	0
herhalen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.14860402153010804	-0.033636860260873785	NA	NA	nobound	778	all	10_10	1	selection	nav_5000	5000	4_4	312	herhalen	0.26648145377570004	BOW	c4	0
herhalen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.4283974794552297	-0.02551151127592355	NA	NA	nobound	778	all	10_10	1	selection	all_5000	5000	4_4	312	herhalen	0.2783471269044232	BOW	c6	0
herhalen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.18864224375103616	-0.09985127865727335	NA	NA	nobound	778	all	10_10	1	selection	nav_FOC	338	4_4	312	herhalen	0.2511213088060553	BOW	c4	0
herhalen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.17572972446883536	-0.09309876320254563	NA	NA	nobound	778	all	10_10	1	selection	all_FOC	778	4_4	312	herhalen	0.2467920328118013	BOW	c4	0
herhalen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.26952571806327014	-0.1393424437564312	NA	NA	nobound	1828	all	10_10	1	no	nav_5000	5000	4_4	312	herhalen	0.2547376248562687	BOW	c4	0
herhalen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.601423093079465	-0.23849186093944605	NA	NA	nobound	1828	all	10_10	1	no	all_5000	5000	4_4	312	herhalen	0.25171173261565644	BOW	c4	0
herhalen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.2758250136216991	-0.15866561470445367	NA	NA	nobound	1828	all	10_10	1	no	nav_FOC	976	4_4	312	herhalen	0.2459043052703178	BOW	c4	1
herhalen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.2796361875599969	-0.17418647150665212	NA	NA	nobound	1828	all	10_10	1	no	all_FOC	1828	4_4	312	herhalen	0.23324061711592647	BOW	c4	0
herhalen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.06414407395825758	-0.14077054484628004	NA	NA	nobound	359	lex	5_5	1	weight	nav_5000	5000	4_4	297	herhalen	0.26490640201894466	BOW	c5	0
herhalen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.19340158341222974	-0.07515706684827096	NA	NA	nobound	359	lex	5_5	1	weight	all_5000	5000	4_4	297	herhalen	0.27681026717999757	BOW	c2	0
herhalen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.035097509742612526	-0.12908840321838325	NA	NA	nobound	359	lex	5_5	1	weight	nav_FOC	230	4_4	297	herhalen	0.29777610427923185	BOW	c1	0
herhalen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.03008839778515514	-0.10896514188757704	NA	NA	nobound	359	lex	5_5	1	weight	all_FOC	359	4_4	297	herhalen	0.2974609232405552	BOW	c1	0
herhalen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.015238969455805258	-0.14633962756757785	NA	NA	nobound	359	lex	5_5	1	selection	nav_5000	5000	4_4	297	herhalen	0.25746783968955733	BOW	c3	0
herhalen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.20781388470038842	-0.10042757072348152	NA	NA	nobound	359	lex	5_5	1	selection	all_5000	5000	4_4	297	herhalen	0.2634446253309461	BOW	c2	0
herhalen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.020531428722177537	-0.12925054235016717	NA	NA	nobound	359	lex	5_5	1	selection	nav_FOC	230	4_4	297	herhalen	0.2839457456968188	BOW	c3	0
herhalen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0.02212583129402757	-0.1194853786548089	NA	NA	nobound	359	lex	5_5	1	selection	all_FOC	359	4_4	297	herhalen	0.28105519903598825	BOW	c3	0
herhalen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	0.05427046073637104	-0.18382573279749045	NA	NA	nobound	668	lex	5_5	1	no	nav_5000	5000	4_4	312	herhalen	0.26730999572058134	BOW	c3	0
herhalen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.42685943938927295	-0.2454079125220525	NA	NA	nobound	668	lex	5_5	1	no	all_5000	5000	4_4	312	herhalen	0.27517315318432684	BOW	c2	0
herhalen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	0.09736007530519071	-0.19874734390439067	NA	NA	nobound	668	lex	5_5	1	no	nav_FOC	491	4_4	312	herhalen	0.27538280600664555	BOW	c3	0
herhalen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	0.10416832988642886	-0.1987352647146834	NA	NA	nobound	668	lex	5_5	1	no	all_FOC	668	4_4	312	herhalen	0.2674196906971508	BOW	c3	0
herhalen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.0011263720477258147	0.09750231736265401	NA	NA	nobound	552	all	5_5	1	weight	nav_5000	5000	4_4	312	herhalen	0.2592735887295336	BOW	c5	0
herhalen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.20806240458950112	0.07693551047027936	NA	NA	nobound	552	all	5_5	1	weight	all_5000	5000	4_4	312	herhalen	0.2754191009896878	BOW	c6	0
herhalen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.024422062828180678	0.03898893997300752	NA	NA	nobound	552	all	5_5	1	weight	nav_FOC	230	4_4	312	herhalen	0.27928439438514063	BOW	c5	0
herhalen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.022600944716025837	0.02320698716675932	NA	NA	nobound	552	all	5_5	1	weight	all_FOC	552	4_4	312	herhalen	0.2708769635305456	BOW	c5	0
herhalen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.10669223852265251	0.04766330395972793	NA	NA	nobound	552	all	5_5	1	selection	nav_5000	5000	4_4	312	herhalen	0.24224574896299864	BOW	c5	0
herhalen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.32540308271217444	0.0717078358087442	NA	NA	nobound	552	all	5_5	1	selection	all_5000	5000	4_4	312	herhalen	0.26919980329165316	BOW	c6	0
herhalen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.11395138715304749	-0.022519445333242363	NA	NA	nobound	552	all	5_5	1	selection	nav_FOC	230	4_4	312	herhalen	0.26197701701634113	BOW	c7	0
herhalen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.10839489526098864	-0.03258616924074763	NA	NA	nobound	552	all	5_5	1	selection	all_FOC	552	4_4	312	herhalen	0.25221382310513996	BOW	c7	0
herhalen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.2502805183728829	-0.020900494018418213	NA	NA	nobound	986	all	5_5	1	no	nav_5000	5000	4_4	312	herhalen	0.24487614912394215	BOW	c8	0
