_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base
herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.08397642460255118	0.25417763258936177	NA	NA	nobound	794	all	5_5	1	no	5000	5000	nav	4_4	239	herstellen	0.27389384114004467	BOW
herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.06957405242255836	0.37410190750337335	NA	NA	nobound	794	all	5_5	1	no	5000	5000	all	4_4	239	herstellen	0.25632590351709483	BOW
herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-7.85115132881735e-5	0.19865379643223893	NA	NA	nobound	794	all	5_5	1	no	FOC	401	nav	4_4	239	herstellen	0.2696687103593055	BOW
herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.015115095150091967	0.23774607869074438	NA	NA	nobound	794	all	5_5	1	no	FOC	794	all	4_4	239	herstellen	0.24771118991198515	BOW
herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.17131589954441687	-0.1407377584075472	NA	NA	nobound	212	lex	3_3	1	weight	5000	5000	nav	4_4	212	herstellen	0.2652273117789145	BOW
herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.1700786903991987	-0.17838530916710468	NA	NA	nobound	212	lex	3_3	1	weight	5000	5000	all	4_4	212	herstellen	0.2747682078233471	BOW
herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.17091547088540074	-0.11424852328780258	NA	NA	nobound	212	lex	3_3	1	weight	FOC	144	nav	4_4	212	herstellen	0.2791947820146565	BOW
herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.17227990663903847	-0.10778990519242897	NA	NA	nobound	212	lex	3_3	1	weight	FOC	212	all	4_4	212	herstellen	0.28068340474591374	BOW
herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.230595807859311	-0.10189262130280587	NA	NA	nobound	212	lex	3_3	1	selection	5000	5000	nav	4_4	212	herstellen	0.2657824944581909	BOW
herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.18792781169709563	-0.15488981749147035	NA	NA	nobound	212	lex	3_3	1	selection	5000	5000	all	4_4	212	herstellen	0.2725135311403092	BOW
herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.2030805443088352	-0.0753956977698416	NA	NA	nobound	212	lex	3_3	1	selection	FOC	144	nav	4_4	212	herstellen	0.27805985927172183	BOW
herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.21093583009967914	-0.07189634212360516	NA	NA	nobound	212	lex	3_3	1	selection	FOC	212	all	4_4	212	herstellen	0.2755394758858791	BOW
herstellen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.29743662908897345	-0.06888187776204915	NA	NA	nobound	327	lex	3_3	1	no	5000	5000	nav	4_4	234	herstellen	0.2789870210299496	BOW
herstellen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.2831010353647841	-0.14321608579152542	NA	NA	nobound	327	lex	3_3	1	no	5000	5000	all	4_4	234	herstellen	0.2691824821474528	BOW
herstellen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.2686062209269413	-0.04998003692174429	NA	NA	nobound	327	lex	3_3	1	no	FOC	233	nav	4_4	234	herstellen	0.29178998007767676	BOW
herstellen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.27150409730905933	-0.0417132690885743	NA	NA	nobound	327	lex	3_3	1	no	FOC	327	all	4_4	234	herstellen	0.28791210431514763	BOW
herstellen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.023814611210396398	-0.21107955184653993	NA	NA	nobound	300	all	3_3	1	weight	5000	5000	nav	4_4	239	herstellen	0.25871385860828633	BOW
herstellen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.1008763068673381	-0.25212251118346574	NA	NA	nobound	300	all	3_3	1	weight	5000	5000	all	4_4	239	herstellen	0.2679352819824448	BOW
herstellen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.027586730791894946	-0.1468127344424798	NA	NA	nobound	300	all	3_3	1	weight	FOC	144	nav	4_4	239	herstellen	0.26530510345001923	BOW
herstellen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.024533657479315	-0.12299165574078062	NA	NA	nobound	300	all	3_3	1	weight	FOC	300	all	4_4	239	herstellen	0.26261707590757266	BOW
herstellen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.19273117269043785	0.12961458255610425	NA	NA	nobound	300	all	3_3	1	selection	5000	5000	nav	4_4	239	herstellen	0.2615435182005849	BOW
herstellen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.3437519847897534	0.19551662931377758	NA	NA	nobound	300	all	3_3	1	selection	5000	5000	all	4_4	239	herstellen	0.26231995363493205	BOW
herstellen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.03781815151238745	0.08584613269764457	NA	NA	nobound	300	all	3_3	1	selection	FOC	144	nav	4_4	239	herstellen	0.26711119048495297	BOW
herstellen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.019548631079126348	0.11483377152624866	NA	NA	nobound	300	all	3_3	1	selection	FOC	300	all	4_4	239	herstellen	0.2571415337530316	BOW
herstellen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.14658628970285506	0.17200090419738112	NA	NA	nobound	476	all	3_3	1	no	5000	5000	nav	4_4	239	herstellen	0.2662949443000595	BOW
herstellen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.22012219267628197	0.3045922661155821	NA	NA	nobound	476	all	3_3	1	no	5000	5000	all	4_4	239	herstellen	0.26570577809963214	BOW
herstellen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.038506140614335486	0.11728406132025401	NA	NA	nobound	476	all	3_3	1	no	FOC	233	nav	4_4	239	herstellen	0.27387181578855396	BOW
herstellen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.016175225545602804	0.15691357650924456	NA	NA	nobound	476	all	3_3	1	no	FOC	476	all	4_4	239	herstellen	0.2571929472793018	BOW
herstellen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	0.21003017584025643	-0.33378942405645673	NA	group1	bound	175	NA	NA	1	weight	5000	5000	nav	4_4	212	herstellen	0.27088565947612125	LEMMAREL
herstellen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.26544998391811403	-0.3250321247963577	NA	group1	bound	175	NA	NA	1	weight	5000	5000	all	4_4	212	herstellen	0.26516587515568774	LEMMAREL
herstellen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	0.24060547709569435	-0.3655363268438713	NA	group1	bound	175	NA	NA	1	weight	FOC	79	nav	4_4	212	herstellen	0.28837713735621123	LEMMAREL
herstellen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	0.22846006783263909	-0.3520231701545458	NA	group1	bound	175	NA	NA	1	weight	FOC	175	all	4_4	212	herstellen	0.2720476093335985	LEMMAREL
herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.2718487253108785	-0.24715103856254267	NA	group1	bound	175	NA	NA	1	selection	5000	5000	nav	4_4	212	herstellen	0.2548166375171411	LEMMAREL
herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.34813125554958096	-0.2494356887527212	NA	group1	bound	175	NA	NA	1	selection	5000	5000	all	4_4	212	herstellen	0.2459565032473846	LEMMAREL
herstellen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	0.2955426420010262	-0.2872408473752563	NA	group1	bound	175	NA	NA	1	selection	FOC	79	nav	4_4	212	herstellen	0.27687442925759514	LEMMAREL
herstellen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	0.28915881290158885	-0.26303092848007964	NA	group1	bound	175	NA	NA	1	selection	FOC	175	all	4_4	212	herstellen	0.2652003738124149	LEMMAREL
herstellen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	0.31529180057461614	-0.24347476131322063	NA	group1	bound	246	NA	NA	1	no	5000	5000	nav	4_4	222	herstellen	0.25809972056283725	LEMMAREL
herstellen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.3763200423263283	-0.23967399654788252	NA	group1	bound	246	NA	NA	1	no	5000	5000	all	4_4	222	herstellen	0.24183296824228617	LEMMAREL
herstellen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	0.3282457695228742	-0.27243376869531644	NA	group1	bound	246	NA	NA	1	no	FOC	106	nav	4_4	222	herstellen	0.28596496717011144	LEMMAREL
herstellen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	0.32363839928756843	-0.2339865341824119	NA	group1	bound	246	NA	NA	1	no	FOC	246	all	4_4	222	herstellen	0.278414602010057	LEMMAREL
herstellen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	0.021406461101337225	-0.20870992734799063	NA	group2	bound	259	NA	NA	1	weight	5000	5000	nav	4_4	233	herstellen	0.2503350315530934	LEMMAREL
herstellen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.001982019679197959	-0.23420685439761388	NA	group2	bound	259	NA	NA	1	weight	5000	5000	all	4_4	233	herstellen	0.2625525811241716	LEMMAREL
herstellen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	0.02455321331010351	-0.17229244102615165	NA	group2	bound	259	NA	NA	1	weight	FOC	138	nav	4_4	233	herstellen	0.2533308971416464	LEMMAREL
herstellen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	0.02955111735393185	-0.15205294649554876	NA	group2	bound	259	NA	NA	1	weight	FOC	259	all	4_4	233	herstellen	0.24859114330182738	LEMMAREL
herstellen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.15923628746770094	-0.1609496244806787	NA	group2	bound	259	NA	NA	1	selection	5000	5000	nav	4_4	233	herstellen	0.24992357114053415	LEMMAREL
herstellen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.2239045032515391	-0.21578739574580472	NA	group2	bound	259	NA	NA	1	selection	5000	5000	all	4_4	233	herstellen	0.23788981140452387	LEMMAREL
herstellen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	0.10676996073234415	-0.12604697289920241	NA	group2	bound	259	NA	NA	1	selection	FOC	138	nav	4_4	233	herstellen	0.2618460306607952	LEMMAREL
herstellen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.10311182255489706	-0.1030442069728176	NA	group2	bound	259	NA	NA	1	selection	FOC	259	all	4_4	233	herstellen	0.25794990177817956	LEMMAREL
herstellen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.1904045565724638	-0.16060020079480147	NA	group2	bound	391	NA	NA	1	no	5000	5000	nav	4_4	235	herstellen	0.25097529389910644	LEMMAREL
herstellen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.2720574645660792	-0.18967496586154067	NA	group2	bound	391	NA	NA	1	no	5000	5000	all	4_4	235	herstellen	0.22923648652917253	LEMMAREL
herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	0.13117247544660976	-0.11350357746825561	NA	group2	bound	391	NA	NA	1	no	FOC	214	nav	4_4	235	herstellen	0.2592731717799154	LEMMAREL
herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	0.13557070636538587	-0.09888049380641367	NA	group2	bound	391	NA	NA	1	no	FOC	391	all	4_4	235	herstellen	0.26021428647902534	LEMMAREL
herstellen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.02378595745748557	-0.18272102587772965	selection2	NA	bound	298	NA	NA	1	weight	5000	5000	nav	4_4	235	herstellen	0.2399511776218269	LEMMAPATH
herstellen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	-0.016650224850652953	-0.21791138882025987	selection2	NA	bound	298	NA	NA	1	weight	5000	5000	all	4_4	235	herstellen	0.25732467292237654	LEMMAPATH
herstellen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.025983823480008973	-0.1418420015239621	selection2	NA	bound	298	NA	NA	1	weight	FOC	150	nav	4_4	235	herstellen	0.2423401465498681	LEMMAPATH
herstellen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.026843296375686155	-0.11348866021802238	selection2	NA	bound	298	NA	NA	1	weight	FOC	298	all	4_4	235	herstellen	0.24319053909904909	LEMMAPATH
herstellen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.2184870218373235	-0.04206403904546696	selection2	NA	bound	298	NA	NA	1	selection	5000	5000	nav	4_4	235	herstellen	0.25068908066822865	LEMMAPATH
herstellen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.3266506977020409	-0.0668310095093443	selection2	NA	bound	298	NA	NA	1	selection	5000	5000	all	4_4	235	herstellen	0.2585907943372842	LEMMAPATH
herstellen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.12929078020550283	-0.0460435143517637	selection2	NA	bound	298	NA	NA	1	selection	FOC	150	nav	4_4	235	herstellen	0.2594987469116865	LEMMAPATH
herstellen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.11242409449253007	-0.021273948306549793	selection2	NA	bound	298	NA	NA	1	selection	FOC	298	all	4_4	235	herstellen	0.26070192400646675	LEMMAPATH
herstellen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.2523168267721102	-0.013598285380379063	selection2	NA	bound	489	NA	NA	1	no	5000	5000	nav	4_4	238	herstellen	0.09930884211568154	LEMMAPATH
herstellen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.35973538763130297	-0.012824380895448472	selection2	NA	bound	489	NA	NA	1	no	5000	5000	all	4_4	238	herstellen	0.24134472939706686	LEMMAPATH
herstellen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.1463680654505797	-0.013689516106271693	selection2	NA	bound	489	NA	NA	1	no	FOC	251	nav	4_4	238	herstellen	0.26457519617680675	LEMMAPATH
herstellen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.1450256156712415	0.008853721130693083	selection2	NA	bound	489	NA	NA	1	no	FOC	489	all	4_4	238	herstellen	0.26625633856971426	LEMMAPATH
herstellen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.018284465334226237	-0.14597610422740948	selection3	NA	bound	396	NA	NA	1	weight	5000	5000	nav	4_4	237	herstellen	0.23622582527170646	LEMMAPATH
herstellen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	-0.04228269341789296	-0.20154244234444516	selection3	NA	bound	396	NA	NA	1	weight	5000	5000	all	4_4	237	herstellen	0.25208592222334963	LEMMAPATH
herstellen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	0.015117939826889575	-0.10233239776143017	selection3	NA	bound	396	NA	NA	1	weight	FOC	200	nav	4_4	237	herstellen	0.22395212376673737	LEMMAPATH
herstellen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	0.015963890020558206	-0.07732376723479628	selection3	NA	bound	396	NA	NA	1	weight	FOC	396	all	4_4	237	herstellen	0.23037252580480655	LEMMAPATH
herstellen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.2454117773954868	0.03000800655281212	selection3	NA	bound	396	NA	NA	1	selection	5000	5000	nav	4_4	237	herstellen	0.254016457756943	LEMMAPATH
herstellen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.3828371746026079	0.031175689328184795	selection3	NA	bound	396	NA	NA	1	selection	5000	5000	all	4_4	237	herstellen	0.25989774995193354	LEMMAPATH
herstellen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.11721896728105703	0.021802767125221677	selection3	NA	bound	396	NA	NA	1	selection	FOC	200	nav	4_4	237	herstellen	0.25229410960770315	LEMMAPATH
herstellen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.1195299842123432	0.04738227228862387	selection3	NA	bound	396	NA	NA	1	selection	FOC	396	all	4_4	237	herstellen	0.2391662017191386	LEMMAPATH
herstellen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.3110573404633918	0.06682292433019454	selection3	NA	bound	728	NA	NA	1	no	5000	5000	nav	4_4	238	herstellen	5.773567786938988e-5	LEMMAPATH
herstellen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.41009544752369387	0.13901401230630084	selection3	NA	bound	728	NA	NA	1	no	5000	5000	all	4_4	238	herstellen	0.19276055460194275	LEMMAPATH
herstellen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.16166421415673107	0.07468501111131645	selection3	NA	bound	728	NA	NA	1	no	FOC	386	nav	4_4	238	herstellen	0.24619375929921833	LEMMAPATH
herstellen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.15534007430307162	0.12928704035273697	selection3	NA	bound	728	NA	NA	1	no	FOC	728	all	4_4	238	herstellen	0.23604803495169835	LEMMAPATH
herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	0.018284465334226237	-0.14597610422740948	weight	NA	bound	396	NA	NA	1	weight	5000	5000	nav	4_4	237	herstellen	0.23622582527170646	LEMMAPATH
herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	-0.04228269341789296	-0.20154244234444516	weight	NA	bound	396	NA	NA	1	weight	5000	5000	all	4_4	237	herstellen	0.25208592222334963	LEMMAPATH
herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	0.015117939826889581	-0.10233239776143019	weight	NA	bound	396	NA	NA	1	weight	FOC	200	nav	4_4	237	herstellen	0.22395212376673737	LEMMAPATH
herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	0.015963890020558206	-0.07732376723479628	weight	NA	bound	396	NA	NA	1	weight	FOC	396	all	4_4	237	herstellen	0.23037252580480655	LEMMAPATH
herstellen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.23234794681471455	-0.03004754157737186	weight	NA	bound	396	NA	NA	1	selection	5000	5000	nav	4_4	237	herstellen	0.24978022953982693	LEMMAPATH
herstellen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.3585298997073558	-0.06224584588216443	weight	NA	bound	396	NA	NA	1	selection	5000	5000	all	4_4	237	herstellen	0.2561182678598046	LEMMAPATH
herstellen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.12339027135411668	-0.02039715887050129	weight	NA	bound	396	NA	NA	1	selection	FOC	200	nav	4_4	237	herstellen	0.2572065218314214	LEMMAPATH
herstellen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.12799116251120357	-8.371690485077599e-4	weight	NA	bound	396	NA	NA	1	selection	FOC	396	all	4_4	237	herstellen	0.25204672096412734	LEMMAPATH
herstellen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.2775502059302334	0.002196972749834068	weight	NA	bound	728	NA	NA	1	no	5000	5000	nav	4_4	238	herstellen	6.088719974767902e-5	LEMMAPATH
herstellen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.39060487579826847	0.005877386839057256	weight	NA	bound	728	NA	NA	1	no	5000	5000	all	4_4	238	herstellen	0.17002295713053434	LEMMAPATH
herstellen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.16675734523520158	0.016622684090126457	weight	NA	bound	728	NA	NA	1	no	FOC	386	nav	4_4	238	herstellen	0.2464871236286407	LEMMAPATH
herstellen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.17156842046643941	0.037139326846354764	weight	NA	bound	728	NA	NA	1	no	FOC	728	all	4_4	238	herstellen	0.2471335774101881	LEMMAPATH
