pmi10	raw_co10	pmi4	raw_co4	raw_freq	cw
1.8123177	1			912	!!/punct
-0.15198307	3	-0.346953	1.0	19257	!/name
1.5555469	120	2.06658	81.0	142029	!/punct
0.68482465	1741	1.0271885	987.0	4844510	"""/punct"
1.9676619	1	2.8627436	1.0	789	%/noun
-1.5687649	2	-1.3596724	1.0	52896	&/name
2.4007747	1			496	&/num
-0.37213355	1			8058	&/punct
0.61408436	914	0.81410563	450.0	2720890	'/punct
1.5577393	1			1143	'60/num
2.1040788	1			662	'93/noun
7.4939113	1			3	'drugs'_hulpverlening/noun
-1.7457297	2			62265	's/adv
2.722803	1			358	't/adj
-1.1843486	1	-0.28141576	1.0	17963	't/name
-0.9696173	187	-1.1168009	66.0	2759129	(/punct
-0.9549452	188	-0.89060193	81.0	2758869	)/punct
1.4291835	3	1.2373171	1.0	3950	)/tag
0.90303814	1			2286	*/name
-1.047368	7	-1.4408088	2.0	117193	*/tag
6.315256	1			13	++++/num
0.6766888	9	-0.61447173	1.0	24958	,/name
0.17639889	3974	0.32011452	1847.0	18092245	,/punct
8.592524	1	9.508322	1.0	1	"-""Vuile/name"
-0.40183842	9	-0.3349261	4.0	75440	--/punct
4.9418654	1			39	--In/noun
-0.100824095	174	0.09846051	86.0	1059446	-/punct
4.044453	1	4.9570804	1.0	95	-Voorpagina/noun
7.8993764	1	8.815175	1.0	2	-da's/noun
2.495686	1			447	-een/noun
6.8520575	1			6	-rechts/noun
4.7617106	1			47	-ze/noun
0.83221674	43	1.1115845	23.0	103573	.../punct
1.1345778	3			5416	../punct
0.22689262	6415	0.5424244	3537.0	28225482	./punct
-0.8001216	1			13088	//name
1.2091486	27	1.4409405	14.0	45910	//punct
0.8646141	1			2306	0,7/num
5.4570293	1			23	0-0_stand/noun
8.592524	1			1	0-2-0-8-4/name
7.4939113	1	8.40971	1.0	3	033-4226555/num
8.592524	1	9.508322	1.0	1	056-64.40.23/num
6.107617	1			13	08.10/num
-2.1527379	1			46650	1./num
-1.621533	2	-1.4211287	1.0	56531	1/name
-3.0674005	1			118827	1/num
-1.3579334	1			21393	10/noun
-1.7132913	3			91258	10/num
5.402047	1			25	10/tag
1.9912256	1			754	11-jarige/adj
3.2209558	1	4.1278486	1.0	226	11.10/num
1.9642178	1			795	11.11.11/num
3.3100817	1			202	11/9/num
0.73685163	14	-0.99947125	1.0	36830	11/noun
-1.6567065	2	-1.4435409	1.0	57411	12/num
-0.8487578	1			12795	120/num
1.2438074	1			1573	127/num
1.4362301	1	2.3391645	1.0	1328	13-jarige/adj
-0.6345264	2			20739	13/noun
-1.98883	1	-1.0838464	1.0	40176	13/num
1.6774453	1			1029	130.000/num
-1.5103699	1			24865	14/noun
-2.172508	1			48120	14/num
1.0867839	1			1856	14de/num
-1.7120913	1			30549	15/noun
-2.5010443	1			66844	15/num
-1.4031351	1			22300	150/num
7.977338	1			2	1564-1616/num
0.6510146	1			2896	16-jarige/adj
-1.2950912	1	-0.3932199	1.0	20089	16/noun
-0.6080176	4	-1.0884877	1.0	40303	16/num
6.513082	1	7.4288807	1.0	8	1693/num
-1.4667126	1			23878	17/noun
0.3431968	1			3896	170/num
4.909914	1			40	1707/noun
-1.0119288	3			45254	18/num
6.9830856	2	7.205737	1.0	10	1832-1883/noun
8.592524	1	9.508322	1.0	1	1860_aanhang/noun
2.8565967	1			313	1879/noun
5.1267877	1	6.0425863	1.0	32	1900-2000/name
0.8171638	1			2411	1900/noun
1.2112086	1			1617	1920/noun
1.1205915	1			1772	1930/noun
2.1703324	3	2.675021	2.0	1863	1937/noun
4.026614	1			97	1940-1945/num
0.48558703	1			3349	1940/noun
0.50990516	1	1.4194149	1.0	3268	1944/noun
1.4971484	2			2444	1946/noun
0.649593	1			2850	1947/noun
0.49354652	1			3325	1948/noun
0.75165987	1			2565	1949/noun
0.6422856	1			2868	1953/noun
2.771551	1	3.676073	1.0	342	1953/num
0.62548614	1			2919	1956/noun
7.2575226	1	8.122027	1.0	4	1958-1969/noun
1.2759866	3	2.1841068	3.0	4570	1960/noun
0.45525938	1			3456	1963/noun
1.1355782	2			3496	1964/noun
0.3806471	1	1.2893327	1.0	3726	1966/noun
0.12742406	1			4799	1967/noun
2.2489069	1			576	1967/num
0.20843907	1			4419	1968/noun
0.32137167	1	1.2301477	1.0	3951	1969/noun
0.7004919	2	0.9161605	1.0	5409	1970/noun
1.1039038	3			5419	1974/noun
0.75148284	2	0.9648521	1.0	5222	1977/noun
0.03701399	1	0.94696844	1.0	5248	1978/noun
0.009374183	1			5396	1979/noun
0.45547876	2			6912	1982/noun
0.49909955	2			6625	1984/noun
-0.30863178	1			7416	1987/noun
1.8949957	1	2.802377	1.0	821	1987/num
0.5912733	4	0.80805755	2.0	12049	1989/noun
-0.888111	1			13235	1990/noun
-1.005447	1			14872	1991/noun
-1.1112896	1			16536	1992/noun
-0.035662178	3			16911	1993/noun
1.2438396	1	2.1519623	1.0	1568	1993/num
-1.462186	1			23494	1994/noun
-1.5955844	1			26842	1995/noun
0.85951895	1	1.7693982	1.0	2302	1995/num
-1.6994236	1	-0.78976345	1.0	29771	1996/noun
-1.1433477	3	-0.63973296	2.0	51305	1998/noun
-1.2317574	3	-1.4229238	1.0	56174	1999/noun
-1.4815818	1			24044	2-0/num
2.1943448	1	3.1086876	1.0	604	2./tag
6.9830856	1			5	2.29.22/num
0.19682035	1			4511	2.500/num
-0.50469285	1			9136	20.00/num
-0.6439132	1			10670	20.30/num
-1.5665418	3			78788	20/num
-1.3414397	3	-1.5340697	1.0	62906	2000/noun
-0.96116173	1	-0.060889628	1.0	14445	2000/num
-0.9219217	4	-1.4036456	1.0	55236	2001/noun
-1.5497475	2	-1.338816	1.0	51756	2002/noun
-0.79849666	3	-0.99369293	1.0	36639	2003/noun
-1.0594562	1			15874	2005/noun
2.0249374	1			726	204/num
0.3202085	1	1.2259655	1.0	3978	20ste/num
2.118093	1	3.0263622	1.0	660	21.40/num
3.4963224	1			178	22.20/noun
2.6126258	1			421	22.20/num
-0.50890267	2			18321	22/noun
4.1827602	1			84	224/name
1.1870279	1	2.091718	1.0	1680	22ste/num
-0.3355533	2			15400	23/noun
-1.1102238	2			33360	23/num
0.17724137	1			4636	24-jarige/adj
-2.0143955	1			41130	24/num
0.11043963	1			4941	25-jarige/adj
-0.95111966	5			71011	25/num
0.3113313	1			4020	250.000/num
0.65452415	1			2853	2500/num
-0.88590306	1			13389	27/noun
-1.5959097	1			27077	28/num
-0.6386556	2	0.26576257	2.0	20852	29/num
8.592524	1			1	3-3-1-0-5-9/name
-2.0525954	1			42072	3./num
-2.1771848	2			96814	3/num
-1.2561891	3			57761	30/num
0.7873343	2			4999	300.000/num
0.3257039	1			3986	3000/num
-0.96918815	1	-0.06734699	1.0	14497	31/noun
-0.6599659	2			21246	32/num
0.49014917	1			3398	33-jarige/adj
0.37969762	5	0.36786777	2.0	18802	33/num
2.8517666	1			316	35-urige/adj
6.1589103	1	7.065975	1.0	12	36-37/num
-1.1798581	1	-0.27530456	1.0	17865	36/num
-0.3344221	2			15370	37/num
0.059335716	3	-0.13530937	1.0	15538	38/num
0.91846365	1	1.812962	1.0	2241	39-jarige/adj
-0.1554201	2	0.05588878	1.0	12844	39/num
2.320685	1			538	3e/num
1.2302592	1			1600	4,6/num
-1.218887	1	-0.3158923	1.0	18612	4/name
-1.3163917	1			20560	4/noun
-1.1130537	5	-0.7162975	3.0	83383	4/num
-0.62366587	4			40859	40/num
-1.0586361	1			15791	400/num
1.2475139	1			1599	44-jarige/adj
-0.7781717	2			23856	45/num
-1.1593034	1			17422	46/num
-1.2952429	4	-1.7749984	1.0	80145	5/num
-0.43559918	1			8497	50.000/num
-1.4950838	2			48857	50/num
-0.7022107	2	0.20258625	2.0	22123	500/num
-0.5972772	1			9971	51/num
1.4508035	1			1299	52-jarige/adj
-0.7621465	1			11745	52/num
-0.57695305	1			9794	53/num
1.7462715	1			970	58-jarige/adj
0.033171747	2			10607	58/num
1.7482408	1			966	59-jarige/adj
8.592524	1			1	5^1O/noun
-1.2102923	1			18216	6-3/num
-1.2775313	1			19732	6/noun
-2.4340322	1			62429	6/num
-1.8194172	1			33710	60/num
1.4184313	2			2663	600.000/num
-0.34983924	1			7781	61/num
-0.49080122	1			8956	62/num
1.8843786	1			841	63-jarige/adj
-0.39259604	1			8098	68/num
3.5445926	1			157	7/6/num
-2.2961135	1	-1.3888825	1.0	54496	7/num
-1.6873022	1			29500	70/num
1.8355912	1			887	72-jarige/adj
-0.24652115	1	0.65907705	1.0	6998	74/num
5.044344	2	5.250938	1.0	71	750/name
5.3979406	1			25	78,4/num
1.8916695	1			835	78-jarige/adj
-0.34699178	1			7746	78/num
-0.2141026	3			20423	8/noun
2.178573	1			623	85.000/num
2.52746	1			442	9/11/name
2.0871134	1			682	9/11/num
-0.61423784	2			20345	9/noun
-1.0621328	3			47693	9/num
7.206229	1	8.122027	1.0	4	90gradenC/noun
0.3349435	1			3922	92/num
3.4294534	1			179	95-jarige/adj
0.812231	2	1.0249959	1.0	4865	99/num
0.47639942	640	0.7158233	329.0	2182842	:/punct
-0.48936582	81	-0.2334955	42.0	715025	;/punct
8.592524	1	9.508322	1.0	1	=================================================/num
1.7786396	1			940	?!/num
0.11014966	1	1.0181404	1.0	4889	?/name
1.0746306	440	1.5270439	279.0	826450	?/punct
2.8153358	1	3.719892	1.0	335	??/punct
2.9166265	1	3.829003	1.0	296	A./tag
5.412389	1	6.2794957	1.0	27	A.F.Th./noun
-1.2149389	2	-1.0055084	1.0	37251	A/name
4.454162	1	5.365187	1.0	63	ABC2004/name
-0.3660422	1	0.5351291	1.0	8039	AC/name
8.592524	1	9.508322	1.0	1	ACHTERLIJK/name
2.4562016	1			477	ACP/name
6.027574	1	6.9433727	1.0	13	ADM_werf/noun
0.7335739	1	1.6321106	1.0	2671	ADO/name
1.6708162	1			1041	AEK/name
1.2836125	1			1547	AFC/name
7.4939113	1			3	AFC_aanvoerder/noun
0.073931426	1			6045	AFP/name
1.4940654	1			1309	AM/name
1.2695509	1			1695	AMSTERDAM/name
1.151878	1	2.0599883	1.0	1727	ANC/name
6.668275	1	7.5273204	1.0	8	ANGELINA/name
0.19766758	2			11649	AP/name
0.63595927	1			2917	Aalbers/name
-0.8599744	2	-0.66138774	1.0	26544	Aalst/name
-0.28806883	1			7504	Aalter/name
6.5776205	1	7.493419	1.0	8	Abazjidze/name
2.6578941	2			771	Abba/name
2.0797758	2	2.2952905	1.0	1368	Abdul/name
1.4932599	2	1.7020836	1.0	2481	Abdullah/name
5.096016	1			33	Abessinië/name
1.3126187	2			2950	Abraham/name
1.8634167	1			859	Abrahams/name
5.225228	1			29	Abstract/name
0.28617495	1			4121	Abu/name
2.1717148	1			625	Acda/name
1.7451555	1			969	Achterhoek/name
1.7962029	1	2.7080128	1.0	903	Act/name
4.5627174	1	5.4674664	1.0	57	Acuña/name
1.3446006	3			4284	Adam/name
4.8644233	1	5.7706523	1.0	42	Adelaars/name
2.8374937	2	3.0476353	1.0	644	Adelaide/name
1.9498848	3			2367	Adelmund/name
3.2144713	1	4.121536	1.0	220	Aden/name
1.2342024	1			1605	Adidas/name
3.5108087	1			166	Adolfo/name
2.2160177	5	2.202672	2.0	3017	Adriaan/name
-0.24789733	1			7021	Adriaanse/name
1.8951037	4	2.512823	3.0	3310	Afghaan/noun
0.30395147	2	1.2048482	2.0	8188	Afghaans/adj
0.22412981	5	0.2118441	2.0	21966	Afghanistan/name
5.7622557	1			17	Afgunst/name
-0.64316523	2	-0.42995337	1.0	20848	Afrika/name
0.32142282	1	1.2293226	1.0	3963	Afrikaan/noun
-1.1163805	1			16737	Afrikaans/adj
2.3295064	1			533	Again/name
0.15058215	1	1.055454	1.0	4754	Agassi/name
8.592524	1			1	Age-vriendinnen/name
0.6476238	1	1.5524586	1.0	2913	Agnes/name
2.1942616	2	3.1004112	2.0	1221	Agt/name
2.1457727	1			649	Ahmet/name
8.592524	1			1	Aiazzi/name
2.0517824	4	1.5694306	1.0	2820	Aires/name
2.561538	2			853	Ajax/det
-0.17153297	7	0.17373069	4.0	45888	Ajax/name
4.369346	1			70	Ajax_aanhanger/noun
2.7256308	1	3.6260448	1.0	364	Ajax_supporter/noun
2.8450434	1	3.749026	1.0	320	Akkoord/name
7.2841907	1	8.122027	1.0	4	Al-Ko/name
0.2875217	1	1.1926332	1.0	4136	Al-Qaeda/name
7.8993764	1	8.815175	1.0	2	Al-Zubeida/name
-0.21308011	2	-0.0007979889	1.0	13584	Al/name
-0.7085894	1			11202	Alain/name
2.121849	13	2.2553973	6.0	8531	Albanees/noun
4.9111724	1			40	Albanees_Kosovaars/adj
-0.04715706	4	-0.5291937	1.0	23148	Albert/name
8.592524	1			1	Alberti-cloon/noun
1.1630028	1	2.0704534	1.0	1715	Albright/name
4.6915617	1	5.6063495	1.0	50	Aleks/name
5.8844733	1			15	Aleks/noun
2.8404274	1			322	Aleksej/name
0.6276684	4			12050	Alex/name
0.14881554	2	0.361947	1.0	9460	Alexander/name
1.0123342	1			2013	Alexandra/name
1.0246869	2			3952	Alfred/name
-0.16680756	1			6595	Algemeen/name
1.2779708	1			1533	Algerijn/noun
0.4182058	3	0.9181921	2.0	10850	Ali/name
1.1643093	2	2.0712998	2.0	3423	Alice/name
2.791917	1	3.6983044	1.0	337	Alien/name
4.0178127	1			98	Alijev/name
2.3066187	1			555	Alin/name
0.06403449	1			5158	All/name
1.7493602	2			1903	Allah/name
2.0400515	2	2.2529073	1.0	1430	Allan/name
1.7856942	1	2.6891248	1.0	923	Allard/name
0.9563747	2	1.8624163	2.0	4225	Allen/name
3.4065354	1			181	Allens/det
3.3486624	1			193	Allerheiligen/name
1.4388983	3	1.2481847	1.0	3886	Alliantie/name
2.6249676	1			395	Allison/name
1.2540255	1			1583	Alphen/name
2.4991796	1	3.4088442	1.0	448	Alphonse/name
4.251319	1			78	Alpi/name
1.5872334	1			1128	Amanda/name
8.592524	1			1	Amatshitshi/noun
1.9671313	1			772	Amber/name
0.18940662	1			4566	America/name
6.5643754	1			8	Americans/det
5.2966866	1	6.2124853	1.0	27	Americans/noun
6.9830856	1			5	Amerika's/det
2.0196118	3	1.8265887	1.0	2192	Amerika/det
2.1625843	73	2.8232746	57.0	45923	Amerika/name
1.8024346	62	2.1940482	37.0	56013	Amerikaan/noun
-0.36427018	29	-0.34427455	12.0	231449	Amerikaans/adj
1.4978324	1			1244	Amerikaanse/name
4.9924755	1			37	AmnesiA/name
3.2237477	1			222	Amour/name
4.1050115	2			180	Amr/name
-0.78589636	12	-0.2920144	8.0	146502	Amsterdam/name
-0.54631	1			9563	Amsterdammer/noun
-0.23858939	7	-0.59409064	2.0	49844	Amsterdams/adj
-0.09807649	1			6063	An/name
2.3570352	1			517	Anastasia/name
4.659718	1	5.56674	1.0	52	Anatomy/name
5.6043196	1	6.51259	1.0	21	Anatomy/noun
-0.30192858	5	0.0869343	3.0	37583	Anderlecht/name
0.28515065	1			4122	Anders/name
0.6581893	1			2840	Anderson/name
1.56515	3	1.3730483	1.0	3440	Andreas/name
6.5776205	2	7.493419	2.0	15	Andreia/name
1.5546616	1			1163	Andrej/name
5.8844733	1	6.800272	1.0	15	Andresen/noun
0.26997158	1	1.1774584	1.0	4192	Andrew/name
4.2287884	1			80	André/det
-0.33267587	3	0.16534832	2.0	23199	André/name
-0.039399043	2	0.17379692	1.0	11432	Andy/name
3.4944882	1			167	Anfield/name
0.1599193	2	0.3725301	1.0	9344	Angeles/name
4.1830645	2			167	Angkor/name
7.4939113	1			3	Anglomania/name
0.7865601	1			2507	Angola/name
1.827254	1			907	Angolees/adj
8.592524	1	9.508322	1.0	1	Anhalt-Bernburg/name
2.6298444	1			401	Anil/name
4.045512	1			97	Anka/name
0.8306509	1			2395	Ankara/name
0.17827167	2	0.38997358	1.0	9235	Ann/name
1.427713	6	1.2346983	2.0	7914	Anna/name
-0.65440416	1			10590	Anne/name
0.6235984	1			2991	Annelies/name
6.341232	1			10	Annelore/noun
0.45788014	1			3528	Annemie/name
1.2736194	1			1538	Annette/name
-0.032689527	1	0.8724129	1.0	5682	Annie/name
1.6463653	1	2.5540411	1.0	1060	Ans/name
0.53448117	2	0.7480062	1.0	6436	Anthony/name
1.5404516	1	2.445381	1.0	1216	Anthuenis/noun
0.041711938	1	0.94902766	1.0	5259	Antoine/name
-0.053528797	1			5835	Anton/name
-0.15027407	1			6410	Antonio/name
0.19555083	2	0.40348107	1.0	9093	Antwerp/name
-0.5617177	10	-0.18698756	6.0	98965	Antwerpen/name
1.9395316	1			811	Antwerpenaars/noun
5.5967913	1			20	Apartheidsregime/name
6.9830856	1			5	Apollo's/det
1.0106128	2	1.9150738	2.0	4005	Appel/name
7.4939113	1			3	Appio/name
0.6936299	1			2775	Apple/name
3.3395221	23	3.885264	16.0	4456	Arabier/noun
1.3710439	12	1.4041852	5.0	16633	Arabisch/adj
1.8053272	2	2.0224097	1.0	1789	Arabisch/noun
5.2192116	2			59	Arabisch_talig/adj
1.2379054	1			1593	Arabische/name
0.9591125	7	1.3048983	4.0	14737	Arafat/name
1.6584185	1			1053	Arbeiderspartij/name
2.824515	1			325	Arca/name
4.342601	1			74	Architectura/name
