_model	model.x	model.y	foc_minimum_features	soc_length	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_pos	soc_soc_win	stress	foc_base	soc_vector	pam_cluster	is_medoid
hoop.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.22769359603534256	-0.16730496868116815	1	5000	5000	312	hoop	NA	NA	nobound	498	all	5_5	selection	all	4_4	0.19553176798077332	BOW	all_5000	c5	0
hoop.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.05582100053967009	0.05852724146786896	1	FOC	276	312	hoop	NA	NA	nobound	498	all	5_5	selection	nav	4_4	0.21871306426588838	BOW	nav_FOC	c6	0
hoop.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.05235785496632194	0.05568630042738177	1	FOC	498	312	hoop	NA	NA	nobound	498	all	5_5	selection	all	4_4	0.20693274504999984	BOW	all_FOC	c6	0
hoop.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.10909611140202197	0.12648916068789345	1	5000	5000	312	hoop	NA	NA	nobound	993	all	5_5	no	nav	4_4	0.21538259803605492	BOW	nav_5000	c6	0
hoop.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.23310048438379213	0.2095079523669806	1	5000	5000	312	hoop	NA	NA	nobound	993	all	5_5	no	all	4_4	0.221953456949695	BOW	all_5000	c5	0
hoop.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.036474484795493194	0.12574051707121	1	FOC	561	312	hoop	NA	NA	nobound	993	all	5_5	no	nav	4_4	0.21610174548295724	BOW	nav_FOC	c6	0
hoop.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.02868979706582495	0.13724260774046462	1	FOC	993	312	hoop	NA	NA	nobound	993	all	5_5	no	all	4_4	0.20145868416227966	BOW	all_FOC	c6	0
hoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.24272903070770235	-0.02209527619394096	1	5000	5000	266	hoop	NA	NA	nobound	258	lex	3_3	weight	nav	4_4	0.27524676425840033	BOW	nav_5000	c1	0
hoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.2986752355725692	-0.25264489812259633	1	5000	5000	266	hoop	NA	NA	nobound	258	lex	3_3	weight	all	4_4	0.20132660233218727	BOW	all_5000	c2	0
hoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.23007868038878782	-0.01288426165191849	1	FOC	188	266	hoop	NA	NA	nobound	258	lex	3_3	weight	nav	4_4	0.2574938846204075	BOW	nav_FOC	c1	0
hoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.22294031866787872	-0.0011441730953900627	1	FOC	258	266	hoop	NA	NA	nobound	258	lex	3_3	weight	all	4_4	0.26054846042869634	BOW	all_FOC	c1	0
hoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.2836621750559945	-0.0011324449483717987	1	5000	5000	266	hoop	NA	NA	nobound	258	lex	3_3	selection	nav	4_4	0.26887668481746674	BOW	nav_5000	c1	0
hoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.30722839183897543	-0.2751002671194698	1	5000	5000	266	hoop	NA	NA	nobound	258	lex	3_3	selection	all	4_4	0.190120795288095	BOW	all_5000	c2	0
hoop.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.24501471411855552	0.015310339817971223	1	FOC	188	266	hoop	NA	NA	nobound	258	lex	3_3	selection	nav	4_4	0.2601795364779868	BOW	nav_FOC	c1	0
hoop.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.24593999101690142	0.025749628923624056	1	FOC	258	266	hoop	NA	NA	nobound	258	lex	3_3	selection	all	4_4	0.2495840499463251	BOW	all_FOC	c1	0
hoop.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.29513659824443655	0.11399905758436424	1	5000	5000	304	hoop	NA	NA	nobound	427	lex	3_3	no	nav	4_4	0.25536557947970123	BOW	nav_5000	c1	0
hoop.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.32900416542028327	-0.29690206887035075	1	5000	5000	304	hoop	NA	NA	nobound	427	lex	3_3	no	all	4_4	0.21172788128584472	BOW	all_5000	c2	0
hoop.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.24790337530401801	0.08908516937264307	1	FOC	327	304	hoop	NA	NA	nobound	427	lex	3_3	no	nav	4_4	0.2728553521497032	BOW	nav_FOC	c1	0
hoop.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.25272438181985307	0.09214034247464405	1	FOC	427	304	hoop	NA	NA	nobound	427	lex	3_3	no	all	4_4	0.26975713070225915	BOW	all_FOC	c1	0
hoop.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.1582038327927594	-0.05802378471424331	1	5000	5000	312	hoop	NA	NA	nobound	353	all	3_3	weight	nav	4_4	0.17982586664632058	BOW	nav_5000	c7	0
hoop.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	0.14643426306069296	-0.11818280262153141	1	5000	5000	312	hoop	NA	NA	nobound	353	all	3_3	weight	all	4_4	0.20681354836015262	BOW	all_5000	c5	0
hoop.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.03050784444393997	-0.05185075680585451	1	FOC	188	312	hoop	NA	NA	nobound	353	all	3_3	weight	nav	4_4	0.2448162021246651	BOW	nav_FOC	c4	0
hoop.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.025021970673033106	-0.033285547270859264	1	FOC	353	312	hoop	NA	NA	nobound	353	all	3_3	weight	all	4_4	0.2232013755168052	BOW	all_FOC	c4	0
hoop.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.22921221711436904	-0.015791963802741393	1	5000	5000	312	hoop	NA	NA	nobound	353	all	3_3	selection	nav	4_4	0.17218996518113194	BOW	nav_5000	c7	0
hoop.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.22851613796813164	-0.10572014492716506	1	5000	5000	312	hoop	NA	NA	nobound	353	all	3_3	selection	all	4_4	0.19056909404648764	BOW	all_5000	c5	0
hoop.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.10771037125610199	0.019108053075241868	1	FOC	188	312	hoop	NA	NA	nobound	353	all	3_3	selection	nav	4_4	0.1959762804082616	BOW	nav_FOC	c6	0
hoop.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.09536855903855049	0.016412221408323095	1	FOC	353	312	hoop	NA	NA	nobound	353	all	3_3	selection	all	4_4	0.18817221191687775	BOW	all_FOC	c6	0
hoop.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.19710919111384714	0.0139518759539244	1	5000	5000	312	hoop	NA	NA	nobound	595	all	3_3	no	nav	4_4	0.18673394649685604	BOW	nav_5000	c7	0
hoop.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.24414265213702252	-0.14127965624757108	1	5000	5000	312	hoop	NA	NA	nobound	595	all	3_3	no	all	4_4	0.18395322797605704	BOW	all_5000	c5	0
hoop.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.09064270571395606	0.041449156177214626	1	FOC	327	312	hoop	NA	NA	nobound	595	all	3_3	no	nav	4_4	0.19973268423293353	BOW	nav_FOC	c7	0
hoop.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.07993853897894397	0.05097934445460511	1	FOC	595	312	hoop	NA	NA	nobound	595	all	3_3	no	all	4_4	0.18236893391081263	BOW	all_FOC	c6	0
hoop.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.1845881267358188	-0.039315383335465776	1	5000	5000	309	hoop	selection2	NA	bound	295	NA	NA	weight	nav	4_4	0.18935239273422133	LEMMAPATH	nav_5000	c7	0
hoop.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.19308063165658843	-0.10016477560496043	1	5000	5000	309	hoop	selection2	NA	bound	295	NA	NA	weight	all	4_4	0.19574305577058534	LEMMAPATH	all_5000	c5	0
hoop.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.1203380701870487	-0.032292220838098754	1	FOC	171	309	hoop	selection2	NA	bound	295	NA	NA	weight	nav	4_4	0.22899139417693704	LEMMAPATH	nav_FOC	c7	0
hoop.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.10613294964408167	-0.028681286633823418	1	FOC	295	309	hoop	selection2	NA	bound	295	NA	NA	weight	all	4_4	0.21722683850831884	LEMMAPATH	all_FOC	c7	0
hoop.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.2423371407473036	-0.011497082099599588	1	5000	5000	309	hoop	selection2	NA	bound	295	NA	NA	selection	nav	4_4	0.18051512074786444	LEMMAPATH	nav_5000	c7	0
hoop.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.24653472538327792	-0.08419639796848502	1	5000	5000	309	hoop	selection2	NA	bound	295	NA	NA	selection	all	4_4	0.18971887603100285	LEMMAPATH	all_5000	c5	0
hoop.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.16583310634771598	0.016730889877914885	1	FOC	171	309	hoop	selection2	NA	bound	295	NA	NA	selection	nav	4_4	0.20415083914347962	LEMMAPATH	nav_FOC	c7	0
hoop.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.155240186499072	0.014112736647408785	1	FOC	295	309	hoop	selection2	NA	bound	295	NA	NA	selection	all	4_4	0.19431848419121317	LEMMAPATH	all_FOC	c7	0
hoop.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.22113371036625823	0.005139355085584422	1	5000	5000	309	hoop	selection2	NA	bound	516	NA	NA	no	nav	4_4	0.18682093483008644	LEMMAPATH	nav_5000	c7	0
hoop.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.2555147439846943	-0.12247309291924338	1	5000	5000	309	hoop	selection2	NA	bound	516	NA	NA	no	all	4_4	0.18135636932586643	LEMMAPATH	all_5000	c5	0
hoop.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.14295342459269247	0.028298455530910684	1	FOC	309	309	hoop	selection2	NA	bound	516	NA	NA	no	nav	4_4	0.21746683934575228	LEMMAPATH	nav_FOC	c7	0
hoop.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.13903789658170645	0.031766813287196806	1	FOC	516	309	hoop	selection2	NA	bound	516	NA	NA	no	all	4_4	0.19245730229957905	LEMMAPATH	all_FOC	c7	0
hoop.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.1416981658319826	-0.045350158412803585	1	5000	5000	309	hoop	selection3	NA	bound	407	NA	NA	weight	nav	4_4	0.18976399195485985	LEMMAPATH	nav_5000	c7	0
hoop.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.14394887120837646	-0.12924184645730608	1	5000	5000	309	hoop	selection3	NA	bound	407	NA	NA	weight	all	4_4	0.19532896737021396	LEMMAPATH	all_5000	c5	0
hoop.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	0.0476365858112002	-0.02750944724273647	1	FOC	243	309	hoop	selection3	NA	bound	407	NA	NA	weight	nav	4_4	0.2344303158105069	LEMMAPATH	nav_FOC	c4	0
hoop.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	0.04239261432472203	-0.020502612389673176	1	FOC	407	309	hoop	selection3	NA	bound	407	NA	NA	weight	all	4_4	0.2184997861635854	LEMMAPATH	all_FOC	c4	0
hoop.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.2102671707694349	-0.010957502481401536	1	5000	5000	309	hoop	selection3	NA	bound	407	NA	NA	selection	nav	4_4	0.17303462100287156	LEMMAPATH	nav_5000	c7	0
hoop.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.2454254719359398	-0.13229259098515805	1	5000	5000	309	hoop	selection3	NA	bound	407	NA	NA	selection	all	4_4	0.1830781389794461	LEMMAPATH	all_5000	c5	0
hoop.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.09482977702063636	0.025725284153977325	1	FOC	243	309	hoop	selection3	NA	bound	407	NA	NA	selection	nav	4_4	0.22117211509549367	LEMMAPATH	nav_FOC	c7	0
hoop.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.08552494921920355	0.025406558880564145	1	FOC	407	309	hoop	selection3	NA	bound	407	NA	NA	selection	all	4_4	0.2129498657651901	LEMMAPATH	all_FOC	c7	0
hoop.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.13850647450860276	0.06647969842320556	1	5000	5000	309	hoop	selection3	NA	bound	833	NA	NA	no	nav	4_4	0.20152382607622785	LEMMAPATH	nav_5000	c7	0
hoop.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.1872381440601705	-0.2062595663553103	1	5000	5000	309	hoop	selection3	NA	bound	833	NA	NA	no	all	4_4	0.21345940231920035	LEMMAPATH	all_5000	c5	0
hoop.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.06736953027833827	0.0655227459799275	1	FOC	504	309	hoop	selection3	NA	bound	833	NA	NA	no	nav	4_4	0.22314326008975133	LEMMAPATH	nav_FOC	c7	0
hoop.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.06272805864003032	0.07390466461402863	1	FOC	833	309	hoop	selection3	NA	bound	833	NA	NA	no	all	4_4	0.2003139921770797	LEMMAPATH	all_FOC	c7	0
hoop.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.2384661753054801	-0.01099130150773795	1	5000	5000	309	hoop	weight	NA	bound	407	NA	NA	selection	nav	4_4	0.15837583629088794	LEMMAPATH	nav_5000	c7	0
hoop.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.24007157004238364	-0.08330152665087204	1	5000	5000	309	hoop	weight	NA	bound	407	NA	NA	selection	all	4_4	0.1688357956877648	LEMMAPATH	all_5000	c5	1
hoop.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.16152346793454272	0.006650159081240282	1	FOC	243	309	hoop	weight	NA	bound	407	NA	NA	selection	nav	4_4	0.18349104051646561	LEMMAPATH	nav_FOC	c7	0
hoop.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.15549277571238856	0.00909458609997092	1	FOC	407	309	hoop	weight	NA	bound	407	NA	NA	selection	all	4_4	0.1749861804885728	LEMMAPATH	all_FOC	c7	0
hoop.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.20301501574973038	0.004061009465625083	1	5000	5000	309	hoop	weight	NA	bound	833	NA	NA	no	nav	4_4	0.181612917688842	LEMMAPATH	nav_5000	c7	0
hoop.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.2373002617065611	-0.11136310825552852	1	5000	5000	309	hoop	weight	NA	bound	833	NA	NA	no	all	4_4	0.17737663101463919	LEMMAPATH	all_5000	c5	0
hoop.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.14793435167342167	0.01455074377626379	1	FOC	504	309	hoop	weight	NA	bound	833	NA	NA	no	nav	4_4	0.19342806671870125	LEMMAPATH	nav_FOC	c7	1
hoop.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.14294594931846882	0.020632082808169826	1	FOC	833	309	hoop	weight	NA	bound	833	NA	NA	no	all	4_4	0.17715629018632	LEMMAPATH	all_FOC	c7	0
hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	0.26928528611963737	-0.013895465360355696	1	5000	5000	290	hoop	NA	group1	bound	125	NA	NA	weight	nav	4_4	0.17890478426710352	LEMMAREL	nav_5000	c8	0
hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.3029586215878147	-0.043976482629922015	1	5000	5000	290	hoop	NA	group1	bound	125	NA	NA	weight	all	4_4	0.2039699048106938	LEMMAREL	all_5000	c8	0
hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	0.30551839599801917	0.048785397355157877	1	FOC	80	290	hoop	NA	group1	bound	125	NA	NA	weight	nav	4_4	0.19314923987432042	LEMMAREL	nav_FOC	c8	0
hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	0.3171599177494361	0.02758115213283947	1	FOC	125	290	hoop	NA	group1	bound	125	NA	NA	weight	all	4_4	0.19110932768021363	LEMMAREL	all_FOC	c8	0
hoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.2681166855157542	-8.444616338517532e-4	1	5000	5000	290	hoop	NA	group1	bound	125	NA	NA	selection	nav	4_4	0.17591685855053757	LEMMAREL	nav_5000	c8	0
hoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.3003245810933939	-0.030997105070027123	1	5000	5000	290	hoop	NA	group1	bound	125	NA	NA	selection	all	4_4	0.20555550164859146	LEMMAREL	all_5000	c8	0
hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	0.27541447318445683	0.04516892221335005	1	FOC	80	290	hoop	NA	group1	bound	125	NA	NA	selection	nav	4_4	0.17710571848814044	LEMMAREL	nav_FOC	c8	0
hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	0.2932797791338812	0.02888577817436481	1	FOC	125	290	hoop	NA	group1	bound	125	NA	NA	selection	all	4_4	0.18794458868233493	LEMMAREL	all_FOC	c8	0
hoop.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	0.2766006997713224	0.004397965342808232	1	5000	5000	299	hoop	NA	group1	bound	167	NA	NA	no	nav	4_4	0.17973966438746655	LEMMAREL	nav_5000	c8	0
hoop.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.30671100478939106	-0.03355762197408629	1	5000	5000	299	hoop	NA	group1	bound	167	NA	NA	no	all	4_4	0.19820355572244078	LEMMAREL	all_5000	c8	0
hoop.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	0.2893319857912752	0.03683071062203812	1	FOC	109	299	hoop	NA	group1	bound	167	NA	NA	no	nav	4_4	0.18723777725177854	LEMMAREL	nav_FOC	c8	0
hoop.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	0.268308154252916	0.03961125157755116	1	FOC	167	299	hoop	NA	group1	bound	167	NA	NA	no	all	4_4	0.16577977838293054	LEMMAREL	all_FOC	c8	0
hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	0.24782220200304286	-0.0061619992686766465	1	5000	5000	300	hoop	NA	group2	bound	184	NA	NA	weight	nav	4_4	0.18852762566054157	LEMMAREL	nav_5000	c8	0
hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	0.27813784881978987	-0.05484669297119272	1	5000	5000	300	hoop	NA	group2	bound	184	NA	NA	weight	all	4_4	0.20809086844813587	LEMMAREL	all_5000	c8	0
hoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	0.2285329725595499	0.05904776968249703	1	FOC	128	300	hoop	NA	group2	bound	184	NA	NA	weight	nav	4_4	0.21667471357834567	LEMMAREL	nav_FOC	c8	0
hoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	0.22931952045238718	0.06369296367706061	1	FOC	184	300	hoop	NA	group2	bound	184	NA	NA	weight	all	4_4	0.20267804142827708	LEMMAREL	all_FOC	c8	0
hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.26654684009462015	0.003350246522956809	1	5000	5000	300	hoop	NA	group2	bound	184	NA	NA	selection	nav	4_4	0.18684865047769458	LEMMAREL	nav_5000	c8	0
hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.2911877143077014	-0.03988726404625821	1	5000	5000	300	hoop	NA	group2	bound	184	NA	NA	selection	all	4_4	0.21302487993832292	LEMMAREL	all_5000	c8	0
hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	0.24369541201820583	0.03891918882783052	1	FOC	128	300	hoop	NA	group2	bound	184	NA	NA	selection	nav	4_4	0.17906110372000042	LEMMAREL	nav_FOC	c8	0
hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.25924359037527395	0.036743611452990266	1	FOC	184	300	hoop	NA	group2	bound	184	NA	NA	selection	all	4_4	0.17826929208917897	LEMMAREL	all_FOC	c8	1
hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.27663666108784546	0.010323780415086066	1	5000	5000	305	hoop	NA	group2	bound	279	NA	NA	no	nav	4_4	0.16492692455594749	LEMMAREL	nav_5000	c8	0
hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.2836653292716481	-0.04687065243863808	1	5000	5000	305	hoop	NA	group2	bound	279	NA	NA	no	all	4_4	0.20214008914047912	LEMMAREL	all_5000	c5	0
hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	0.24401241074104657	0.040531383498790506	1	FOC	198	305	hoop	NA	group2	bound	279	NA	NA	no	nav	4_4	0.16605309869574364	LEMMAREL	nav_FOC	c8	0
hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	0.24723248661500266	0.041807471583697624	1	FOC	279	305	hoop	NA	group2	bound	279	NA	NA	no	all	4_4	0.15501093787939155	LEMMAREL	all_FOC	c8	0
hoop.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	0.22404380112257152	-0.007688667250366115	1	5000	5000	301	hoop	NA	group3	bound	234	NA	NA	weight	nav	4_4	0.18382416116152955	LEMMAREL	nav_5000	c8	0
hoop.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	0.24988098185222551	-0.06632218441006758	1	5000	5000	301	hoop	NA	group3	bound	234	NA	NA	weight	all	4_4	0.20753929460453258	LEMMAREL	all_5000	c5	0
hoop.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	0.21950034605091956	0.050532541363473425	1	FOC	139	301	hoop	NA	group3	bound	234	NA	NA	weight	nav	4_4	0.21977575286182335	LEMMAREL	nav_FOC	c8	0
hoop.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	0.22129828675905844	0.06361685048014445	1	FOC	234	301	hoop	NA	group3	bound	234	NA	NA	weight	all	4_4	0.1991927176044124	LEMMAREL	all_FOC	c8	0
hoop.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	0.26846750988575835	0.007011298041559949	1	5000	5000	301	hoop	NA	group3	bound	234	NA	NA	selection	nav	4_4	0.1713381850987268	LEMMAREL	nav_5000	c8	0
hoop.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	0.28375275480480366	-0.05346183482600536	1	5000	5000	301	hoop	NA	group3	bound	234	NA	NA	selection	all	4_4	0.19162171544435844	LEMMAREL	all_5000	c5	0
hoop.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	0.2424366492006725	0.036261321769824696	1	FOC	139	301	hoop	NA	group3	bound	234	NA	NA	selection	nav	4_4	0.17502548025820214	LEMMAREL	nav_FOC	c8	0
hoop.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	0.22465216117345602	0.04172845897611147	1	FOC	234	301	hoop	NA	group3	bound	234	NA	NA	selection	all	4_4	0.15752069425938003	LEMMAREL	all_FOC	c8	0
hoop.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	0.27763094456480936	0.01687650036350861	1	5000	5000	305	hoop	NA	group3	bound	383	NA	NA	no	nav	4_4	0.14224792212100465	LEMMAREL	nav_5000	c8	0
hoop.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	0.28596628403450924	-0.07029503426173177	1	5000	5000	305	hoop	NA	group3	bound	383	NA	NA	no	all	4_4	0.17661707849413136	LEMMAREL	all_5000	c5	0
hoop.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	0.22431916430297555	0.0457828890596174	1	FOC	229	305	hoop	NA	group3	bound	383	NA	NA	no	nav	4_4	0.1594003893586895	LEMMAREL	nav_FOC	c8	0
hoop.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	0.2263818288919276	0.055596693659162824	1	FOC	383	305	hoop	NA	group3	bound	383	NA	NA	no	all	4_4	0.14908652102621606	LEMMAREL	all_FOC	c8	0
