pmi10	raw_co10_x	pmi4	raw_co10_y	raw_freq	cw
0.49022865	2	0.702043	1.0	7167	25.000/num
0.24007872	3			13820	25/noun
-0.19823258	10	-0.20702446	4.0	71011	25/num
-0.00842455	3	-0.2005656	1.0	17628	250/num
0.71427476	1	1.6209314	1.0	2853	2500/num
3.7959564	1			130	25th/noun
3.184003	1	4.082957	1.0	250	27,50/num
0.3225559	1			4262	27-jarige/adj
0.3239923	1	1.227902	1.0	4252	28-jarige/adj
-1.2720889	1	-0.36484575	1.0	20852	29/num
2.5558867	1			456	295/num
0.59175	2			6425	3-1/num
0.15930207	1			4976	3-2/noun
2.4051023	1			521	3-7/name
4.9485064	1			42	3-D/noun
6.0422044	1			14	3.190/num
4.2437277	1			84	3/5/num
1.5972807	25	2.1679776	18.0	29860	3/name
-0.6134219	9	-0.2910661	5.0	96814	3/num
8.182271	1			2	30.031/num
-0.50329924	6	-1.3870411	1.0	57761	30/num
1.2525603	3	1.0606169	1.0	4999	300.000/num
-0.04496008	3	-0.23661812	1.0	18263	300/num
-0.45961773	2	-0.24539253	1.0	18484	31/num
4.5471544	1			61	322/name
1.4536794	1			1368	330/num
2.8372486	1			340	338/num
-0.0068784254	3			17620	34/num
0.054048114	6			33039	35/num
0.72367007	1	1.6259255	1.0	2859	36-jarige/adj
1.1511645	1			1840	360/num
1.9603146	1			819	365/num
2.9753492	1	3.886856	1.0	295	366/num
1.8481033	1			917	375/num
0.9782143	1			2241	39-jarige/adj
2.8679876	1			337	395/num
7.26598	1	8.1845665	1.0	4	3Als/noun
1.8281724	1	2.7378292	1.0	938	3B/noun
8.652274	1			1	4)SONIC/noun
4.517108	1			63	4,93/num
0.8588318	1			2471	4-2/noun
8.246809	2	9.165396	2.0	3	4-pitsgasstel/noun
-1.2566161	1	-0.35181022	1.0	20560	4/noun
-0.4655633	9	-1.752371	1.0	83383	4/num
3.5292037	1			174	40-jarig/adj
-0.04368414	1	0.86118954	1.0	6106	40.000/num
3.552408	1	4.46038	1.0	166	40/adj
-0.34076667	5	0.056688316	3.0	40859	40/num
-0.30573183	2	-0.09127936	1.0	15791	400/num
0.805743	1	1.7138155	1.0	2599	4000/num
-0.9260612	1			14677	42/num
3.120665	1			259	42nd/name
-0.7184125	2	-0.5036977	1.0	23856	45/num
0.1079719	1	1.0142788	1.0	5237	450/num
3.5659132	1			164	457/num
-0.6130466	1			10767	47/num
2.768952	1			365	475/num
2.8911667	1			326	47ste/num
2.0008316	1			783	48/name
8.652274	1			1	4A_06/num
8.652274	1	9.570861	1.0	1	4Biersleutels/noun
8.652274	1			1	4Blikken/noun
8.652274	1	9.570861	1.0	1	4Metalen/noun
0.49041408	1			3559	5,5/num
3.6098173	1			157	5-9/num
0.79676193	3	1.7035	3.0	7886	5.000/num
-1.1459666	1			18524	5/name
-1.0123804	5	-1.7124596	1.0	80145	5/num
-0.5190383	5	-0.12198535	3.0	48857	50/num
-0.6424463	2	0.26512513	2.0	22123	500/num
1.4400413	3	1.2469188	1.0	4147	5000/num
-0.5375623	1			9971	51/num
1.5105542	1			1299	52-jarige/adj
-0.42277887	2			17736	55/num
0.14668314	2			10059	56/num
-0.6002104	1			10607	58/num
4.803191	1			47	5900/num
4.6952777	1			53	6,17/num
1.532032	3	1.3396845	1.0	3779	6,5/num
-1.2177573	1			19732	6/noun
0.3678584	1			4041	60.000/num
0.032101918	6	-0.85010636	1.0	33710	60/num
-0.29006246	1	0.61723703	1.0	7781	61/num
3.3774815	1			197	62,5/num
-0.41958532	1			8858	64/num
7.553662	1	8.472249	1.0	3	65-koppig/adj
-1.1339264	1			18043	65/num
-1.180265	1			18997	7/noun
-1.5432334	2			54496	7/num
4.938702	1	5.857289	1.0	41	7/tag
-0.2412521	4	-0.71734893	1.0	29500	70/num
1.5967457	1			1186	7000/num
8.652274	1			1	707-radio/name
2.2160437	1			632	74/name
2.0468411	1			751	8,7/num
-1.2529343	1			20423	8/noun
-2.2005634	1			52574	8/num
2.552516	1			454	80%/num
5.1603227	1			34	80's/noun
3.916076	1	4.818349	1.0	116	80/adj
0.32429436	7	-0.018497936	2.0	29331	80/num
-0.045205053	1	0.8644326	1.0	6070	81/num
-0.15353553	1	0.7544524	1.0	6772	82/num
3.384416	1			199	825/num
-0.7788388	1	0.13036163	1.0	12632	85/num
2.2940855	1			602	8500/num
4.745264	1	5.658838	1.0	50	883/num
4.623358	1			58	8930/num
4.5488048	1			61	9,30/num
4.0243645	1			107	9,79/num
5.707835	1			20	9-19u./noun
-1.2476118	1			20345	9/noun
-1.4078462	2			47693	9/num
-0.64867204	2	-0.43228534	1.0	22181	90/num
0.30797127	1	1.2156868	1.0	4283	900/num
8.652274	1			1	90315,-Ch./noun
-0.16020449	1	0.74958956	1.0	6806	95/num
0.6513381	1	1.5617887	1.0	3019	97/num
3.737783	1			143	9800/num
0.17885536	1			4865	99/num
-0.00911436	371	-0.13489366	132.0	2182842	:/punct
-0.93224454	49	-0.91289395	20.0	715025	;/punct
0.16990031	1			4889	?/name
-0.085188664	130	-0.170428	48.0	826450	?/punct
-1.3810852	1	-0.47184497	1.0	23202	A./name
2.976377	1	3.891542	1.0	296	A./tag
-0.46202725	4	-0.9429695	1.0	37251	A/name
1.4646171	1			1350	A4/name
5.707835	1			19	A4_blad/noun
2.433973	1			506	A4tje/noun
6.4662232	1	7.3736362	1.0	9	A5-formaat/name
0.9761948	1			2208	ABC/name
6.706364	1	7.624951	1.0	7	ABC_raad_lid/noun
-0.8440267	1			13732	ABN/name
0.6917413	1			2937	ABVV/name
5.656542	1			21	ABVV_top/noun
8.652274	1			1	ABX_ploeg/noun
3.1716354	1			243	AC/DC/name
0.40028438	1			3952	ACV/name
0.010423968	1			6046	AD/name
2.1860518	1			652	ADHD/name
1.482001	1	2.3815045	1.0	1374	AG/name
1.5938601	1	2.5038607	1.0	1183	AH/name
1.2918205	1			1591	AIVD/name
2.597923	4			1727	ANC/name
0.57884014	1			3290	AND/name
0.8850738	1			2794	ANTWERPEN/name
8.652274	1			1	ANWB-kaarten/name
1.3373221	1	2.2432446	1.0	1576	ASM/name
1.9230478	2			1714	AT5/name
4.7106924	1			52	AVGI/name
2.7702062	1	3.6812906	1.0	363	A_merk/noun
0.82214683	1			2559	Aa/name
3.1434934	1			257	Aalstar/name
8.652274	1			1	Aarg/name
1.3026577	1	2.2136235	1.0	1592	Aart/name
1.6765333	1			1087	Abdel/name
2.862926	1			336	Abdolah/name
0.20268565	1			4789	Academie/name
6.5728326	1			8	Acanthus/noun
3.1563363	1			250	Accord/name
2.2314653	1			625	Acda/name
0.5690537	1			3299	Acker/name
1.8559535	1			903	Act/name
0.005149931	1			5850	Ad/name
3.4800873	1	4.39754	1.0	177	Adagio/name
2.439568	1			507	Adel/name
7.26598	1			4	Adidas-/name
1.9872277	2	2.8960629	2.0	1605	Adidas/name
1.963546	1			851	Admirals/name
0.9420691	1			2270	Adolf/name
3.257738	1	4.159215	1.0	225	Adriaen/name
2.752788	1			369	Adèle/name
4.01706	1	4.928877	1.0	106	Aelbert/name
0.4578102	1			3724	Aelvoet/name
0.56860626	1			3310	Afghaan/noun
-0.32943878	1			8188	Afghaans/adj
1.5090913	1	2.416734	1.0	1288	Africa/name
7.26598	1	8.1845665	1.0	4	African-Americans/name
0.33288348	5			20848	Afrika/name
0.38119906	1			3963	Afrikaan/noun
1.8878213	19	2.050295	9.0	16737	Afrikaans/adj
2.1414208	1			680	Afrikaans/noun
4.189244	1	5.104953	1.0	87	Afrikaans_Amerikaans/adj
3.487631	2	3.7090068	1.0	352	Afrikaner/noun
3.3612332	1	4.2744203	1.0	201	Afro_Amerikaan/noun
2.8973236	1			320	Afro_Amerikaans/adj
6.4062595	1			10	Afro_kapsel/noun
3.7653143	1			133	Agalev_fractie_leider/noun
3.6443093	1			156	Agalev_lijst/noun
3.645647	1			151	Agamemnon/name
0.7073744	1			2913	Agnes/name
1.6857314	3	2.1862893	2.0	3244	Ahoy/name
0.72523856	1	1.6319695	1.0	2820	Aires/name
5.656542	1	6.5751286	1.0	20	Aisne/name
-0.9590668	3			45888	Ajax/name
5.7619023	1			18	Ajax_tijd/noun
2.6359951	1			417	Akkerman/name
2.8317463	2			689	Al-Jazeera/name
-0.8464879	1			13584	Al/name
-0.41986093	1			8894	Albanees/adj
1.0400363	2	1.9475856	2.0	4120	Albanië/name
-0.27507964	3	-0.4666548	1.0	23148	Albert/name
8.652274	1			1	Albinomuizen/noun
2.5092158	2			956	Aldo/name
8.652274	1			1	Alessi_prul/noun
-0.6988579	1	0.20060435	1.0	12050	Alex/name
1.0721104	1			2013	Alexandra/name
3.0558915	1			277	Algarve/name
8.652274	1			1	Algemeen:Naargelang/noun
0.727406	1			2852	Algerijns/adj
0.47796586	3			10850	Ali/name
0.53091276	1			3423	Alice/name
8.652274	1	9.570861	1.0	1	Alice_video/noun
3.1294143	1	4.0369773	1.0	255	Alida/name
0.12378514	1	1.0318328	1.0	5158	All/name
0.32297817	1			4225	Allen/name
2.060052	1			741	Alles/name
2.6847184	1			395	Allison/name
8.652274	2			2	Allochtonenkrant/Multined/name
4.304149	3			236	Almost/name
1.3138086	1			1583	Alphen/name
2.139638	1			698	Alstom/name
4.7058496	1			53	Altamira/name
3.3417814	1			206	Amadou/name
2.237996	1			624	Amalia/name
8.652274	1			1	Amarinz/name
8.652274	1			1	Ambivalencia/name
4.300707	1	5.214152	1.0	78	Ame/name
2.688695	1			395	America's/name
0.12270796	2	0.33712143	1.0	10372	American/name
-0.27634177	6	-0.058625575	3.0	45923	Amerika/name
-1.1663206	3	-1.3543309	1.0	56013	Amerikaan/noun
-0.20607212	32	-0.3687471	11.0	231449	Amerikaans/adj
3.9404943	1			114	Amici/name
1.650088	3			3380	Amnesty/name
1.2093033	3	1.0186626	1.0	5212	Amstel/name
2.5147634	1			474	Amsterdam-Oost/name
1.8392143	1	2.740932	1.0	932	Amsterdam-West/name
7.4284987	1			4	Amsterdam/De/name
0.08478484	27	0.3301403	14.0	146502	Amsterdam/name
1.7766807	1	2.6838186	1.0	988	Amsterdammer/name
-0.48653248	1	0.4188782	1.0	9563	Amsterdammer/noun
0.072494484	9	-1.224699	1.0	49844	Amsterdams/adj
1.7432698	1			1016	Amy/name
-0.03831743	1			6063	An/name
-0.48533946	1			9518	Anciaux/name
1.3501823	1	2.2614813	1.0	1505	And/name
3.8873265	2			241	Andel/name
0.5938679	2	0.81750923	1.0	6361	Anderen/name
1.7358071	1			1021	Andersson/name
3.2426393	1			227	Andrade/name
1.5056596	1			1284	Andriessen/name
-1.3715286	1			23199	André/name
-0.6727956	1			11432	Andy/name
0.2196754	2			9344	Angeles/name
2.9254265	1			316	Angolees/noun
7.26598	1			4	Annabaai/name
7.959127	1			2	Annabaai/noun
-0.5946487	1			10590	Anne/name
2.0265172	2	2.9363096	2.0	1538	Annette/name
0.7202173	2			5682	Annie/name
1.2686265	1			1660	Anouk/name
7.959127	1			2	Anraadt/name
0.49516183	1			3589	Antilliaans/adj
0.6994042	2	0.9137319	1.0	5835	Anton/name
3.1770668	1	4.090222	1.0	243	Antonie/name
5.390339	3	5.8819814	2.0	83	Antwerp_fan/noun
-1.1951247	5	-1.223061	2.0	98965	Antwerpen/name
1.0942532	2	1.3084954	1.0	3918	Antwerpenaar/noun
2.3907826	1	3.3003452	1.0	532	Antwerpenaars/name
0.075636	8	-0.004056039	3.0	43848	Antwerps/adj
0.5488405	1			3404	Apeldoorn/name
1.7634726	4			4005	Appel/name
5.563507	2	6.4798183	2.0	44	Apple/det
1.4465277	2			2775	Apple/name
4.632294	1	5.5455093	1.0	56	Apple_computer/noun
8.652274	1	9.570861	1.0	1	Aquitanes/name
4.088447	1			97	Ara/name
8.652274	1	9.570861	1.0	1	Araandapos;s/noun
5.0827417	1	5.994311	1.0	36	Arabella/name
0.044512447	3	0.55043334	2.0	16633	Arabisch/adj
1.1719306	1			1789	Arabisch/noun
8.652274	1	9.570861	1.0	1	Arai_helm/noun
0.2986594	1	1.2063528	1.0	4315	Arbeid/name
8.652274	1	9.570861	1.0	1	Arcade_topper/noun
3.7344856	1			139	Arcen/name
0.27171445	2			8906	Arena/name
-0.3337406	1			8234	Argentijns/adj
0.025787331	2	0.2384799	1.0	11441	Argentinië/name
0.45379987	1			3739	Arie/name
0.681154	1	1.5866537	1.0	2967	Ariel/name
2.8886518	1	3.7912755	1.0	325	Arinso/name
1.3389539	1			1529	Arizona/name
2.0800617	1			730	Arlette/name
1.5617392	1			1229	Armeens/adj
-0.83753705	1			13580	Armstrong/name
0.20730239	2			9585	Arnhem/name
0.9484092	1			2275	Arno/name
0.19418375	1			4843	Arnold/name
-0.24375251	1			7501	Arsenal/name
0.9596514	3			6731	Arthur/name
1.2101624	1			1761	Artis/name
5.5612316	1			22	Artistes/name
0.57506	1			3302	Arts/name
6.1673675	1	7.085954	1.0	12	Asoka/name
0.6885185	1			2898	Association/name
3.0912082	1			279	Atag/name
1.5735533	1			1217	Atlantic/name
2.0560157	1	2.9621856	1.0	750	Atlantis/name
2.1213968	3	1.9294765	1.0	2097	Atlas/name
7.553662	1			3	Atoomcentrum/noun
1.906156	1			869	Atsma/name
3.5247452	1			171	Attraction/name
4.0033264	2	4.9198813	2.0	210	Auden/name
3.1125805	1			255	Auger/name
2.1245358	1			704	Augustus/name
1.2067983	2			3487	Australian/name
-1.1040696	1			17632	Australië/name
8.652274	1			1	Avonite/name
-0.21220389	1			7188	Aziatisch/adj
0.049949825	2			11101	Azië/name
7.959127	1			2	Aïki-noedels/name
7.959127	1	8.877714	1.0	2	B&O's/det
0.24609832	3	0.047454003	1.0	13905	BBC/name
0.7830637	1			2697	BBC2/name
6.1841745	1			13	BENEN/name
2.4243553	1			572	BF/name
-0.09050746	1			6529	BK/name
4.5772824	1			66	BOEKEN/name
3.3665357	1			210	BOOM/name
0.90562785	1			2400	BPA/name
6.3801484	1	7.2682757	1.0	11	BRAEM/name
6.788194	1	7.624951	1.0	7	BaByliss/name
4.209623	1			85	Bab/name
3.7102747	1	4.6159143	1.0	143	Babbel/name
1.2111886	1	2.1199095	1.0	1739	Baby/name
1.995355	1			786	Bach/det
4.6540737	1			56	Baekeland/name
5.034622	2	5.9448547	2.0	76	Bafana/name
-0.49455637	1			9570	Bagdad/name
5.8796854	1			16	Bakir/name
0.20878147	2			9456	Bakker/name
0.78237575	1			2682	Bal/name
6.8605146	1			6	Balas/name
3.3527076	1			203	Balinese/adj
5.819061	1	6.7376475	1.0	17	Balkancrisis/noun
2.0626945	2	2.2818477	1.0	1471	Ball/name
2.1431327	1	3.049136	1.0	686	Baltimore/name
7.553662	1			3	Bangladeshi's/name
-1.6392236	1			30269	Bank/name
4.485609	1			78	Bankverzekeraar/name
0.7158465	2	0.93195903	1.0	5711	Barbara/name
7.553662	1			3	Barbie-mousepad/noun
1.5337315	1	2.4403622	1.0	1271	Barbie/name
7.553662	1			3	Barbie_muis/noun
7.26598	1			4	Barbie_pc/noun
8.652274	1			1	Barbie_personal/noun
4.685763	1	5.600569	1.0	53	Barbiepoppen/noun
6.8605146	1	7.7791014	1.0	6	Barbès/noun
-0.20448397	3			21572	Barcelona/name
5.819061	1			17	Bardamu/name
0.20281406	1			4753	Barend/name
2.0839858	1			729	Barendrecht/name
3.7782226	1			136	Barentszzee/noun
8.652274	1			1	Barkey's/name
8.652274	1	9.570861	1.0	1	Barmsijsjes/noun
0.9182843	1			2351	Barneveld/name
-1.0425888	3	-1.2366322	1.0	50275	Bart/name
0.7052145	1			2883	Bartoli/name
3.9841292	1			107	Bartóks/det
0.024237644	1			5744	Bas/name
0.624292	1	1.5264753	1.0	3167	Baskisch/adj
5.505969	2	6.4191937	2.0	47	Bateau/name
7.553662	1			3	Batukifestival/noun
1.2840292	1			1612	Bauer/name
3.686985	1			145	Baune/name
0.33843428	1			4157	Beach/name
1.5206957	1			1272	Beat/name
0.3848895	1	1.2924961	1.0	3968	Beatles/name
3.64314	2	4.548215	2.0	309	Beatrijs/name
4.005003	1			106	Beats/name
1.2357756	1			1705	Beauty/name
3.386222	1			196	Beckmann/name
0.67979103	1			2983	Beek/name
1.9291031	1			848	Beelen/name
1.0316672	1			2079	Beer/name
2.0319345	1			767	Beernaert/name
8.652274	2			2	Beesten_rap/noun
6.706364	1			7	Beethovenfestival/noun
1.55134	1			1222	Begroting/name
8.652274	1			1	Behaustheit/name
1.2140967	1			1721	Beiroet/name
0.4627522	1	1.3675568	1.0	3710	Beke/name
7.959127	1			2	Bekommerde/name
2.1688612	1	3.0837479	1.0	659	Bel-20/noun
-0.12792142	6	-0.32062683	2.0	40188	Belg/noun
-1.0323668	1			21075	Belga/name
-0.46041393	15	-0.31621957	7.0	139420	Belgisch/adj
-0.7083555	10	-0.7171564	4.0	118651	België/name
0.59860975	1	1.5064996	1.0	3233	Belle/name
2.6924293	1			393	Belleghem/name
6.4550495	1			9	Bellenson/name
1.2153035	1	2.1244216	1.0	1733	Belliot/name
8.652274	1			1	Belmondo_sfeer/noun
2.1984918	1			646	Benali/name
3.2241356	2			464	Bengaals/adj
0.25575832	1			4514	Benjamin/name
4.2904506	1	5.2029967	1.0	80	Bennema/name
