_id	_cws.geldig.BOWbound10lex.PPMIweight	_count.geldig.BOWbound10lex.PPMIweight	_cws.geldig.BOWbound10lex.PPMIselection	_count.geldig.BOWbound10lex.PPMIselection	_cws.geldig.BOWbound10lex.PPMIno	_count.geldig.BOWbound10lex.PPMIno	_cws.geldig.BOWbound10all.PPMIweight	_count.geldig.BOWbound10all.PPMIweight	_cws.geldig.BOWbound10all.PPMIselection	_count.geldig.BOWbound10all.PPMIselection	_cws.geldig.BOWbound10all.PPMIno	_count.geldig.BOWbound10all.PPMIno	_cws.geldig.BOWbound5lex.PPMIweight	_count.geldig.BOWbound5lex.PPMIweight	_cws.geldig.BOWbound5lex.PPMIselection	_count.geldig.BOWbound5lex.PPMIselection	_cws.geldig.BOWbound5lex.PPMIno	_count.geldig.BOWbound5lex.PPMIno	_cws.geldig.BOWbound5all.PPMIweight	_count.geldig.BOWbound5all.PPMIweight	_cws.geldig.BOWbound5all.PPMIselection	_count.geldig.BOWbound5all.PPMIselection	_cws.geldig.BOWbound5all.PPMIno	_count.geldig.BOWbound5all.PPMIno	_cws.geldig.BOWbound3lex.PPMIweight	_count.geldig.BOWbound3lex.PPMIweight	_cws.geldig.BOWbound3lex.PPMIselection	_count.geldig.BOWbound3lex.PPMIselection	_cws.geldig.BOWbound3lex.PPMIno	_count.geldig.BOWbound3lex.PPMIno	_cws.geldig.BOWbound3all.PPMIweight	_count.geldig.BOWbound3all.PPMIweight	_cws.geldig.BOWbound3all.PPMIselection	_count.geldig.BOWbound3all.PPMIselection	_cws.geldig.BOWbound3all.PPMIno	_count.geldig.BOWbound3all.PPMIno	_cws.geldig.BOWnobound10lex.PPMIweight	_count.geldig.BOWnobound10lex.PPMIweight	_cws.geldig.BOWnobound10lex.PPMIselection	_count.geldig.BOWnobound10lex.PPMIselection	_cws.geldig.BOWnobound10lex.PPMIno	_count.geldig.BOWnobound10lex.PPMIno	_cws.geldig.BOWnobound10all.PPMIweight	_count.geldig.BOWnobound10all.PPMIweight	_cws.geldig.BOWnobound10all.PPMIselection	_count.geldig.BOWnobound10all.PPMIselection	_cws.geldig.BOWnobound10all.PPMIno	_count.geldig.BOWnobound10all.PPMIno	_cws.geldig.BOWnobound5lex.PPMIweight	_count.geldig.BOWnobound5lex.PPMIweight	_cws.geldig.BOWnobound5lex.PPMIselection	_count.geldig.BOWnobound5lex.PPMIselection	_cws.geldig.BOWnobound5lex.PPMIno	_count.geldig.BOWnobound5lex.PPMIno	_cws.geldig.BOWnobound5all.PPMIweight	_count.geldig.BOWnobound5all.PPMIweight	_cws.geldig.BOWnobound5all.PPMIselection	_count.geldig.BOWnobound5all.PPMIselection	_cws.geldig.BOWnobound5all.PPMIno	_count.geldig.BOWnobound5all.PPMIno	_cws.geldig.BOWnobound3lex.PPMIweight	_count.geldig.BOWnobound3lex.PPMIweight	_cws.geldig.BOWnobound3lex.PPMIselection	_count.geldig.BOWnobound3lex.PPMIselection	_cws.geldig.BOWnobound3lex.PPMIno	_count.geldig.BOWnobound3lex.PPMIno	_cws.geldig.BOWnobound3all.PPMIweight	_count.geldig.BOWnobound3all.PPMIweight	_cws.geldig.BOWnobound3all.PPMIselection	_count.geldig.BOWnobound3all.PPMIselection	_cws.geldig.BOWnobound3all.PPMIno	_count.geldig.BOWnobound3all.PPMIno	_cws.geldig.LEMMAPATHselection2.PPMIweight	_count.geldig.LEMMAPATHselection2.PPMIweight	_cws.geldig.LEMMAPATHselection2.PPMIselection	_count.geldig.LEMMAPATHselection2.PPMIselection	_cws.geldig.LEMMAPATHselection2.PPMIno	_count.geldig.LEMMAPATHselection2.PPMIno	_cws.geldig.LEMMAPATHselection3.PPMIweight	_count.geldig.LEMMAPATHselection3.PPMIweight	_cws.geldig.LEMMAPATHselection3.PPMIselection	_count.geldig.LEMMAPATHselection3.PPMIselection	_cws.geldig.LEMMAPATHselection3.PPMIno	_count.geldig.LEMMAPATHselection3.PPMIno	_cws.geldig.LEMMAPATHweight.PPMIselection	_count.geldig.LEMMAPATHweight.PPMIselection	_cws.geldig.LEMMAPATHweight.PPMIno	_count.geldig.LEMMAPATHweight.PPMIno	_cws.geldig.LEMMAREL1.PPMIweight	_count.geldig.LEMMAREL1.PPMIweight	_cws.geldig.LEMMAREL1.PPMIselection	_count.geldig.LEMMAREL1.PPMIselection	_cws.geldig.LEMMAREL1.PPMIno	_count.geldig.LEMMAREL1.PPMIno	_cws.geldig.LEMMAREL2.PPMIweight	_count.geldig.LEMMAREL2.PPMIweight	_cws.geldig.LEMMAREL2.PPMIselection	_count.geldig.LEMMAREL2.PPMIselection	_cws.geldig.LEMMAREL2.PPMIno	_count.geldig.LEMMAREL2.PPMIno
geldig/adj/nrc_handelsblad_20031028_137/206	algemeen/adj;geval/noun;regel/noun;stel_op/verb;transparant/adj	5	algemeen/adj;geval/noun;regel/noun;stel_op/verb;transparant/adj	5	algemeen/adj;geval/noun;regel/noun;stel_op/verb;transparant/adj	5	algemeen/adj;geval/noun;in/comp;plaats/comp;regel/noun;stel_op/verb;tot/prep;transparant/adj;van/comp	9	algemeen/adj;geval/noun;in/comp;plaats/comp;regel/noun;stel_op/verb;tot/prep;transparant/adj;van/comp	9	algemeen/adj;geval/noun;in/comp;op/part;plaats/comp;regel/noun;stel_op/verb;te/comp;tot/prep;transparant/adj;van/comp	11	algemeen/adj;regel/noun;stel_op/verb;transparant/adj	4	algemeen/adj;regel/noun;stel_op/verb;transparant/adj	4	algemeen/adj;regel/noun;stel_op/verb;transparant/adj	4	algemeen/adj;plaats/comp;regel/noun;stel_op/verb;transparant/adj;van/comp	6	algemeen/adj;plaats/comp;regel/noun;stel_op/verb;transparant/adj;van/comp	6	algemeen/adj;op/part;plaats/comp;regel/noun;stel_op/verb;te/comp;transparant/adj;van/comp	8	algemeen/adj;regel/noun;transparant/adj	3	algemeen/adj;regel/noun;transparant/adj	3	algemeen/adj;regel/noun;transparant/adj	3	algemeen/adj;regel/noun;transparant/adj	3	algemeen/adj;regel/noun;transparant/adj	3	algemeen/adj;op/part;regel/noun;te/comp;transparant/adj	5	algemeen/adj;ben/verb;geval/noun;regel/noun;stel_op/verb;transparant/adj	6	algemeen/adj;ben/verb;geval/noun;regel/noun;stel_op/verb;transparant/adj	6	algemeen/adj;bedrijf/noun;ben/verb;geval/noun;regel/noun;stel_op/verb;transparant/adj;veel/adj	8	algemeen/adj;ben/verb;geval/noun;in/comp;plaats/comp;regel/noun;stel_op/verb;tot/prep;transparant/adj;van/comp	10	algemeen/adj;ben/verb;geval/noun;in/comp;plaats/comp;regel/noun;stel_op/verb;tot/prep;transparant/adj;van/comp	10	algemeen/adj;bedrijf/noun;ben/verb;en/comp;geval/noun;in/comp;op/part;plaats/comp;regel/noun;stel_op/verb;te/comp;tot/prep;transparant/adj;van/comp;veel/adj	15	algemeen/adj;regel/noun;stel_op/verb;transparant/adj	4	algemeen/adj;regel/noun;stel_op/verb;transparant/adj	4	algemeen/adj;regel/noun;stel_op/verb;transparant/adj	4	algemeen/adj;plaats/comp;regel/noun;stel_op/verb;transparant/adj;van/comp	6	algemeen/adj;plaats/comp;regel/noun;stel_op/verb;transparant/adj;van/comp	6	algemeen/adj;op/part;plaats/comp;regel/noun;stel_op/verb;te/comp;transparant/adj;van/comp	8	algemeen/adj;regel/noun;transparant/adj	3	algemeen/adj;regel/noun;transparant/adj	3	algemeen/adj;regel/noun;transparant/adj	3	algemeen/adj;regel/noun;transparant/adj	3	algemeen/adj;regel/noun;transparant/adj	3	algemeen/adj;op/part;regel/noun;te/comp;transparant/adj	5	algemeen/adj;regel/noun;stel_op/verb;transparant/adj	4	algemeen/adj;regel/noun;stel_op/verb;transparant/adj	4	algemeen/adj;regel/noun;stel_op/verb;transparant/adj	4	algemeen/adj;regel/noun;stel_op/verb;transparant/adj	4	algemeen/adj;regel/noun;stel_op/verb;transparant/adj	4	algemeen/adj;op/part;regel/noun;stel_op/verb;te/comp;transparant/adj	6	algemeen/adj;regel/noun;stel_op/verb;transparant/adj	4	algemeen/adj;op/part;regel/noun;stel_op/verb;te/comp;transparant/adj	6		0		0		0		0		0		0
geldig/adj/volkskrant_20040603_03/209	ben/verb;dementie/noun;euthanasie/noun;kan/verb;reden/noun;strikt/adj;voorwaarde/noun	7	ben/verb;dementie/noun;euthanasie/noun;kan/verb;reden/noun;strikt/adj;voorwaarde/noun	7	ben/verb;dementie/noun;euthanasie/noun;hulp/noun;kan/verb;reden/noun;strikt/adj;voorwaarde/noun;zelfdoding/noun	9	ben/verb;dementie/noun;een/det;euthanasie/noun;kan/verb;of/vg;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	10	ben/verb;dementie/noun;een/det;euthanasie/noun;kan/verb;of/vg;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	10	ben/verb;bij/prep;dementie/noun;een/det;euthanasie/noun;hulp/noun;kan/verb;of/vg;onder/prep;reden/noun;strikt/adj;voor/prep;voorwaarde/noun;zelfdoding/noun	14	ben/verb;euthanasie/noun;kan/verb;reden/noun;strikt/adj;voorwaarde/noun	6	ben/verb;euthanasie/noun;kan/verb;reden/noun;strikt/adj;voorwaarde/noun	6	ben/verb;euthanasie/noun;kan/verb;reden/noun;strikt/adj;voorwaarde/noun	6	ben/verb;een/det;euthanasie/noun;kan/verb;of/vg;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	9	ben/verb;een/det;euthanasie/noun;kan/verb;of/vg;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	9	ben/verb;een/det;euthanasie/noun;kan/verb;of/vg;onder/prep;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	10	ben/verb;reden/noun;strikt/adj;voorwaarde/noun	4	ben/verb;reden/noun;strikt/adj;voorwaarde/noun	4	ben/verb;reden/noun;strikt/adj;voorwaarde/noun	4	ben/verb;een/det;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	6	ben/verb;een/det;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	6	ben/verb;een/det;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	6	ben/verb;dementie/noun;euthanasie/noun;kan/verb;reden/noun;strikt/adj;voorwaarde/noun	7	ben/verb;dementie/noun;euthanasie/noun;kan/verb;reden/noun;strikt/adj;voorwaarde/noun	7	ben/verb;dementie/noun;euthanasie/noun;hulp/noun;inkomen/noun;kan/verb;reden/noun;strikt/adj;voorwaarde/noun;zelfdoding/noun	10	ben/verb;dementie/noun;een/det;euthanasie/noun;kan/verb;of/vg;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	10	ben/verb;dementie/noun;een/det;euthanasie/noun;kan/verb;of/vg;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	10	ben/verb;bij/prep;dat/det;dementie/noun;een/det;euthanasie/noun;hulp/noun;inkomen/noun;kan/verb;of/vg;onder/prep;reden/noun;strikt/adj;voor/prep;voorwaarde/noun;zelfdoding/noun	16	ben/verb;euthanasie/noun;kan/verb;reden/noun;strikt/adj;voorwaarde/noun	6	ben/verb;euthanasie/noun;kan/verb;reden/noun;strikt/adj;voorwaarde/noun	6	ben/verb;euthanasie/noun;kan/verb;reden/noun;strikt/adj;voorwaarde/noun	6	ben/verb;een/det;euthanasie/noun;kan/verb;of/vg;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	9	ben/verb;een/det;euthanasie/noun;kan/verb;of/vg;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	9	ben/verb;een/det;euthanasie/noun;kan/verb;of/vg;onder/prep;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	10	ben/verb;reden/noun;strikt/adj;voorwaarde/noun	4	ben/verb;reden/noun;strikt/adj;voorwaarde/noun	4	ben/verb;reden/noun;strikt/adj;voorwaarde/noun	4	ben/verb;een/det;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	6	ben/verb;een/det;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	6	ben/verb;een/det;reden/noun;strikt/adj;voor/prep;voorwaarde/noun	6	ben/verb;een/det;reden/noun	3	ben/verb;een/det;reden/noun	3	ben/verb;een/det;reden/noun	3	ben/verb;een/det;kan/verb;reden/noun;voor/prep	5	ben/verb;een/det;kan/verb;reden/noun;voor/prep	5	ben/verb;een/det;kan/verb;onder/prep;reden/noun;voor/prep	6	ben/verb;een/det;kan/verb;reden/noun;voor/prep	5	ben/verb;een/det;kan/verb;onder/prep;reden/noun;voor/prep	6		0		0		0		0		0		0
geldig/adj/algemeen_dagblad_19990426_41/547	blijf/adj	1	blijf/adj	1	ander/adj;blijf/adj;stel/verb;wil/verb	4	blijf/adj;een/det	2	blijf/adj;een/det	2	ander/adj;beschikbaar/fixed;blijf/adj;daarover/pp;de/det;een/det;stel/verb;wil/verb	8	blijf/adj	1	blijf/adj	1	blijf/adj;wil/verb	2	blijf/adj;een/det	2	blijf/adj;een/det	2	blijf/adj;daarover/pp;een/det;wil/verb	4	blijf/adj	1	blijf/adj	1	blijf/adj	1	blijf/adj;een/det	2	blijf/adj;een/det	2	blijf/adj;daarover/pp;een/det	3	blijf/adj;december/noun;zal/verb	3	blijf/adj;december/noun;zal/verb	3	ander/adj;blijf/adj;december/noun;stel/verb;wil/verb;zal/verb	6	blijf/adj;december/noun;een/det;zal/verb	4	blijf/adj;december/noun;een/det;zal/verb	4	Buitenlandse/name;Zaken/name;ander/adj;beschikbaar/fixed;blijf/adj;daarover/pp;de/det;december/noun;een/det;in/prep;stel/verb;van/prep;wil/verb;zal/verb	14	blijf/adj	1	blijf/adj	1	blijf/adj;wil/verb	2	blijf/adj;een/det	2	blijf/adj;een/det	2	blijf/adj;daarover/pp;de/det;een/det;van/prep;wil/verb	6	blijf/adj	1	blijf/adj	1	blijf/adj	1	blijf/adj;een/det	2	blijf/adj;een/det	2	blijf/adj;daarover/pp;de/det;een/det	4	blijf/adj;een/det	2	blijf/adj;een/det	2	blijf/adj;een/det;wil/verb	3	blijf/adj;een/det	2	blijf/adj;een/det	2	blijf/adj;daarover/pp;een/det;wil/verb	4	blijf/adj;een/det	2	blijf/adj;daarover/pp;een/det;wil/verb	4		0		0		0		0		0		0
geldig/adj/algemeen_dagblad_19990721_103/289	er/adv;juridisch/adj;status/noun;termijn/noun;verklaring/noun	5	er/adv;juridisch/adj;status/noun;termijn/noun;verklaring/noun	5	er/adv;hoop/verb;juridisch/adj;kom/verb;kort/adj;status/noun;termijn/noun;verklaring/noun	8	dat/comp;een/det;er/adv;juridisch/adj;status/noun;termijn/noun;verklaring/noun;voor/prep	8	dat/comp;een/det;er/adv;juridisch/adj;status/noun;termijn/noun;verklaring/noun;voor/prep	8	dat/comp;een/det;en/comp;er/adv;hoop/verb;ik/pron;juridisch/adj;kom/verb;kort/adj;mijn/det;op/prep;status/noun;termijn/noun;verklaring/noun;voor/prep	15	juridisch/adj;status/noun;termijn/noun;verklaring/noun	4	juridisch/adj;status/noun;termijn/noun;verklaring/noun	4	juridisch/adj;kom/verb;kort/adj;status/noun;termijn/noun;verklaring/noun	6	een/det;juridisch/adj;status/noun;termijn/noun;verklaring/noun;voor/prep	6	een/det;juridisch/adj;status/noun;termijn/noun;verklaring/noun;voor/prep	6	een/det;juridisch/adj;kom/verb;kort/adj;mijn/det;op/prep;status/noun;termijn/noun;verklaring/noun;voor/prep	10	juridisch/adj;status/noun;termijn/noun	3	juridisch/adj;status/noun;termijn/noun	3	juridisch/adj;status/noun;termijn/noun	3	een/det;juridisch/adj;status/noun;termijn/noun;voor/prep	5	een/det;juridisch/adj;status/noun;termijn/noun;voor/prep	5	een/det;juridisch/adj;mijn/det;status/noun;termijn/noun;voor/prep	6	er/adv;juridisch/adj;status/noun;termijn/noun;verklaring/noun	5	er/adv;juridisch/adj;status/noun;termijn/noun;verklaring/noun	5	discussie/noun;er/adv;hoop/verb;juridisch/adj;kom/verb;kort/adj;status/noun;termijn/noun;verklaring/noun	9	dat/comp;een/det;er/adv;juridisch/adj;status/noun;termijn/noun;verklaring/noun;voor/prep	8	dat/comp;een/det;er/adv;juridisch/adj;status/noun;termijn/noun;verklaring/noun;voor/prep	8	dat/comp;de/det;discussie/noun;een/det;en/comp;er/adv;hoop/verb;ik/pron;juridisch/adj;kom/verb;kort/adj;mijn/det;op/prep;status/noun;termijn/noun;verklaring/noun;voor/prep	17	juridisch/adj;status/noun;termijn/noun;verklaring/noun	4	juridisch/adj;status/noun;termijn/noun;verklaring/noun	4	juridisch/adj;kom/verb;kort/adj;status/noun;termijn/noun;verklaring/noun	6	een/det;juridisch/adj;status/noun;termijn/noun;verklaring/noun;voor/prep	6	een/det;juridisch/adj;status/noun;termijn/noun;verklaring/noun;voor/prep	6	een/det;juridisch/adj;kom/verb;kort/adj;mijn/det;op/prep;status/noun;termijn/noun;verklaring/noun;voor/prep	10	juridisch/adj;status/noun;termijn/noun	3	juridisch/adj;status/noun;termijn/noun	3	juridisch/adj;status/noun;termijn/noun	3	een/det;juridisch/adj;status/noun;termijn/noun;voor/prep	5	een/det;juridisch/adj;status/noun;termijn/noun;voor/prep	5	een/det;juridisch/adj;mijn/det;status/noun;termijn/noun;voor/prep	6	een/det;juridisch/adj;status/noun;voor/prep	4	een/det;juridisch/adj;status/noun;voor/prep	4	een/det;juridisch/adj;kom/verb;status/noun;voor/prep	5	dat/comp;een/det;er/adv;juridisch/adj;status/noun;verklaring/noun;voor/prep	7	dat/comp;een/det;er/adv;juridisch/adj;status/noun;verklaring/noun;voor/prep	7	dat/comp;een/det;er/adv;juridisch/adj;kom/verb;op/prep;status/noun;verklaring/noun;voor/prep	9	dat/comp;een/det;er/adv;juridisch/adj;status/noun;verklaring/noun;voor/prep	7	dat/comp;een/det;er/adv;juridisch/adj;kom/verb;op/prep;status/noun;verklaring/noun;voor/prep	9		0		0		0	verklaring/noun	1	verklaring/noun	1	verklaring/noun	1
geldig/adj/algemeen_dagblad_19991022_110/28	aanwezig/adj;ben/verb;niet/adv;verzoek/noun	4	aanwezig/adj;ben/verb;niet/adv;verzoek/noun	4	aanwezig/adj;behandeling/noun;ben/verb;niet/adv;verzoek/noun	5	Papon/name;aanwezig/adj;ben/verb;niet/adv;omdat/comp;verzoek/noun	6	Papon/name;aanwezig/adj;ben/verb;niet/adv;omdat/comp;verzoek/noun	6	Papon/name;aanwezig/adj;behandeling/noun;ben/verb;bij/prep;de/det;het/det;niet/adv;omdat/comp;verzoek/noun	10	ben/verb;niet/adv;verzoek/noun	3	ben/verb;niet/adv;verzoek/noun	3	ben/verb;niet/adv;verzoek/noun	3	Papon/name;ben/verb;niet/adv;omdat/comp;verzoek/noun	5	Papon/name;ben/verb;niet/adv;omdat/comp;verzoek/noun	5	Papon/name;ben/verb;bij/prep;het/det;niet/adv;omdat/comp;verzoek/noun	7	ben/verb;niet/adv;verzoek/noun	3	ben/verb;niet/adv;verzoek/noun	3	ben/verb;niet/adv;verzoek/noun	3	Papon/name;ben/verb;niet/adv;omdat/comp;verzoek/noun	5	Papon/name;ben/verb;niet/adv;omdat/comp;verzoek/noun	5	Papon/name;ben/verb;niet/adv;omdat/comp;verzoek/noun	5	aanwezig/adj;ben/verb;niet/adv;verzoek/noun	4	aanwezig/adj;ben/verb;niet/adv;verzoek/noun	4	aanwezig/adj;behandeling/noun;ben/verb;collaborateur/noun;gevlucht/adj;niet/adv;verwerp/verb;verzoek/noun	8	Papon/name;aanwezig/adj;ben/verb;niet/adv;omdat/comp;verzoek/noun	6	Papon/name;aanwezig/adj;ben/verb;niet/adv;omdat/comp;verzoek/noun	6	Maurice/name;Papon/name;aanwezig/adj;behandeling/noun;ben/verb;bij/prep;collaborateur/noun;de/det;gevlucht/adj;het/det;niet/adv;omdat/comp;verwerp/verb;verzoek/noun	14	ben/verb;niet/adv;verzoek/noun	3	ben/verb;niet/adv;verzoek/noun	3	ben/verb;niet/adv;verzoek/noun	3	Papon/name;ben/verb;niet/adv;omdat/comp;verzoek/noun	5	Papon/name;ben/verb;niet/adv;omdat/comp;verzoek/noun	5	Papon/name;ben/verb;bij/prep;het/det;niet/adv;omdat/comp;verzoek/noun	7	ben/verb;niet/adv;verzoek/noun	3	ben/verb;niet/adv;verzoek/noun	3	ben/verb;niet/adv;verzoek/noun	3	Papon/name;ben/verb;niet/adv;omdat/comp;verzoek/noun	5	Papon/name;ben/verb;niet/adv;omdat/comp;verzoek/noun	5	Papon/name;ben/verb;niet/adv;omdat/comp;verzoek/noun	5	ben/verb;niet/adv;oordeel/verb;verzoek/noun	4	ben/verb;niet/adv;oordeel/verb;verzoek/noun	4	ben/verb;niet/adv;oordeel/verb;verzoek/noun	4	ben/verb;niet/adv;omdat/comp;oordeel/verb;rechter/noun;verzoek/noun	6	ben/verb;niet/adv;omdat/comp;oordeel/verb;rechter/noun;verzoek/noun	6	ben/verb;het/det;niet/adv;omdat/comp;oordeel/verb;rechter/noun;verzoek/noun	7	ben/verb;niet/adv;omdat/comp;oordeel/verb;rechter/noun;verzoek/noun	6	ben/verb;het/det;niet/adv;omdat/comp;oordeel/verb;rechter/noun;verzoek/noun	7	verzoek/noun	1	verzoek/noun	1	verzoek/noun	1	verzoek/noun	1	verzoek/noun	1	verzoek/noun	1
geldig/adj/algemeen_dagblad_19991028_172/181	afhankelijk/adj;maand/noun	2	afhankelijk/adj;maand/noun	2	afhankelijk/adj;maand/noun	2	afhankelijk/adj;maand/noun;tot/vg;twee/num;zes/num	5	afhankelijk/adj;maand/noun;tot/vg;twee/num;zes/num	5	afhankelijk/adj;de/det;maand/noun;tot/vg;twee/num;van/prep;zes/num	7	maand/noun	1	maand/noun	1	maand/noun	1	maand/noun;tot/vg;twee/num;zes/num	4	maand/noun;tot/vg;twee/num;zes/num	4	maand/noun;tot/vg;twee/num;zes/num	4	maand/noun	1	maand/noun	1	maand/noun	1	maand/noun;tot/vg;zes/num	3	maand/noun;tot/vg;zes/num	3	maand/noun;tot/vg;zes/num	3	aantal/noun;afhankelijk/adj;kan/verb;maand/noun;offerte/noun;verleng/verb	6	aantal/noun;afhankelijk/adj;kan/verb;maand/noun;offerte/noun;verleng/verb	6	aantal/noun;afhankelijk/adj;kan/verb;maand/noun;offerte/noun;verleng/verb;vervolgens/adv	7	aantal/noun;afhankelijk/adj;een/det;kan/verb;maand/noun;offerte/noun;tot/vg;twee/num;u/pron;verleng/verb;zes/num	11	aantal/noun;afhankelijk/adj;een/det;kan/verb;maand/noun;offerte/noun;tot/vg;twee/num;u/pron;verleng/verb;zes/num	11	aantal/noun;afhankelijk/adj;de/det;een/det;kan/verb;maand/noun;offerte/noun;tot/vg;twee/num;u/pron;van/prep;verleng/verb;vervolgens/adv;zes/num	14	kan/verb;maand/noun	2	kan/verb;maand/noun	2	kan/verb;maand/noun;vervolgens/adv	3	kan/verb;maand/noun;tot/vg;twee/num;u/pron;zes/num	6	kan/verb;maand/noun;tot/vg;twee/num;u/pron;zes/num	6	de/det;kan/verb;maand/noun;tot/vg;twee/num;u/pron;vervolgens/adv;zes/num	8	kan/verb;maand/noun	2	kan/verb;maand/noun	2	kan/verb;maand/noun;vervolgens/adv	3	kan/verb;maand/noun;tot/vg;zes/num	4	kan/verb;maand/noun;tot/vg;zes/num	4	kan/verb;maand/noun;tot/vg;vervolgens/adv;zes/num	5	afhankelijk/adj;ben/verb;maand/noun;offerte/noun	4	afhankelijk/adj;ben/verb;maand/noun;offerte/noun	4	afhankelijk/adj;ben/verb;maand/noun;offerte/noun	4	afhankelijk/adj;ben/verb;een/det;getekend/adj;maand/noun;offerte/noun;tot/vg	7	afhankelijk/adj;ben/verb;een/det;getekend/adj;maand/noun;offerte/noun;tot/vg	7	afhankelijk/adj;ben/verb;een/det;getekend/adj;maand/noun;offerte/noun;tot/vg;van/prep	8	afhankelijk/adj;ben/verb;een/det;getekend/adj;maand/noun;offerte/noun;tot/vg	7	afhankelijk/adj;ben/verb;een/det;getekend/adj;maand/noun;offerte/noun;tot/vg;van/prep	8	offerte/noun	1	offerte/noun	1	offerte/noun	1	offerte/noun	1	offerte/noun	1	offerte/noun	1
geldig/adj/algemeen_dagblad_20000122_138/481	alleen/adv;ben/verb;papier/noun	3	alleen/adv;ben/verb;papier/noun	3	alleen/adv;auto/noun;ben/verb;maak/verb;papier/noun	5	België/name;alleen/adv;ben/verb;omdat/comp;papier/noun	5	België/name;alleen/adv;ben/verb;omdat/comp;papier/noun	5	België/name;alleen/adv;auto/noun;ben/verb;hun/det;in/prep;maak/verb;omdat/comp;papier/noun;rechtsomkeert/fixed	10	alleen/adv;ben/verb;papier/noun	3	alleen/adv;ben/verb;papier/noun	3	alleen/adv;ben/verb;papier/noun	3	België/name;alleen/adv;ben/verb;papier/noun	4	België/name;alleen/adv;ben/verb;papier/noun	4	België/name;alleen/adv;ben/verb;hun/det;in/prep;papier/noun	6	alleen/adv;ben/verb	2	alleen/adv;ben/verb	2	alleen/adv;ben/verb	2	België/name;alleen/adv;ben/verb	3	België/name;alleen/adv;ben/verb	3	België/name;alleen/adv;ben/verb;in/prep	4	alleen/adv;ben/verb;maat_DIM/noun;papier/noun;wel/adv	5	alleen/adv;ben/verb;maat_DIM/noun;papier/noun;wel/adv	5	alleen/adv;auto/noun;ben/verb;klos/noun;maak/verb;maat_DIM/noun;papier/noun;wel/adv	8	België/name;alleen/adv;ben/verb;maat_DIM/noun;omdat/comp;papier/noun;wel/adv	7	België/name;alleen/adv;ben/verb;maat_DIM/noun;omdat/comp;papier/noun;wel/adv	7	België/name;alleen/adv;auto/noun;ben/verb;de/det;hun/det;in/prep;klos/noun;maak/verb;maat_DIM/noun;omdat/comp;papier/noun;rechtsomkeert/fixed;wel/adv	14	alleen/adv;ben/verb;maat_DIM/noun;papier/noun	4	alleen/adv;ben/verb;maat_DIM/noun;papier/noun	4	alleen/adv;ben/verb;maat_DIM/noun;papier/noun	4	België/name;alleen/adv;ben/verb;maat_DIM/noun;papier/noun	5	België/name;alleen/adv;ben/verb;maat_DIM/noun;papier/noun	5	België/name;alleen/adv;ben/verb;hun/det;in/prep;maat_DIM/noun;papier/noun	7	alleen/adv;ben/verb	2	alleen/adv;ben/verb	2	alleen/adv;ben/verb	2	België/name;alleen/adv;ben/verb	3	België/name;alleen/adv;ben/verb	3	België/name;alleen/adv;ben/verb;hun/det;in/prep	5	ben/verb;omdat/comp;papier/noun	3	ben/verb;omdat/comp;papier/noun	3	ben/verb;omdat/comp;papier/noun	3	ben/verb;omdat/comp;papier/noun	3	ben/verb;omdat/comp;papier/noun	3	ben/verb;hun/det;in/prep;maak/verb;omdat/comp;papier/noun	6	ben/verb;omdat/comp;papier/noun	3	ben/verb;hun/det;in/prep;maak/verb;omdat/comp;papier/noun	6	papier/noun	1	papier/noun	1	papier/noun	1	papier/noun	1	papier/noun	1	papier/noun	1
