_model	model.x	model.y	foc_minimum_features	soc_length	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_pos	soc_soc_win	stress	foc_base
spot.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.9632150047994344	-0.20487540599388152	1	FOC	228	195	spot	NA	NA	bound	293	lex	3_3	no	nav	4_4	0.24434509226720896	BOW
spot.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.9242333637775495	-0.190189221429619	1	FOC	293	195	spot	NA	NA	bound	293	lex	3_3	no	all	4_4	0.2445323325427229	BOW
spot.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.24913284729248067	-0.5902334974744247	1	5000	5000	214	spot	NA	NA	bound	304	all	3_3	weight	nav	4_4	0.1564928898632468	BOW
spot.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.4273491072995022	-1.0144688546895728	1	5000	5000	214	spot	NA	NA	bound	304	all	3_3	weight	all	4_4	0.17875992852157752	BOW
spot.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.03567477061236638	-0.4507819223483827	1	FOC	173	214	spot	NA	NA	bound	304	all	3_3	weight	nav	4_4	0.17192177446885012	BOW
spot.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.0424197969597419	-0.4325958451930854	1	FOC	304	214	spot	NA	NA	bound	304	all	3_3	weight	all	4_4	0.16625942618263717	BOW
spot.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.6153582250165698	0.46520446389052833	1	5000	5000	214	spot	NA	NA	bound	304	all	3_3	selection	nav	4_4	0.21095655700953284	BOW
spot.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.8847534314298066	0.5609070886993328	1	5000	5000	214	spot	NA	NA	bound	304	all	3_3	selection	all	4_4	0.1892341595371281	BOW
spot.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.1716406284782717	0.2200724824383693	1	FOC	173	214	spot	NA	NA	bound	304	all	3_3	selection	nav	4_4	0.17728689220334257	BOW
spot.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.16094752883775373	0.219746901942699	1	FOC	304	214	spot	NA	NA	bound	304	all	3_3	selection	all	4_4	0.187147650702425	BOW
spot.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.5692329840809935	0.5891811034390646	1	5000	5000	214	spot	NA	NA	bound	407	all	3_3	no	nav	4_4	0.20722829992670652	BOW
spot.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.9020918128554898	0.7225771209742043	1	5000	5000	214	spot	NA	NA	bound	407	all	3_3	no	all	4_4	0.21085140445411263	BOW
spot.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.15132169241018487	0.37212021314017185	1	FOC	228	214	spot	NA	NA	bound	407	all	3_3	no	nav	4_4	0.18549077345834106	BOW
spot.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.13484291856224503	0.3847622924122204	1	FOC	407	214	spot	NA	NA	bound	407	all	3_3	no	all	4_4	0.18486366898353965	BOW
spot.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.995358409097721	-0.5538093108478781	1	5000	5000	209	spot	NA	NA	nobound	472	lex	10_10	weight	nav	4_4	0.16188135214274504	BOW
spot.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.800201870190891	-1.1768349205054571	1	5000	5000	209	spot	NA	NA	nobound	472	lex	10_10	weight	all	4_4	0.1795514914775931	BOW
spot.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.06254525623953	-0.37407396539680776	1	FOC	366	209	spot	NA	NA	nobound	472	lex	10_10	weight	nav	4_4	0.14115374281245646	BOW
spot.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-1.0433947978356932	-0.38001031463331225	1	FOC	472	209	spot	NA	NA	nobound	472	lex	10_10	weight	all	4_4	0.14950173109774392	BOW
spot.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-1.290338611757756	0.216749853034123	1	5000	5000	209	spot	NA	NA	nobound	472	lex	10_10	selection	nav	4_4	0.21111308139509835	BOW
spot.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-1.6012603929565692	-0.43127409447136766	1	5000	5000	209	spot	NA	NA	nobound	472	lex	10_10	selection	all	4_4	0.20894389820560824	BOW
spot.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-1.269457481419423	0.1626699748995019	1	FOC	366	209	spot	NA	NA	nobound	472	lex	10_10	selection	nav	4_4	0.1765958935719465	BOW
spot.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-1.2031602392383423	0.15596122390223677	1	FOC	472	209	spot	NA	NA	nobound	472	lex	10_10	selection	all	4_4	0.1824059541517484	BOW
spot.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-1.942874104246532	0.44055037153374493	1	5000	5000	219	spot	NA	NA	nobound	1015	lex	10_10	no	nav	4_4	0.21724098600771682	BOW
spot.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-2.3600468589112946	-0.08349185704039935	1	5000	5000	219	spot	NA	NA	nobound	1015	lex	10_10	no	all	4_4	0.23268787641860958	BOW
spot.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-2.0070188146252863	0.5396320307495907	1	FOC	775	219	spot	NA	NA	nobound	1015	lex	10_10	no	nav	4_4	0.2238147457124145	BOW
spot.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-1.9648179696928296	0.4947556918373883	1	FOC	1015	219	spot	NA	NA	nobound	1015	lex	10_10	no	all	4_4	0.22327125178954813	BOW
spot.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.12426505012639372	-0.623816969088576	1	5000	5000	219	spot	NA	NA	nobound	625	all	10_10	weight	nav	4_4	0.15342754720628468	BOW
spot.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.0488989229093958	-1.0156705449228405	1	5000	5000	219	spot	NA	NA	nobound	625	all	10_10	weight	all	4_4	0.12499397127629779	BOW
spot.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3308038530409648	-0.33894037292226664	1	FOC	366	219	spot	NA	NA	nobound	625	all	10_10	weight	nav	4_4	0.14053698635803427	BOW
spot.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.31943405822596055	-0.30464041073932563	1	FOC	625	219	spot	NA	NA	nobound	625	all	10_10	weight	all	4_4	0.1394523523802134	BOW
spot.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.1065348648884449	1.252053900832094	1	5000	5000	219	spot	NA	NA	nobound	625	all	10_10	selection	nav	4_4	0.22107388210648715	BOW
spot.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.20362946817281993	1.4699539621135282	1	5000	5000	219	spot	NA	NA	nobound	625	all	10_10	selection	all	4_4	0.19494858367131598	BOW
spot.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.4938015541471556	0.7939841191674366	1	FOC	366	219	spot	NA	NA	nobound	625	all	10_10	selection	nav	4_4	0.1637262762663467	BOW
spot.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.4465158254119424	0.7459505587118755	1	FOC	625	219	spot	NA	NA	nobound	625	all	10_10	selection	all	4_4	0.16780649756317506	BOW
spot.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.5815227179308509	1.7607200465025912	1	5000	5000	219	spot	NA	NA	nobound	1390	all	10_10	no	nav	4_4	0.2268540713111489	BOW
spot.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.13235548299565636	2.289334555489226	1	5000	5000	219	spot	NA	NA	nobound	1390	all	10_10	no	all	4_4	0.199602116512876	BOW
spot.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.964670298394312	1.592305963465966	1	FOC	775	219	spot	NA	NA	nobound	1390	all	10_10	no	nav	4_4	0.21031961982978187	BOW
spot.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.958878586363575	1.6520949332694461	1	FOC	1390	219	spot	NA	NA	nobound	1390	all	10_10	no	all	4_4	0.18770061826595114	BOW
spot.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.6664368318521117	-0.5305681321529832	1	5000	5000	203	spot	NA	NA	nobound	358	lex	5_5	weight	nav	4_4	0.17260590433134831	BOW
spot.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.5590210906266168	-1.1283111455056212	1	5000	5000	203	spot	NA	NA	nobound	358	lex	5_5	weight	all	4_4	0.20508752705741476	BOW
spot.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7853798123900849	-0.3860465804018774	1	FOC	271	203	spot	NA	NA	nobound	358	lex	5_5	weight	nav	4_4	0.1614041986429187	BOW
spot.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.7468716627950881	-0.3876694817590309	1	FOC	358	203	spot	NA	NA	nobound	358	lex	5_5	weight	all	4_4	0.16400639873645823	BOW
spot.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.8178028451312718	-0.015597456354626756	1	5000	5000	203	spot	NA	NA	nobound	358	lex	5_5	selection	nav	4_4	0.2236362045865717	BOW
spot.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.852089738345336	-0.919717979677362	1	5000	5000	203	spot	NA	NA	nobound	358	lex	5_5	selection	all	4_4	0.2044269113951802	BOW
spot.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.8313126575768429	-0.055654082775241115	1	FOC	271	203	spot	NA	NA	nobound	358	lex	5_5	selection	nav	4_4	0.18977225306742848	BOW
spot.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.7887230644425814	-0.057054411193349676	1	FOC	358	203	spot	NA	NA	nobound	358	lex	5_5	selection	all	4_4	0.19052502089523593	BOW
spot.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.326076110461119	0.01627739271657112	1	5000	5000	212	spot	NA	NA	nobound	528	lex	5_5	no	nav	4_4	0.22920437969384727	BOW
spot.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-1.507059467865642	-0.8371356286548621	1	5000	5000	212	spot	NA	NA	nobound	528	lex	5_5	no	all	4_4	0.20160315332642745	BOW
spot.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.2920807473137517	0.048183238760242435	1	FOC	401	212	spot	NA	NA	nobound	528	lex	5_5	no	nav	4_4	0.21947283780997606	BOW
spot.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.2650522207466364	0.01978788160072132	1	FOC	528	212	spot	NA	NA	nobound	528	lex	5_5	no	all	4_4	0.22159244351768728	BOW
spot.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.05135033853426316	-0.41953905150228865	1	5000	5000	219	spot	NA	NA	nobound	484	all	5_5	weight	nav	4_4	0.15056437249553886	BOW
spot.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	0.209994688539148	-0.8753255602929165	1	5000	5000	219	spot	NA	NA	nobound	484	all	5_5	weight	all	4_4	0.14842531286372102	BOW
spot.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.21928429338635022	-0.2922334717899324	1	FOC	271	219	spot	NA	NA	nobound	484	all	5_5	weight	nav	4_4	0.14982120840413163	BOW
spot.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.2009955098192065	-0.2698254063681364	1	FOC	484	219	spot	NA	NA	nobound	484	all	5_5	weight	all	4_4	0.16648195876857905	BOW
spot.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.2827255079852703	0.7237257118860673	1	5000	5000	219	spot	NA	NA	nobound	484	all	5_5	selection	nav	4_4	0.20481960342273164	BOW
spot.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.5491457251194843	0.9180488942928022	1	5000	5000	219	spot	NA	NA	nobound	484	all	5_5	selection	all	4_4	0.19732642687268134	BOW
spot.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.14689442447078385	0.36481649427302765	1	FOC	271	219	spot	NA	NA	nobound	484	all	5_5	selection	nav	4_4	0.1738707685577487	BOW
spot.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.1296140857850106	0.36395439776635047	1	FOC	484	219	spot	NA	NA	nobound	484	all	5_5	selection	all	4_4	0.17715740196252466	BOW
spot.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.09588993392254737	0.9923669897690844	1	5000	5000	219	spot	NA	NA	nobound	729	all	5_5	no	nav	4_4	0.21589707182007445	BOW
spot.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.5234682086200865	1.2628974940751223	1	5000	5000	219	spot	NA	NA	nobound	729	all	5_5	no	all	4_4	0.2064105669334247	BOW
spot.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.3194957013372473	0.6959386340437879	1	FOC	401	219	spot	NA	NA	nobound	729	all	5_5	no	nav	4_4	0.19252900562126898	BOW
spot.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.30650931271143095	0.6893356509452443	1	FOC	729	219	spot	NA	NA	nobound	729	all	5_5	no	all	4_4	0.18136011355981088	BOW
spot.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.5795440617242937	-0.5548732573345204	1	5000	5000	193	spot	NA	NA	nobound	240	lex	3_3	weight	nav	4_4	0.20450120703207758	BOW
spot.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.41996481451807843	-1.2069447833761255	1	5000	5000	193	spot	NA	NA	nobound	240	lex	3_3	weight	all	4_4	0.21876420562996948	BOW
spot.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.6448943608793979	-0.40238796402787136	1	FOC	183	193	spot	NA	NA	nobound	240	lex	3_3	weight	nav	4_4	0.2252715120392289	BOW
spot.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.5872555507931478	-0.3728771837672517	1	FOC	240	193	spot	NA	NA	nobound	240	lex	3_3	weight	all	4_4	0.20827874089203335	BOW
spot.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.7966828671155626	-0.18954103905776346	1	5000	5000	193	spot	NA	NA	nobound	240	lex	3_3	selection	nav	4_4	0.2397630597329143	BOW
spot.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.6396068857962665	-1.0699067857831948	1	5000	5000	193	spot	NA	NA	nobound	240	lex	3_3	selection	all	4_4	0.22346577253011066	BOW
spot.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.667947223337034	-0.10899996977194208	1	FOC	183	193	spot	NA	NA	nobound	240	lex	3_3	selection	nav	4_4	0.2412317352273365	BOW
