_model	model.x	model.y	foc_minimum_features	soc_length	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_pos	soc_soc_win	stress	foc_base
hoop.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.02284241274357306	-0.8336009093838729	1	FOC	993	312	hoop	NA	NA	nobound	993	all	5_5	no	all	4_4	0.20145868416227966	BOW
hoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.5903095383518594	0.405345449225882	1	5000	5000	266	hoop	NA	NA	nobound	258	lex	3_3	weight	nav	4_4	0.27524676425840033	BOW
hoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.6411225520988115	0.021836047455085043	1	5000	5000	266	hoop	NA	NA	nobound	258	lex	3_3	weight	all	4_4	0.20132660233218727	BOW
hoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.6409244570582745	0.7317898385816066	1	FOC	188	266	hoop	NA	NA	nobound	258	lex	3_3	weight	nav	4_4	0.2574938846204075	BOW
hoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.5971168350891617	0.6389389072609606	1	FOC	258	266	hoop	NA	NA	nobound	258	lex	3_3	weight	all	4_4	0.26054846042869634	BOW
hoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.7170330313913874	0.3680439930148866	1	5000	5000	266	hoop	NA	NA	nobound	258	lex	3_3	selection	nav	4_4	0.26887668481746674	BOW
hoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.7315623665320514	-0.055345540800436854	1	5000	5000	266	hoop	NA	NA	nobound	258	lex	3_3	selection	all	4_4	0.190120795288095	BOW
hoop.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.6990501472691973	0.6381607555855134	1	FOC	188	266	hoop	NA	NA	nobound	258	lex	3_3	selection	nav	4_4	0.2601795364779868	BOW
hoop.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.6605100542011528	0.5510515397768213	1	FOC	258	266	hoop	NA	NA	nobound	258	lex	3_3	selection	all	4_4	0.2495840499463251	BOW
hoop.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-1.6112946201291438	1.0628026525766074	1	5000	5000	304	hoop	NA	NA	nobound	427	lex	3_3	no	nav	4_4	0.25536557947970123	BOW
hoop.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-1.6366165850883099	1.351032760845473	1	5000	5000	304	hoop	NA	NA	nobound	427	lex	3_3	no	all	4_4	0.21172788128584472	BOW
hoop.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.4727327964406538	1.1161731768478924	1	FOC	327	304	hoop	NA	NA	nobound	427	lex	3_3	no	nav	4_4	0.2728553521497032	BOW
hoop.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-1.444673323015428	1.0809133496263486	1	FOC	427	304	hoop	NA	NA	nobound	427	lex	3_3	no	all	4_4	0.26975713070225915	BOW
hoop.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.8057927433506347	0.06000266459958204	1	5000	5000	312	hoop	NA	NA	nobound	353	all	3_3	weight	nav	4_4	0.17982586664632058	BOW
hoop.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	1.1418798657009515	-0.16724879566468953	1	5000	5000	312	hoop	NA	NA	nobound	353	all	3_3	weight	all	4_4	0.20681354836015262	BOW
hoop.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.13302569497324776	0.667170491471243	1	FOC	188	312	hoop	NA	NA	nobound	353	all	3_3	weight	nav	4_4	0.2448162021246651	BOW
hoop.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.1125090911282225	0.5285880617550246	1	FOC	353	312	hoop	NA	NA	nobound	353	all	3_3	weight	all	4_4	0.2232013755168052	BOW
hoop.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	1.0200431539533656	-0.1743497363498544	1	5000	5000	312	hoop	NA	NA	nobound	353	all	3_3	selection	nav	4_4	0.17218996518113194	BOW
hoop.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	1.3363691371198296	-0.4003675073149786	1	5000	5000	312	hoop	NA	NA	nobound	353	all	3_3	selection	all	4_4	0.19056909404648764	BOW
hoop.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.41014962775682445	0.19782914590064837	1	FOC	188	312	hoop	NA	NA	nobound	353	all	3_3	selection	nav	4_4	0.1959762804082616	BOW
hoop.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.32980748281023325	0.1567827546631115	1	FOC	353	312	hoop	NA	NA	nobound	353	all	3_3	selection	all	4_4	0.18817221191687775	BOW
hoop.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	1.0519484049485106	-0.4226091398940264	1	5000	5000	312	hoop	NA	NA	nobound	595	all	3_3	no	nav	4_4	0.18673394649685604	BOW
hoop.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	1.5704146031203012	-0.7409940898322539	1	5000	5000	312	hoop	NA	NA	nobound	595	all	3_3	no	all	4_4	0.18395322797605704	BOW
hoop.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.4612095893725053	-0.09012492611753789	1	FOC	327	312	hoop	NA	NA	nobound	595	all	3_3	no	nav	4_4	0.19973268423293353	BOW
hoop.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.34174257681600295	-0.11053160294500897	1	FOC	595	312	hoop	NA	NA	nobound	595	all	3_3	no	all	4_4	0.18236893391081263	BOW
hoop.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.9081776178247591	0.4372582540751517	1	5000	5000	309	hoop	selection2	NA	bound	295	NA	NA	weight	nav	4_4	0.18935239273422133	LEMMAPATH
hoop.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	1.3175583492325136	0.09321974103805776	1	5000	5000	309	hoop	selection2	NA	bound	295	NA	NA	weight	all	4_4	0.19574305577058534	LEMMAPATH
hoop.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.45671131179182267	0.8706021250188279	1	FOC	171	309	hoop	selection2	NA	bound	295	NA	NA	weight	nav	4_4	0.22899139417693704	LEMMAPATH
hoop.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.3820115351374251	0.7975222095129365	1	FOC	295	309	hoop	selection2	NA	bound	295	NA	NA	weight	all	4_4	0.21722683850831884	LEMMAPATH
hoop.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	1.0000351530207672	0.21852681523844794	1	5000	5000	309	hoop	selection2	NA	bound	295	NA	NA	selection	nav	4_4	0.18051512074786444	LEMMAPATH
hoop.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	1.3773569009962052	-0.03460682414811084	1	5000	5000	309	hoop	selection2	NA	bound	295	NA	NA	selection	all	4_4	0.18971887603100285	LEMMAPATH
hoop.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.6099698996286782	0.5855935156487706	1	FOC	171	309	hoop	selection2	NA	bound	295	NA	NA	selection	nav	4_4	0.20415083914347962	LEMMAPATH
hoop.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.5116376488207467	0.5582127818816255	1	FOC	295	309	hoop	selection2	NA	bound	295	NA	NA	selection	all	4_4	0.19431848419121317	LEMMAPATH
hoop.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	1.038710538295547	0.16203924845708725	1	5000	5000	309	hoop	selection2	NA	bound	516	NA	NA	no	nav	4_4	0.18682093483008644	LEMMAPATH
hoop.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	1.6094972151412357	-0.3506655591058471	1	5000	5000	309	hoop	selection2	NA	bound	516	NA	NA	no	all	4_4	0.18135636932586643	LEMMAPATH
hoop.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.6208265952236061	0.515644299187999	1	FOC	309	309	hoop	selection2	NA	bound	516	NA	NA	no	nav	4_4	0.21746683934575228	LEMMAPATH
hoop.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.5211050250738256	0.4882471168864573	1	FOC	516	309	hoop	selection2	NA	bound	516	NA	NA	no	all	4_4	0.19245730229957905	LEMMAPATH
hoop.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.7258570519185267	0.18491760491523246	1	5000	5000	309	hoop	selection3	NA	bound	407	NA	NA	weight	nav	4_4	0.18976399195485985	LEMMAPATH
hoop.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	1.083157554679113	-0.22357045529351355	1	5000	5000	309	hoop	selection3	NA	bound	407	NA	NA	weight	all	4_4	0.19532896737021396	LEMMAPATH
hoop.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	0.24154101604948405	0.5611294110582676	1	FOC	243	309	hoop	selection3	NA	bound	407	NA	NA	weight	nav	4_4	0.2344303158105069	LEMMAPATH
hoop.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	0.18677481569054655	0.4765605082790796	1	FOC	407	309	hoop	selection3	NA	bound	407	NA	NA	weight	all	4_4	0.2184997861635854	LEMMAPATH
hoop.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.8795034328121594	-0.19840103790173202	1	5000	5000	309	hoop	selection3	NA	bound	407	NA	NA	selection	nav	4_4	0.17303462100287156	LEMMAPATH
hoop.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	1.2730066592010618	-0.5489558854469441	1	5000	5000	309	hoop	selection3	NA	bound	407	NA	NA	selection	all	4_4	0.1830781389794461	LEMMAPATH
hoop.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.4119159224798743	0.10231286907728204	1	FOC	243	309	hoop	selection3	NA	bound	407	NA	NA	selection	nav	4_4	0.22117211509549367	LEMMAPATH
hoop.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.31184424721786597	0.10358413724828018	1	FOC	407	309	hoop	selection3	NA	bound	407	NA	NA	selection	all	4_4	0.2129498657651901	LEMMAPATH
hoop.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.899378609957869	-0.5148484144124262	1	5000	5000	309	hoop	selection3	NA	bound	833	NA	NA	no	nav	4_4	0.20152382607622785	LEMMAPATH
hoop.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	1.4584770892987835	-1.03321714659908	1	5000	5000	309	hoop	selection3	NA	bound	833	NA	NA	no	all	4_4	0.21345940231920035	LEMMAPATH
hoop.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.46630116747166844	-0.33887928300065656	1	FOC	504	309	hoop	selection3	NA	bound	833	NA	NA	no	nav	4_4	0.22314326008975133	LEMMAPATH
hoop.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.337669907738328	-0.3504517473499518	1	FOC	833	309	hoop	selection3	NA	bound	833	NA	NA	no	all	4_4	0.2003139921770797	LEMMAPATH
hoop.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	1.061042160845271	0.11537126164282059	1	5000	5000	309	hoop	weight	NA	bound	407	NA	NA	selection	nav	4_4	0.15837583629088794	LEMMAPATH
hoop.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	1.3331621071336177	-0.14108065530755814	1	5000	5000	309	hoop	weight	NA	bound	407	NA	NA	selection	all	4_4	0.1688357956877648	LEMMAPATH
hoop.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.6589279281501493	0.30329596935771613	1	FOC	243	309	hoop	weight	NA	bound	407	NA	NA	selection	nav	4_4	0.18349104051646561	LEMMAPATH
hoop.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.5858952556282895	0.29092615006735245	1	FOC	407	309	hoop	weight	NA	bound	407	NA	NA	selection	all	4_4	0.1749861804885728	LEMMAPATH
hoop.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	1.0566181986906416	0.03040903229430405	1	5000	5000	309	hoop	weight	NA	bound	833	NA	NA	no	nav	4_4	0.181612917688842	LEMMAPATH
hoop.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	1.5256050741583143	-0.3865511970160506	1	5000	5000	309	hoop	weight	NA	bound	833	NA	NA	no	all	4_4	0.17737663101463919	LEMMAPATH
hoop.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.7619079990637294	0.1433603184729997	1	FOC	504	309	hoop	weight	NA	bound	833	NA	NA	no	nav	4_4	0.19342806671870125	LEMMAPATH
hoop.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.6587568934703066	0.12236426463661716	1	FOC	833	309	hoop	weight	NA	bound	833	NA	NA	no	all	4_4	0.17715629018632	LEMMAPATH
hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	1.1166024990663468	0.4943888100314371	1	5000	5000	290	hoop	NA	group1	bound	125	NA	NA	weight	nav	4_4	0.17890478426710352	LEMMAREL
hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	1.4047812032119196	0.3994322632827292	1	5000	5000	290	hoop	NA	group1	bound	125	NA	NA	weight	all	4_4	0.2039699048106938	LEMMAREL
hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	0.9189523315611673	0.9480704564419936	1	FOC	80	290	hoop	NA	group1	bound	125	NA	NA	weight	nav	4_4	0.19314923987432042	LEMMAREL
hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	0.993825394892748	1.0049589169773503	1	FOC	125	290	hoop	NA	group1	bound	125	NA	NA	weight	all	4_4	0.19110932768021363	LEMMAREL
hoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	1.0867687198164349	0.4187826837489616	1	5000	5000	290	hoop	NA	group1	bound	125	NA	NA	selection	nav	4_4	0.17591685855053757	LEMMAREL
hoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	1.4604781349438087	0.35999154125284427	1	5000	5000	290	hoop	NA	group1	bound	125	NA	NA	selection	all	4_4	0.20555550164859146	LEMMAREL
hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	0.9760169242630111	0.8029195889927964	1	FOC	80	290	hoop	NA	group1	bound	125	NA	NA	selection	nav	4_4	0.17710571848814044	LEMMAREL
hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	1.0225605992161468	0.8242487293450013	1	FOC	125	290	hoop	NA	group1	bound	125	NA	NA	selection	all	4_4	0.18794458868233493	LEMMAREL
hoop.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	1.3178974594923096	0.5565420249452268	1	5000	5000	299	hoop	NA	group1	bound	167	NA	NA	no	nav	4_4	0.17973966438746655	LEMMAREL
hoop.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	1.7255722460137362	0.45973080506685093	1	5000	5000	299	hoop	NA	group1	bound	167	NA	NA	no	all	4_4	0.19820355572244078	LEMMAREL
hoop.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	1.1977373840680121	0.942196605685936	1	FOC	109	299	hoop	NA	group1	bound	167	NA	NA	no	nav	4_4	0.18723777725177854	LEMMAREL
hoop.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	1.1311765463069756	0.7939970120311749	1	FOC	167	299	hoop	NA	group1	bound	167	NA	NA	no	all	4_4	0.16577977838293054	LEMMAREL
hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	1.1047930775360848	0.6170689475498514	1	5000	5000	300	hoop	NA	group2	bound	184	NA	NA	weight	nav	4_4	0.18852762566054157	LEMMAREL
hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	1.452939816407617	0.4575959208748603	1	5000	5000	300	hoop	NA	group2	bound	184	NA	NA	weight	all	4_4	0.20809086844813587	LEMMAREL
hoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	0.7693904234537482	1.013758006587562	1	FOC	128	300	hoop	NA	group2	bound	184	NA	NA	weight	nav	4_4	0.21667471357834567	LEMMAREL
hoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	0.7647659967094775	0.9863296567137599	1	FOC	184	300	hoop	NA	group2	bound	184	NA	NA	weight	all	4_4	0.20267804142827708	LEMMAREL
hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	1.1047532615193683	0.4571569747247267	1	5000	5000	300	hoop	NA	group2	bound	184	NA	NA	selection	nav	4_4	0.18684865047769458	LEMMAREL
hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	1.4819816020364442	0.34717329506955025	1	5000	5000	300	hoop	NA	group2	bound	184	NA	NA	selection	all	4_4	0.21302487993832292	LEMMAREL
hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	0.8809644026185026	0.7602884518149685	1	FOC	128	300	hoop	NA	group2	bound	184	NA	NA	selection	nav	4_4	0.17906110372000042	LEMMAREL
hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.896898903900939	0.7747636296008807	1	FOC	184	300	hoop	NA	group2	bound	184	NA	NA	selection	all	4_4	0.17826929208917897	LEMMAREL
hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	1.3766353640779008	0.6506143964139528	1	5000	5000	305	hoop	NA	group2	bound	279	NA	NA	no	nav	4_4	0.16492692455594749	LEMMAREL
hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	1.7905280153245382	0.39976110878670995	1	5000	5000	305	hoop	NA	group2	bound	279	NA	NA	no	all	4_4	0.20214008914047912	LEMMAREL
hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	1.0746134686110267	0.9428249545532239	1	FOC	198	305	hoop	NA	group2	bound	279	NA	NA	no	nav	4_4	0.16605309869574364	LEMMAREL
hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	1.0323567560818963	0.9035050782845915	1	FOC	279	305	hoop	NA	group2	bound	279	NA	NA	no	all	4_4	0.15501093787939155	LEMMAREL
hoop.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	0.8801403665893853	0.6144737340948384	1	5000	5000	301	hoop	NA	group3	bound	234	NA	NA	weight	nav	4_4	0.18382416116152955	LEMMAREL
hoop.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	1.27494160373861	0.4276511582449921	1	5000	5000	301	hoop	NA	group3	bound	234	NA	NA	weight	all	4_4	0.20753929460453258	LEMMAREL
hoop.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	0.582029997649496	1.0055320712954865	1	FOC	139	301	hoop	NA	group3	bound	234	NA	NA	weight	nav	4_4	0.21977575286182335	LEMMAREL
hoop.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	0.5077478455100659	0.9931151784656361	1	FOC	234	301	hoop	NA	group3	bound	234	NA	NA	weight	all	4_4	0.1991927176044124	LEMMAREL
hoop.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	0.9449707847274984	0.46963129751353133	1	5000	5000	301	hoop	NA	group3	bound	234	NA	NA	selection	nav	4_4	0.1713381850987268	LEMMAREL
hoop.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	1.3689495368947706	0.3197029261678121	1	5000	5000	301	hoop	NA	group3	bound	234	NA	NA	selection	all	4_4	0.19162171544435844	LEMMAREL
hoop.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	0.7009086697384596	0.7815034772726689	1	FOC	139	301	hoop	NA	group3	bound	234	NA	NA	selection	nav	4_4	0.17502548025820214	LEMMAREL
hoop.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	0.6091494669221768	0.7299715869573014	1	FOC	234	301	hoop	NA	group3	bound	234	NA	NA	selection	all	4_4	0.15752069425938003	LEMMAREL
hoop.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	1.17055950715955	0.6590095449008826	1	5000	5000	305	hoop	NA	group3	bound	383	NA	NA	no	nav	4_4	0.14224792212100465	LEMMAREL
hoop.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	1.6885689269326203	0.3643906365282102	1	5000	5000	305	hoop	NA	group3	bound	383	NA	NA	no	all	4_4	0.17661707849413136	LEMMAREL
hoop.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	0.7522941471541987	0.9266323452362083	1	FOC	229	305	hoop	NA	group3	bound	383	NA	NA	no	nav	4_4	0.1594003893586895	LEMMAREL
hoop.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	0.6689146947947581	0.9170794153954612	1	FOC	383	305	hoop	NA	group3	bound	383	NA	NA	no	all	4_4	0.14908652102621606	LEMMAREL
