_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base
haken.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.11482208739117784	-0.20542111314455405	NA	NA	bound	556	all	10_10	1	weight	FOC	258	nav	4_4	251	haken	0.12124017115626012	BOW
haken.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.09459905780616125	-0.2059015993305048	NA	NA	bound	556	all	10_10	1	weight	FOC	556	all	4_4	251	haken	0.11072517825149626	BOW
haken.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.5448547316796786	-0.6137387882590801	NA	NA	bound	556	all	10_10	1	selection	5000	5000	nav	4_4	251	haken	0.17852885592560291	BOW
haken.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	1.030311358173386	-0.8712543037235169	NA	NA	bound	556	all	10_10	1	selection	5000	5000	all	4_4	251	haken	0.1876167202319691	BOW
haken.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.13800053948005805	-0.4306006789024064	NA	NA	bound	556	all	10_10	1	selection	FOC	258	nav	4_4	251	haken	0.13755117422419166	BOW
haken.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.14840705246611913	-0.4452394766241262	NA	NA	bound	556	all	10_10	1	selection	FOC	556	all	4_4	251	haken	0.12579280637954296	BOW
haken.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.5051768122766871	-1.1579067473500908	NA	NA	bound	1040	all	10_10	1	no	5000	5000	nav	4_4	251	haken	0.18631063017625452	BOW
haken.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	1.2173956763046976	-1.436875834819384	NA	NA	bound	1040	all	10_10	1	no	5000	5000	all	4_4	251	haken	0.17066719192038576	BOW
haken.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.07311751839762431	-0.9090093831958957	NA	NA	bound	1040	all	10_10	1	no	FOC	521	nav	4_4	251	haken	0.14117094767065502	BOW
haken.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	0.09193062359056066	-0.9063125283950928	NA	NA	bound	1040	all	10_10	1	no	FOC	1040	all	4_4	251	haken	0.12293092294350563	BOW
haken.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-1.0670483746390438	0.14548241001155154	NA	NA	bound	320	lex	5_5	1	weight	5000	5000	nav	4_4	244	haken	0.18783246592662195	BOW
haken.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-1.4203781218640659	0.49589433999142474	NA	NA	bound	320	lex	5_5	1	weight	5000	5000	all	4_4	244	haken	0.19428373913643204	BOW
haken.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.9518963612491425	0.04257438528499064	NA	NA	bound	320	lex	5_5	1	weight	FOC	218	nav	4_4	244	haken	0.19963460099952265	BOW
haken.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.9104122978804888	0.02757517685848622	NA	NA	bound	320	lex	5_5	1	weight	FOC	320	all	4_4	244	haken	0.19586734633780625	BOW
haken.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-1.1598187778444422	0.1183339867834089	NA	NA	bound	320	lex	5_5	1	selection	5000	5000	nav	4_4	244	haken	0.19481789370117367	BOW
haken.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-1.5276909118711073	0.3615176525784575	NA	NA	bound	320	lex	5_5	1	selection	5000	5000	all	4_4	244	haken	0.21564589365982942	BOW
haken.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.9130902107503112	-0.018708318202850294	NA	NA	bound	320	lex	5_5	1	selection	FOC	218	nav	4_4	244	haken	0.20284077086404845	BOW
haken.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.9034226161227769	-0.027659409184389395	NA	NA	bound	320	lex	5_5	1	selection	FOC	320	all	4_4	244	haken	0.19840958344486903	BOW
haken.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.43866079607038	-0.009914937985808626	NA	NA	bound	440	lex	5_5	1	no	5000	5000	nav	4_4	247	haken	0.1908046616905354	BOW
haken.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-1.7868302758157528	0.15146159346972973	NA	NA	bound	440	lex	5_5	1	no	5000	5000	all	4_4	247	haken	0.19854155169650264	BOW
haken.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.11985464910053	-0.13400790647341526	NA	NA	bound	440	lex	5_5	1	no	FOC	305	nav	4_4	247	haken	0.18771741706050024	BOW
haken.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.095640084063753	-0.1542525351054315	NA	NA	bound	440	lex	5_5	1	no	FOC	440	all	4_4	247	haken	0.1784325809570856	BOW
haken.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.1089177239295282	0.12599153614497055	NA	NA	bound	474	all	5_5	1	weight	5000	5000	nav	4_4	251	haken	0.15711372232302948	BOW
haken.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	0.1496163145977294	0.3321601229738002	NA	NA	bound	474	all	5_5	1	weight	5000	5000	all	4_4	251	haken	0.1711846178733897	BOW
haken.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.20897458460004137	0.03913566150895868	NA	NA	bound	474	all	5_5	1	weight	FOC	218	nav	4_4	251	haken	0.15078662132788248	BOW
haken.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.16857722650237672	0.013436378312749853	NA	NA	bound	474	all	5_5	1	weight	FOC	474	all	4_4	251	haken	0.13492647098963445	BOW
haken.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.5700262450974474	-0.37595161882228967	NA	NA	bound	474	all	5_5	1	selection	5000	5000	nav	4_4	251	haken	0.19475177601266924	BOW
haken.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	1.171118192167594	-0.47875114188353046	NA	NA	bound	474	all	5_5	1	selection	5000	5000	all	4_4	251	haken	0.19411801560053704	BOW
haken.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.10271614332772198	-0.1704547040612014	NA	NA	bound	474	all	5_5	1	selection	FOC	218	nav	4_4	251	haken	0.16201976553430678	BOW
haken.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.116206657703687	-0.17118896928475524	NA	NA	bound	474	all	5_5	1	selection	FOC	474	all	4_4	251	haken	0.1438317954675596	BOW
haken.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.7718928998439841	-0.7968372285387268	NA	NA	bound	658	all	5_5	1	no	5000	5000	nav	4_4	251	haken	0.22099140547202195	BOW
haken.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	1.5340079329909295	-0.91667799090674	NA	NA	bound	658	all	5_5	1	no	5000	5000	all	4_4	251	haken	0.18712630965151095	BOW
haken.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.1453111299701318	-0.46637072668826346	NA	NA	bound	658	all	5_5	1	no	FOC	305	nav	4_4	251	haken	0.17488016469287102	BOW
haken.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.16177311007647593	-0.4548661206297997	NA	NA	bound	658	all	5_5	1	no	FOC	658	all	4_4	251	haken	0.14938995285903242	BOW
haken.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.7344532047032061	0.5531449931315867	NA	NA	bound	216	lex	3_3	1	weight	5000	5000	nav	4_4	225	haken	0.20657282138813868	BOW
haken.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.7705140356086759	1.10855549461658	NA	NA	bound	216	lex	3_3	1	weight	5000	5000	all	4_4	225	haken	0.21767226820335595	BOW
haken.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.6680747393768955	0.41266507409142	NA	NA	bound	216	lex	3_3	1	weight	FOC	145	nav	4_4	225	haken	0.23970724003188001	BOW
haken.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.6484873788673038	0.40646560417654926	NA	NA	bound	216	lex	3_3	1	weight	FOC	216	all	4_4	225	haken	0.23451798713080657	BOW
haken.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.7693905155372237	0.5561714761258738	NA	NA	bound	216	lex	3_3	1	selection	5000	5000	nav	4_4	225	haken	0.20291911329701953	BOW
haken.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.7902619786023207	1.050012318511115	NA	NA	bound	216	lex	3_3	1	selection	5000	5000	all	4_4	225	haken	0.22318196882906585	BOW
haken.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.6575698209812937	0.3720011824560714	NA	NA	bound	216	lex	3_3	1	selection	FOC	145	nav	4_4	225	haken	0.24118675135208067	BOW
haken.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.6454237672083039	0.3738867371009083	NA	NA	bound	216	lex	3_3	1	selection	FOC	216	all	4_4	225	haken	0.22439163736628828	BOW
haken.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-1.041657016833636	0.6670620578242272	NA	NA	bound	267	lex	3_3	1	no	5000	5000	nav	4_4	230	haken	0.20365344355095652	BOW
haken.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.9738547635044918	1.210325692479598	NA	NA	bound	267	lex	3_3	1	no	5000	5000	all	4_4	230	haken	0.20499282597385501	BOW
haken.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.813095990133498	0.4225333623750442	NA	NA	bound	267	lex	3_3	1	no	FOC	185	nav	4_4	230	haken	0.2245564342460669	BOW
haken.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.804983968828532	0.4349133318068127	NA	NA	bound	267	lex	3_3	1	no	FOC	267	all	4_4	230	haken	0.2069629765838184	BOW
haken.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.0666682954019102	0.9374887490553091	NA	NA	bound	342	all	3_3	1	weight	5000	5000	nav	4_4	251	haken	0.1768796380062348	BOW
haken.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.21085262404004312	1.2472702823625126	NA	NA	bound	342	all	3_3	1	weight	5000	5000	all	4_4	251	haken	0.1722994224697479	BOW
haken.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.20570363335187963	0.7567440003258804	NA	NA	bound	342	all	3_3	1	weight	FOC	145	nav	4_4	251	haken	0.17119586264609307	BOW
haken.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.15052661913836188	0.7122115117949833	NA	NA	bound	342	all	3_3	1	weight	FOC	342	all	4_4	251	haken	0.15634184850809263	BOW
haken.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.39924548315535224	0.9941585955209652	NA	NA	bound	342	all	3_3	1	selection	5000	5000	nav	4_4	251	haken	0.20987937479395638	BOW
haken.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.8439272104617996	1.3124613247767363	NA	NA	bound	342	all	3_3	1	selection	5000	5000	all	4_4	251	haken	0.18815579469487037	BOW
haken.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.08559576274135901	0.6487476989051941	NA	NA	bound	342	all	3_3	1	selection	FOC	145	nav	4_4	251	haken	0.18282396251987393	BOW
haken.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.1316038392037027	0.6282793070549766	NA	NA	bound	342	all	3_3	1	selection	FOC	342	all	4_4	251	haken	0.16518220604416595	BOW
haken.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.6043892825798635	1.2454893446385502	NA	NA	bound	427	all	3_3	1	no	5000	5000	nav	4_4	251	haken	0.2300582782611649	BOW
haken.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	1.1751261608250607	1.4324486280456579	NA	NA	bound	427	all	3_3	1	no	5000	5000	all	4_4	251	haken	0.18912281307846107	BOW
haken.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.17846594333639473	0.758553518416187	NA	NA	bound	427	all	3_3	1	no	FOC	185	nav	4_4	251	haken	0.18438506835273447	BOW
haken.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.21470992796309565	0.7130627796284045	NA	NA	bound	427	all	3_3	1	no	FOC	427	all	4_4	251	haken	0.16864470263066378	BOW
haken.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-1.0568300123161243	-0.38171305535887956	NA	NA	nobound	463	lex	10_10	1	weight	5000	5000	nav	4_4	248	haken	0.16319219002751867	BOW
haken.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-1.3903023245447272	-0.398823095225233	NA	NA	nobound	463	lex	10_10	1	weight	5000	5000	all	4_4	248	haken	0.1765629531884982	BOW
haken.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.0506459194093325	-0.5047485133879437	NA	NA	nobound	463	lex	10_10	1	weight	FOC	319	nav	4_4	248	haken	0.14435805217093506	BOW
haken.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.988639898479974	-0.4813162608762406	NA	NA	nobound	463	lex	10_10	1	weight	FOC	463	all	4_4	248	haken	0.13757969190940764	BOW
haken.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-1.2287350974750542	-0.5689717675775139	NA	NA	nobound	463	lex	10_10	1	selection	5000	5000	nav	4_4	248	haken	0.18229773155023268	BOW
haken.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-1.5319767458663285	-0.6965660957294553	NA	NA	nobound	463	lex	10_10	1	selection	5000	5000	all	4_4	248	haken	0.2058969793451498	BOW
haken.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-1.0580139673825029	-0.5887149172057439	NA	NA	nobound	463	lex	10_10	1	selection	FOC	319	nav	4_4	248	haken	0.13990719579875463	BOW
haken.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-1.005588794759808	-0.578394139282113	NA	NA	nobound	463	lex	10_10	1	selection	FOC	463	all	4_4	248	haken	0.13709408964412026	BOW
haken.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-1.3765609989760723	-1.0462373322871539	NA	NA	nobound	1030	lex	10_10	1	no	5000	5000	nav	4_4	250	haken	0.15091284259816848	BOW
haken.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-1.3614004618907263	-1.496315049577533	NA	NA	nobound	1030	lex	10_10	1	no	5000	5000	all	4_4	250	haken	0.15432229956586155	BOW
haken.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.1555785484422583	-1.0006448689826617	NA	NA	nobound	1030	lex	10_10	1	no	FOC	734	nav	4_4	250	haken	0.12594525283549446	BOW
haken.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-1.111185684538314	-1.011484524680588	NA	NA	nobound	1030	lex	10_10	1	no	FOC	1030	all	4_4	250	haken	0.11952569611501049	BOW
haken.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.10991207852907604	-0.3051465163585798	NA	NA	nobound	675	all	10_10	1	weight	5000	5000	nav	4_4	251	haken	0.12284433264965744	BOW
haken.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.030460246118046232	-0.5936905420575014	NA	NA	nobound	675	all	10_10	1	weight	5000	5000	all	4_4	251	haken	0.14762064517445214	BOW
haken.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.1907124432263849	-0.3400924654946746	NA	NA	nobound	675	all	10_10	1	weight	FOC	319	nav	4_4	251	haken	0.1196246215920494	BOW
haken.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.15866648722919197	-0.32712098548140806	NA	NA	nobound	675	all	10_10	1	weight	FOC	675	all	4_4	251	haken	0.11089817222057964	BOW
haken.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.36121288577172583	-0.8490964825904661	NA	NA	nobound	675	all	10_10	1	selection	5000	5000	nav	4_4	251	haken	0.1725413477031278	BOW
haken.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.8537428697423985	-1.3304530387054685	NA	NA	nobound	675	all	10_10	1	selection	5000	5000	all	4_4	251	haken	0.169500252189865	BOW
haken.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.0021595838741275478	-0.6333916629450363	NA	NA	nobound	675	all	10_10	1	selection	FOC	319	nav	4_4	251	haken	0.12875159526974864	BOW
haken.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.014823124988439242	-0.666371815256719	NA	NA	nobound	675	all	10_10	1	selection	FOC	675	all	4_4	251	haken	0.11729935037041658	BOW
haken.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.17749378714579073	-1.3118763228336787	NA	NA	nobound	1473	all	10_10	1	no	5000	5000	nav	4_4	251	haken	0.15837352415286673	BOW
haken.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.6884734229092688	-1.894475370141343	NA	NA	nobound	1473	all	10_10	1	no	5000	5000	all	4_4	251	haken	0.13410023622398123	BOW
haken.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.11054885463183838	-1.1242320448691951	NA	NA	nobound	1473	all	10_10	1	no	FOC	734	nav	4_4	251	haken	0.13018283591330343	BOW
haken.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.08434854424395717	-1.1895116994901258	NA	NA	nobound	1473	all	10_10	1	no	FOC	1473	all	4_4	251	haken	0.11347357209186654	BOW
haken.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-1.182005013719494	0.10675254602619713	NA	NA	nobound	367	lex	5_5	1	weight	5000	5000	nav	4_4	246	haken	0.17808053531101223	BOW
haken.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-1.5012617004378601	0.45584629647511676	NA	NA	nobound	367	lex	5_5	1	weight	5000	5000	all	4_4	246	haken	0.19625000754286973	BOW
haken.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.0619728340541286	-0.00837201213812332	NA	NA	nobound	367	lex	5_5	1	weight	FOC	251	nav	4_4	246	haken	0.17111466946595957	BOW
haken.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-1.0156024570084907	-0.014185780061867728	NA	NA	nobound	367	lex	5_5	1	weight	FOC	367	all	4_4	246	haken	0.16976574403782943	BOW
haken.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-1.303823764473873	0.06350659346364781	NA	NA	nobound	367	lex	5_5	1	selection	5000	5000	nav	4_4	246	haken	0.19274228667306637	BOW
haken.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-1.6731089030153399	0.25551910955110946	NA	NA	nobound	367	lex	5_5	1	selection	5000	5000	all	4_4	246	haken	0.22213371671376086	BOW
haken.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-1.0425094005230793	-0.07615264383978526	NA	NA	nobound	367	lex	5_5	1	selection	FOC	251	nav	4_4	246	haken	0.1767647148004905	BOW
haken.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-1.025550172592934	-0.08860943905412781	NA	NA	nobound	367	lex	5_5	1	selection	FOC	367	all	4_4	246	haken	0.1726557624652045	BOW
haken.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.6186702531546424	-0.14048824606201946	NA	NA	nobound	534	lex	5_5	1	no	5000	5000	nav	4_4	249	haken	0.17621585472392864	BOW
haken.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-1.952948024539819	-0.10319038957362264	NA	NA	nobound	534	lex	5_5	1	no	5000	5000	all	4_4	249	haken	0.20118747461825048	BOW
haken.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.324547130412669	-0.2607899904026901	NA	NA	nobound	534	lex	5_5	1	no	FOC	371	nav	4_4	249	haken	0.15560263331565058	BOW
haken.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.291796367282417	-0.2808457671018397	NA	NA	nobound	534	lex	5_5	1	no	FOC	534	all	4_4	249	haken	0.14933467288180258	BOW
haken.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.1620221210979118	0.059012313027910594	NA	NA	nobound	552	all	5_5	1	weight	5000	5000	nav	4_4	251	haken	0.15862837945307104	BOW
haken.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	0.060971722958438855	0.3002077501380629	NA	NA	nobound	552	all	5_5	1	weight	5000	5000	all	4_4	251	haken	0.16560183379176452	BOW
haken.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.24969315296057806	-0.02770471872413945	NA	NA	nobound	552	all	5_5	1	weight	FOC	251	nav	4_4	251	haken	0.14457571516317372	BOW
haken.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.2098699962149644	-0.03908999814419578	NA	NA	nobound	552	all	5_5	1	weight	FOC	552	all	4_4	251	haken	0.12500274262023503	BOW
haken.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.47709042992810957	-0.46523746162120877	NA	NA	nobound	552	all	5_5	1	selection	5000	5000	nav	4_4	251	haken	0.20348200825472224	BOW
haken.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	1.1197731396968909	-0.7856203529689699	NA	NA	nobound	552	all	5_5	1	selection	5000	5000	all	4_4	251	haken	0.19667079456060868	BOW
haken.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.04003817232968182	-0.2386379739176425	NA	NA	nobound	552	all	5_5	1	selection	FOC	251	nav	4_4	251	haken	0.14945010492792932	BOW
haken.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.06800885820472144	-0.2641431665488734	NA	NA	nobound	552	all	5_5	1	selection	FOC	552	all	4_4	251	haken	0.13850558507960306	BOW
haken.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.5404346893353837	-0.8711418270934421	NA	NA	nobound	803	all	5_5	1	no	5000	5000	nav	4_4	251	haken	0.21909146004654856	BOW
haken.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	1.3619136224600794	-1.169815875361428	NA	NA	nobound	803	all	5_5	1	no	5000	5000	all	4_4	251	haken	0.1918452308804436	BOW
haken.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.009375779058630785	-0.5227535579641664	NA	NA	nobound	803	all	5_5	1	no	FOC	371	nav	4_4	251	haken	0.15303158250737192	BOW
haken.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.04220535471256941	-0.5420314627858379	NA	NA	nobound	803	all	5_5	1	no	FOC	803	all	4_4	251	haken	0.1334238930090792	BOW
haken.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.8931999132693335	0.6588092298723247	NA	NA	nobound	240	lex	3_3	1	weight	5000	5000	nav	4_4	231	haken	0.2132310746262217	BOW
haken.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.897253572431869	1.2334677413837931	NA	NA	nobound	240	lex	3_3	1	weight	5000	5000	all	4_4	231	haken	0.22220664992269726	BOW
haken.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.8291329122351667	0.5364051161520812	NA	NA	nobound	240	lex	3_3	1	weight	FOC	160	nav	4_4	231	haken	0.22877468152812228	BOW
haken.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.7840089342247936	0.5023781590765428	NA	NA	nobound	240	lex	3_3	1	weight	FOC	240	all	4_4	231	haken	0.2188055203414607	BOW
haken.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.9515808071356239	0.6467783076608495	NA	NA	nobound	240	lex	3_3	1	selection	5000	5000	nav	4_4	231	haken	0.2093892381999861	BOW
haken.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.9525164472245923	1.1791968630621967	NA	NA	nobound	240	lex	3_3	1	selection	5000	5000	all	4_4	231	haken	0.23271356671234758	BOW
haken.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.8008494048817153	0.4690223034593927	NA	NA	nobound	240	lex	3_3	1	selection	FOC	160	nav	4_4	231	haken	0.2300645667050825	BOW
