_model	model.x	model.y	foc_minimum_features	soc_length	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_pos	soc_soc_win	stress	foc_base
spoor.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	-1.745394395577662	-0.3974065983562513	1	FOC	981	357	spoor	NA	NA	bound	981	lex	10_10	no	all	4_4	0.20630066728197552	BOW
spoor.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.26750646201637085	-0.32048586143900115	1	5000	5000	358	spoor	NA	NA	bound	597	all	10_10	weight	nav	4_4	0.18713929250639647	BOW
spoor.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	0.5110358072055016	-0.9407453351284364	1	5000	5000	358	spoor	NA	NA	bound	597	all	10_10	weight	all	4_4	0.20161395876480293	BOW
spoor.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.079603940277101	-0.10240079926249819	1	FOC	311	358	spoor	NA	NA	bound	597	all	10_10	weight	nav	4_4	0.174566709815785	BOW
spoor.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.06869319917832965	-0.15190662660574447	1	FOC	597	358	spoor	NA	NA	bound	597	all	10_10	weight	all	4_4	0.18159674540812942	BOW
spoor.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.2931328533355837	-0.8233075224472082	1	5000	5000	358	spoor	NA	NA	bound	597	all	10_10	selection	nav	4_4	0.2144465663179039	BOW
spoor.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	0.5186008078846156	-1.3373415378397906	1	5000	5000	358	spoor	NA	NA	bound	597	all	10_10	selection	all	4_4	0.2112114080907916	BOW
spoor.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.04458886647160429	-0.5249697421905216	1	FOC	311	358	spoor	NA	NA	bound	597	all	10_10	selection	nav	4_4	0.20751700798805034	BOW
spoor.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.033530450220347924	-0.6055641194736602	1	FOC	597	358	spoor	NA	NA	bound	597	all	10_10	selection	all	4_4	0.20944063645282254	BOW
spoor.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.08535059037928923	-1.464403159275065	1	5000	5000	358	spoor	NA	NA	bound	1362	all	10_10	no	nav	4_4	0.21563345960331162	BOW
spoor.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	-0.023051910917912678	-2.1265009215821418	1	5000	5000	358	spoor	NA	NA	bound	1362	all	10_10	no	all	4_4	0.20073170319313463	BOW
spoor.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.34770467878482897	-1.233930849404527	1	FOC	732	358	spoor	NA	NA	bound	1362	all	10_10	no	nav	4_4	0.21133944803760324	BOW
spoor.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.4673136138065395	-1.4033106496833976	1	FOC	1362	358	spoor	NA	NA	bound	1362	all	10_10	no	all	4_4	0.1972256915228168	BOW
spoor.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.846996465753306	0.22063381661640372	1	5000	5000	331	spoor	NA	NA	bound	326	lex	5_5	weight	nav	4_4	0.22677716019789226	BOW
spoor.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-1.1706093507332809	-0.4486569611317001	1	5000	5000	331	spoor	NA	NA	bound	326	lex	5_5	weight	all	4_4	0.23541760867208503	BOW
spoor.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.735613110678536	0.24908305562925517	1	FOC	233	331	spoor	NA	NA	bound	326	lex	5_5	weight	nav	4_4	0.21453917071610487	BOW
spoor.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.736162319219805	0.219047174159865	1	FOC	326	331	spoor	NA	NA	bound	326	lex	5_5	weight	all	4_4	0.21026061919132127	BOW
spoor.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.9568272994228311	0.33139633340049385	1	5000	5000	331	spoor	NA	NA	bound	326	lex	5_5	selection	nav	4_4	0.2541427335440795	BOW
spoor.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-1.2800756410166012	0.27623041078018723	1	5000	5000	331	spoor	NA	NA	bound	326	lex	5_5	selection	all	4_4	0.23602148978542548	BOW
spoor.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.8333944493403033	0.22858948377478566	1	FOC	233	331	spoor	NA	NA	bound	326	lex	5_5	selection	nav	4_4	0.23888169175843707	BOW
spoor.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.8440155681360998	0.19872558561397252	1	FOC	326	331	spoor	NA	NA	bound	326	lex	5_5	selection	all	4_4	0.23346691520180157	BOW
spoor.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.5287216348747046	0.5003610135006218	1	5000	5000	350	spoor	NA	NA	bound	593	lex	5_5	no	nav	4_4	0.23827232071536286	BOW
spoor.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-1.9962812550009863	0.4175523153627562	1	5000	5000	350	spoor	NA	NA	bound	593	lex	5_5	no	all	4_4	0.2170704185433371	BOW
spoor.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.4215985795204689	0.4577009236027614	1	FOC	450	350	spoor	NA	NA	bound	593	lex	5_5	no	nav	4_4	0.23065635970040668	BOW
spoor.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.4314944841636916	0.42574434471115785	1	FOC	593	350	spoor	NA	NA	bound	593	lex	5_5	no	all	4_4	0.22474549346874018	BOW
spoor.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.4689478760435035	-0.049660293721679676	1	5000	5000	358	spoor	NA	NA	bound	463	all	5_5	weight	nav	4_4	0.18196420047034967	BOW
spoor.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	0.8077348894729063	-0.6649971369095415	1	5000	5000	358	spoor	NA	NA	bound	463	all	5_5	weight	all	4_4	0.20530895775758354	BOW
spoor.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.1380248631963958	0.15973643610524135	1	FOC	233	358	spoor	NA	NA	bound	463	all	5_5	weight	nav	4_4	0.18716795769778327	BOW
spoor.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.1358592543242761	0.07887940815155299	1	FOC	463	358	spoor	NA	NA	bound	463	all	5_5	weight	all	4_4	0.19451136962890303	BOW
spoor.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.6045173171184206	-0.44073136930978174	1	5000	5000	358	spoor	NA	NA	bound	463	all	5_5	selection	nav	4_4	0.19131124653433582	BOW
spoor.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	0.9496329919498474	-0.897755622826078	1	5000	5000	358	spoor	NA	NA	bound	463	all	5_5	selection	all	4_4	0.1974866259046332	BOW
spoor.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.19822729452518584	-0.14271107896550755	1	FOC	233	358	spoor	NA	NA	bound	463	all	5_5	selection	nav	4_4	0.1981545522872616	BOW
spoor.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.1956504958876605	-0.24435683771993885	1	FOC	463	358	spoor	NA	NA	bound	463	all	5_5	selection	all	4_4	0.21224528002196894	BOW
spoor.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.4647178566125037	-0.7286733405639444	1	5000	5000	358	spoor	NA	NA	bound	843	all	5_5	no	nav	4_4	0.21238512648161853	BOW
spoor.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.7838369061046273	-1.4379436354879966	1	5000	5000	358	spoor	NA	NA	bound	843	all	5_5	no	all	4_4	0.2405702207485789	BOW
spoor.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.08876969706403265	-0.4436144764545016	1	FOC	450	358	spoor	NA	NA	bound	843	all	5_5	no	nav	4_4	0.22602883874274676	BOW
spoor.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.00543694845016963	-0.6314187063388601	1	FOC	843	358	spoor	NA	NA	bound	843	all	5_5	no	all	4_4	0.20893519585856762	BOW
spoor.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.6090131665713461	0.6587948564393123	1	5000	5000	301	spoor	NA	NA	bound	221	lex	3_3	weight	nav	4_4	0.2235941047134449	BOW
spoor.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.6931937268236468	1.199938763526956	1	5000	5000	301	spoor	NA	NA	bound	221	lex	3_3	weight	all	4_4	0.2319646378600664	BOW
spoor.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.48989115029038455	0.6336707461847401	1	FOC	168	301	spoor	NA	NA	bound	221	lex	3_3	weight	nav	4_4	0.23924920149115117	BOW
spoor.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.498860866561508	0.6225408660958898	1	FOC	221	301	spoor	NA	NA	bound	221	lex	3_3	weight	all	4_4	0.22676189916602282	BOW
spoor.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.7315549651429429	0.643735138588861	1	5000	5000	301	spoor	NA	NA	bound	221	lex	3_3	selection	nav	4_4	0.24025792357232245	BOW
spoor.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.8384640941818378	1.0225314965262544	1	5000	5000	301	spoor	NA	NA	bound	221	lex	3_3	selection	all	4_4	0.2665204044405506	BOW
spoor.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.5711288363449776	0.5828345802757855	1	FOC	168	301	spoor	NA	NA	bound	221	lex	3_3	selection	nav	4_4	0.25260604409061316	BOW
spoor.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.5823215982005018	0.5667839110265148	1	FOC	221	301	spoor	NA	NA	bound	221	lex	3_3	selection	all	4_4	0.23752393624688403	BOW
spoor.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-1.3435272430143452	1.2217368393536008	1	5000	5000	334	spoor	NA	NA	bound	358	lex	3_3	no	nav	4_4	0.24115120023786984	BOW
spoor.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	-1.4236782443807554	1.612830070456264	1	5000	5000	334	spoor	NA	NA	bound	358	lex	3_3	no	all	4_4	0.23845543161043722	BOW
spoor.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.123654035271812	1.1865107181098866	1	FOC	278	334	spoor	NA	NA	bound	358	lex	3_3	no	nav	4_4	0.2356283297786939	BOW
spoor.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-1.1445874803785425	1.2106756803990981	1	FOC	358	334	spoor	NA	NA	bound	358	lex	3_3	no	all	4_4	0.224633822210755	BOW
spoor.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.7546557256710591	0.5742568458177294	1	5000	5000	356	spoor	NA	NA	bound	328	all	3_3	weight	nav	4_4	0.1791230724408967	BOW
spoor.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	1.3988737330410628	-0.07091324793077175	1	5000	5000	356	spoor	NA	NA	bound	328	all	3_3	weight	all	4_4	0.19711598829201754	BOW
spoor.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.4626534980629023	0.6690855490000978	1	FOC	168	356	spoor	NA	NA	bound	328	all	3_3	weight	nav	4_4	0.17797578456751112	BOW
spoor.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.452850210276387	0.6118501820131352	1	FOC	328	356	spoor	NA	NA	bound	328	all	3_3	weight	all	4_4	0.2001935147409372	BOW
spoor.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.930671512793681	0.011888374943860228	1	5000	5000	356	spoor	NA	NA	bound	328	all	3_3	selection	nav	4_4	0.16716679785781857	BOW
spoor.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	1.3722142860381121	-0.34859200449432565	1	5000	5000	356	spoor	NA	NA	bound	328	all	3_3	selection	all	4_4	0.20984833174446832	BOW
spoor.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.5051259208696185	0.3880585222942021	1	FOC	168	356	spoor	NA	NA	bound	328	all	3_3	selection	nav	4_4	0.17056898174549423	BOW
spoor.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.5037732149410342	0.3161017212050932	1	FOC	328	356	spoor	NA	NA	bound	328	all	3_3	selection	all	4_4	0.19425431334813692	BOW
spoor.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.981861142697085	-0.14761542246441478	1	5000	5000	358	spoor	NA	NA	bound	536	all	3_3	no	nav	4_4	0.18004401797938868	BOW
spoor.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	1.4684475969894517	-0.6485638215690114	1	5000	5000	358	spoor	NA	NA	bound	536	all	3_3	no	all	4_4	0.21507972603097744	BOW
spoor.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.45403123784287824	0.47630974754896255	1	FOC	278	358	spoor	NA	NA	bound	536	all	3_3	no	nav	4_4	0.19050730595357052	BOW
spoor.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.41454170484419195	0.43877971700908075	1	FOC	536	358	spoor	NA	NA	bound	536	all	3_3	no	all	4_4	0.19606361224105529	BOW
spoor.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-1.3165715655411634	-0.15934894373280561	1	5000	5000	353	spoor	NA	NA	nobound	559	lex	10_10	weight	nav	4_4	0.21770799768786062	BOW
spoor.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-1.5892618430167904	-0.686378609779453	1	5000	5000	353	spoor	NA	NA	nobound	559	lex	10_10	weight	all	4_4	0.22537029636634529	BOW
spoor.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.3625724700042015	-0.08560212899071873	1	FOC	387	353	spoor	NA	NA	nobound	559	lex	10_10	weight	nav	4_4	0.23830778880062356	BOW
spoor.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-1.3275527465280266	-0.10171145145229109	1	FOC	559	353	spoor	NA	NA	nobound	559	lex	10_10	weight	all	4_4	0.23597900932975502	BOW
spoor.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-1.7203029159238628	-0.053068511591290106	1	5000	5000	353	spoor	NA	NA	nobound	559	lex	10_10	selection	nav	4_4	0.24426055805665772	BOW
spoor.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-2.0439066763762552	-0.3717966528801032	1	5000	5000	353	spoor	NA	NA	nobound	559	lex	10_10	selection	all	4_4	0.2206214421691448	BOW
spoor.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-1.6987987798361235	-0.10133230514390908	1	FOC	387	353	spoor	NA	NA	nobound	559	lex	10_10	selection	nav	4_4	0.22942919256454317	BOW
spoor.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-1.6904070887781828	-0.13125269857852684	1	FOC	559	353	spoor	NA	NA	nobound	559	lex	10_10	selection	all	4_4	0.21491471781471894	BOW
spoor.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-2.6388162283738414	-0.4477312015834822	1	5000	5000	358	spoor	NA	NA	nobound	1431	lex	10_10	no	nav	4_4	0.22275597513730402	BOW
spoor.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-2.9700136305586318	-0.935116085441652	1	5000	5000	358	spoor	NA	NA	nobound	1431	lex	10_10	no	all	4_4	0.219501572744649	BOW
spoor.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-2.5188109804311023	-0.5265188450771364	1	FOC	1039	358	spoor	NA	NA	nobound	1431	lex	10_10	no	nav	4_4	0.1944617802663218	BOW
spoor.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-2.5121234152658998	-0.5691599863102619	1	FOC	1431	358	spoor	NA	NA	nobound	1431	lex	10_10	no	all	4_4	0.18604858403422214	BOW
spoor.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.004795151670754013	-0.473823473584735	1	5000	5000	358	spoor	NA	NA	nobound	775	all	10_10	weight	nav	4_4	0.17929817455809655	BOW
spoor.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.23450813829778566	-1.247368090173525	1	5000	5000	358	spoor	NA	NA	nobound	775	all	10_10	weight	all	4_4	0.1884072056298882	BOW
spoor.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.31198140646765654	-0.2968027305461702	1	FOC	387	358	spoor	NA	NA	nobound	775	all	10_10	weight	nav	4_4	0.17500957598747774	BOW
spoor.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.30826812442605106	-0.36475596969394836	1	FOC	775	358	spoor	NA	NA	nobound	775	all	10_10	weight	all	4_4	0.1844328351758241	BOW
spoor.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.03830094561568342	-1.2972322292034457	1	5000	5000	358	spoor	NA	NA	nobound	775	all	10_10	selection	nav	4_4	0.23510287630042212	BOW
spoor.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.25318258527847193	-2.085316392424653	1	5000	5000	358	spoor	NA	NA	nobound	775	all	10_10	selection	all	4_4	0.23955132669124984	BOW
spoor.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.42635017801604985	-0.9795696652663604	1	FOC	387	358	spoor	NA	NA	nobound	775	all	10_10	selection	nav	4_4	0.19398015097871216	BOW
spoor.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.4164520653970482	-1.061363707167039	1	FOC	775	358	spoor	NA	NA	nobound	775	all	10_10	selection	all	4_4	0.19573058004133567	BOW
spoor.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.8296152483310276	-2.0024603779448147	1	5000	5000	358	spoor	NA	NA	nobound	1966	all	10_10	no	nav	4_4	0.24165643625318844	BOW
spoor.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.8507590865657478	-2.9602845592417633	1	5000	5000	358	spoor	NA	NA	nobound	1966	all	10_10	no	all	4_4	0.21365632524381983	BOW
spoor.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-1.0726680588580073	-1.839555942622457	1	FOC	1039	358	spoor	NA	NA	nobound	1966	all	10_10	no	nav	4_4	0.21271045274979591	BOW
spoor.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-1.1751909562658385	-1.962722907689514	1	FOC	1966	358	spoor	NA	NA	nobound	1966	all	10_10	no	all	4_4	0.19682378345610427	BOW
spoor.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-1.0257781900187077	0.23531997392733847	1	5000	5000	336	spoor	NA	NA	nobound	363	lex	5_5	weight	nav	4_4	0.22370816165181065	BOW
spoor.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-1.340330505366805	-0.46170083740129575	1	5000	5000	336	spoor	NA	NA	nobound	363	lex	5_5	weight	all	4_4	0.23079195011989384	BOW
spoor.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.8928452544348525	0.28743058888468254	1	FOC	249	336	spoor	NA	NA	nobound	363	lex	5_5	weight	nav	4_4	0.21653520253517078	BOW
spoor.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.9006991685297313	0.221976675576416	1	FOC	363	336	spoor	NA	NA	nobound	363	lex	5_5	weight	all	4_4	0.20885665150427696	BOW
spoor.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-1.16796277117903	0.39606423661950185	1	5000	5000	336	spoor	NA	NA	nobound	363	lex	5_5	selection	nav	4_4	0.24985242216075618	BOW
spoor.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-1.5234163752721852	0.2911395237399965	1	5000	5000	336	spoor	NA	NA	nobound	363	lex	5_5	selection	all	4_4	0.24175586884732933	BOW
spoor.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-1.0591848721531116	0.30573963392216974	1	FOC	249	336	spoor	NA	NA	nobound	363	lex	5_5	selection	nav	4_4	0.23599470656139995	BOW
spoor.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-1.0677695146587953	0.27226195976462747	1	FOC	363	336	spoor	NA	NA	nobound	363	lex	5_5	selection	all	4_4	0.22394918523998728	BOW
spoor.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.8794618390552877	0.5193424884673178	1	5000	5000	355	spoor	NA	NA	nobound	703	lex	5_5	no	nav	4_4	0.23703812090564438	BOW
spoor.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-2.388781010917499	0.447853771353334	1	5000	5000	355	spoor	NA	NA	nobound	703	lex	5_5	no	all	4_4	0.2201438148524679	BOW
spoor.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.7769091990579362	0.4888408037152515	1	FOC	517	355	spoor	NA	NA	nobound	703	lex	5_5	no	nav	4_4	0.22138983591718503	BOW
spoor.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.8091296548592188	0.43111135622373536	1	FOC	703	355	spoor	NA	NA	nobound	703	lex	5_5	no	all	4_4	0.21351184602423184	BOW
spoor.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.4068543488130032	-0.13146103370266532	1	5000	5000	358	spoor	NA	NA	nobound	525	all	5_5	weight	nav	4_4	0.17591672990723822	BOW
spoor.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	0.7286723673197055	-0.8158942254639457	1	5000	5000	358	spoor	NA	NA	nobound	525	all	5_5	weight	all	4_4	0.19471809697730322	BOW
spoor.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.04445371473894465	0.11579331418160158	1	FOC	249	358	spoor	NA	NA	nobound	525	all	5_5	weight	nav	4_4	0.17877060526630748	BOW
spoor.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.019819830280017686	0.014584768894457091	1	FOC	525	358	spoor	NA	NA	nobound	525	all	5_5	weight	all	4_4	0.18273117971456682	BOW
spoor.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.5496553812792861	-0.5772115971373422	1	5000	5000	358	spoor	NA	NA	nobound	525	all	5_5	selection	nav	4_4	0.207338370373659	BOW
spoor.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.9263125831675841	-1.146684478267431	1	5000	5000	358	spoor	NA	NA	nobound	525	all	5_5	selection	all	4_4	0.2148263444197632	BOW
spoor.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.08652927174804942	-0.22069589635780792	1	FOC	249	358	spoor	NA	NA	nobound	525	all	5_5	selection	nav	4_4	0.1938704436949191	BOW
spoor.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.07671745113184941	-0.3559554118064177	1	FOC	525	358	spoor	NA	NA	nobound	525	all	5_5	selection	all	4_4	0.2086990493945588	BOW
spoor.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.27707869180443956	-0.9811883831436222	1	5000	5000	358	spoor	NA	NA	nobound	1002	all	5_5	no	nav	4_4	0.22715268237747474	BOW
spoor.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.6596750435822227	-1.8949579494086075	1	5000	5000	358	spoor	NA	NA	nobound	1002	all	5_5	no	all	4_4	0.24609210809398555	BOW
spoor.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.1278214943560609	-0.6804842924718031	1	FOC	517	358	spoor	NA	NA	nobound	1002	all	5_5	no	nav	4_4	0.22031809315480297	BOW
spoor.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.21979927266119909	-0.8724361689004246	1	FOC	1002	358	spoor	NA	NA	nobound	1002	all	5_5	no	all	4_4	0.20934632394218766	BOW
spoor.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.6835917505454457	0.7515342824939019	1	5000	5000	305	spoor	NA	NA	nobound	236	lex	3_3	weight	nav	4_4	0.22618718367664156	BOW
spoor.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.763541847464507	1.2677260000126687	1	5000	5000	305	spoor	NA	NA	nobound	236	lex	3_3	weight	all	4_4	0.2346034803710471	BOW
spoor.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5530304410292016	0.7204708211865036	1	FOC	176	305	spoor	NA	NA	nobound	236	lex	3_3	weight	nav	4_4	0.2398755834820284	BOW
spoor.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.5693476332532128	0.6982913331774153	1	FOC	236	305	spoor	NA	NA	nobound	236	lex	3_3	weight	all	4_4	0.2294723516780083	BOW
spoor.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.8109699319749267	0.7158567819901243	1	5000	5000	305	spoor	NA	NA	nobound	236	lex	3_3	selection	nav	4_4	0.23613429416020307	BOW
