_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base
harden.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-2.3683514436705173	1.7928141408701053	NA	NA	nobound	1444	all	10_10	1	no	5000	5000	all	4_4	279	harden	0.2386397811768303	BOW
harden.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-1.479312350130603	0.23924654481973803	NA	NA	nobound	1444	all	10_10	1	no	FOC	790	nav	4_4	279	harden	0.1859112590067857	BOW
harden.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-1.506540179689533	0.2114997282716145	NA	NA	nobound	1444	all	10_10	1	no	FOC	1444	all	4_4	279	harden	0.17764455903207058	BOW
harden.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.15013771896181136	-0.5333846214496277	NA	NA	nobound	349	lex	5_5	1	weight	5000	5000	nav	4_4	278	harden	0.20331632022466947	BOW
harden.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.1897650626618022	-0.9061209519793111	NA	NA	nobound	349	lex	5_5	1	weight	5000	5000	all	4_4	278	harden	0.2010071196918408	BOW
harden.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3337556178143444	-0.5792343908273188	NA	NA	nobound	349	lex	5_5	1	weight	FOC	237	nav	4_4	278	harden	0.18037337489411273	BOW
harden.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.2342226169541699	-0.5174332304235573	NA	NA	nobound	349	lex	5_5	1	weight	FOC	349	all	4_4	278	harden	0.1915204703947897	BOW
harden.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.08395697307587147	-0.578511099239897	NA	NA	nobound	349	lex	5_5	1	selection	5000	5000	nav	4_4	278	harden	0.2135903164487706	BOW
harden.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.19009200092744355	-1.1591842453457095	NA	NA	nobound	349	lex	5_5	1	selection	5000	5000	all	4_4	278	harden	0.21040212609169437	BOW
harden.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.29438527623132593	-0.5723527365594518	NA	NA	nobound	349	lex	5_5	1	selection	FOC	237	nav	4_4	278	harden	0.19593644516665734	BOW
harden.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.15744046183437418	-0.5141145685779192	NA	NA	nobound	349	lex	5_5	1	selection	FOC	349	all	4_4	278	harden	0.1755963151073471	BOW
harden.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.23003087781260648	-0.7390741828710619	NA	NA	nobound	515	lex	5_5	1	no	5000	5000	nav	4_4	279	harden	0.2140784430992205	BOW
harden.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.45473032542702163	-1.4736603182964283	NA	NA	nobound	515	lex	5_5	1	no	5000	5000	all	4_4	279	harden	0.217931726421291	BOW
harden.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.4671186300680654	-0.6945859945408148	NA	NA	nobound	515	lex	5_5	1	no	FOC	362	nav	4_4	279	harden	0.1971768405094164	BOW
harden.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.30363779571944477	-0.6419599110501485	NA	NA	nobound	515	lex	5_5	1	no	FOC	515	all	4_4	279	harden	0.1879982009768225	BOW
harden.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.13784211712821853	-0.3708860831617406	NA	NA	nobound	462	all	5_5	1	weight	5000	5000	nav	4_4	279	harden	0.1487617237618265	BOW
harden.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.23166543948540405	-0.8902180180603887	NA	NA	nobound	462	all	5_5	1	weight	5000	5000	all	4_4	279	harden	0.18345517843066755	BOW
harden.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.33701161680471947	-0.44372532240049095	NA	NA	nobound	462	all	5_5	1	weight	FOC	237	nav	4_4	279	harden	0.1567271103743871	BOW
harden.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.2440605160039544	-0.3671664968061253	NA	NA	nobound	462	all	5_5	1	weight	FOC	462	all	4_4	279	harden	0.17037720025794684	BOW
harden.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	-0.04038353489789015	-0.33888751479946233	NA	NA	nobound	462	all	5_5	1	selection	5000	5000	nav	4_4	279	harden	0.16561658081035527	BOW
harden.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.29691984894496093	-1.3214332727083489	NA	NA	nobound	462	all	5_5	1	selection	5000	5000	all	4_4	279	harden	0.2113590578817155	BOW
harden.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.33045645423151976	-0.3847463828580467	NA	NA	nobound	462	all	5_5	1	selection	FOC	237	nav	4_4	279	harden	0.1703837386995727	BOW
harden.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.22046533337267823	-0.3723198631042717	NA	NA	nobound	462	all	5_5	1	selection	FOC	462	all	4_4	279	harden	0.1681940704425976	BOW
harden.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	-0.7471466556132631	0.4051551059519074	NA	NA	nobound	704	all	5_5	1	no	5000	5000	nav	4_4	279	harden	0.1777766070475116	BOW
harden.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	-1.39717883885936	1.8401785820313035	NA	NA	nobound	704	all	5_5	1	no	5000	5000	all	4_4	279	harden	0.2214542758897929	BOW
harden.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.7869103608697126	-0.007157752036161623	NA	NA	nobound	704	all	5_5	1	no	FOC	362	nav	4_4	279	harden	0.1752010984591224	BOW
harden.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.7176717811194467	-0.00973735594846853	NA	NA	nobound	704	all	5_5	1	no	FOC	704	all	4_4	279	harden	0.17079066359241007	BOW
harden.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	0.7792083997176598	-0.4558944233862	NA	NA	nobound	221	lex	3_3	1	weight	5000	5000	nav	4_4	273	harden	0.16412623654127645	BOW
harden.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.9334514261469922	-0.6524282408049817	NA	NA	nobound	221	lex	3_3	1	weight	5000	5000	all	4_4	273	harden	0.18324242107038655	BOW
