size	max_diss	av_diss	diameter	separation	medoid	avg_width
28	0.4915580066086709	0.2949381002684022	0.6660246522076612	0.060669240325965657	herinneren.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0.16846152343688564
17	0.7081336325558493	0.3798167241772663	0.7850365213790398	0.34975609763831605	herinneren.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.1632996298305573
13	0.8079254363380233	0.4182149901097173	0.8884951130571935	0.06040427419878669	herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	0.03231833395162913
55	0.4770116095922601	0.16496046766413516	0.5725455168472814	0.07807158698565186	herinneren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.4457155326965562
28	0.7454510718861787	0.3111724093261774	0.829472756608571	0.07807158698565186	herinneren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.06535748555997797
21	0.7669611557592276	0.31780469108245546	0.845796255858159	0.06040427419878669	herinneren.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	0.13724611518335783
24	0.6552525560774086	0.2509305982755102	0.7008930906577204	0.15542514411679842	herinneren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.15144209574777137
18	0.29388591321058155	0.18570539768925515	0.3856521095127541	0.22586646305754332	herinneren.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	0.4931701967550195
