_model	model.x	model.y	LEMMAPATH	LEMMAREL	base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type
goedkoop.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	-0.2879369824210413	0.11272324863010809	NA	NA	BOW	bound	854	all	5_5	1	no	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.35297449205602294	-0.23002256438393867	NA	NA	BOW	bound	854	all	5_5	1	no	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.11717865692798649	0.06429324829298198	NA	NA	BOW	bound	854	all	5_5	1	no	FOC	509	nav	4_4	303	goedkoop
goedkoop.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.12175647183792337	0.06220257198414889	NA	NA	BOW	bound	854	all	5_5	1	no	FOC	854	all	4_4	303	goedkoop
goedkoop.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.20927097247014328	-0.10085654356856961	NA	NA	BOW	bound	329	lex	3_3	1	weight	5000	5000	nav	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.03179061813856443	-0.29681060103737233	NA	NA	BOW	bound	329	lex	3_3	1	weight	5000	5000	all	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.15632422753612318	-0.1029062820948292	NA	NA	BOW	bound	329	lex	3_3	1	weight	FOC	248	nav	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.14901102562942037	-0.09854465868983761	NA	NA	BOW	bound	329	lex	3_3	1	weight	FOC	329	all	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.2615392291529807	-0.09931538735120267	NA	NA	BOW	bound	329	lex	3_3	1	selection	5000	5000	nav	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.04204085742388035	-0.304018368611201	NA	NA	BOW	bound	329	lex	3_3	1	selection	5000	5000	all	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1656926291356194	-0.06398033318369827	NA	NA	BOW	bound	329	lex	3_3	1	selection	FOC	248	nav	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.16772448825678016	-0.06385634864081638	NA	NA	BOW	bound	329	lex	3_3	1	selection	FOC	329	all	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.2729962581102481	-0.06773660154848242	NA	NA	BOW	bound	445	lex	3_3	1	no	5000	5000	nav	4_4	302	goedkoop
goedkoop.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	0.004805327703557411	-0.35091090284583254	NA	NA	BOW	bound	445	lex	3_3	1	no	5000	5000	all	4_4	302	goedkoop
goedkoop.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.16297566356215867	-0.03589017581992267	NA	NA	BOW	bound	445	lex	3_3	1	no	FOC	340	nav	4_4	302	goedkoop
goedkoop.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.1698512982059071	-0.03837318332823	NA	NA	BOW	bound	445	lex	3_3	1	no	FOC	445	all	4_4	302	goedkoop
goedkoop.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.16927211888865654	-0.13591288415880717	NA	NA	BOW	bound	401	all	3_3	1	weight	5000	5000	nav	4_4	298	goedkoop
goedkoop.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.059711877995713696	-0.33009664853819554	NA	NA	BOW	bound	401	all	3_3	1	weight	5000	5000	all	4_4	298	goedkoop
