cw	ppmi
bow/N	0.0
bow/V	0.0
bowl/N	0.0
box/N	0.0
boy/N	0.0
boycott/N	1.3600041
boycott/V	1.41537
bp/N	4.1254797
bradford/N	1.9432585
brake/N	0.0
branch/N	0.6034495
brand/V	1.3626031
brass/N	0.0
brave/J	0.0
brawl/N	1.429878
brazil/N	0.0
brazilian/J	0.8821629
breach/N	1.385971
bread/N	0.0
breadth/N	1.1941487
break/N	0.45415044
break/V	0.0
breakaway/J	5.0113115
breakaway/N	3.507234
breakfast/N	0.024883427
breakup/N	2.4976554
breath/N	0.0
breathe/V	0.0
brecher/N	4.1254797
breed/V	0.0
breeder/N	0.5837738
brent/N	3.5882032
brentano/N	1.2886345
brewer/N	1.9357288
brick/N	2.1345944
bride/N	0.25772122
bridesmaid/N	2.814087
bridge/N	0.0
bridgeport/N	2.6913776
brief/J	0.2104511
briefing/N	0.63084847
brigade/N	0.97707075
bright/J	0.0
brightest/R	3.625017
brightly/R	0.1553825
brilliant/J	0.27193817
brilliantly/R	0.7535733
brim/N	1.3737253
brimmer/N	3.7585485
brimstone/N	2.8712451
bring/V	0.20031475
brinton/N	3.4018736
brisk/J	0.3533116
briskly/R	0.18299767
bristol/N	1.610114
britain/N	0.0
british/J	0.0
broad/J	0.0
broadcast/N	0.0
broadcasting/N	0.5935256
broadly/R	0.3814486
broadway/N	0.5932241
broken-down/n	2.3493052
broken/J	0.0
bromley/N	4.2497272
bronx/N	0.0
bronze/N	1.0352187
bronzed/J	2.4086218
brooding/J	0.6131654
brook/N	1.8922559
brookline/N	2.5942822
brooklyn/N	1.4724246
brooks/N	0.3714983
broom/N	0.4417684
brother-sister/n	4.423525
brother/N	0.8293538
brotherhood/N	1.5557836
brotherly/J	1.9502597
brown/J	0.0
brown/N	0.0
bruce/N	0.0
brunelleschi/N	3.3065634
bruno/N	1.2977394
brush/V	0.0
brussels/N	0.65172213
brutal/J	0.9521623
buber/N	3.7585485
buck/N	0.82488155
buckle/J	3.219552
buckley/N	2.1098897
bucky/N	1.1338799
budapest/N	0.56308746
budding/J	1.854311
budget/N	0.0
buffalo/N	0.0
bugle/N	1.1718591
build/V	1.2774402
builder/N	0.0
building/N	1.3286597
buildingthe/N	5.7044587
bulge/V	0.8319366
bulldozer/N	1.1627609
bulletin/N	1.2113379
bullyboy/N	3.625017
bump/V	1.0085341
bunch/N	0.34905225
bungalow/N	1.8758172
bunty/N	0.6418635
burden/N	0.0
bureau/N	0.0
bureaucracy/N	0.9215607
burgeoning/J	2.2720857
burgess/N	0.8126068
burial/N	2.046468
burn/J	1.2132039
burn/N	0.0
burn/V	0.58624023
burning/J	1.416056
burst/N	0.0
burst/V	0.0
burton/N	0.7681877
bury/V	0.15913467
bus/N	0.7835353
bushel/N	0.4787119
business/N	0.0
businessman/N	0.0
bust/V	0.3481082
bustin/N	3.4018736
busy/J	0.3796819
busy/V	1.3493536
but/C	0.0
but/I	0.0
but/R	0.0
butler/N	0.12520057
button/N	0.0
buttress/V	2.2201464
buy/V	0.0
buyer/N	0.0
buzz/V	1.1582426
buzzell/N	2.5689645
by/I	0.18980464
by/R	0.0
bye/U	1.6076171
bypass/V	1.2571125
bystander/N	1.5676934
byzantine/J	3.1449084
c.-a/N	0.55488664
c/N	0.0
cab/N	0.0
cabin/N	0.0
cabinet/N	0.0
cache/N	1.9921068
cadillac/N	0.69666064
caesar/N	1.1289747
cafe/N	0.06255151
cafeteria/N	0.8373088
cairo/N	0.0
cake/N	0.6794274
calamity/N	2.028158
calcimine/V	6.397606
calculate/J	0.7585396
calder/N	1.1152484
calendar/N	0.40664133
calico/N	0.81410944
california/N	0.045424458
call/N	0.0
call/V	0.13488
caller/N	0.50596154
calligraphic/J	4.3181643
callous/J	1.9432585
calm/N	0.6679931
calumny/N	3.4018736
calvaire/N	5.7044587
calvin/N	1.7800131
calvinism/N	3.0654013
calvinist/N	3.1395092
camberwell/N	5.0113115
cambria/N	3.7585485
cambridge/N	1.1064389
camera/N	0.0
camouflage/N	2.097603
camp/N	0.03761182
campaign/N	0.0
campanili/N	5.7044587
campbell/N	0.70995265
campo/N	3.3530834
campus/N	0.9094259
can/M	0.0
canada/N	0.0
canadian/J	0.0
canal/N	0.0
canary/J	3.507234
cancel/V	0.37974274
candida/N	1.9908866
candidate/N	0.002907768
candle-gleaming/n	5.992141
candle-lighted/n	5.7044587
candle/N	2.0433726
candor/N	1.1505817
cane/N	0.0
cane/V	3.0654013
canker/N	4.6058464
cannon/N	0.0
canon/N	2.6599362
canonize/V	3.507234
cant/J	0.884177
canterbury/N	3.4494145
cantor/N	2.446362
cap/N	0.0
capable/J	0.0
capacity/N	0.0
cape/N	0.0
capita/J	1.2928731
capital/N	0.0
capitalism/N	1.1537446
capitalist/J	1.6239594
capitalistic/J	2.2834585
capitol/N	0.0
cappella/N	4.095021
captain/N	0.0
capture/V	0.0
car/N	0.0
caravello/N	3.0654013
carboy/N	0.5569641
card/N	0.0
cardinal/N	2.9063647
care/N	0.0
care/V	0.0
career/N	0.0
carefree/J	1.6269212
carefully/R	0.0
caretaker/N	1.2402761
carey/N	1.4908506
cargo/N	0.0
caribbean/N	2.0590086
carillon/N	3.625017
carl/N	0.5235181
carlo/N	0.0
carload/N	1.8332576
carlson/N	2.6599362
carmelite/J	5.7044587
carmine/N	3.406886
carol/N	0.56075037
carper/N	5.7044587
carpet/N	0.49811944
carriage/N	0.0
carroll/N	1.1627609
carry/V	0.0
carson/N	2.1209397
cart/N	0.0
carthage/N	2.8712451
carton/N	0.42125487
cartoon/N	0.5503003
carve/J	0.77648056
carve/V	0.0
carving/N	1.8807205
casa/N	2.5284903
casaroli/N	4.6058464
case/N	0.0
cash/N	0.11253921
casing/N	2.0935407
casket/N	1.264163
caspar/N	4.3181643
cass/N	0.10974721
cassock/N	2.0155792
cast/V	0.0
casting/N	1.1974527
castle/N	0.95553446
castro/N	0.0
casual/J	0.72852975
cat/N	0.0
catacomb/N	3.3530834
catalogue/V	2.1491106
catch/V	0.0
catechism/N	2.8712451
category/N	0.0
cathedral/N	2.7100508
catherine/N	0.0
catholic-majority/n	5.7044587
catholic/J	4.274125
catholic/N	2.9708602
catholicism/N	3.9295063
catholicity/N	4.6058464
catholicos/N	4.4516954
cation/N	2.3371627
cattle/N	0.0
caucasian/N	2.93187
cause/N	0.15404585
cause/V	0.13393049
cautionary/J	3.219552
cautious/J	0.8105444
cautiously/R	0.94642425
cave/N	1.0933063
cavern/N	1.2169465
cavernous/J	2.048619
cbs/N	0.0
cease/V	0.048175443
ceaseless/J	1.8977962
cede/V	2.4855828
ceiling/N	0.050508488
celebrate/J	0.6546026
celebrate/N	3.6312866
celebrate/V	1.1172488
celebration/N	1.1228982
celebrezze/N	2.097603
celia/N	0.0
celibacy/N	3.219552
cellar/N	0.0
cellini/N	3.7585485
cello/N	2.178098
cemetery/N	2.0981684
censorship/N	0.6100951
censure/N	2.1384532
censure/V	1.7445983
cent/N	0.0
center/N	0.81134385
center/V	0.28835818
central/J	0.33812156
centralized/J	1.599339
centrally/R	2.178098
century.4/n	4.6058464
century/N	1.4552047
ceremonial/N	3.192153
ceremony/N	1.8888088
certain/J	0.0
certainly/R	0.0
certificate/N	0.95086837
chad/N	0.99492836
chadd/N	3.4018736
chair/N	0.0
chair/V	2.101682
chairman/N	0.0
challenge/N	0.5837738
challenge/V	0.0
chamber/N	0.5828784
champagne/N	0.0
chance/N	0.0
chance/V	1.5148039
chancel/N	3.7585485
change/N	0.104045145
change/V	0.14951454
changing/J	3.7585485
channel/N	0.0
channing/N	0.5879629
chant/N	1.4375622
chant/V	0.4757593
chap/N	0.1553825
chapel/N	2.2155557
chaperon/N	2.6134162
chapin/N	1.285618
chaplain/N	2.2209134
chapter/N	0.0
character/N	0.2984085
characteristic/J	0.50499517
charge/I	0.8112314
charge/N	0.0
charge/V	0.084161244
chariot/N	0.5985131
charitable/J	2.2434213
charity/N	2.3717048
charles/N	0.0
charleston/N	0.4787119
charlie/N	0.0
charlotte/N	0.5425339
charm/N	0.62398636
charming/J	0.6854143
chart/V	1.6076171
charter/N	0.0
charter/V	1.599339
chartered/J	1.681789
chase/V	0.0
chat/V	0.07091977
chattanooga/N	2.7366116
chatty/J	2.9964085
chaucer/N	1.854311
cheap/J	0.0
cheapen/V	2.7087264
cheat/V	0.14859624
cheboygan/N	5.0113115
check/N	0.0
check/V	0.0
checkbook/N	2.1030452
checker/N	1.4003935
cheer/N	0.72979593
cheer/V	0.58746326
cheerfully/R	0.002010336
cheese/N	0.0
chemistry/N	0.89655167
cherish/V	0.68983126
cherokee/N	2.0668724
cherry/N	0.19507025
cherub/N	2.5689645
chew/V	0.11646114
chicago/N	0.55820036
chicken/N	0.0
chide/V	1.2772197
chief/J	0.0
chief/N	0.0
chiefly/R	0.0
chien/N	1.204649
chiesa/N	5.2989936
child/N	0.257349
childbirth/N	1.499766
childhood/N	1.3516837
chile/N	0.33941758
chilton/N	0.106036626
chime/V	2.8479884
china/N	0.0
chinese/J	0.0
chip/N	0.37306917
chipper/N	3.4375007
choice/N	0.0
choir/N	3.5674472
choirboy/N	4.6058464
choirmaster/N	4.095021
choke/V	0.0
cholon/N	5.0113115
choose/V	0.41580313
chop/N	0.5004519
chop/V	0.7260022
choral/J	1.499766
chorale/N	3.219552
chore/N	0.20770028
chorus/N	0.8778797
chris-tian/n	5.0113115
christ/N	3.4966726
christening/N	3.8326564
christi/N	3.101769
christian/J	2.676639
christian/N	2.7076743
christianity/N	2.8954864
christmas-tree/n	4.6058464
christmas/N	1.1612018
christmastime/N	3.507234
christopher/N	1.7344812
chrysogonus/N	5.7044587
chrysostom/N	5.0113115
chuckle/V	0.0
chumminess/N	4.3181643
chunk/N	0.30742773
church-missouri/n	5.7044587
church-related/n	4.095021
church/N	3.2728844
churchgoers/V	5.7044587
churchgoing/J	4.095021
churchman/N	3.449227
churchwoman/N	4.6058464
churchyard/N	3.101769
cigar/N	0.0
cigarette/N	0.0
cil/N	3.9126992
cimarron/N	3.5585272
cincinnati/N	1.5308409
cinema/N	1.7594845
circle/N	0.0
circle/V	0.26877344
circuit/N	0.6609528
circuitous/J	2.4855828
circular/N	1.9703668
circulate/V	0.2540641
circumstance/N	0.0
cirencester/N	4.6058464
citadel/N	1.4340621
cite/V	0.0
citizen/N	0.02909702
city/N	0.20128635
civic/J	2.238254
civil-liberty/n	4.3181643
civil-right/n	1.7745956
civil-service/n	2.8712451
civil/J	0.3070366
civilization/N	0.0
civitas/N	4.6058464
claim/N	0.49378917
claim/V	0.0
claire/N	1.8177534
clamor/N	1.2186352
clangor/N	3.1395092
clank/N	2.178098
clap/V	0.0
clapboard/N	2.178098
clara/N	0.3919918
clarification/N	1.3554718
clarissa/N	0.74863154
clarke/N	1.499766
clash/N	1.0603081
class/N	0.0
classic/J	0.0
classic/N	0.50237685
classical/J	0.37210217
classify/V	0.7626376
classmate/N	1.5178387
classroom/N	0.8770786
clatter/V	1.0223273
clausewitz/N	3.3065634
claw/N	0.5126135
clay-daubed/n	5.7044587
clay/N	0.21071151
clean/J	0.0
clean/N	1.1401104
cleanse/V	2.4114034
cleanup/N	2.7087264
clear/J	0.0
clearance/N	0.40564135
clearly/R	0.108049236
clement/N	0.25342014
clergy/N	3.668882
clergyman/N	2.1301486
cleric/N	2.3116295
clerical/J	1.7638481
clericals/N	5.0113115
clerk/N	1.150003
cleveland/N	0.0
cliff/N	0.0
climate/N	0.1284148
climatic/J	2.0155792
climax/N	0.18299767
climb/V	0.0
cling/V	0.0
clinic/N	0.583326
clinton/N	1.6232556
clip-clopped/n	5.7044587
clip/N	0.56455094
clip/V	1.0748397
cloak/N	0.2074953
clock/N	0.062861845
clod/N	1.8126383
cloistered/J	3.9997106
close-cropped/n	2.8712451
close/J	0.095641114
close/N	0.8066188
close/R	0.0
close/V	0.0
closely/R	0.0
closer/J	0.884782
closer/R	0.0
cloth/N	0.18834528
clothe/V	1.34136
clothes-line/n	5.7044587
clothes/N	0.0
cloud/N	0.0
cloudy/J	1.2530226
clown/N	0.5180509
club/N	0.79765517
clue/N	0.0
clunk/V	4.3181643
cluster/N	0.0
cluster/V	1.5300713
clyde/N	1.160632
co-pastor/n	5.7044587
co-president/n	6.397606
coach/N	0.0
coal-tar/n	1.6614074
coaling/N	4.3181643
coast/N	0.0
coat/N	0.0
cobo/N	4.6058464
cocker/N	2.3371627
cockfight/N	3.0654013
cockney/N	2.6340828
cocktail/N	0.0
cocoa/N	2.1847377
coconut/N	0.99492836
cod/N	0.9211422
code/N	0.3437926
coffee/N	0.0
coffer/N	2.7600195
coffin/N	1.4588246
cohart/N	3.7585485
coherent/J	0.9595265
cohn/N	1.2928731
coin/N	0.0
coincidence/N	0.3090145
cold/J	0.67010677
cold/N	0.0
coldly/R	0.9919299
cole/N	0.27489367
collaborate/V	1.5224085
collaboration/N	1.6649222
collapse/N	0.046022214
collar/N	0.0
colleague/N	0.0
collect/V	0.0058561726
collection/N	0.91213477
collective/J	0.0
college-where/n	5.7044587
college/N	0.79673004
collegeville/N	5.7044587
collegial/J	5.7044587
collegiate/J	1.9432585
collignon/N	4.6058464
cologne/N	1.3606532
colombia/N	2.634547
colonial/J	0.4239234
colonist/N	0.77738607
colony/N	0.5005206
color/J	0.0
color/N	0.0
colorful/J	0.4519234
colossal/J	1.2659335
columba/N	5.7044587
columbia/N	0.19298066
columbus/N	1.4556776
column/N	0.0
combat/V	0.34129024
combination/N	0.0
combine/J	0.7826545
combine/V	0.0
combo/N	2.1854782
come/V	0.0
comer/N	2.814087
comerford/N	1.2305367
comfort/N	0.23865134
comfortable/J	0.0
comfortably/R	0.92302686
command/N	0.0
command/V	0.5245729
commander/N	0.0
commence/V	1.0697296
comment/N	0.0
comment/V	0.42864248
commerce/N	0.0
commercial/J	0.0
commissar/N	1.9490894
commission/N	0.0
commissioner/N	0.0
commissioning/N	3.9126992
commit/J	1.3100095
commit/V	0.77756727
commitment/N	0.5604586
committee/N	0.021186609
committeeman/N	1.8474199
common/J	0.20842594
common/N	0.1604537
commonplace/J	1.4591829
commonwealth/N	0.56469744
communicant/N	3.6895556
communicate/V	0.8124817
communication/N	0.104408324
communion/N	2.9406583
communiqu/N	1.1935991
communism/N	2.1393065
communist/J	0.39443502
communist/N	1.0115352
community/N	1.6576906
company/N	0.0
comparatively/R	0.0
compare/V	0.01921354
comparison/N	0.07800722
compass/N	0.95432264
compatible/J	1.4849509
compel/V	0.0
competent/J	0.0
competition/N	0.49917066
competitive/J	1.1527947
competitor/N	0.0
compile/V	0.86579853
complacencies/N	5.0113115
complain/V	0.0
complaint/N	0.63706493
complement/N	2.0538003
complete/J	0.0
complete/V	0.0
completely/R	0.0
complex/J	0.0
compliment/N	0.25513834
comply/V	1.4236344
compose/V	0.8711857
composer/N	0.0
compound/N	0.0
comprehend/V	0.48952284
comprehensive/J	0.28835818
compress/V	1.3790023
compromise/N	0.56435573
compulsory/J	0.6485313
comrade/N	0.16870037
comstock/N	1.966789
comunismo/N	5.0113115
con/N	0.17205773
con/V	0.8610592
conceal/J	1.5208828
concentrate/V	0.0
concentration/N	0.0
concept/N	0.0
conception/N	1.2419224
concern/N	0.0
concern/V	0.0
concerned/J	0.0
concerning/I	0.0
concert/N	0.54521173
concerted/J	1.3362774
conciliation/N	1.5163201
conclave/N	2.0747986
conclusion/N	0.0
concord/N	2.1584396
concordat/N	3.4018736
concrete/J	0.31847382
concrete/N	0.41266245
concur/V	1.3606532
condemn/V	1.612826
condemnation/N	1.5613239
condescension/N	2.0155792
condition/N	0.0
conditional/N	3.3065634
condone/V	1.4438937
conduct/N	0.5160491
conduct/V	0.8450339
confederacy/N	1.4003935
confer/V	0.27631983
conference/N	0.14466493
confess/J	5.7044587
confess/V	0.44913572
confession/N	1.6323029
confessional/N	2.5538616
confessor/N	2.6387339
confidant/N	1.8758172
confidence/N	0.0
confident/J	0.0
confidently/R	0.53995836
confine/V	0.74248844
confirm/V	0.18273103
confirmation/N	2.0634573
conflict/N	0.633931
conflict/V	1.5455755
conflicting/J	1.4041166
conform/V	0.36884543
conformist/N	2.4855828
confront/V	0.0
confrontation/N	0.9908825
confusing/J	0.7899672
confusion/N	0.0
congratulate/V	0.24317239
congregation/N	4.053252
congregational/J	5.4145064
congregationalist/J	4.095021
congregationalist/N	5.3477836
congress/N	0.0
congressional/J	0.0
congresswoman/N	3.9997106
connect/V	0.0
connection/I	0.031307157
connection/N	0.5239118
conscience-stricken/n	3.9126992
conscience/N	0.031736877
conscious/J	0.0
consciously/R	0.6107084
consecrate/V	3.1073399
consensual/J	5.0113115
consensus/N	0.71096945
consent/N	0.6436056
consequence/N	0.29130697
conservative/J	0.42335096
conservative/N	0.0
consider/I	0.66880554
consider/V	0.0
considerable/J	0.117959276
consist/V	0.0
consolation/N	0.84464616
console/V	1.7924355
conspicuous/J	0.37755376
conspicuously/R	1.311863
constant/J	0.18866369
constant/N	1.679107
constantinople/N	3.0654013
constantly/R	0.46974686
consternation/N	1.3356439
constituent/N	0.82450163
constitution/N	0.0
constitutional/J	0.20442562
constitutionalism/N	4.095021
constitutionality/N	2.2402864
construct/N	2.814087
construct/V	0.60398257
construction/N	0.19442943
consult/V	0.6055072
consultation/N	0.19385642
consume/V	0.0
consumer/N	0.0
contact/I	1.3350108
contact/N	0.4965219
contain/V	0.0
conte/N	1.9549545
contemplate/V	0.9828396
contemporary/J	0.15489624
contend/V	0.0
content/N	0.0
contest/N	0.0
continent/N	0.0
contingency/N	0.7646035
contingent/N	1.1401104
continual/J	1.2305367
continually/R	0.33848256
continue/J	0.0
continue/V	0.0
continuous/J	0.28813598
contraceptive/N	2.207951
contract/N	0.0
contradict/V	0.714026
contradiction/N	1.0269678
contrary/I	1.4389658
contrast/V	0.56279504
contribute/V	1.0072664
contribution/N	1.3069278
contributor/N	1.6470374
contrive/V	0.7918037
contrived/J	2.3371627
contro/N	5.0113115
control/N	0.11093286
control/V	0.0
controversial/J	0.0
controversy/N	1.5494894
convalescence/N	2.0019228
convalescent/J	3.507234
convene/V	0.8753452
conveniently/R	1.4849509
convent/N	2.2418525
convention/N	0.18116601
conventional/J	0.0
conversation/N	0.0
conversion/N	2.1354895
convert/J	1.9908866
convert/N	2.1037276
convert/V	0.78850037
convict/V	0.13573247
conviction/N	0.0
convince/J	0.0
convince/V	0.0
convocation/N	2.0935407
convulse/J	2.6134162
convulsion/N	1.3770201
cooch/N	5.7044587
cook/N	0.0
cook/V	0.81058186
cool/J	0.4971606
cool/V	0.0
coolidge/N	1.6570309
cooperate/V	0.0
cooperate/n	1.724777
cooperation/N	1.2151804
cooperative/J	0.5376746
cooperative/N	1.5148039
coote/N	3.9126992
cop/N	0.0
copious/J	2.1209397
copley/N	3.3065634
copresident/N	6.397606
copse/N	2.814087
copt/N	3.625017
coptic/J	3.219552
copy/N	0.38697606
copy/V	0.9082549
corbusier/N	3.1395092
cordial/J	1.7696961
core/N	0.0
corinthian/J	1.8426768
corinthian/N	3.507234
corn/N	0.0
corner/N	0.37374318
corner/V	1.4291823
cornerstone/N	1.8208351
cornman/N	4.3181643
corporate/J	0.0
corporation/N	0.010011217
corps/N	0.0
corpse/N	0.077917196
correct/V	0.49388012
correlate/J	3.507234
corrosive/J	2.4855828
corrupt/J	1.9627495
corruption/N	0.0
cortina/N	2.9964085
cosi/F	3.9126992
cost/N	0.0
cost/V	0.0
costume/N	0.0
cottage/N	0.0
cotto/N	5.0113115
cotton/N	0.0
cottonwood/N	1.4849509
couch/V	1.9908866
coughing/N	2.734044
could/M	0.0
council/N	2.7857397
counseling/N	1.7532148
count/V	0.0
counter-reformation/n	5.0113115
counterpart/N	0.35473543
countless/J	0.3231797
country/N	0.26725385
county/N	0.0
couple/N	0.0
couple/V	0.50900483
courage/N	0.026449865
courageous/J	0.825832
course/N	0.0
course/R	0.0
course/V	1.6269212
court/N	0.0
court/V	1.5487053
courtesy/N	0.8201427
courthouse/N	1.0519278
courtroom/N	0.74827945
cousin/N	0.0
cove/N	1.6397145
covenant/N	3.1141915
covent/N	2.207951
cover/J	1.0824313
cover/N	0.0
cover/V	0.0
coverage/N	0.28702575
coverly/N	1.3224319
coverly/R	1.5773242
covertly/R	2.248142
covey/N	1.3737253
cow/N	0.0
cowley/N	3.3065634
crack/V	0.010305662
cradle/N	0.48816505
cradock/N	3.9126992
craft/N	0.0
craftsmanship/N	2.1209397
cranbrook/N	5.0113115
crash/N	0.0
crass/J	2.2387228
craw/N	3.3065634
crawl/J	1.854311
crawl/V	0.18968666
crazy/J	0.0
creaking/J	1.4119464
cream-colored/n	2.2850938
create/V	0.0
creation/N	0.5628681
creative/J	0.1295517
creator/N	0.50596154
creature/N	0.0
credit/N	0.0
credo/N	2.144834
creed/N	2.2186136
creek/N	1.2749181
creep/J	1.6440156
creep/V	0.0
cremation/N	2.207951
crematorium/N	2.3722541
crew-cut/n	1.920269
crew/N	0.0
crime/N	0.0
criminal/J	0.7176607
cripple/N	1.1935991
crippled/J	1.130779
crisis/N	0.7787278
cristianismo/N	5.7044587
critic/N	0.16033639
critical/J	0.5399012
critically/R	0.90866804
criticism/N	0.0
criticize/V	0.86239976
croatian/N	5.7044587
croce/N	3.507234
cromwell/N	1.6649222
crook/V	3.219552
crosby/N	1.1761694
cross/N	1.1569176
cross/V	0.1402639
crossing/N	0.21139714
crow/N	0.0
crowd/N	0.44850686
crowd/V	1.0539168
crowded/J	1.3830892
crown/N	0.17850776
crown/V	0.82926124
crude/J	0.0
cruelty/N	0.6440812
cruiser/N	0.6048971
crumble/V	0.94228464
crumbling/N	2.9964085
crusade/N	1.6802981
crust/N	0.58646476
crutch/N	1.0232537
cry/N	0.0
cry/V	0.0
cuba/N	0.0
cuban/J	0.14428991
cuckoo/N	1.9727591
culprit/N	1.5148039
cult/N	0.20729037
cultural/J	0.45618528
culture/N	0.17767851
cunningham/N	1.854311
cupola/N	2.6599362
curate/N	3.6567657
curb/N	1.3539656
cure/N	0.0
curia/N	3.7585485
curiosity/N	0.08587096
curious/J	0.0
curiously/R	0.0
current/J	0.0
current/N	0.51428336
curriculum/N	0.25901514
curse/V	0.0
curtail/V	0.96083164
curtain/N	0.52404034
curved/J	0.5115017
curvilinear/J	4.3181643
cushion/N	0.41644412
custom/N	1.1433448
customary/J	1.4507982
customer/N	0.0
cut/N	0.0
cut/V	0.0
cycle/N	0.0
cynically/R	2.0668724
cynosure/N	3.9126992
cyprus/N	0.0
czar/N	0.258368
czechoslovakia/N	0.5037541
czestochowa/N	4.3181643
d'appui/N	4.6058464
d.-/N	0.0
d/C	2.3032613
d/N	0.0
da/N	1.9632239
dad/N	0.81523794
daddy/N	0.0
dag/N	0.39076012
dag/V	0.78447765
dahlberg/N	5.0113115
daily/J	0.0
daisy/N	1.184574
dak/N	4.3181643
dale/N	0.79364365
daley/N	0.46988007
dallas/N	0.0
dalmatian/J	3.9126992
damage/N	0.5014139
damage/V	1.3310944
damaged/J	1.4058136
dame/N	0.45533147
damn/V	0.4225247
damnation/N	2.0935407
damned/J	0.0
damp/J	0.90866804
dance/N	0.0
dance/V	0.0
dancer/N	0.0
dancing/N	1.1123736
dandy/N	0.97884226
dane/N	0.90866804
danger/N	0.0
dangerous/J	0.0
dangerously/R	0.66200167
dangle/V	0.12115026
daniel/N	1.2269324
daniels/N	0.0
danish/J	2.1030452
danny/N	0.0
danowski/N	1.679107
dante/N	1.4139992
dare/J	0.4916991
dare/V	0.5050412
dark-wooded/n	5.7044587
dark/J	0.29396117
dark/N	0.0
darkness/N	0.5209911
darling/N	0.0
dart/N	1.1611638
dash/N	0.25342014
date/J	1.268595
date/N	0.0
date/V	0.0
daub/V	2.1548412
daughter/N	0.0
dave/N	0.0
david/N	0.0
davis/N	0.868018
dawn/N	0.034750093
dawson/N	1.2971298
day/N	0.0
daylong/N	4.3181643
de-segregation/n	5.7044587
de/F	1.0330327
de/J	1.6719894
de/N	0.0
deacon/N	3.3212814
deaconess/N	5.7044587
dead/J	0.0
dead/R	0.0
deadline/N	0.5170728
deaf/J	1.0780163
deal/N	0.0
deal/R	0.0
deal/V	0.26647592
dealer/N	0.0
dean/N	0.0
deane/N	1.6518044
dear/J	0.7204335
death/N	0.0
debatable/J	2.207951
debate/N	0.18821123
deborah/N	0.0
debris/N	0.33010653
debtor/N	0.95086837
decade/N	0.5401489
decay/N	0.677294
deceased/N	3.4018736
decency/N	0.6562064
decent/J	0.040456984
decide/V	0.0
decision/N	0.0
decisive/J	0.6552438
decisively/R	1.2524396
declaration/N	0.32802343
declare/V	0.5459371
decline/N	0.67010677
decline/V	0.0
decolonized/V	5.7044587
decor/N	2.2387228
decorate/V	1.6980349
decoration/N	0.3846244
decree/N	0.37391606
decrepitude/N	4.095021
dedicate/V	1.9997331
dedication/N	2.2704713
deduction/N	1.1212784
deed/N	1.2936319
deep-water/n	3.9126992
deep/J	0.30175868
deeper/J	0.07450207
deeply/R	0.667135
deer/N	0.5598753
deerhurst/N	5.7044587
deface/N	5.0113115
deface/V	2.5689645
defeat/N	0.0
defeat/V	0.19264404
defect/N	0.1565505
defendant/N	0.0
defender/N	1.1495296
defense/N	0.0
defensive/J	0.08044108
defiance/N	0.5297223
define/V	0.36451954
definition/N	0.0
defraud/V	3.03031
defy/V	0.56616324
degree/N	0.0
dei/N	3.3065634
deist/N	4.6058464
del/F	1.0030695
delano/N	0.3431664
delaware/N	0.47121322
delay/V	0.010389805
delbert/N	1.0697296
delegate/N	1.1713216
delegation/N	0.0
delford/N	2.3545544
delft/N	4.3181643
deliberate/J	0.0
deliberate/V	1.679107
deliberative/J	4.3181643
delicate/J	0.0
delicately/R	0.48410276
delight/N	1.3078953
delighted/J	0.41115376
deliver/V	0.7203194
delmar/N	4.095021
demagogue/N	2.852308
demand/N	0.0
demand/V	0.12125472
demise/N	2.0935407
democracy/N	0.41657043
democrat/N	0.0
democratic/J	0.0
demolish/V	1.8961308
demolition/N	2.3257341
demon/N	0.8634261
demonstrate/V	0.3954486
demonstration/N	0.0
demoralize/V	2.3423486
den/N	0.39470685
denis/N	2.1899326
denmark/N	0.9401502
denomination/N	3.9612548
denominational/J	3.5643923
denote/V	1.3743833
denounce/V	1.2797318
dental/J	1.1697109
dentist/N	0.34246245
denunciation/N	2.4382222
denver/N	0.07450207
deny/V	0.2937058
depart/V	0.23439623
departed/J	2.3371627
department/N	0.0
departmental/J	1.5935848
depend/V	0.0
deplorable/J	1.6235371
deplore/V	1.116689
depository/J	3.219552
deprecate/V	2.814087
depreciate/J	4.095021
depress/V	0.9182176
depressing/J	1.712239
deprive/V	0.0
depth/N	0.0
derail/V	2.7263813
dere/N	3.1395092
dered/V	3.219552
deride/V	1.7285223
dering/V	4.6058464
derivative/N	1.285618
derive/V	0.28002265
derring-do/n	3.9126992
descend/V	0.0
descendant/N	1.0481201
describe/V	0.0
description/N	0.624375
desegregate/V	2.0538003
desert/N	0.0
desert/V	0.0
deserve/V	0.0
design/N	0.0
design/V	0.7476397
designate/V	1.1335348
designation/N	1.3224319
desire/N	0.0
desire/V	0.4538445
desk/N	0.0
despair/N	0.21150003
despair/V	1.5773242
desperately/R	0.18000217
despite/I	0.45738667
destroy/V	0.79772985
destruction/N	0.020963857
detachment/N	0.714026
detail/N	0.045520946
detect/V	0.0
deteriorate/J	3.4018736
determine/V	0.2043575
deterrent/N	0.4474842
detract/V	1.772633
detroit/N	1.2560722
devastating/J	1.015407
develop/V	0.0
development/N	0.0
device/N	0.008960333
devil/N	0.85948443
devise/V	0.0
devote/J	0.5517452
devote/V	0.9646701
devotee/N	2.9744294
devotion/N	1.1509327
devotional/J	3.1395092
devour/V	0.74301356
devout/J	2.781297
di/N	0.8975728
dialogue/N	0.20177282
diary/N	1.3790023
dibelius/N	3.9126992
