_model	model.x	model.y	LEMMAPATH	LEMMAREL	base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type
dof.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.5683318628619923	-0.4304177616345158	NA	NA	BOW	bound	547	lex	10_10	1	weight	5000	5000	nav	4_4	306	dof
dof.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	0.04775026728976282	-1.089444442614092	NA	NA	BOW	bound	547	lex	10_10	1	weight	5000	5000	all	4_4	306	dof
dof.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7561068531337648	-0.21918721130521218	NA	NA	BOW	bound	547	lex	10_10	1	weight	FOC	405	nav	4_4	306	dof
dof.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.7182713651570184	-0.2382628246226008	NA	NA	BOW	bound	547	lex	10_10	1	weight	FOC	547	all	4_4	306	dof
dof.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.4407014578158399	-0.5356078287689042	NA	NA	BOW	bound	547	lex	10_10	1	selection	5000	5000	nav	4_4	306	dof
dof.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	0.20834962826207462	-1.1355259408943403	NA	NA	BOW	bound	547	lex	10_10	1	selection	5000	5000	all	4_4	306	dof
dof.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.7900038508256525	-0.21722022321836323	NA	NA	BOW	bound	547	lex	10_10	1	selection	FOC	405	nav	4_4	306	dof
dof.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.7032159081141396	-0.24888987031478693	NA	NA	BOW	bound	547	lex	10_10	1	selection	FOC	547	all	4_4	306	dof
dof.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.8692324122380525	-0.7896719612221595	NA	NA	BOW	bound	1013	lex	10_10	1	no	5000	5000	nav	4_4	309	dof
dof.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	1.0931821254587009	-1.532895905752699	NA	NA	BOW	bound	1013	lex	10_10	1	no	5000	5000	all	4_4	309	dof
dof.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.1396916924914062	0.1772964738623461	NA	NA	BOW	bound	1013	lex	10_10	1	no	FOC	746	nav	4_4	309	dof
dof.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	-1.1254409241224497	0.15539316705633277	NA	NA	BOW	bound	1013	lex	10_10	1	no	FOC	1013	all	4_4	309	dof
dof.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.27072215688205753	-0.33057536266093257	NA	NA	BOW	bound	650	all	10_10	1	weight	5000	5000	nav	4_4	310	dof
dof.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	0.5789759922556651	-0.8613060500367443	NA	NA	BOW	bound	650	all	10_10	1	weight	5000	5000	all	4_4	310	dof
dof.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.6397310085704209	-0.14954498950384384	NA	NA	BOW	bound	650	all	10_10	1	weight	FOC	405	nav	4_4	310	dof
dof.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.5915114493385772	-0.17220350409901217	NA	NA	BOW	bound	650	all	10_10	1	weight	FOC	650	all	4_4	310	dof
dof.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.16317502255162505	1.2001176593303948	NA	NA	BOW	bound	650	all	10_10	1	selection	5000	5000	nav	4_4	310	dof
dof.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	1.731966862724365	-0.09422683099802058	NA	NA	BOW	bound	650	all	10_10	1	selection	5000	5000	all	4_4	310	dof
dof.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.5703833147381685	0.6670290587505	NA	NA	BOW	bound	650	all	10_10	1	selection	FOC	405	nav	4_4	310	dof
dof.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.5249357324196152	0.6460607525310894	NA	NA	BOW	bound	650	all	10_10	1	selection	FOC	650	all	4_4	310	dof
