pmi10	raw_co10_x	pmi4	raw_co10_y	raw_freq	cw
-0.35395592	4	-0.8319637	1.0	118651	België/name
7.150376	1	8.069759	1.0	16	Bellefroid/noun
7.438058	1	8.357441	1.0	13	Beng/noun
3.3867803	1	4.2962804	1.0	702	Benin/name
9.229817	1			2	Beosound/name
0.5038088	2			25214	Bert/name
0.12668087	1	1.0269952	1.0	18579	Beveren/name
8.191309	1	9.050589	1.0	6	Beveren_Charleroi/name
9.922964	1			1	Bevrijdingspop-Balkenende/name
5.01547	1			139	Bill/det
1.685256	3	1.4945418	1.0	11631	Bill/name
1.7055125	1			3767	Billy/name
1.6665778	1			4022	Bilzen/name
4.221518	1	5.1323347	1.0	304	Bim/name
8.313527	1			5	Björnsons/det
0.17897989	1	1.0882889	1.0	17399	Blair/name
7.671673	1	8.591056	1.0	10	Bleekjes/adj
5.049295	2			264	Blow/name
1.2548373	1			5921	Blue/name
0.9630522	2			15929	Boer/name
3.5297084	1			607	Bokma/name
2.2564967	2	2.4745834	1.0	4332	Bommel/name
1.1953646	1			6301	Boogerd/name
1.2541581	1			5967	Boris/name
3.5904253	3	3.4013941	1.0	1723	Bosman/name
9.922964	1			1	Bourdonklok/name
3.0827389	1			950	Boutmans/name
2.413465	1	3.3240123	1.0	1856	Boven/name
1.7342755	1	2.6462903	1.0	3656	Brabander/noun
3.8883207	1			427	Brass/name
7.361869	1	8.277399	1.0	13	Brasso/name
5.1197634	1			125	Brat/name
0.9829445	1			7841	Breda/name
5.552884	1			80	Breman/name
7.4762793	1			12	Breut/name
-0.014250293	1	0.89560336	1.0	21127	Brit/noun
-1.4982419	1	-0.59329545	1.0	94154	Brits/adj
1.6502918	1			4002	Broek/name
2.662688	1			1461	Brogno/name
5.860799	1			59	Brown/det
1.1573578	1			6509	Brown/name
-1.1266294	2	-0.24329136	2.0	132165	Brussel/name
-0.5625612	1			36613	Brussels/adj
4.0552225	1			363	Bujumbura/name
2.4903624	1			1791	Buren/name
2.9125173	1			1121	Burton/name
2.5626698	1			1630	Burundi/name
3.794459	1	4.701925	1.0	491	Buurman/name
0.36844954	1	1.2781516	1.0	14421	CD&V/name
7.928264	1			8	CORBANIE/name
6.4463506	1			33	Cailloux/name
2.6255348	1			1500	Calgary/name
2.1542833	1			2419	Capriati/name
2.4600892	1			1780	Carel/name
2.0673037	1	2.9768722	1.0	2648	Carla/name
2.1487393	1			2428	Carmen/name
5.1002665	1	6.0150347	1.0	126	Carters/det
1.47817	1			4797	Catherine/name
1.2831644	1			5819	Cees/name
7.72574	1			9	Chandrababu/name
0.77059233	2			19350	Charleroi/name
1.2273574	1	2.1362092	1.0	6114	Chelsea/name
5.1075335	1			125	Childs/name
0.79078573	1			9421	Chirac/name
1.573031	1			4303	Christine/name
6.106352	1	6.9179025	1.0	62	Cia/name
1.4156096	1			5043	Claude/name
1.3210856	2			11684	Claus/name
1.1711262	1			6439	Clerck/name
9.922964	1			1	Clinquant/noun
7.843523	1	8.762906	1.0	8	Cockers/det
2.1371813	1	3.0497925	1.0	2436	Cocu/name
4.855319	1			162	Colmar/name
2.7381458	1			1352	Commissariaat/name
5.246404	1	6.1464233	1.0	111	Compiègne/name
3.2215571	1	4.1299996	1.0	827	Conrad/name
2.938202	1			1100	Country/name
3.3138175	1			754	Cramer/name
3.3426027	1			731	Criel/name
8.313527	1	9.23291	1.0	5	Crucifixus/name
1.050912	1			7270	Cruijff/name
0.9220405	2			16562	Cup/name
3.958229	1	4.8682203	1.0	396	Cure/name
3.7504292	1			487	D'Onofrio/name
8.313527	1			5	D'n/noun
0.17718399	1	1.0881293	1.0	17314	D./name
0.15040891	1			17916	D66/name
3.792173	1	4.635772	1.0	612	DCWO/name
4.8518615	1			177	DIEGEM/name
3.4311035	1			676	DNA_test/noun
9.922964	1			1	DOffe/name
6.278821	1	7.181997	1.0	39	Daantje/name
3.1148639	1			919	Dagano/name
9.922964	1	10.842348	1.0	1	Dan:gierende/adj
1.9399167	1			2987	Dance/name
2.8875198	1			1166	Dani/name
3.368319	1	4.2744455	1.0	718	Danielle/name
2.5778902	1			1580	Dante/name
-0.7884632	1	0.12025692	1.0	45891	David/name
1.1339215	1			6654	Davis/name
-1.2946002	8	-1.773836	2.0	609210	De/name
3.8867657	1			427	Debacker/name
3.7491264	2			975	Deen/name
2.7464426	1			1327	Deep/name
3.805859	1			463	Delden/name
3.1471133	2			1797	Delen/name
2.28754	1	3.195039	1.0	2130	Dell/name
2.4638848	1	3.3728364	1.0	1771	Demol/name
3.4200246	1			679	Deneuve/name
9.922964	1			1	Deroovere/noun
9.922964	1			1	Dichtgeknepenbillenmuziek/adj
1.5508202	1			4393	Die/name
0.8702375	1			8713	Dijk/name
1.2406807	1			6118	Diksmuide/name
2.7561967	1			1341	Dino/name
0.07478359	2			39050	Dirk/name
9.922964	1	10.842348	1.0	1	Diva's/det
3.0763934	1	3.9850967	1.0	960	Dockx/name
9.922964	1			1	Doodverf/name
4.7810087	1			173	Dottermans/name
2.2599092	1			2153	Dow/noun
7.585978	1	8.4909725	1.0	12	Druilerige/adj
4.3083777	1			282	Dudley/name
-1.6041133	1			104339	Duits/adj
-0.29969284	1			27916	Duitser/noun
3.129162	1			907	Dupuis/name
4.9636226	1	5.8742723	1.0	145	Duynhoven/name
3.9420555	1	4.8536997	1.0	402	Duyvendak/name
2.5682025	2			3191	Dylan/name
7.9770546	1			7	EHBO_tent/noun
1.9409751	1			2985	Eddie/name
-0.034471273	1			21663	Eddy/name
2.36604	1			1939	Edwards/name
0.1278643	1	1.0387222	1.0	18229	El/name
2.4281728	1			1820	Ellis/name
6.9272323	1			20	Emel/name
4.2450128	1			300	Endel/name
1.310234	1	2.2238173	1.0	5551	Engels/noun
4.894162	1			154	Engels_sprekend/adj
3.1994326	1			844	Enquist/name
0.4688489	2			26181	Eric/name
3.4522424	1	4.3565683	1.0	662	Ermelo/name
7.843523	1			8	Eskelin/noun
4.8951445	1			155	Eterna/name
3.9225402	1	4.8219314	1.0	415	Etten-Leur/name
3.99764	2			762	Eugene/name
3.9951055	1			385	Eureka/name
-1.6923523	1			112784	Europa/name
0.9641865	1			7882	Europeaan/noun
6.831922	1			22	Everyone's/name
5.563695	1			80	F-side/name
2.824093	1			1242	FA/name
-0.40829983	2	-0.1964554	1.0	63479	FC/name
9.229817	1	10.1492	1.0	2	FM_geluid/noun
7.843523	1			8	Fante's/det
9.229817	2	9.456054	1.0	4	Fatn/name
4.8046713	1			169	Fenn/name
1.2806376	1			5785	Ferrari/name
2.7948296	1			1266	Festina/name
-0.2998382	1	0.60738724	1.0	28303	Feyenoord/name
7.358015	1			13	Fida/name
7.2249646	1			15	Fiete/name
3.22408	1			826	Finale/name
7.888259	1			8	Flieder/name
1.3689381	1			5331	Fons/name
2.3541205	1	3.267148	1.0	1957	Force/name
6.236588	1			40	Forestierstadion/name
5.6449103	1			74	Fow/name
7.525069	1	8.444452	1.0	11	Fraaije/name
-0.16637167	2			49426	Frank/name
0.99207354	1	1.8984501	1.0	7720	Frankfurt/name
-0.6154298	2	-0.39866215	1.0	76868	Frankrijk/name
-1.5529493	1			98844	Frans/adj
1.6409116	1			3992	Frans/noun
0.7441845	2	0.9622122	1.0	19659	Fransman/noun
7.7828984	1			9	Françoiz/name
6.7040887	1			25	Frusciante/noun
0.09168216	1	0.99992496	1.0	18962	G./name
7.2839074	1	8.203291	1.0	14	GAK_kantoor/noun
0.76225567	1			9688	Gaal/name
7.6354933	1			10	Gaea/name
4.815808	1			167	Galenstraat/name
3.6776333	1	4.586838	1.0	525	Galgenwaard/name
4.2348037	1	5.1310935	1.0	314	Gari/name
5.8967204	1	6.8147664	1.0	57	Gatti/name
3.5292902	1			606	Geenen/name
5.0048103	1			140	Geeraert/name
2.672613	1	3.582001	1.0	1452	Geluk/name
2.9206722	1	3.8280952	1.0	1121	Gent-Wevelgem/name
-0.1481158	1			24287	Gents/adj
4.0216985	1	4.913424	1.0	383	Gents/name
-0.1747196	1	0.73244095	1.0	24917	George/name
2.5943959	1			1564	Georgisch/adj
1.0698385	2	1.2829012	1.0	14442	Gerard/name
1.8048767	1	2.7132835	1.0	3451	Getronics/name
1.0229677	1			7463	Gewest/name
9.229817	1			2	Gianuccio/name
5.1749935	1			118	Gieling/name
4.24211	1			298	Gieten/name
4.1637473	1			322	Gijsel/name
6.03421	1			49	Giltay/name
2.243297	1			2217	Girls/name
5.7719245	1			64	Gligorov/name
5.1476297	1			121	Gonsalves/name
1.7449011	1			3623	Gonzalez/name
3.1329799	1	4.0371795	1.0	948	Goud/name
2.3161795	1			2074	Gouda/name
9.517499	2	9.743735	1.0	3	Graatmagere/adj
3.9720616	1			388	Grey/name
4.387009	1			256	Grieg/name
7.2453737	1			15	Griegs/name
1.3686972	1			5260	Griek/noun
0.7105613	1	1.6194617	1.0	10239	Griekenland/name
1.1032586	2	1.3184385	1.0	13810	Grieks/adj
1.3478799	1			5500	Grimbergen/name
1.5268661	1			4498	Groote/name
6.472977	1			32	Grootegast/name
3.5315502	1			607	Groove/name
2.306115	1			2074	Grozny/name
3.4951825	1			625	Guide/name
2.6516256	2	3.5529509	2.0	2965	Gullegem/name
4.774598	1	5.6912265	1.0	173	Gynt/name
9.229817	1	10.1492	1.0	2	Gálvez/name
0.79650044	1			9473	Haarlem/name
3.6388304	1			548	Haasse/name
3.622454	1			559	Haenchen/name
2.9927142	1			1036	Hal/name
6.1753445	5	7.086979	5.0	215	Halliday/name
3.1832728	2	3.3946695	1.0	1857	Hannes/name
-0.68021375	1			41463	Hans/name
5.126348	1			124	Happiness/noun
7.843523	1	8.762906	1.0	8	Harchi/name
2.4125066	1			1884	Harm/name
0.12163985	1			18827	Harry/name
5.8565054	1			60	Hazelaar/name
8.824352	1	9.743735	1.0	3	Hazmiye/name
3.8130505	1			455	Hedendaagse/name
3.2511215	1			810	Hella/name
8.131205	1			6	Hemelstof/name
4.5412254	1			220	Hempel/name
3.4153137	1			679	Henderson/name
1.3291067	1			5503	Hendrickx/name
2.187553	1			2453	Hendrix/name
1.5914506	1			4617	Herben/name
2.990663	1			1042	Here/name
-0.22857574	1			26355	Herman/name
7.6203794	1			10	Hermanovce/name
7.442233	1			12	Hermina/name
4.006358	1			377	Herve/name
0.74675506	1	1.663395	1.0	9791	Het/adj
-0.022704476	2	0.1871083	1.0	42799	Het/name
8.53667	1	9.456054	1.0	4	Hexel/name
2.083695	1			2603	Hoet/name
7.3853073	1			13	Hoffmanns/name
2.1942627	1			2320	Hofland/name
5.0847006	1			130	Hofstraat/name
0.35945287	1			14651	Holland/name
0.9063121	1			8427	Hollywood/name
3.2003348	1	4.1064196	1.0	851	Holmes/name
1.1136093	1			6829	Hongarije/name
4.310749	1			281	Hooge/name
3.2011774	1			846	Houellebecq/name
0.022920415	1			20329	Huis/name
2.0501475	1			2657	Human/name
8.824352	1			3	Huêts/det
2.3835652	1			1904	I'm/name
0.7463723	2			19610	I/name
6.4310126	1			33	IBM/det
5.6277223	1			75	IJssels/name
4.1468616	1			365	IPS/name
1.6153696	1			4165	Ian/name
0.48713538	1			13011	Ieper/name
7.843523	1			8	Impressive/name
0.18776548	1			17285	India/name
5.3118124	1			101	Invention/name
4.390168	1			256	Irons/name
1.9852327	1			2836	Island/name
-0.50595987	1			34697	Israëlisch/adj
1.618816	1			4119	Istanbul/name
2.7353075	1			1343	It's/name
7.9770546	1			7	Italiaaanse/adj
-0.6834386	1	0.22579725	1.0	41177	Italië/name
2.0518441	1			2660	Ivanov/name
3.5700738	1			590	Ivic/name
1.14835	1			6647	Ivo/name
-0.39742085	1	0.51185805	1.0	30947	J./name
1.6890763	1	2.5936227	1.0	3873	Jacky/name
1.211896	2	2.120552	2.0	12457	Jacobs/name
0.08646117	1			19128	Jacques/name
2.4245102	1	3.3271396	1.0	1867	Jagger/name
-0.9897721	2	-0.7753676	1.0	112712	Jan/name
4.070762	1	4.982274	1.0	355	Jannes/name
0.7162507	1	1.6252431	1.0	10189	Jansen/name
4.28461	2	4.4967117	1.0	579	Jansons/name
1.7409644	2	2.651699	2.0	7273	Japanner/noun
2.9399164	1			1112	Jarno/name
1.5018748	1	2.4100864	1.0	4641	Jean-Luc/name
1.7567198	1			3579	Jens/name
2.3180702	1			2042	Jeremy/name
0.29283875	1			15635	Jeroen/name
1.7317092	1			3730	Jette/name
7.446426	1			12	Jettenaar/name
1.0431929	1			7287	Jezus/name
3.0496972	1			985	Jimi/name
3.891078	1	4.7991214	1.0	424	Joanne/name
-0.92464095	1	-0.018245922	1.0	52925	Johan/name
-0.86080515	1	0.04814649	1.0	49311	John/name
0.93259776	1			8195	Johnny/name
1.7876322	1			3493	Joke/name
2.2209957	1			2236	Jordaan/name
0.8376433	1			9015	Joris/name
0.8833769	1	1.7925578	1.0	8607	Joseph/name
1.6914821	1	2.6024575	1.0	3813	Jospin/name
2.9392672	1	3.8501368	1.0	1097	Juist/name
1.4994229	1	2.4071243	1.0	4654	Julia/name
8.824352	1	9.743735	1.0	3	Jun/det
-0.4212008	1	0.4845099	1.0	32228	Justitie/name
3.8748834	1			449	KVW/name
10.616112	2			1	KZ_generatie/noun
1.7055125	1			3787	Kabila/name
3.01651	1			1025	Kapelle/name
-0.13570887	1			23973	Karel/name
8.313527	1			5	Karfreitagszauber/noun
3.1738534	1	4.0849795	1.0	868	Karsten/name
3.0981154	4	2.621743	1.0	3755	Kasparov/name
8.53667	1			4	Kata's/det
2.5187159	1			1694	Kemzeke/name
1.4173784	1			5042	Kenny/name
4.0490174	1			362	Kerstens/name
5.538441	1			82	Killy/name
1.0391903	3	0.8465433	1.0	22235	Kim/name
1.4929755	1			4780	Klaas/name
5.8799133	1			57	Klepper/det
3.210677	1			830	Klepper/name
3.5178187	1	4.4260244	1.0	618	Klinge/name
1.3253626	1			5515	Kluivert/name
6.020992	1			50	Koerselman/name
7.843523	1			8	Koevliet/noun
0.40734044	1			14013	Koninklijke/name
3.0503702	1			981	Konterman/name
1.7434703	1			3625	Korea/name
5.7990613	1			63	Koubaa/name
2.8405418	1			1221	Kouter/name
1.3256302	1			5620	Krajicek/name
2.4608645	1			1770	Kramnik/name
0.24241744	1			16411	Kris/name
3.5279534	1			609	Kristin/name
1.7277826	1			3729	Kroatisch/adj
4.772857	1	5.6876125	1.0	174	Kroone/name
4.726126	1			183	Kruize/name
1.7984585	1			3439	Kuiper/name
0.8083919	1			9379	Kunst/name
-0.46700573	1			33166	La/name
1.7276309	1	2.6352189	1.0	3700	Laatste/name
6.4825463	1	7.39236	1.0	32	Lale/name
1.4423523	1			4918	Land/name
2.1516445	1	3.0628288	1.0	2415	Larry/name
0.55756676	1			11989	Laurent/name
4.039921	1	4.9445076	1.0	370	Lawson/name
-0.23661186	1			26256	Le/name
-0.13153663	1			23711	League/name
4.9647636	4	5.8766665	4.0	577	Leconte/name
2.3671901	1			1989	Ledegem/name
1.6489135	1	2.5567086	1.0	4008	Leeds/name
4.385827	1			264	Leendert/name
2.509718	1			1685	Leidseplein/name
1.8401145	1			3308	Lemmens/name
3.6155038	1	4.51285	1.0	577	Lennox/name
3.6676946	1	4.5692353	1.0	535	Leonid/name
-0.6762406	1	0.2184325	1.0	41696	Leuven/name
2.432854	1			1845	Lichtaart/name
6.9785256	1	7.897909	1.0	19	Lienz/name
0.34420347	1			14823	Limburgs/adj
4.2541184	1	5.164311	1.0	294	Linsen/name
2.2372155	1	3.144489	1.0	2225	Lionel/name
5.717526	1			68	Ljatifi/name
7.875272	1			8	Lockjaw/noun
0.49242094	1			12894	Lommel/name
0.4240987	3	0.22811891	1.0	41046	Londen/name
0.8495671	1			8902	Londens/adj
3.4534817	1			659	Lotenhulle/name
1.7412721	1			3749	Lotto/name
-0.18346386	1			25140	Louis/name
3.349983	1			727	Lubbe/name
5.0333676	1	5.9473104	1.0	134	Luftwaffe/noun
4.440037	1			246	Luijk/name
0.44293296	1	1.3491528	1.0	13368	Luik/name
3.3167875	1	4.2276225	1.0	754	Lurling/name
-0.12555797	1	0.7844669	1.0	23495	M./name
2.3967588	1			1949	ME/name
1.9106148	1			3097	MTV/name
8.824352	1			3	Maanbrug/noun
0.9161428	1	1.8136194	1.0	8555	Maas/name
1.1541026	1			6667	Maasmechelen/name
1.6936934	1			3833	Macedonisch/adj
6.7040887	1			25	Macleod/name
3.04181	1	3.9519932	1.0	991	Mama/name
0.498481	1	1.4023851	1.0	13258	Man/name
3.0852563	1	3.995272	1.0	958	Marat/name
-1.0327475	1			59465	Marc/name
0.14727344	1			18210	Marcel/name
1.3142091	2	1.5291578	1.0	11291	Marco/name
4.9667854	1	5.8656144	1.0	153	Mariss/name
0.039317522	1	0.94680434	1.0	20158	Mark/name
5.1164875	1			125	Marktstraat/noun
6.7788124	1			24	Marly_toren/noun
6.587195	1			29	Marmeren/name
0.7142555	1			10194	Marokko/name
3.5673778	1			582	Marta/name
0.5039569	2			25203	Martin/name
9.229817	1			2	Maruti/noun
3.6437867	1			539	Masson/name
5.863384	1	6.781905	1.0	58	Matas/name
3.504355	1			622	Maureen/name
5.50835	1			84	McCartney/det
6.536881	1	7.453729	1.0	30	McCourts/det
6.59076	1			28	McTell/name
1.8512306	1			3274	Melbourne/name
4.155425	1			460	Melders/name
6.6764736	1	7.5842514	1.0	26	Melomanen/name
3.0874038	1	3.9956706	1.0	949	Memphis/name
1.0197134	1			7501	Mercedes/name
4.8176255	1			167	Merchant/name
5.8625216	1	6.781905	1.0	58	Merkelbach/name
7.843523	1			8	Meulenbeld/name
9.922964	1	10.842348	1.0	1	Mhairí/name
-0.5133914	1	0.3946266	1.0	34952	Michel/name
1.3186125	1			5549	Michiels/name
9.229817	1			2	Michèle/det
7.6304297	1	8.5397625	1.0	10	Middelnederlands/adj
0.847837	1			8954	Mike/name
5.4897695	1			123	Mildt/name
0.8704307	1	1.780464	1.0	8697	Mohammed/name
8.824352	2	9.743735	2.0	6	Moment/noun
2.4266174	1			1841	Mont/name
3.8751197	1			430	Mooijman/name
1.5131005	1			4570	Moore/name
6.6308384	1			27	Mopti/name
5.5560517	1			82	Moskovieten/name
7.4762793	1			12	Mosmans/name
1.6282526	1			4071	Mozart/name
4.932532	1			150	Mputu/name
8.824352	1			3	Munuhu/name
3.9378953	1			407	Muse/name
-0.4358745	1			32264	Museum/name
5.8565054	1			59	Myrick/name
5.3420873	1			102	Mísia/name
7.590821	1			11	N273/name
7.316578	1			14	Nachtwake/name
2.464663	1			1772	Nantes/name
2.7120354	1			1389	Naomi/name
-2.6865768	1	-1.7799006	1.0	306605	Nederland/name
-1.1265777	1			64503	Nederlander/noun
-2.4425402	1	-1.5367333	1.0	241254	Nederlands/adj
0.07085713	1			19236	Nederlands/noun
0.9664976	1			7861	Nederlandstalig/adj
2.9018805	1	3.8180325	1.0	1138	Neem/name
7.5342016	1			11	Nemax/name
7.9770546	1	8.896438	1.0	7	Nemi/name
1.5032408	1	2.4064734	1.0	4696	Net5/name
0.79891217	1			9498	Netelenbos/name
-0.5212428	2	-0.30569217	1.0	69871	New/name
1.4374272	1	2.3468127	1.0	4924	Nice/name
0.8874122	1			8637	Nick/name
0.27576375	1			15854	Nico/name
4.9349155	1	5.8400807	1.0	150	Nicolaes/name
0.35614276	1			14667	Nieuwe/name
3.5800512	1			581	Nieuwjaar/name
6.59076	1			28	Nightmares/name
0.7738083	1			9649	Nijmegen/name
2.130946	1			2473	Nistelrooij/name
2.9800353	1			1054	Nooteboom/name
2.4756796	1	3.3795588	1.0	1755	Noppen/name
1.9360516	1			3004	Norbert/name
5.7227597	1	6.6283703	1.0	69	Norodom/name
6.2999578	1	7.204762	1.0	38	Noseda/name
2.881203	1			1168	Nuyens/name
2.7829473	1			1279	O'Neill/name
2.500053	1	3.409938	1.0	1694	OC/name
4.0046086	1			379	Oekraïner/noun
1.8528557	1			3240	Old/name
2.9631863	2			2148	Olga/name
9.229817	1			2	OmegaPharma/name
1.8673625	1			3202	On/name
2.2344177	1	3.1410346	1.0	2226	Ons/name
4.278755	1	5.188982	1.0	290	Oordeel/name
1.3466821	2	1.5585597	1.0	10920	Oostenrijks/adj
4.277518	1			291	Oosterbaan/name
4.084943	1	4.994826	1.0	349	Oosterwijk/name
2.5292094	1			1765	Op/name
1.2286466	1			6119	Opera/name
3.5574396	1	4.460955	1.0	598	Oplinter/name
0.7506142	2	0.96673274	1.0	19630	Oranje/name
2.6463563	2	2.8624527	1.0	2936	Orchestra/name
