_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_vector	soc_length_num	soc_soc_win	tokens	type	stress	foc_base	pam_cluster	is_medoid
harden.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.0389367783673044	-0.15531234859574283	NA	NA	bound	259	lex	5_5	1	selection	all_5000	5000	4_4	276	harden	0.2713563434787919	BOW	c3	0
harden.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.15544688909856325	0.03835209456124091	NA	NA	bound	259	lex	5_5	1	selection	nav_FOC	174	4_4	276	harden	0.24238814219330299	BOW	c2	0
harden.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.05347636540052333	0.010451218295612383	NA	NA	bound	259	lex	5_5	1	selection	all_FOC	259	4_4	276	harden	0.2178993493686367	BOW	c2	0
harden.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.007369654433338787	-0.009943691427609248	NA	NA	bound	365	lex	5_5	1	no	nav_5000	5000	4_4	279	harden	0.23036077156869142	BOW	c2	0
harden.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.0646642991683625	-0.19935910773915658	NA	NA	bound	365	lex	5_5	1	no	all_5000	5000	4_4	279	harden	0.2725961134358285	BOW	c3	0
harden.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.15894769788156554	0.03942641746126992	NA	NA	bound	365	lex	5_5	1	no	nav_FOC	254	4_4	279	harden	0.24579596427895023	BOW	c2	0
harden.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.06868509075138211	0.01584704622056709	NA	NA	bound	365	lex	5_5	1	no	all_FOC	365	4_4	279	harden	0.22994970642420892	BOW	c2	0
harden.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.05245755658676679	0.043630031232928274	NA	NA	bound	340	all	5_5	1	weight	nav_5000	5000	4_4	279	harden	0.20674926135288033	BOW	c2	0
harden.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.08025832156950884	-0.07008969436446219	NA	NA	bound	340	all	5_5	1	weight	all_5000	5000	4_4	279	harden	0.2701461929556615	BOW	c3	0
harden.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.16733470241809645	0.10317735634567965	NA	NA	bound	340	all	5_5	1	weight	nav_FOC	174	4_4	279	harden	0.22296423276085883	BOW	c2	0
harden.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.09833361973075244	0.051929523595687685	NA	NA	bound	340	all	5_5	1	weight	all_FOC	340	4_4	279	harden	0.21141049461196398	BOW	c2	0
harden.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.013861771099113481	0.0293449940896812	NA	NA	bound	340	all	5_5	1	selection	nav_5000	5000	4_4	279	harden	0.19933972374288791	BOW	c2	0
harden.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.029495298762585196	-0.13409254214132207	NA	NA	bound	340	all	5_5	1	selection	all_5000	5000	4_4	279	harden	0.25909226422966397	BOW	c3	1
harden.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.10866758663400912	0.08254830963995549	NA	NA	bound	340	all	5_5	1	selection	nav_FOC	174	4_4	279	harden	0.21864938678993695	BOW	c2	0
harden.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.042832963230720875	0.03734314713379238	NA	NA	bound	340	all	5_5	1	selection	all_FOC	340	4_4	279	harden	0.19856362197712119	BOW	c2	1
harden.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.024105788861698514	0.03811206846725225	NA	NA	bound	504	all	5_5	1	no	nav_5000	5000	4_4	279	harden	0.22012525568245242	BOW	c2	0
harden.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	-0.07506484413635035	-0.3239653867789368	NA	NA	bound	504	all	5_5	1	no	all_5000	5000	4_4	279	harden	0.26322709570690667	BOW	c3	0
harden.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.12665288483369402	0.08302254367503728	NA	NA	bound	504	all	5_5	1	no	nav_FOC	254	4_4	279	harden	0.22132356319138766	BOW	c2	0
harden.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.05430101754936586	0.03666544684694125	NA	NA	bound	504	all	5_5	1	no	all_FOC	504	4_4	279	harden	0.2078750701478671	BOW	c2	0
harden.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	0.1746174390412795	-0.1127276069094951	NA	NA	bound	176	lex	3_3	1	weight	nav_5000	5000	4_4	271	harden	0.213232809286381	BOW	c5	0
harden.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.20012717885678077	-0.15619153568246902	NA	NA	bound	176	lex	3_3	1	weight	all_5000	5000	4_4	271	harden	0.24944980851292534	BOW	c5	0
harden.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.17183532955313557	-0.12450765641611289	NA	NA	bound	176	lex	3_3	1	weight	nav_FOC	116	4_4	271	harden	0.21870135962072113	BOW	c5	0
harden.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	0.15960325098948983	-0.10425793134025411	NA	NA	bound	176	lex	3_3	1	weight	all_FOC	176	4_4	271	harden	0.20334086971928128	BOW	c5	0
harden.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	0.21778738851100402	-0.10404088864148024	NA	NA	bound	176	lex	3_3	1	selection	nav_5000	5000	4_4	271	harden	0.20754551289992368	BOW	c5	0
harden.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.20584173327282998	-0.18015910196552232	NA	NA	bound	176	lex	3_3	1	selection	all_5000	5000	4_4	271	harden	0.24951237901661322	BOW	c5	0
harden.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.1969603140587999	-0.09780077045143917	NA	NA	bound	176	lex	3_3	1	selection	nav_FOC	116	4_4	271	harden	0.21668191052547991	BOW	c5	0
harden.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	0.18603563783155513	-0.0790688606957385	NA	NA	bound	176	lex	3_3	1	selection	all_FOC	176	4_4	271	harden	0.1908315797893514	BOW	c5	1
harden.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	0.21631232500022785	-0.1003746833292162	NA	NA	bound	204	lex	3_3	1	no	nav_5000	5000	4_4	275	harden	0.2164361871548973	BOW	c5	0
harden.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	0.2108481180984719	-0.19996497657465356	NA	NA	bound	204	lex	3_3	1	no	all_5000	5000	4_4	275	harden	0.2573609274209585	BOW	c5	0
harden.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	0.19725320287007234	-0.08921969530291082	NA	NA	bound	204	lex	3_3	1	no	nav_FOC	139	4_4	275	harden	0.2198633349788329	BOW	c5	0
harden.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	0.1759565476469555	-0.08141831665311257	NA	NA	bound	204	lex	3_3	1	no	all_FOC	204	4_4	275	harden	0.19648895891765128	BOW	c5	0
harden.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.18823347057033438	-0.06751886478623961	NA	NA	bound	232	all	3_3	1	weight	nav_5000	5000	4_4	279	harden	0.19382342083388368	BOW	c5	0
harden.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.19931466991790994	-0.12804822395016063	NA	NA	bound	232	all	3_3	1	weight	all_5000	5000	4_4	279	harden	0.2468413541355288	BOW	c5	0
harden.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.17458269746868785	-0.07045459508475072	NA	NA	bound	232	all	3_3	1	weight	nav_FOC	116	4_4	279	harden	0.20822410188192053	BOW	c5	0
harden.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.1751498284746191	-0.06276382962368608	NA	NA	bound	232	all	3_3	1	weight	all_FOC	232	4_4	279	harden	0.19321710182495033	BOW	c5	0
harden.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.2069307832373184	-0.024372570938494566	NA	NA	bound	232	all	3_3	1	selection	nav_5000	5000	4_4	279	harden	0.17916282405794706	BOW	c5	0
harden.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.202246520509202	-0.13855900449415615	NA	NA	bound	232	all	3_3	1	selection	all_5000	5000	4_4	279	harden	0.24404707243359078	BOW	c5	0
harden.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.18091914653363309	-0.011171413536645941	NA	NA	bound	232	all	3_3	1	selection	nav_FOC	116	4_4	279	harden	0.19287570938989937	BOW	c5	0
harden.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.17378044477067076	-0.034865555909618866	NA	NA	bound	232	all	3_3	1	selection	all_FOC	232	4_4	279	harden	0.17710277071610264	BOW	c5	0
harden.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.2164214485425046	-0.01388382986271903	NA	NA	bound	295	all	3_3	1	no	nav_5000	5000	4_4	279	harden	0.19674221432438416	BOW	c5	0
harden.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.2267961417846038	-0.20270519102194054	NA	NA	bound	295	all	3_3	1	no	all_5000	5000	4_4	279	harden	0.24494059074214414	BOW	c5	0
harden.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.17213969459668765	-0.019651020417803193	NA	NA	bound	295	all	3_3	1	no	nav_FOC	139	4_4	279	harden	0.19351108610685389	BOW	c5	0
harden.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.1640244736288477	-0.02568197482133936	NA	NA	bound	295	all	3_3	1	no	all_FOC	295	4_4	279	harden	0.17537122953820847	BOW	c5	0
harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.1989604899156368	0.01921064368716958	NA	NA	nobound	431	lex	10_10	1	weight	nav_5000	5000	4_4	279	harden	0.22762384191582058	BOW	c1	0
harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.2050449690100565	-0.07527085891135034	NA	NA	nobound	431	lex	10_10	1	weight	all_5000	5000	4_4	279	harden	0.27726240327993634	BOW	c1	0
harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.27738879696944363	0.08256685355480695	NA	NA	nobound	431	lex	10_10	1	weight	nav_FOC	295	4_4	279	harden	0.2159756396803441	BOW	c1	0
harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.24055169301737922	0.05973087801494969	NA	NA	nobound	431	lex	10_10	1	weight	all_FOC	431	4_4	279	harden	0.22624887432002097	BOW	c1	0
harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.14081243470137098	-0.011781327189720121	NA	NA	nobound	431	lex	10_10	1	selection	nav_5000	5000	4_4	279	harden	0.23878786383045594	BOW	c4	0
harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.2081107515044541	-0.2299306940188419	NA	NA	nobound	431	lex	10_10	1	selection	all_5000	5000	4_4	279	harden	0.27816083973384564	BOW	c3	0
harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.26433699808577665	0.06141540695342062	NA	NA	nobound	431	lex	10_10	1	selection	nav_FOC	295	4_4	279	harden	0.23213344939884442	BOW	c4	0
harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.21378143943450476	0.031382748773680746	NA	NA	nobound	431	lex	10_10	1	selection	all_FOC	431	4_4	279	harden	0.21807248060560547	BOW	c4	0
harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.25357061385396007	-0.007705297917000375	NA	NA	nobound	1107	lex	10_10	1	no	nav_5000	5000	4_4	279	harden	0.2566632212900255	BOW	c4	0
harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.4003281511307882	-0.2983420096608455	NA	NA	nobound	1107	lex	10_10	1	no	all_5000	5000	4_4	279	harden	0.26882663247442146	BOW	c4	0
harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.2991491185467679	0.052987550026468475	NA	NA	nobound	1107	lex	10_10	1	no	nav_FOC	790	4_4	279	harden	0.23927639028893916	BOW	c4	0
harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.2775180343843173	0.03326102232146556	NA	NA	nobound	1107	lex	10_10	1	no	all_FOC	1107	4_4	279	harden	0.23762637252552107	BOW	c4	1
harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.19054494296357763	0.0763526201184134	NA	NA	nobound	556	all	10_10	1	weight	nav_5000	5000	4_4	279	harden	0.21944644032122126	BOW	c1	0
harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.2216167265258722	-0.06833731030706537	NA	NA	nobound	556	all	10_10	1	weight	all_5000	5000	4_4	279	harden	0.2793921259549578	BOW	c1	0
harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.279791554507842	0.10054174531787835	NA	NA	nobound	556	all	10_10	1	weight	nav_FOC	295	4_4	279	harden	0.2142602142535135	BOW	c1	0
harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.24596560399501188	0.0868207801979801	NA	NA	nobound	556	all	10_10	1	weight	all_FOC	556	4_4	279	harden	0.20770159589617135	BOW	c1	0
harden.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.07968937442981026	0.05103220555166569	NA	NA	nobound	556	all	10_10	1	selection	nav_5000	5000	4_4	279	harden	0.21924577669589262	BOW	c2	0
harden.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.22952705844380852	-0.2934009998161666	NA	NA	nobound	556	all	10_10	1	selection	all_5000	5000	4_4	279	harden	0.27359508746671923	BOW	c3	0
harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.251057519812804	0.07892814504399824	NA	NA	nobound	556	all	10_10	1	selection	nav_FOC	295	4_4	279	harden	0.2185875479416189	BOW	c4	0
harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.22057333420405853	0.051487057015727325	NA	NA	nobound	556	all	10_10	1	selection	all_FOC	556	4_4	279	harden	0.20707926046244718	BOW	c4	0
harden.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.2722292345757698	-0.06178152626686745	NA	NA	nobound	1444	all	10_10	1	no	nav_5000	5000	4_4	279	harden	0.25802218696202794	BOW	c4	0
harden.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.3249433503437496	-0.42627630405791456	NA	NA	nobound	1444	all	10_10	1	no	all_5000	5000	4_4	279	harden	0.27345152284578295	BOW	c4	0
harden.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.30657395393187814	0.04699295070251676	NA	NA	nobound	1444	all	10_10	1	no	nav_FOC	790	4_4	279	harden	0.23860023527192004	BOW	c4	0
harden.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.3209627508121309	0.02033129771469244	NA	NA	nobound	1444	all	10_10	1	no	all_FOC	1444	4_4	279	harden	0.23482553779765922	BOW	c4	0
harden.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.08205794371637412	-0.0012474024433443995	NA	NA	nobound	349	lex	5_5	1	weight	nav_5000	5000	4_4	278	harden	0.22873071352644841	BOW	c2	0
harden.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.11547495059503557	-0.10156535879977593	NA	NA	nobound	349	lex	5_5	1	weight	all_5000	5000	4_4	278	harden	0.27508281223498077	BOW	c3	0
harden.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.188617949081216	0.025584675503112976	NA	NA	nobound	349	lex	5_5	1	weight	nav_FOC	237	4_4	278	harden	0.24028482935589296	BOW	c2	0
harden.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.12487067050160264	0.018697052534086354	NA	NA	nobound	349	lex	5_5	1	weight	all_FOC	349	4_4	278	harden	0.2332679591846734	BOW	c2	0
harden.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.03434036722133499	-0.022937546412332095	NA	NA	nobound	349	lex	5_5	1	selection	nav_5000	5000	4_4	278	harden	0.2314455803109924	BOW	c2	0
harden.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.09501439232030545	-0.20424310302671195	NA	NA	nobound	349	lex	5_5	1	selection	all_5000	5000	4_4	278	harden	0.27628573762288255	BOW	c3	0
harden.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.15784561075882506	0.020368236524121185	NA	NA	nobound	349	lex	5_5	1	selection	nav_FOC	237	4_4	278	harden	0.24296993505203435	BOW	c2	0
harden.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.08157985399835238	0.005443585014186567	NA	NA	nobound	349	lex	5_5	1	selection	all_FOC	349	4_4	278	harden	0.2234008676693144	BOW	c2	0
harden.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.0462982028181919	-0.02502862959969101	NA	NA	nobound	515	lex	5_5	1	no	nav_5000	5000	4_4	279	harden	0.24182677593660082	BOW	c2	0
harden.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.1681682954230649	-0.26835152239557875	NA	NA	nobound	515	lex	5_5	1	no	all_5000	5000	4_4	279	harden	0.28169628022456517	BOW	c3	0
harden.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.18826141679304034	0.009323497317460053	NA	NA	nobound	515	lex	5_5	1	no	nav_FOC	362	4_4	279	harden	0.2430996202205785	BOW	c2	0
harden.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.11131229253452715	-0.004987521318930779	NA	NA	nobound	515	lex	5_5	1	no	all_FOC	515	4_4	279	harden	0.2300765216705909	BOW	c2	0
harden.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.08184693292917347	0.04611200954614272	NA	NA	nobound	462	all	5_5	1	weight	nav_5000	5000	4_4	279	harden	0.21684378755579795	BOW	c2	0
harden.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	-0.14055889448536293	-0.10224037166874027	NA	NA	nobound	462	all	5_5	1	weight	all_5000	5000	4_4	279	harden	0.2791055477030667	BOW	c3	0
harden.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.18840035719610346	0.08930382979151934	NA	NA	nobound	462	all	5_5	1	weight	nav_FOC	237	4_4	279	harden	0.23109160653490937	BOW	c1	0
harden.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.12931932084211986	0.050891712029778886	NA	NA	nobound	462	all	5_5	1	weight	all_FOC	462	4_4	279	harden	0.21727622706826927	BOW	c2	0
harden.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	-0.01515994254944538	0.026706364258353987	NA	NA	nobound	462	all	5_5	1	selection	nav_5000	5000	4_4	279	harden	0.2032256607779772	BOW	c2	0
harden.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	-0.1236834136307652	-0.24965770690548597	NA	NA	nobound	462	all	5_5	1	selection	all_5000	5000	4_4	279	harden	0.2690583541492735	BOW	c3	0
harden.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.15502560873035795	0.06699439963541436	NA	NA	nobound	462	all	5_5	1	selection	nav_FOC	237	4_4	279	harden	0.22069473599488243	BOW	c2	0
harden.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.09532380602067281	0.030783807001491647	NA	NA	nobound	462	all	5_5	1	selection	all_FOC	462	4_4	279	harden	0.2088190167582496	BOW	c2	0
harden.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	-0.026905792614999334	-0.030221588029822048	NA	NA	nobound	704	all	5_5	1	no	nav_5000	5000	4_4	279	harden	0.23822418997810355	BOW	c2	0
harden.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	-0.14344165081194113	-0.42954192501372906	NA	NA	nobound	704	all	5_5	1	no	all_5000	5000	4_4	279	harden	0.2724631287410284	BOW	c3	0
harden.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.1945856231788784	0.04689728328053595	NA	NA	nobound	704	all	5_5	1	no	nav_FOC	362	4_4	279	harden	0.23063885852290386	BOW	c2	0
harden.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.1351064697720514	-0.020814413281185558	NA	NA	nobound	704	all	5_5	1	no	all_FOC	704	4_4	279	harden	0.22432111776474287	BOW	c2	0
harden.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	0.16476125162218075	-0.10933745069484499	NA	NA	nobound	221	lex	3_3	1	weight	nav_5000	5000	4_4	273	harden	0.22527756145793107	BOW	c5	0
