_model	model.x	model.y	foc_minimum_features	soc_vector	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_win	stress	pam_cluster	is_medoid
stof.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.11260018047604121	-0.03145713107662794	1	nav_5000	5000	313	stof	NA	NA	BOW	bound	583	all	5_5	weight	4_4	0.2171019669285526	c1	0
stof.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	0.2513471784492703	-0.13259920523842614	1	all_5000	5000	313	stof	NA	NA	BOW	bound	583	all	5_5	weight	4_4	0.27835871782105015	c4	1
stof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.1816912352073916	0.0022652452580835722	1	nav_FOC	375	313	stof	NA	NA	BOW	bound	583	all	5_5	weight	4_4	0.23048457279637946	c1	0
stof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.1691541417678902	-2.5590573422652942e-5	1	all_FOC	583	313	stof	NA	NA	BOW	bound	583	all	5_5	weight	4_4	0.22350737347970728	c1	1
stof.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.08562989473155123	0.06802350470751992	1	nav_5000	5000	313	stof	NA	NA	BOW	bound	583	all	5_5	selection	4_4	0.25642953784988626	c7	0
stof.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	0.5128634259462085	0.05474238706804037	1	all_5000	5000	313	stof	NA	NA	BOW	bound	583	all	5_5	selection	4_4	0.2512423910360984	c5	0
stof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.12044788991861802	0.007300637830700689	1	nav_FOC	375	313	stof	NA	NA	BOW	bound	583	all	5_5	selection	4_4	0.23783172265613325	c1	0
stof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.10708169642102451	0.0036138844383882796	1	all_FOC	583	313	stof	NA	NA	BOW	bound	583	all	5_5	selection	4_4	0.23384768378919324	c1	0
stof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.049229640362668504	0.034565809456416595	1	nav_5000	5000	313	stof	NA	NA	BOW	bound	896	all	5_5	no	4_4	0.24761857242369217	c3	0
stof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	0.5719385561321467	0.011516868962778258	1	all_5000	5000	313	stof	NA	NA	BOW	bound	896	all	5_5	no	4_4	0.25064416640417064	c5	0
stof.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.11614178950124365	-0.0092562373725734	1	nav_FOC	542	313	stof	NA	NA	BOW	bound	896	all	5_5	no	4_4	0.2313521164976851	c3	0
stof.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.10027368885145516	-0.017049769234774945	1	all_FOC	896	313	stof	NA	NA	BOW	bound	896	all	5_5	no	4_4	0.22942447074869288	c3	0
stof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.14888753998543305	-0.02977711961722584	1	nav_5000	5000	292	stof	NA	NA	BOW	bound	341	lex	3_3	weight	4_4	0.2499485040353825	c6	0
stof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.16435698946251662	-0.28528142958929315	1	all_5000	5000	292	stof	NA	NA	BOW	bound	341	lex	3_3	weight	4_4	0.29830362233499663	c2	0
stof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.22175501984535614	0.017414560038280943	1	nav_FOC	259	292	stof	NA	NA	BOW	bound	341	lex	3_3	weight	4_4	0.2539350349648789	c6	0
stof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.21381829302809136	0.014108256590270254	1	all_FOC	341	292	stof	NA	NA	BOW	bound	341	lex	3_3	weight	4_4	0.2551782972424571	c6	0
stof.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.13278106858721048	-0.06876111363757345	1	nav_5000	5000	292	stof	NA	NA	BOW	bound	341	lex	3_3	selection	4_4	0.243080353720678	c6	0
stof.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.22646279374730427	-0.32235409389374664	1	all_5000	5000	292	stof	NA	NA	BOW	bound	341	lex	3_3	selection	4_4	0.2850930668527183	c2	0
stof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.20264656735017617	0.014394298026255326	1	nav_FOC	259	292	stof	NA	NA	BOW	bound	341	lex	3_3	selection	4_4	0.2459971184491708	c6	0
stof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.2025806639764561	0.011246385296527425	1	all_FOC	341	292	stof	NA	NA	BOW	bound	341	lex	3_3	selection	4_4	0.24490079985619564	c6	0
stof.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.13586962221154664	-0.09954953924715779	1	nav_5000	5000	307	stof	NA	NA	BOW	bound	455	lex	3_3	no	4_4	0.23976151475486324	c6	0
stof.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	0.2478557987587781	-0.3938942476179882	1	all_5000	5000	307	stof	NA	NA	BOW	bound	455	lex	3_3	no	4_4	0.26980105308897684	c2	0
stof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.21358122747899272	0.009503759000758527	1	nav_FOC	341	307	stof	NA	NA	BOW	bound	455	lex	3_3	no	4_4	0.2424400118355062	c6	1
stof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.21865190684117047	0.007159399762477637	1	all_FOC	455	307	stof	NA	NA	BOW	bound	455	lex	3_3	no	4_4	0.23659286430772414	c6	0
stof.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.07269286591929525	-0.01325111701399133	1	nav_5000	5000	312	stof	NA	NA	BOW	bound	418	all	3_3	weight	4_4	0.22441424184557132	c1	0
stof.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	0.2753850879986739	-0.09462333535335683	1	all_5000	5000	312	stof	NA	NA	BOW	bound	418	all	3_3	weight	4_4	0.28154662714268186	c4	0
stof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.18618459025024311	0.041829772934658706	1	nav_FOC	259	312	stof	NA	NA	BOW	bound	418	all	3_3	weight	4_4	0.23387842160196035	c1	0
stof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.16569819635045227	0.035644515358091614	1	all_FOC	418	312	stof	NA	NA	BOW	bound	418	all	3_3	weight	4_4	0.23819605295163354	c1	0
stof.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.1273273861345376	0.15298361167724114	1	nav_5000	5000	312	stof	NA	NA	BOW	bound	418	all	3_3	selection	4_4	0.25003849989754223	c7	0
stof.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.46860474539027747	0.1402741930861369	1	all_5000	5000	312	stof	NA	NA	BOW	bound	418	all	3_3	selection	4_4	0.2451033520657799	c5	0
stof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.10522388984646518	0.04618298395452202	1	nav_FOC	259	312	stof	NA	NA	BOW	bound	418	all	3_3	selection	4_4	0.2502769404793688	c6	0
stof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.08685999352423569	0.039239395799359984	1	all_FOC	418	312	stof	NA	NA	BOW	bound	418	all	3_3	selection	4_4	0.24669158050381929	c1	0
stof.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.09924838569456933	0.11069882722763601	1	nav_5000	5000	312	stof	NA	NA	BOW	bound	590	all	3_3	no	4_4	0.23181742397816454	c7	0
stof.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.514637200482015	0.10424668993480295	1	all_5000	5000	312	stof	NA	NA	BOW	bound	590	all	3_3	no	4_4	0.22404941077694415	c5	0
stof.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.10806029191512366	0.029508210825272486	1	nav_FOC	341	312	stof	NA	NA	BOW	bound	590	all	3_3	no	4_4	0.24244404719657559	c6	0
stof.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	-0.08674970542439092	0.02107077267089059	1	all_FOC	590	312	stof	NA	NA	BOW	bound	590	all	3_3	no	4_4	0.24013725857320722	c6	0
stof.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.1783819568777154	-0.05264460434611779	1	nav_5000	5000	311	stof	NA	NA	BOW	nobound	747	lex	10_10	weight	4_4	0.2262589703704509	c1	0
stof.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	0.11181937574184249	-0.29514836580079035	1	all_5000	5000	311	stof	NA	NA	BOW	nobound	747	lex	10_10	weight	4_4	0.28238229895781164	c2	0
stof.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.24119320128921873	-0.02784931246293477	1	nav_FOC	579	311	stof	NA	NA	BOW	nobound	747	lex	10_10	weight	4_4	0.2194462035973089	c1	0
stof.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.24175965647759673	-0.03099156228056177	1	all_FOC	747	311	stof	NA	NA	BOW	nobound	747	lex	10_10	weight	4_4	0.21539596298560282	c1	0
stof.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.1948232976500511	-0.09944770434165433	1	nav_5000	5000	311	stof	NA	NA	BOW	nobound	747	lex	10_10	selection	4_4	0.22405436290466577	c3	0
stof.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	0.17895495705880918	-0.3873424823136746	1	all_5000	5000	311	stof	NA	NA	BOW	nobound	747	lex	10_10	selection	4_4	0.268151456308258	c2	0
stof.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.2420317106781421	-0.0518162494748654	1	nav_FOC	579	311	stof	NA	NA	BOW	nobound	747	lex	10_10	selection	4_4	0.21541546440337708	c1	0
stof.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.2422353912615486	-0.05404630532160087	1	all_FOC	747	311	stof	NA	NA	BOW	nobound	747	lex	10_10	selection	4_4	0.21058757989679322	c1	0
stof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.22814772208716286	-0.11934921435792417	1	nav_5000	5000	313	stof	NA	NA	BOW	nobound	1452	lex	10_10	no	4_4	0.2222080911103961	c3	0
stof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	0.18760454393867795	-0.6246295689798155	1	all_5000	5000	313	stof	NA	NA	BOW	nobound	1452	lex	10_10	no	4_4	0.25077110520331736	c2	0
stof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.24400138967872956	-0.07418561196299855	1	nav_FOC	1112	313	stof	NA	NA	BOW	nobound	1452	lex	10_10	no	4_4	0.20955890706782906	c3	0
stof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.24209848572846834	-0.07620099486687665	1	all_FOC	1452	313	stof	NA	NA	BOW	nobound	1452	lex	10_10	no	4_4	0.20951289752977634	c3	0
stof.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.14251667646849692	-0.047028106614671154	1	nav_5000	5000	313	stof	NA	NA	BOW	nobound	889	all	10_10	weight	4_4	0.20833288877430167	c1	0
