_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base
helpen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.06474240366918606	0.23696601505883227	NA	NA	bound	266	all	3_3	1	selection	FOC	134	nav	4_4	226	helpen	0.20340220249693325	BOW
helpen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.07733978119634323	0.16660428876390315	NA	NA	bound	266	all	3_3	1	selection	FOC	266	all	4_4	226	helpen	0.16843311347792425	BOW
helpen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	1.0861264676681623	0.510113165611308	NA	NA	bound	434	all	3_3	1	no	5000	5000	nav	4_4	232	helpen	0.20303376248029834	BOW
helpen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.9114109271815957	-1.5636995193663432	NA	NA	bound	434	all	3_3	1	no	5000	5000	all	4_4	232	helpen	0.23340292416138936	BOW
helpen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.2277192041784688	0.6845398611033306	NA	NA	bound	434	all	3_3	1	no	FOC	238	nav	4_4	232	helpen	0.1854900344813988	BOW
helpen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.18324957276237744	0.31292912241137305	NA	NA	bound	434	all	3_3	1	no	FOC	434	all	4_4	232	helpen	0.1634357478160601	BOW
helpen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-1.2731232765201195	0.26143063355309526	NA	NA	nobound	434	lex	10_10	1	weight	5000	5000	nav	4_4	227	helpen	0.22121131830606328	BOW
helpen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-1.2678253504527135	-0.8535270753951345	NA	NA	nobound	434	lex	10_10	1	weight	5000	5000	all	4_4	227	helpen	0.198642120963233	BOW
helpen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.2592707182823393	0.3837709236394129	NA	NA	nobound	434	lex	10_10	1	weight	FOC	310	nav	4_4	227	helpen	0.2138828925547195	BOW
helpen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-1.2113837367372062	0.3661482585794389	NA	NA	nobound	434	lex	10_10	1	weight	FOC	434	all	4_4	227	helpen	0.2089601814299215	BOW
helpen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-1.3179572650714366	0.3579399187704038	NA	NA	nobound	434	lex	10_10	1	selection	5000	5000	nav	4_4	227	helpen	0.21625255632515186	BOW
helpen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-1.4084890722148413	-0.8823067235518065	NA	NA	nobound	434	lex	10_10	1	selection	5000	5000	all	4_4	227	helpen	0.21816115816400952	BOW
helpen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-1.2991905252100786	0.4681844346819582	NA	NA	nobound	434	lex	10_10	1	selection	FOC	310	nav	4_4	227	helpen	0.1964212604468023	BOW
helpen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-1.2680708982382383	0.44959975214447007	NA	NA	nobound	434	lex	10_10	1	selection	FOC	434	all	4_4	227	helpen	0.19402429574728364	BOW
helpen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-1.7683462399285867	0.8035868698254914	NA	NA	nobound	1069	lex	10_10	1	no	5000	5000	nav	4_4	233	helpen	0.24439047640487968	BOW
helpen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-2.0534126999951763	-1.6260400285402892	NA	NA	nobound	1069	lex	10_10	1	no	5000	5000	all	4_4	233	helpen	0.19826416072287864	BOW
helpen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.6814969292780595	0.8680491203159681	NA	NA	nobound	1069	lex	10_10	1	no	FOC	807	nav	4_4	233	helpen	0.22811047291854422	BOW
helpen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-1.652696146281592	0.8126172317375354	NA	NA	nobound	1069	lex	10_10	1	no	FOC	1069	all	4_4	233	helpen	0.2222646786983863	BOW
helpen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.5203468675283788	1.039850270603857	NA	NA	nobound	580	all	10_10	1	weight	5000	5000	nav	4_4	233	helpen	0.1833467661948593	BOW
helpen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.3826969523462632	-1.008191016604315	NA	NA	nobound	580	all	10_10	1	weight	5000	5000	all	4_4	233	helpen	0.2349628241070892	BOW
helpen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.2283694092756448	1.0879175509492334	NA	NA	nobound	580	all	10_10	1	weight	FOC	310	nav	4_4	233	helpen	0.18197909474750695	BOW
helpen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.1940073418937043	0.9769623273008703	NA	NA	nobound	580	all	10_10	1	weight	FOC	580	all	4_4	233	helpen	0.16398857651694038	BOW
helpen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.01330687463470214	1.15667679587102	NA	NA	nobound	580	all	10_10	1	selection	5000	5000	nav	4_4	233	helpen	0.2116890355541498	BOW
helpen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.017796569503704954	-1.424672982250006	NA	NA	nobound	580	all	10_10	1	selection	5000	5000	all	4_4	233	helpen	0.2463177203864721	BOW
helpen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1655393350894283	1.1197249533874465	NA	NA	nobound	580	all	10_10	1	selection	FOC	310	nav	4_4	233	helpen	0.15113613652720698	BOW
helpen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.18052029904045255	1.0252497852437177	NA	NA	nobound	580	all	10_10	1	selection	FOC	580	all	4_4	233	helpen	0.13509303895933927	BOW
helpen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.14938279710240104	1.696274582432628	NA	NA	nobound	1461	all	10_10	1	no	5000	5000	nav	4_4	233	helpen	0.1899571128624718	BOW
helpen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.44645025734891425	-2.5589456784271323	NA	NA	nobound	1461	all	10_10	1	no	5000	5000	all	4_4	233	helpen	0.18849812148339642	BOW
helpen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.08998273659957205	1.5746125580926018	NA	NA	nobound	1461	all	10_10	1	no	FOC	807	nav	4_4	233	helpen	0.1773449283676648	BOW
helpen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.15487443134112458	1.5567294843066202	NA	NA	nobound	1461	all	10_10	1	no	FOC	1461	all	4_4	233	helpen	0.167643700174278	BOW
helpen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.8633155989876352	-0.20396333038739045	NA	NA	nobound	287	lex	5_5	1	weight	5000	5000	nav	4_4	216	helpen	0.22718498561689643	BOW
helpen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.8206948867215543	-0.782704143754472	NA	NA	nobound	287	lex	5_5	1	weight	5000	5000	all	4_4	216	helpen	0.21421636842713868	BOW
helpen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.8581504490418213	0.03567798545094086	NA	NA	nobound	287	lex	5_5	1	weight	FOC	211	nav	4_4	216	helpen	0.20904751198560034	BOW
helpen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.8425617153251704	0.010430560974326788	NA	NA	nobound	287	lex	5_5	1	weight	FOC	287	all	4_4	216	helpen	0.20097989739558242	BOW
helpen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.9351836238396937	-0.17163838568185533	NA	NA	nobound	287	lex	5_5	1	selection	5000	5000	nav	4_4	216	helpen	0.23042180051150576	BOW
helpen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.8688768529778336	-0.8750550776180182	NA	NA	nobound	287	lex	5_5	1	selection	5000	5000	all	4_4	216	helpen	0.21321265611910847	BOW
helpen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.8888384940704392	0.08074020658658865	NA	NA	nobound	287	lex	5_5	1	selection	FOC	211	nav	4_4	216	helpen	0.21611925366378595	BOW
helpen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.888089933111506	0.04497766890440541	NA	NA	nobound	287	lex	5_5	1	selection	FOC	287	all	4_4	216	helpen	0.20885480635823936	BOW
helpen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.5677944353855253	-0.01275031244875853	NA	NA	nobound	571	lex	5_5	1	no	5000	5000	nav	4_4	232	helpen	0.2565508553351433	BOW
helpen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-1.579571580695124	-1.544778932960365	NA	NA	nobound	571	lex	5_5	1	no	5000	5000	all	4_4	232	helpen	0.2045059044628042	BOW
helpen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.4669805150984991	0.15184900763200662	NA	NA	nobound	571	lex	5_5	1	no	FOC	440	nav	4_4	232	helpen	0.24769664165351968	BOW
helpen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.450650714443465	0.1300394241851831	NA	NA	nobound	571	lex	5_5	1	no	FOC	571	all	4_4	232	helpen	0.23317083827834367	BOW
helpen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.3221721686018258	0.4661810233247515	NA	NA	nobound	397	all	5_5	1	weight	5000	5000	nav	4_4	232	helpen	0.195520833894834	BOW
helpen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	0.2646693516472249	-0.6699021374506536	NA	NA	nobound	397	all	5_5	1	weight	5000	5000	all	4_4	232	helpen	0.219961825336231	BOW
helpen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.18558715628993275	0.5788156228067576	NA	NA	nobound	397	all	5_5	1	weight	FOC	211	nav	4_4	232	helpen	0.18101785377715668	BOW
helpen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.15486545578559754	0.49107157143145314	NA	NA	nobound	397	all	5_5	1	weight	FOC	397	all	4_4	232	helpen	0.15198392671742322	BOW
helpen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.09974549394437887	0.46131002635233637	NA	NA	nobound	397	all	5_5	1	selection	5000	5000	nav	4_4	232	helpen	0.24627578715068588	BOW
helpen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.1109106390303322	-1.0669846776315386	NA	NA	nobound	397	all	5_5	1	selection	5000	5000	all	4_4	232	helpen	0.2342637681519439	BOW
helpen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.055021764465364886	0.5993588079771618	NA	NA	nobound	397	all	5_5	1	selection	FOC	211	nav	4_4	232	helpen	0.17995740664956109	BOW
helpen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.05630459947727979	0.49430277855154836	NA	NA	nobound	397	all	5_5	1	selection	FOC	397	all	4_4	232	helpen	0.15420288491597803	BOW
helpen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.5597207779476688	1.221137313093507	NA	NA	nobound	785	all	5_5	1	no	5000	5000	nav	4_4	233	helpen	0.20392243101271507	BOW
helpen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.7195606297386073	-2.10420146254221	NA	NA	nobound	785	all	5_5	1	no	5000	5000	all	4_4	233	helpen	0.22385667200412937	BOW
helpen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.04131353534121622	1.0574023881172472	NA	NA	nobound	785	all	5_5	1	no	FOC	440	nav	4_4	233	helpen	0.18866278912923776	BOW
helpen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.03423639962689247	0.9394734071565727	NA	NA	nobound	785	all	5_5	1	no	FOC	785	all	4_4	233	helpen	0.1648011877056469	BOW
helpen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.5872508964398657	-0.2280299054784356	NA	NA	nobound	196	lex	3_3	1	weight	5000	5000	nav	4_4	201	helpen	0.22163336745771844	BOW
helpen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.5516039468425645	-0.6398096574615705	NA	NA	nobound	196	lex	3_3	1	weight	5000	5000	all	4_4	201	helpen	0.1893448431707001	BOW
helpen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5919484536249109	-0.10843418944050338	NA	NA	nobound	196	lex	3_3	1	weight	FOC	142	nav	4_4	201	helpen	0.20511949331855064	BOW
helpen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.5629608854970907	-0.09791755787325973	NA	NA	nobound	196	lex	3_3	1	weight	FOC	196	all	4_4	201	helpen	0.19773453442900413	BOW
helpen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.6375089838353115	-0.2274234101227937	NA	NA	nobound	196	lex	3_3	1	selection	5000	5000	nav	4_4	201	helpen	0.22161506506294765	BOW
