size	max_diss	av_diss	diameter	separation	medoid	avg_width
23	0.32810113888548686	0.1848916681689167	0.5397291455097378	0.04245770339198329	spot.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.23563693289872578
18	0.4391202995124026	0.20103676992789282	0.552671571218071	0.22074354638339333	spot.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.38071541330640124
39	0.4427785177132737	0.18579952186613166	0.5690586940781815	0.04245770339198329	spot.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0.25889244380977894
31	0.5493117430219672	0.22288352481836568	0.6270199266730151	0.05425210675509695	spot.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.1716327731911576
19	0.3989486793145589	0.21037150612987957	0.560681371120442	0.09356246810323232	spot.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	0.2683241156361272
22	0.29034990284941276	0.15159381138474454	0.45354016681825704	0.17268231297379888	spot.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	0.4061564574127615
24	0.32486766284248203	0.1842015258747993	0.5166618802209724	0.05425210675509695	spot.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.24096229790450252
36	0.37544174740871217	0.24845746719091658	0.5254576739623918	0.18429668587976278	spot.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.29704689184274524
