_id	_cws.herstructureren.BOWbound10lex.PPMIweight	_count.herstructureren.BOWbound10lex.PPMIweight	_cws.herstructureren.BOWbound10lex.PPMIselection	_count.herstructureren.BOWbound10lex.PPMIselection	_cws.herstructureren.BOWbound10lex.PPMIno	_count.herstructureren.BOWbound10lex.PPMIno	_cws.herstructureren.BOWbound10all.PPMIweight	_count.herstructureren.BOWbound10all.PPMIweight	_cws.herstructureren.BOWbound10all.PPMIselection	_count.herstructureren.BOWbound10all.PPMIselection	_cws.herstructureren.BOWbound10all.PPMIno	_count.herstructureren.BOWbound10all.PPMIno	_cws.herstructureren.BOWbound5lex.PPMIweight	_count.herstructureren.BOWbound5lex.PPMIweight	_cws.herstructureren.BOWbound5lex.PPMIselection	_count.herstructureren.BOWbound5lex.PPMIselection	_cws.herstructureren.BOWbound5lex.PPMIno	_count.herstructureren.BOWbound5lex.PPMIno	_cws.herstructureren.BOWbound5all.PPMIweight	_count.herstructureren.BOWbound5all.PPMIweight	_cws.herstructureren.BOWbound5all.PPMIselection	_count.herstructureren.BOWbound5all.PPMIselection	_cws.herstructureren.BOWbound5all.PPMIno	_count.herstructureren.BOWbound5all.PPMIno	_cws.herstructureren.BOWbound3lex.PPMIweight	_count.herstructureren.BOWbound3lex.PPMIweight	_cws.herstructureren.BOWbound3lex.PPMIselection	_count.herstructureren.BOWbound3lex.PPMIselection	_cws.herstructureren.BOWbound3lex.PPMIno	_count.herstructureren.BOWbound3lex.PPMIno	_cws.herstructureren.BOWbound3all.PPMIweight	_count.herstructureren.BOWbound3all.PPMIweight	_cws.herstructureren.BOWbound3all.PPMIselection	_count.herstructureren.BOWbound3all.PPMIselection	_cws.herstructureren.BOWbound3all.PPMIno	_count.herstructureren.BOWbound3all.PPMIno	_cws.herstructureren.BOWnobound10lex.PPMIweight	_count.herstructureren.BOWnobound10lex.PPMIweight	_cws.herstructureren.BOWnobound10lex.PPMIselection	_count.herstructureren.BOWnobound10lex.PPMIselection	_cws.herstructureren.BOWnobound10lex.PPMIno	_count.herstructureren.BOWnobound10lex.PPMIno	_cws.herstructureren.BOWnobound10all.PPMIweight	_count.herstructureren.BOWnobound10all.PPMIweight	_cws.herstructureren.BOWnobound10all.PPMIselection	_count.herstructureren.BOWnobound10all.PPMIselection	_cws.herstructureren.BOWnobound10all.PPMIno	_count.herstructureren.BOWnobound10all.PPMIno	_cws.herstructureren.BOWnobound5lex.PPMIweight	_count.herstructureren.BOWnobound5lex.PPMIweight	_cws.herstructureren.BOWnobound5lex.PPMIselection	_count.herstructureren.BOWnobound5lex.PPMIselection	_cws.herstructureren.BOWnobound5lex.PPMIno	_count.herstructureren.BOWnobound5lex.PPMIno	_cws.herstructureren.BOWnobound5all.PPMIweight	_count.herstructureren.BOWnobound5all.PPMIweight	_cws.herstructureren.BOWnobound5all.PPMIselection	_count.herstructureren.BOWnobound5all.PPMIselection	_cws.herstructureren.BOWnobound5all.PPMIno	_count.herstructureren.BOWnobound5all.PPMIno	_cws.herstructureren.BOWnobound3lex.PPMIweight	_count.herstructureren.BOWnobound3lex.PPMIweight	_cws.herstructureren.BOWnobound3lex.PPMIselection	_count.herstructureren.BOWnobound3lex.PPMIselection	_cws.herstructureren.BOWnobound3lex.PPMIno	_count.herstructureren.BOWnobound3lex.PPMIno	_cws.herstructureren.BOWnobound3all.PPMIweight	_count.herstructureren.BOWnobound3all.PPMIweight	_cws.herstructureren.BOWnobound3all.PPMIselection	_count.herstructureren.BOWnobound3all.PPMIselection	_cws.herstructureren.BOWnobound3all.PPMIno	_count.herstructureren.BOWnobound3all.PPMIno	_cws.herstructureren.LEMMAREL1.PPMIweight	_count.herstructureren.LEMMAREL1.PPMIweight	_cws.herstructureren.LEMMAREL1.PPMIselection	_count.herstructureren.LEMMAREL1.PPMIselection	_cws.herstructureren.LEMMAREL1.PPMIno	_count.herstructureren.LEMMAREL1.PPMIno	_cws.herstructureren.LEMMAREL2.PPMIweight	_count.herstructureren.LEMMAREL2.PPMIweight	_cws.herstructureren.LEMMAREL2.PPMIselection	_count.herstructureren.LEMMAREL2.PPMIselection	_cws.herstructureren.LEMMAREL2.PPMIno	_count.herstructureren.LEMMAREL2.PPMIno	_cws.herstructureren.LEMMAPATHselection2.PPMIweight	_count.herstructureren.LEMMAPATHselection2.PPMIweight	_cws.herstructureren.LEMMAPATHselection2.PPMIselection	_count.herstructureren.LEMMAPATHselection2.PPMIselection	_cws.herstructureren.LEMMAPATHselection2.PPMIno	_count.herstructureren.LEMMAPATHselection2.PPMIno	_cws.herstructureren.LEMMAPATHselection3.PPMIweight	_count.herstructureren.LEMMAPATHselection3.PPMIweight	_cws.herstructureren.LEMMAPATHselection3.PPMIselection	_count.herstructureren.LEMMAPATHselection3.PPMIselection	_cws.herstructureren.LEMMAPATHselection3.PPMIno	_count.herstructureren.LEMMAPATHselection3.PPMIno	_cws.herstructureren.LEMMAPATHweight.PPMIweight	_count.herstructureren.LEMMAPATHweight.PPMIweight	_cws.herstructureren.LEMMAPATHweight.PPMIselection	_count.herstructureren.LEMMAPATHweight.PPMIselection	_cws.herstructureren.LEMMAPATHweight.PPMIno	_count.herstructureren.LEMMAPATHweight.PPMIno
herstructureer/verb/de_morgen_20020615_01_18/38	nationaal/adj;spoor_weg/noun;zal/verb	3	nationaal/adj;spoor_weg/noun;zal/verb	3	krijg_mee/verb;nationaal/adj;opdracht/noun;spoor_weg/noun;zal/verb	5	NMBS/name;de/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp;zal/verb	7	NMBS/name;de/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp;zal/verb	7	NMBS/name;de/det;krijg_mee/verb;nationaal/adj;om/comp;opdracht/noun;spoor_weg/noun;te/comp;zal/verb	9	nationaal/adj;spoor_weg/noun	2	nationaal/adj;spoor_weg/noun	2	nationaal/adj;spoor_weg/noun	2	de/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp	5	de/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp	5	de/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp	5	nationaal/adj;spoor_weg/noun	2	nationaal/adj;spoor_weg/noun	2	nationaal/adj;spoor_weg/noun	2	nationaal/adj;spoor_weg/noun;te/comp	3	nationaal/adj;spoor_weg/noun;te/comp	3	nationaal/adj;spoor_weg/noun;te/comp	3	nationaal/adj;spoor_weg/noun;vaak/adj;verleden/noun;zal/verb	5	nationaal/adj;spoor_weg/noun;vaak/adj;verleden/noun;zal/verb	5	krijg_mee/verb;nationaal/adj;opdracht/noun;spoor_weg/noun;vaak/adj;verleden/noun;zal/verb	7	Karel/name;NMBS/name;Vinck/name;de/det;gezien/prep;het/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp;vaak/adj;verleden/noun;zal/verb	13	Karel/name;NMBS/name;Vinck/name;de/det;gezien/prep;het/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp;vaak/adj;verleden/noun;zal/verb	13	Karel/name;NMBS/name;Vinck/name;de/det;die/pron;gezien/prep;het/det;krijg_mee/verb;nationaal/adj;om/comp;opdracht/noun;spoor_weg/noun;te/comp;vaak/adj;van/prep;verleden/noun;zal/verb	17	nationaal/adj;spoor_weg/noun;verleden/noun	3	nationaal/adj;spoor_weg/noun;verleden/noun	3	nationaal/adj;spoor_weg/noun;verleden/noun	3	de/det;gezien/prep;het/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp;verleden/noun	8	de/det;gezien/prep;het/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp;verleden/noun	8	de/det;gezien/prep;het/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp;van/prep;verleden/noun	9	nationaal/adj;spoor_weg/noun	2	nationaal/adj;spoor_weg/noun	2	nationaal/adj;spoor_weg/noun	2	gezien/prep;het/det;nationaal/adj;spoor_weg/noun;te/comp	5	gezien/prep;het/det;nationaal/adj;spoor_weg/noun;te/comp	5	gezien/prep;het/det;nationaal/adj;spoor_weg/noun;te/comp	5	spoor_weg/noun	1	spoor_weg/noun	1	spoor_weg/noun	1	spoor_weg/noun;te/comp	2	spoor_weg/noun;te/comp	2	spoor_weg/noun;te/comp	2	de/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp	5	de/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp	5	de/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp	5	de/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp	5	de/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp	5	de/det;nationaal/adj;om/comp;opdracht/noun;spoor_weg/noun;te/comp	6	de/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp	5	de/det;nationaal/adj;om/comp;spoor_weg/noun;te/comp	5	de/det;nationaal/adj;om/comp;opdracht/noun;spoor_weg/noun;te/comp	6
herstructureer/verb/volkskrant_20010308_162/449	noodlijdend/adj;record_tijd/noun	2	noodlijdend/adj;record_tijd/noun	2	magiër/noun;noodlijdend/adj;notering/noun;record_tijd/noun	4	noodlijdend/adj;record_tijd/noun;tot/prep	3	noodlijdend/adj;record_tijd/noun;tot/prep	3	die/pron;een/det;in/prep;magiër/noun;met/prep;noodlijdend/adj;notering/noun;record_tijd/noun;tot/prep	9	noodlijdend/adj;record_tijd/noun	2	noodlijdend/adj;record_tijd/noun	2	noodlijdend/adj;record_tijd/noun	2	noodlijdend/adj;record_tijd/noun;tot/prep	3	noodlijdend/adj;record_tijd/noun;tot/prep	3	een/det;in/prep;met/prep;noodlijdend/adj;record_tijd/noun;tot/prep	6	record_tijd/noun	1	record_tijd/noun	1	record_tijd/noun	1	record_tijd/noun;tot/prep	2	record_tijd/noun;tot/prep	2	een/det;in/prep;record_tijd/noun;tot/prep	4	noodlijdend/adj;record_tijd/noun	2	noodlijdend/adj;record_tijd/noun	2	maand/noun;magiër/noun;noodlijdend/adj;notering/noun;record_tijd/noun	5	noodlijdend/adj;record_tijd/noun;tot/prep	3	noodlijdend/adj;record_tijd/noun;tot/prep	3	die/pron;een/det;in/prep;maand/noun;magiër/noun;met/prep;noodlijdend/adj;notering/noun;record_tijd/noun;tot/prep;twee/num	11	noodlijdend/adj;record_tijd/noun	2	noodlijdend/adj;record_tijd/noun	2	noodlijdend/adj;record_tijd/noun	2	noodlijdend/adj;record_tijd/noun;tot/prep	3	noodlijdend/adj;record_tijd/noun;tot/prep	3	een/det;in/prep;met/prep;noodlijdend/adj;record_tijd/noun;tot/prep	6	record_tijd/noun	1	record_tijd/noun	1	record_tijd/noun	1	record_tijd/noun;tot/prep	2	record_tijd/noun;tot/prep	2	een/det;in/prep;record_tijd/noun;tot/prep	4		0		0		0		0		0	die/pron	1	noodlijdend/adj;tot/prep	2	noodlijdend/adj;tot/prep	2	die/pron;een/det;in/prep;magiër/noun;noodlijdend/adj;tot/prep	6	noodlijdend/adj;record_tijd/noun;tot/prep	3	noodlijdend/adj;record_tijd/noun;tot/prep	3	bak/verb;die/pron;een/det;in/prep;magiër/noun;noodlijdend/adj;record_tijd/noun;tot/prep	8	noodlijdend/adj;record_tijd/noun;tot/prep	3	noodlijdend/adj;record_tijd/noun;tot/prep	3	bak/verb;die/pron;een/det;in/prep;magiër/noun;noodlijdend/adj;record_tijd/noun;tot/prep	8
herstructureer/verb/volkskrant_20030524_102/365	gebruik/verb;goedkoop/adj;meen/verb	3	gebruik/verb;goedkoop/adj;meen/verb	3	ben/verb;gebruik/verb;goedkoop/adj;meen/verb;spul/noun	5	Wellink/name;gebruik/verb;goedkoop/adj;meen/verb;om/comp;te/comp	6	Wellink/name;gebruik/verb;goedkoop/adj;meen/verb;om/comp;te/comp	6	Amerika/name;Wellink/name;ben/verb;gebruik/verb;goedkoop/adj;in/prep;meen/verb;om/comp;spul/noun;te/comp	10	gebruik/verb;meen/verb	2	gebruik/verb;meen/verb	2	gebruik/verb;meen/verb	2	Wellink/name;gebruik/verb;meen/verb;om/comp;te/comp	5	Wellink/name;gebruik/verb;meen/verb;om/comp;te/comp	5	Wellink/name;gebruik/verb;meen/verb;om/comp;te/comp	5	gebruik/verb;meen/verb	2	gebruik/verb;meen/verb	2	gebruik/verb;meen/verb	2	Wellink/name;gebruik/verb;meen/verb;om/comp;te/comp	5	Wellink/name;gebruik/verb;meen/verb;om/comp;te/comp	5	Wellink/name;gebruik/verb;meen/verb;om/comp;te/comp	5	gebruik/verb;goedkoop/adj;meen/verb;terug/adv	4	gebruik/verb;goedkoop/adj;meen/verb;terug/adv	4	ben/verb;euro/noun;gebruik/verb;goedkoop/adj;meen/verb;spul/noun;terug/adv	7	Wellink/name;de/det;gebruik/verb;goedkoop/adj;meen/verb;nu/comp;om/comp;te/comp;terug/adv	9	Wellink/name;de/det;gebruik/verb;goedkoop/adj;meen/verb;nu/comp;om/comp;te/comp;terug/adv	9	Amerika/name;Wellink/name;ben/verb;de/det;euro/noun;gebruik/verb;goedkoop/adj;in/prep;meen/verb;nu/comp;om/comp;spul/noun;te/comp;terug/adv	14	gebruik/verb;meen/verb	2	gebruik/verb;meen/verb	2	gebruik/verb;meen/verb	2	Wellink/name;gebruik/verb;meen/verb;nu/comp;om/comp;te/comp	6	Wellink/name;gebruik/verb;meen/verb;nu/comp;om/comp;te/comp	6	Wellink/name;gebruik/verb;meen/verb;nu/comp;om/comp;te/comp	6	gebruik/verb;meen/verb	2	gebruik/verb;meen/verb	2	gebruik/verb;meen/verb	2	Wellink/name;gebruik/verb;meen/verb;om/comp;te/comp	5	Wellink/name;gebruik/verb;meen/verb;om/comp;te/comp	5	Wellink/name;gebruik/verb;meen/verb;om/comp;te/comp	5		0		0		0	te/comp	1	te/comp	1	te/comp	1	om/comp;te/comp	2	om/comp;te/comp	2	om/comp;te/comp	2	om/comp;te/comp	2	om/comp;te/comp	2	om/comp;te/comp	2	om/comp;te/comp	2	om/comp;te/comp	2	om/comp;te/comp	2
herstructureer/verb/de_morgen_20010310_01_253/560	beweging/noun;choreografie/noun;gedetailleerd/adj;word/verb	4	beweging/noun;choreografie/noun;gedetailleerd/adj;word/verb	4	beweging/noun;choreografie/noun;gedetailleerd/adj;oorspronkelijk/adj;trant/noun;word/verb	6	beweging/noun;choreografie/noun;dat/pron;de/det;gedetailleerd/adj;het/det;van/comp;word/verb	8	beweging/noun;choreografie/noun;dat/pron;de/det;gedetailleerd/adj;het/det;van/comp;word/verb	8	beweging/noun;choreografie/noun;dat/pron;de/det;gedetailleerd/adj;het/det;in/prep;oorspronkelijk/adj;trant/noun;van/comp;van/prep;word/verb	12	beweging/noun;choreografie/noun;gedetailleerd/adj;word/verb	4	beweging/noun;choreografie/noun;gedetailleerd/adj;word/verb	4	beweging/noun;choreografie/noun;gedetailleerd/adj;oorspronkelijk/adj;word/verb	5	beweging/noun;choreografie/noun;de/det;gedetailleerd/adj;word/verb	5	beweging/noun;choreografie/noun;de/det;gedetailleerd/adj;word/verb	5	beweging/noun;choreografie/noun;de/det;gedetailleerd/adj;in/prep;oorspronkelijk/adj;van/prep;word/verb	8	beweging/noun;gedetailleerd/adj;word/verb	3	beweging/noun;gedetailleerd/adj;word/verb	3	beweging/noun;gedetailleerd/adj;word/verb	3	beweging/noun;gedetailleerd/adj;word/verb	3	beweging/noun;gedetailleerd/adj;word/verb	3	beweging/noun;gedetailleerd/adj;van/prep;word/verb	4	beweging/noun;choreografie/noun;gedetailleerd/adj;word/verb	4	beweging/noun;choreografie/noun;gedetailleerd/adj;word/verb	4	beweging/noun;choreografie/noun;gedetailleerd/adj;gezelschap/noun;oorspronkelijk/adj;trant/noun;werk/verb;word/verb	8	beweging/noun;choreografie/noun;dat/pron;de/det;gedetailleerd/adj;het/det;van/comp;word/verb	8	beweging/noun;choreografie/noun;dat/pron;de/det;gedetailleerd/adj;het/det;van/comp;word/verb	8	beweging/noun;choreografie/noun;dat/pron;de/det;gedetailleerd/adj;gezelschap/noun;het/det;in/prep;oorspronkelijk/adj;trant/noun;van/comp;van/prep;werk/verb;word/verb	14	beweging/noun;choreografie/noun;gedetailleerd/adj;word/verb	4	beweging/noun;choreografie/noun;gedetailleerd/adj;word/verb	4	beweging/noun;choreografie/noun;gedetailleerd/adj;oorspronkelijk/adj;word/verb	5	beweging/noun;choreografie/noun;de/det;gedetailleerd/adj;word/verb	5	beweging/noun;choreografie/noun;de/det;gedetailleerd/adj;word/verb	5	beweging/noun;choreografie/noun;de/det;gedetailleerd/adj;in/prep;oorspronkelijk/adj;van/prep;word/verb	8	beweging/noun;gedetailleerd/adj;word/verb	3	beweging/noun;gedetailleerd/adj;word/verb	3	beweging/noun;gedetailleerd/adj;word/verb	3	beweging/noun;gedetailleerd/adj;word/verb	3	beweging/noun;gedetailleerd/adj;word/verb	3	beweging/noun;gedetailleerd/adj;van/prep;word/verb	4	choreografie/noun	1	choreografie/noun	1	choreografie/noun	1	choreografie/noun;word/verb	2	choreografie/noun;word/verb	2	choreografie/noun;word/verb	2	beweging/noun;choreografie/noun;word/verb	3	beweging/noun;choreografie/noun;word/verb	3	beweging/noun;choreografie/noun;word/verb	3	beweging/noun;choreografie/noun;de/det;gedetailleerd/adj;word/verb	5	beweging/noun;choreografie/noun;de/det;gedetailleerd/adj;word/verb	5	beweging/noun;choreografie/noun;de/det;gedetailleerd/adj;oorspronkelijk/adj;van/prep;word/verb	7	beweging/noun;choreografie/noun;de/det;gedetailleerd/adj;word/verb	5	beweging/noun;choreografie/noun;de/det;gedetailleerd/adj;word/verb	5	beweging/noun;choreografie/noun;de/det;gedetailleerd/adj;oorspronkelijk/adj;van/prep;word/verb	7
herstructureer/verb/de_morgen_20031028_01_43/496	heel/adj;jaar/noun;maak_bekend/verb;vorig/adj	4	heel/adj;jaar/noun;maak_bekend/verb;vorig/adj	4	heel/adj;jaar/noun;maak_bekend/verb;vervoer_maatschappij/noun;vorig/adj	5	bekend/part;de/det;heel/adj;het/det;jaar/noun;maak_bekend/verb;te/comp;vorig/adj	8	bekend/part;de/det;heel/adj;het/det;jaar/noun;maak_bekend/verb;te/comp;vorig/adj	8	bekend/part;de/det;heel/adj;het/det;jaar/noun;maak_bekend/verb;te/comp;vervoer_maatschappij/noun;vorig/adj	9	heel/adj	1	heel/adj	1	heel/adj	1	bekend/part;heel/adj;het/det;te/comp	4	bekend/part;heel/adj;het/det;te/comp	4	bekend/part;heel/adj;het/det;te/comp	4	heel/adj	1	heel/adj	1	heel/adj	1	heel/adj;te/comp	2	heel/adj;te/comp	2	heel/adj;te/comp	2	centraal/adj;heel/adj;jaar/noun;maak_bekend/verb;nieuw/adj;plan/noun;vorig/adj	7	centraal/adj;heel/adj;jaar/noun;maak_bekend/verb;nieuw/adj;plan/noun;vorig/adj	7	ben/verb;centraal/adj;heel/adj;jaar/noun;maak_bekend/verb;nieuw/adj;plan/noun;vervoer_maatschappij/noun;vorig/adj	9	bekend/part;centraal/adj;de/det;heel/adj;het/det;jaar/noun;maak_bekend/verb;nieuw/adj;plan/noun;te/comp;vorig/adj	11	bekend/part;centraal/adj;de/det;heel/adj;het/det;jaar/noun;maak_bekend/verb;nieuw/adj;plan/noun;te/comp;vorig/adj	11	bekend/part;ben/verb;centraal/adj;de/det;door/prep;heel/adj;het/det;in/prep;jaar/noun;maak_bekend/verb;nieuw/adj;plan/noun;te/comp;vervoer_maatschappij/noun;vorig/adj	15	centraal/adj;heel/adj;nieuw/adj	3	centraal/adj;heel/adj;nieuw/adj	3	centraal/adj;heel/adj;nieuw/adj	3	bekend/part;centraal/adj;heel/adj;het/det;nieuw/adj;te/comp	6	bekend/part;centraal/adj;heel/adj;het/det;nieuw/adj;te/comp	6	bekend/part;centraal/adj;heel/adj;het/det;in/prep;nieuw/adj;te/comp	7	centraal/adj;heel/adj	2	centraal/adj;heel/adj	2	centraal/adj;heel/adj	2	centraal/adj;heel/adj;te/comp	3	centraal/adj;heel/adj;te/comp	3	centraal/adj;heel/adj;in/prep;te/comp	4		0		0		0	te/comp	1	te/comp	1	te/comp;vervoer_maatschappij/noun	2	heel/adj;het/det;maak_bekend/verb;te/comp	4	heel/adj;het/det;maak_bekend/verb;te/comp	4	heel/adj;het/det;maak_bekend/verb;te/comp	4	bekend/part;heel/adj;het/det;maak_bekend/verb;te/comp	5	bekend/part;heel/adj;het/det;maak_bekend/verb;te/comp	5	bekend/part;heel/adj;het/det;in/prep;maak_bekend/verb;te/comp;vervoer_maatschappij/noun	7	bekend/part;heel/adj;het/det;maak_bekend/verb;te/comp	5	bekend/part;heel/adj;het/det;maak_bekend/verb;te/comp	5	bekend/part;heel/adj;het/det;in/prep;maak_bekend/verb;te/comp;vervoer_maatschappij/noun	7
herstructureer/verb/de_standaard_20010227_01_50/259	moet/verb;overname/noun;regio/noun;slecht/adj	4	moet/verb;overname/noun;regio/noun;slecht/adj	4	moet/verb;overname/noun;regio/noun;slecht/adj	4	die/det;en/vg;moet/verb;overname/noun;regio/noun;slecht/adj	6	die/det;en/vg;moet/verb;overname/noun;regio/noun;slecht/adj	6	Engeland/name;Frankrijk/name;die/det;en/vg;in/prep;moet/verb;overname/noun;regio/noun;slecht/adj	9	moet/verb;regio/noun	2	moet/verb;regio/noun	2	moet/verb;regio/noun	2	die/det;en/vg;moet/verb;regio/noun	4	die/det;en/vg;moet/verb;regio/noun	4	Engeland/name;die/det;en/vg;moet/verb;regio/noun	5	moet/verb;regio/noun	2	moet/verb;regio/noun	2	moet/verb;regio/noun	2	die/det;moet/verb;regio/noun	3	die/det;moet/verb;regio/noun	3	die/det;moet/verb;regio/noun	3	jaar/noun;moet/verb;overname/noun;regio/noun;slecht/adj	5	jaar/noun;moet/verb;overname/noun;regio/noun;slecht/adj	5	ben/verb;jaar/noun;moet/verb;overname/noun;regio/noun;slecht/adj	6	die/det;dit/det;en/vg;jaar/noun;moet/verb;of/vg;overname/noun;regio/noun;slecht/adj	9	die/det;dit/det;en/vg;jaar/noun;moet/verb;of/vg;overname/noun;regio/noun;slecht/adj	9	Engeland/name;Frankrijk/name;ben/verb;die/det;dit/det;en/vg;geen/det;in/prep;jaar/noun;maar/comp;moet/verb;of/vg;overname/noun;regio/noun;slecht/adj;voor/prep	16	moet/verb;regio/noun	2	moet/verb;regio/noun	2	moet/verb;regio/noun	2	die/det;dit/det;en/vg;moet/verb;regio/noun	5	die/det;dit/det;en/vg;moet/verb;regio/noun	5	Engeland/name;die/det;dit/det;en/vg;maar/comp;moet/verb;regio/noun;voor/prep	8	moet/verb;regio/noun	2	moet/verb;regio/noun	2	moet/verb;regio/noun	2	die/det;moet/verb;regio/noun	3	die/det;moet/verb;regio/noun	3	die/det;maar/comp;moet/verb;regio/noun	4	regio/noun	1	regio/noun	1	regio/noun	1	moet/verb;regio/noun	2	moet/verb;regio/noun	2	moet/verb;regio/noun	2	die/det;en/vg;moet/verb;regio/noun	4	die/det;en/vg;moet/verb;regio/noun	4	die/det;en/vg;moet/verb;regio/noun	4	die/det;en/vg;heb/verb;moet/verb;regio/noun	5	die/det;en/vg;heb/verb;moet/verb;regio/noun	5	die/det;en/vg;heb/verb;moet/verb;regio/noun	5	die/det;en/vg;heb/verb;moet/verb;regio/noun	5	die/det;en/vg;heb/verb;moet/verb;regio/noun	5	die/det;en/vg;heb/verb;moet/verb;regio/noun	5
herstructureer/verb/nrc_handelsblad_20010411_55/526	jaar/noun;kost/noun;vorig/adj;weer/adv;word/verb	5	jaar/noun;kost/noun;vorig/adj;weer/adv;word/verb	5	breng/verb;jaar/noun;kost/noun;omlaag/adv;resulteer/verb;vorig/adj;weer/adv;word/verb	8	Boeing/name;de/det;hetgeen/pron;jaar/noun;kost/noun;vorig/adj;weer/adv;word/verb	8	Boeing/name;de/det;hetgeen/pron;jaar/noun;kost/noun;vorig/adj;weer/adv;word/verb	8	Boeing/name;breng/verb;de/det;een/det;hetgeen/pron;in/prep;jaar/noun;kost/noun;maar/comp;omlaag/adv;resulteer/verb;voor/prep;vorig/adj;weer/adv;word/verb	15	jaar/noun;vorig/adj;weer/adv;word/verb	4	jaar/noun;vorig/adj;weer/adv;word/verb	4	breng/verb;jaar/noun;vorig/adj;weer/adv;word/verb	5	de/det;hetgeen/pron;jaar/noun;vorig/adj;weer/adv;word/verb	6	de/det;hetgeen/pron;jaar/noun;vorig/adj;weer/adv;word/verb	6	breng/verb;de/det;hetgeen/pron;jaar/noun;vorig/adj;weer/adv;word/verb	7	vorig/adj;word/verb	2	vorig/adj;word/verb	2	vorig/adj;word/verb	2	de/det;hetgeen/pron;vorig/adj;word/verb	4	de/det;hetgeen/pron;vorig/adj;word/verb	4	de/det;hetgeen/pron;vorig/adj;word/verb	4	jaar/noun;kost/noun;vorig/adj;weer/adv;word/verb	5	jaar/noun;kost/noun;vorig/adj;weer/adv;word/verb	5	breng/verb;jaar/noun;kost/noun;omlaag/adv;resulteer/verb;vorig/adj;weer/adv;word/verb	8	Boeing/name;de/det;hetgeen/pron;jaar/noun;kost/noun;vorig/adj;weer/adv;word/verb	8	Boeing/name;de/det;hetgeen/pron;jaar/noun;kost/noun;vorig/adj;weer/adv;word/verb	8	Boeing/name;breng/verb;de/det;een/det;hetgeen/pron;in/prep;jaar/noun;kost/noun;maar/comp;omlaag/adv;resulteer/verb;voor/prep;vorig/adj;weer/adv;word/verb	15	jaar/noun;vorig/adj;weer/adv;word/verb	4	jaar/noun;vorig/adj;weer/adv;word/verb	4	breng/verb;jaar/noun;vorig/adj;weer/adv;word/verb	5	de/det;hetgeen/pron;jaar/noun;vorig/adj;weer/adv;word/verb	6	de/det;hetgeen/pron;jaar/noun;vorig/adj;weer/adv;word/verb	6	breng/verb;de/det;hetgeen/pron;jaar/noun;vorig/adj;weer/adv;word/verb	7	vorig/adj;word/verb	2	vorig/adj;word/verb	2	vorig/adj;word/verb	2	de/det;hetgeen/pron;vorig/adj;word/verb	4	de/det;hetgeen/pron;vorig/adj;word/verb	4	de/det;hetgeen/pron;vorig/adj;word/verb	4		0		0		0	word/verb	1	word/verb	1	word/verb	1	word/verb	1	word/verb	1	word/verb	1	de/det;kost/noun;word/verb	3	de/det;kost/noun;word/verb	3	breng/verb;de/det;kost/noun;maar/comp;word/verb	5	de/det;kost/noun;word/verb	3	de/det;kost/noun;word/verb	3	breng/verb;de/det;kost/noun;maar/comp;word/verb	5
