size	max_diss	av_diss	diameter	separation	medoid	avg_width
22	0.16672238728283517	0.06769508012700648	0.19585340901752812	0.015384839165713204	heffen.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.36714216975659963
21	0.4223704790909	0.18461043082114773	0.48093561911577853	0.12568643977234717	heffen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	0.2557495732166029
51	0.2716753132484795	0.12952129071529622	0.42106671464804	0.015384839165713204	heffen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.11382799687464502
16	0.4975076677352537	0.23835841768110122	0.6633486931997701	0.12568643977234717	heffen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.10835929192124016
16	0.4799320544055157	0.16358064442458686	0.6107327572054311	0.02547565196624335	heffen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.044255035006647896
30	0.16013911678879222	0.07662595056518345	0.21680155254234057	0.02281128249689046	heffen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.287534592060881
36	0.2929273601362343	0.10414772968718439	0.3254986236022821	0.09344227102207059	heffen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	0.3208648424207295
12	0.33589704569885015	0.1455337358355531	0.3812267491259571	0.2458541273148669	heffen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.4983067259781902
