_model	model.x	model.y	LEMMAPATH	LEMMAREL	base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type
grijs.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.8458427813791418	-0.38891284916958996	NA	NA	BOW	nobound	830	all	10_10	1	selection	FOC	508	nav	4_4	304	grijs
grijs.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.7795260334737143	-0.3928106371537772	NA	NA	BOW	nobound	830	all	10_10	1	selection	FOC	830	all	4_4	304	grijs
grijs.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.7881818911102144	-1.6763311723194394	NA	NA	BOW	nobound	1814	all	10_10	1	no	5000	5000	nav	4_4	304	grijs
grijs.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	1.8489297509437204	-2.472421387465155	NA	NA	BOW	nobound	1814	all	10_10	1	no	5000	5000	all	4_4	304	grijs
grijs.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-1.1572217750990534	-1.1931981342208198	NA	NA	BOW	nobound	1814	all	10_10	1	no	FOC	1010	nav	4_4	304	grijs
grijs.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-1.0962216593564944	-1.2873333306271955	NA	NA	BOW	nobound	1814	all	10_10	1	no	FOC	1814	all	4_4	304	grijs
grijs.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-1.0883066340349854	0.05921011894441599	NA	NA	BOW	nobound	496	lex	5_5	1	weight	5000	5000	nav	4_4	295	grijs
grijs.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	0.3501036578554656	-1.3727693632855784	NA	NA	BOW	nobound	496	lex	5_5	1	weight	5000	5000	all	4_4	295	grijs
grijs.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.2146402733740025	0.4341417991269825	NA	NA	BOW	nobound	496	lex	5_5	1	weight	FOC	361	nav	4_4	295	grijs
grijs.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-1.162728785078733	0.40740113007020395	NA	NA	BOW	nobound	496	lex	5_5	1	weight	FOC	496	all	4_4	295	grijs
grijs.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.8632523001198884	-0.5863064990564744	NA	NA	BOW	nobound	496	lex	5_5	1	selection	5000	5000	nav	4_4	295	grijs
grijs.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.3097986773162063	-1.6425356909486335	NA	NA	BOW	nobound	496	lex	5_5	1	selection	5000	5000	all	4_4	295	grijs
grijs.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-1.0926791367464486	0.015232521764967187	NA	NA	BOW	nobound	496	lex	5_5	1	selection	FOC	361	nav	4_4	295	grijs
grijs.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-1.0320886771561222	-0.006459621818670301	NA	NA	BOW	nobound	496	lex	5_5	1	selection	FOC	496	all	4_4	295	grijs
