pmi10	raw_co10_x	pmi4	raw_co10_y	raw_freq	cw
-0.5035943	3	-0.69891334	1.0	9698	20.000/num
-1.6792343	1			10670	20.30/num
-2.9967813	1			39184	20/noun
-0.86733645	17	-1.408032	4.0	78788	20/num
-0.5341507	2	-0.32270747	1.0	6664	200.000/num
1.9753215	1	2.8829849	1.0	269	200/name
-0.61571205	8	-0.6908045	3.0	28826	200/num
-1.2653633	2	-1.0587419	1.0	13959	2000/name
-0.8364196	14	-2.56842	1.0	62906	2000/noun
-1.9965678	1	-1.0952399	1.0	14445	2000/num
7.5571246	1			1	2000_gedoe/noun
-0.9457206	11	-2.437996	1.0	55236	2001/noun
-1.1408889	1			6128	2001/num
-0.7933821	12	-0.7637284	5.0	51756	2002/noun
-0.6299493	10	-2.0280433	1.0	36639	2003/noun
-0.6467541	1			3771	2003/num
-0.03512509	13	-1.0043564	2.0	26354	2004/noun
-0.99622685	3			15874	2005/noun
0.5613585	1			1120	2005/num
-0.16191633	2	0.050622348	1.0	4579	2010/noun
0.71002215	1			958	2012/noun
1.5867561	3			1195	2015/noun
3.1479692	1			83	2017/noun
0.40681544	1	1.3128347	1.0	1298	2020/noun
1.9221565	1			293	2020/num
1.583824	1			401	2025/noun
2.9860284	1	3.878852	1.0	99	203/name
1.1841462	1			596	2030/noun
3.249687	2	3.4666753	1.0	150	2040/noun
3.6107001	1	4.508408	1.0	53	2040/num
5.6112146	1			7	2047/noun
3.045167	2	3.9555857	2.0	184	205/name
0.74444956	1			923	205/num
2.5869641	4	3.2063284	3.0	586	2050/noun
1.5408455	1	2.4475021	1.0	417	206/name
0.37678826	1			1327	206/num
1.0791528	1	1.9908644	1.0	657	207/num
-0.7151905	1	0.19161524	1.0	3978	20ste/num
3.3881366	1			66	21-11/num
3.3339472	1			69	21-13/num
3.23233	1			76	21-7/num
2.3580754	1			183	21.00-22.00u./noun
2.086957	1			258	21.00/name
4.992175	1	5.9090223	1.0	13	21.45-22.15u./noun
-1.6688503	2			20754	21/noun
-1.3318266	5			36979	21/num
2.2879786	1			195	216/name
3.0523274	1			91	217/name
0.13865376	3			5100	21ste/num
-0.90024424	1			4822	22-jarige/adj
2.7771611	1			126	22.00/name
-0.45823568	1			3101	22.00/num
2.4361413	1			183	22.10/noun
1.143256	1			623	22.45/noun
-0.77753496	9	-1.3750926	2.0	38168	22/num
3.175098	2	3.3863754	1.0	162	220/name
0.22026913	2	1.126954	2.0	3114	220/num
-0.25276157	2	0.6508762	2.0	5058	23-jarige/adj
1.5108168	1			447	23.05/num
1.115142	1			652	23.15/num
7.5571246	1			1	23.43-1.21u./noun
6.1708302	1			4	23/1/noun
-0.9654772	3			15400	23/noun
-1.2294099	5			33360	23/num
7.5571246	1			1	230.6/num
0.9637834	3	1.8686175	3.0	2230	230/num
4.8002844	1			16	23rd/name
2.437635	1			177	24,90/num
7.5571246	1			1	24.345/num
-1.0304742	3			16437	24/noun
-1.4403578	5	-1.4501483	2.0	41130	24/num
0.620199	3	1.5248346	3.0	3142	240/num
1.1019261	1	2.0068555	1.0	649	2400/num
0.33037034	1			1417	24ste/num
1.3125695	2			1058	25-21/noun
-0.19945589	3	0.29830107	2.0	7167	25.000/num
-0.8550709	3			13820	25/noun
-0.4604731	23	-0.38762283	10.0	71011	25/num
2.889919	2	3.7843456	2.0	220	250/name
-0.12274493	8	0.3119832	5.0	17628	250/num
6.0202575	1	6.8898516	1.0	5	25ste/name
-0.2567498	1			2536	25ste/num
2.7008066	1	3.610291	1.0	130	25th/noun
4.6393538	2	4.863054	1.0	37	26,95/num
-0.06615066	2			4198	26-jarige/adj
0.8190314	1			860	26.000/num
-1.2264631	2	-1.0192611	1.0	13371	26/noun
-1.5268945	3	-1.7199627	1.0	26958	26/num
1.7391211	1	2.6501865	1.0	339	269/num
2.0888536	1			250	27,50/num
-1.9212676	1			13389	27/noun
-1.2299678	4			26724	27/num
1.5916191	1			399	270.000/num
2.8503008	1			113	270/name
0.9682211	3	0.772602	1.0	2225	270/num
1.5932883	1			399	272/num
0.43051502	1	1.3329246	1.0	1277	27ste/num
5.2545395	1			10	28,54/num
3.620409	1			53	28.500/num
-1.3131871	2			14547	28/noun
-0.839553	6	-0.6264747	3.0	27077	28/num
0.6447053	2			2046	280/num
1.2054539	1			583	285/num
-0.6648112	1			3812	29-jarige/adj
1.6683853	1	2.5723636	1.0	368	29.000/num
