_model	model.x	model.y	foc_minimum_features	soc_vector	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_win	stress	pam_cluster	is_medoid
spoor.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.07907502681491964	-0.03174508732187934	1	nav_5000	5000	358	spoor	NA	NA	BOW	nobound	525	all	5_5	weight	4_4	0.25408199040847484	c4	0
spoor.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	0.047383460437203116	-0.11397163834180582	1	all_5000	5000	358	spoor	NA	NA	BOW	nobound	525	all	5_5	weight	4_4	0.26339765273981214	c4	0
spoor.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.016210137875369436	-0.026141358301468288	1	nav_FOC	249	358	spoor	NA	NA	BOW	nobound	525	all	5_5	weight	4_4	0.25198126436094154	c4	0
spoor.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	0.015476713126030286	-0.020672143466285334	1	all_FOC	525	358	spoor	NA	NA	BOW	nobound	525	all	5_5	weight	4_4	0.26008592674122405	c4	0
spoor.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.1293637489330191	0.06835225447038519	1	nav_5000	5000	358	spoor	NA	NA	BOW	nobound	525	all	5_5	selection	4_4	0.2523949313926383	c5	0
spoor.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	0.1622061258628344	0.1594685450748014	1	all_5000	5000	358	spoor	NA	NA	BOW	nobound	525	all	5_5	selection	4_4	0.24981029101202282	c6	0
spoor.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	0.03053479701994095	0.026770788525332566	1	nav_FOC	249	358	spoor	NA	NA	BOW	nobound	525	all	5_5	selection	4_4	0.2533846685289051	c5	0
spoor.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	0.027242542553896614	0.03674798455363633	1	all_FOC	525	358	spoor	NA	NA	BOW	nobound	525	all	5_5	selection	4_4	0.26180424189203755	c5	0
spoor.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.08455945866951882	0.10763358958779556	1	nav_5000	5000	358	spoor	NA	NA	BOW	nobound	1002	all	5_5	no	4_4	0.2519281905902617	c5	0
spoor.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	0.11208956182551995	0.31474971526739703	1	all_5000	5000	358	spoor	NA	NA	BOW	nobound	1002	all	5_5	no	4_4	0.26966285410219565	c5	0
spoor.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.005517178161666033	0.07476410357234402	1	nav_FOC	517	358	spoor	NA	NA	BOW	nobound	1002	all	5_5	no	4_4	0.2634701562608433	c5	0
spoor.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.01880921266693333	0.11051141362489582	1	all_FOC	1002	358	spoor	NA	NA	BOW	nobound	1002	all	5_5	no	4_4	0.25470478810220637	c5	0
spoor.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.1942135824147597	-0.21836189035556788	1	nav_5000	5000	305	spoor	NA	NA	BOW	nobound	236	lex	3_3	weight	4_4	0.2805697337480401	c7	0
spoor.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.3003885432285456	-0.2867424267602984	1	all_5000	5000	305	spoor	NA	NA	BOW	nobound	236	lex	3_3	weight	4_4	0.27679588625601176	c2	0
spoor.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.17244544075623863	-0.1523467489567347	1	nav_FOC	176	305	spoor	NA	NA	BOW	nobound	236	lex	3_3	weight	4_4	0.29345499455561497	c7	0
spoor.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.194119717824202	-0.16188218124488313	1	all_FOC	236	305	spoor	NA	NA	BOW	nobound	236	lex	3_3	weight	4_4	0.2901656793253756	c7	0
spoor.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.21250095153183127	-0.2042549893295563	1	nav_5000	5000	305	spoor	NA	NA	BOW	nobound	236	lex	3_3	selection	4_4	0.27592317900626606	c7	0
spoor.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.30945285341927226	-0.2226507573255382	1	all_5000	5000	305	spoor	NA	NA	BOW	nobound	236	lex	3_3	selection	4_4	0.2760308977010786	c2	0
spoor.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.18731009274802546	-0.14494266328059616	1	nav_FOC	176	305	spoor	NA	NA	BOW	nobound	236	lex	3_3	selection	4_4	0.2881643449868257	c7	0
spoor.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.21072050998121397	-0.1560237009277278	1	all_FOC	236	305	spoor	NA	NA	BOW	nobound	236	lex	3_3	selection	4_4	0.2829877195354393	c7	0
spoor.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.2684395002550715	-0.1882472076645761	1	nav_5000	5000	340	spoor	NA	NA	BOW	nobound	391	lex	3_3	no	4_4	0.27874476150481947	c7	0
spoor.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-0.3915366532010905	-0.2476198114549353	1	all_5000	5000	340	spoor	NA	NA	BOW	nobound	391	lex	3_3	no	4_4	0.27247713637351273	c2	0
spoor.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.25676189230102336	-0.16465305819221962	1	nav_FOC	299	340	spoor	NA	NA	BOW	nobound	391	lex	3_3	no	4_4	0.28607115418742585	c7	0
spoor.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.29483152010846353	-0.1740296602602998	1	all_FOC	391	340	spoor	NA	NA	BOW	nobound	391	lex	3_3	no	4_4	0.28089938968795275	c7	0
spoor.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.13845908238477556	-0.07534560417975777	1	nav_5000	5000	356	spoor	NA	NA	BOW	nobound	362	all	3_3	weight	4_4	0.2589082663151601	c8	0
spoor.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	0.1345229168723511	-0.16020777254826796	1	all_5000	5000	356	spoor	NA	NA	BOW	nobound	362	all	3_3	weight	4_4	0.25868208751760235	c6	0
spoor.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.08653760770036606	-0.0770221094253644	1	nav_FOC	176	356	spoor	NA	NA	BOW	nobound	362	all	3_3	weight	4_4	0.25262753779649216	c4	0
spoor.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	0.08915813050231586	-0.0701833412409886	1	all_FOC	362	356	spoor	NA	NA	BOW	nobound	362	all	3_3	weight	4_4	0.2663253786367854	c4	0
spoor.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.18417582709036032	0.021305510542015765	1	nav_5000	5000	356	spoor	NA	NA	BOW	nobound	362	all	3_3	selection	4_4	0.24910314115883359	c8	0
spoor.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.23863665795444297	0.09034905686400342	1	all_5000	5000	356	spoor	NA	NA	BOW	nobound	362	all	3_3	selection	4_4	0.24349668367458285	c6	0
spoor.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.10220836477490398	-0.019431532764341806	1	nav_FOC	176	356	spoor	NA	NA	BOW	nobound	362	all	3_3	selection	4_4	0.24889294154695504	c8	0
spoor.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.1021100723248588	-0.010801564101780164	1	all_FOC	362	356	spoor	NA	NA	BOW	nobound	362	all	3_3	selection	4_4	0.2622951873324378	c8	0
spoor.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.17099045753085923	0.03613900323202336	1	nav_5000	5000	358	spoor	NA	NA	BOW	nobound	598	all	3_3	no	4_4	0.25441426787290244	c8	0
spoor.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.24125140239299137	0.13532668147106416	1	all_5000	5000	358	spoor	NA	NA	BOW	nobound	598	all	3_3	no	4_4	0.2555295380513085	c6	0
spoor.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.08452765514515766	0.0016160182953874598	1	nav_FOC	299	358	spoor	NA	NA	BOW	nobound	598	all	3_3	no	4_4	0.26641245112575473	c5	0
spoor.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.08556207233699276	0.027055756867948894	1	all_FOC	598	358	spoor	NA	NA	BOW	nobound	598	all	3_3	no	4_4	0.2607525630583022	c5	0
spoor.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.16605513579758463	-0.05363007295783696	1	nav_5000	5000	356	spoor	selection2	NA	LEMMAPATH	bound	286	NA	NA	weight	4_4	0.246705464882992	c8	0
spoor.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.19359905449718437	-0.12612452208826633	1	all_5000	5000	356	spoor	selection2	NA	LEMMAPATH	bound	286	NA	NA	weight	4_4	0.2490787347968558	c6	0
spoor.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.12619384792197424	-0.07293389586847611	1	nav_FOC	158	356	spoor	selection2	NA	LEMMAPATH	bound	286	NA	NA	weight	4_4	0.2536364248149273	c8	0
spoor.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.1209466899875723	-0.0629987412807863	1	all_FOC	286	356	spoor	selection2	NA	LEMMAPATH	bound	286	NA	NA	weight	4_4	0.25647572065794855	c8	0
spoor.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.20885117524166721	-0.002530085988515037	1	nav_5000	5000	356	spoor	selection2	NA	LEMMAPATH	bound	286	NA	NA	selection	4_4	0.2364804795330843	c8	0
spoor.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	0.27220138083614737	0.031884360187183165	1	all_5000	5000	356	spoor	selection2	NA	LEMMAPATH	bound	286	NA	NA	selection	4_4	0.2345844982331879	c6	0
spoor.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.15245850047536938	-0.020049812292892207	1	nav_FOC	158	356	spoor	selection2	NA	LEMMAPATH	bound	286	NA	NA	selection	4_4	0.23617730334784953	c8	0
spoor.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.15062262811736568	-0.017373337039171304	1	all_FOC	286	356	spoor	selection2	NA	LEMMAPATH	bound	286	NA	NA	selection	4_4	0.24370141928156544	c8	0
spoor.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	0.19918632212571644	0.0053386468320461644	1	nav_5000	5000	357	spoor	selection2	NA	LEMMAPATH	bound	487	NA	NA	no	4_4	0.2354845900548389	c8	0
spoor.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	0.273961395802955	0.057714436570431855	1	all_5000	5000	357	spoor	selection2	NA	LEMMAPATH	bound	487	NA	NA	no	4_4	0.2331527829762532	c6	0
spoor.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.14778613768027277	-0.006928351219439488	1	nav_FOC	267	357	spoor	selection2	NA	LEMMAPATH	bound	487	NA	NA	no	4_4	0.24843839043269098	c8	0
spoor.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.14680949394233272	-0.0019704995128277955	1	all_FOC	487	357	spoor	selection2	NA	LEMMAPATH	bound	487	NA	NA	no	4_4	0.24475366971927545	c8	0
spoor.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.10571941458818035	-0.03445580510332299	1	nav_5000	5000	357	spoor	selection3	NA	LEMMAPATH	bound	417	NA	NA	weight	4_4	0.25623154310714014	c8	0
spoor.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.08270805450974889	-0.1113028703010652	1	all_5000	5000	357	spoor	selection3	NA	LEMMAPATH	bound	417	NA	NA	weight	4_4	0.26058111332534145	c6	0
spoor.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	0.05094133043352537	-0.03639211147445105	1	nav_FOC	227	357	spoor	selection3	NA	LEMMAPATH	bound	417	NA	NA	weight	4_4	0.2452215390164895	c4	0
spoor.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	0.05071151712827643	-0.03142674887706316	1	all_FOC	417	357	spoor	selection3	NA	LEMMAPATH	bound	417	NA	NA	weight	4_4	0.2541012879447655	c4	0
spoor.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	0.15016933445651504	0.032568348004075515	1	nav_5000	5000	357	spoor	selection3	NA	LEMMAPATH	bound	417	NA	NA	selection	4_4	0.2508050206560497	c8	0
spoor.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	0.17896740569871922	0.1023189459032329	1	all_5000	5000	357	spoor	selection3	NA	LEMMAPATH	bound	417	NA	NA	selection	4_4	0.24250292019867642	c6	0
spoor.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.08028449881733223	0.012480511546228052	1	nav_FOC	227	357	spoor	selection3	NA	LEMMAPATH	bound	417	NA	NA	selection	4_4	0.2527367451192533	c8	0
spoor.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.08419899292569724	0.01733921321086663	1	all_FOC	417	357	spoor	selection3	NA	LEMMAPATH	bound	417	NA	NA	selection	4_4	0.2557713818366248	c8	0
spoor.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	0.1168628072180915	0.05054768015421056	1	nav_5000	5000	357	spoor	selection3	NA	LEMMAPATH	bound	800	NA	NA	no	4_4	0.2448559482305964	c8	0
spoor.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	0.14436425527996452	0.15564378132051215	1	all_5000	5000	357	spoor	selection3	NA	LEMMAPATH	bound	800	NA	NA	no	4_4	0.25206079251408364	c6	0
spoor.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	0.06767953631496863	0.03763862671515857	1	nav_FOC	434	357	spoor	selection3	NA	LEMMAPATH	bound	800	NA	NA	no	4_4	0.2572305888670424	c8	0
spoor.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	0.0704959262547652	0.05938047039289211	1	all_FOC	800	357	spoor	selection3	NA	LEMMAPATH	bound	800	NA	NA	no	4_4	0.2503322367916099	c8	0
spoor.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	0.18978943844462048	-9.124335322059086e-4	1	nav_5000	5000	357	spoor	weight	NA	LEMMAPATH	bound	417	NA	NA	selection	4_4	0.235601285957403	c8	0
spoor.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	0.22017260418012452	0.03662413357202226	1	all_5000	5000	357	spoor	weight	NA	LEMMAPATH	bound	417	NA	NA	selection	4_4	0.2347563798226158	c6	1
spoor.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	0.13777469944859433	-0.008232324558611708	1	nav_FOC	227	357	spoor	weight	NA	LEMMAPATH	bound	417	NA	NA	selection	4_4	0.22894849086153046	c8	0
spoor.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	0.13971026173350173	-0.004318195861672266	1	all_FOC	417	357	spoor	weight	NA	LEMMAPATH	bound	417	NA	NA	selection	4_4	0.23617434420690697	c8	1
spoor.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	0.17789709096105574	0.005329844256301906	1	nav_5000	5000	357	spoor	weight	NA	LEMMAPATH	bound	800	NA	NA	no	4_4	0.23422489131463867	c8	0
spoor.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	0.2043629598888845	0.0562423224329807	1	all_5000	5000	357	spoor	weight	NA	LEMMAPATH	bound	800	NA	NA	no	4_4	0.23372093069451008	c6	0
spoor.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	0.13425594339769625	0.0017152147783237037	1	nav_FOC	434	357	spoor	weight	NA	LEMMAPATH	bound	800	NA	NA	no	4_4	0.24023279050429336	c8	0
spoor.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	0.13898295919202577	0.007728341052401611	1	all_FOC	800	357	spoor	weight	NA	LEMMAPATH	bound	800	NA	NA	no	4_4	0.2361375101594251	c8	0
spoor.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	0.21223075388247284	-0.05344027169170376	1	nav_5000	5000	354	spoor	NA	group1	LEMMAREL	bound	104	NA	NA	weight	4_4	0.21477054264512682	c8	0
spoor.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	0.2331773517486757	-0.07769002880831923	1	all_5000	5000	354	spoor	NA	group1	LEMMAREL	bound	104	NA	NA	weight	4_4	0.23602838528290726	c6	0
spoor.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	0.22192538445747892	-0.09159700507319946	1	nav_FOC	60	354	spoor	NA	group1	LEMMAREL	bound	104	NA	NA	weight	4_4	0.23932386298605055	c8	0
spoor.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	0.23460118590463216	-0.09529595492139306	1	all_FOC	104	354	spoor	NA	group1	LEMMAREL	bound	104	NA	NA	weight	4_4	0.24109505541690388	c8	0
spoor.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	0.22380335126683829	-0.02667629746909981	1	nav_5000	5000	354	spoor	NA	group1	LEMMAREL	bound	104	NA	NA	selection	4_4	0.20869012458988706	c8	0
spoor.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	0.2655454266064988	-0.034581771667284496	1	all_5000	5000	354	spoor	NA	group1	LEMMAREL	bound	104	NA	NA	selection	4_4	0.2387638170670231	c6	0
spoor.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	0.23329522496102986	-0.059659352875590745	1	nav_FOC	60	354	spoor	NA	group1	LEMMAREL	bound	104	NA	NA	selection	4_4	0.22875154749431115	c8	0
spoor.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	0.24368414782464096	-0.07158658395770244	1	all_FOC	104	354	spoor	NA	group1	LEMMAREL	bound	104	NA	NA	selection	4_4	0.23666106528752384	c8	0
spoor.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	0.21799646920962512	-0.02248033735899755	1	nav_5000	5000	356	spoor	NA	group1	LEMMAREL	bound	139	NA	NA	no	4_4	0.20886937847148912	c8	0
spoor.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	0.2614756740147053	-0.025175167449082374	1	all_5000	5000	356	spoor	NA	group1	LEMMAREL	bound	139	NA	NA	no	4_4	0.23954615767599008	c6	0
spoor.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	0.2406897475122043	-0.06026502079114484	1	nav_FOC	73	356	spoor	NA	group1	LEMMAREL	bound	139	NA	NA	no	4_4	0.2340444008419385	c8	0
spoor.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	0.2464084123122907	-0.06851527976905512	1	all_FOC	139	356	spoor	NA	group1	LEMMAREL	bound	139	NA	NA	no	4_4	0.23822199299459035	c8	0
spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	0.1900605847458374	-0.05604823045768652	1	nav_5000	5000	355	spoor	NA	group2	LEMMAREL	bound	204	NA	NA	weight	4_4	0.2390661478348857	c8	0
spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	0.20167879612008124	-0.10769632905463847	1	all_5000	5000	355	spoor	NA	group2	LEMMAREL	bound	204	NA	NA	weight	4_4	0.24864097885489508	c6	0
spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	0.1692850410207506	-0.07922646156261365	1	nav_FOC	128	355	spoor	NA	group2	LEMMAREL	bound	204	NA	NA	weight	4_4	0.24138584378274489	c8	0
spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	0.16582492084907188	-0.0712678939512076	1	all_FOC	204	355	spoor	NA	group2	LEMMAREL	bound	204	NA	NA	weight	4_4	0.2445481015180447	c8	0
spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	0.2052785256534347	-0.022649751947998294	1	nav_5000	5000	355	spoor	NA	group2	LEMMAREL	bound	204	NA	NA	selection	4_4	0.21821196630739878	c8	0
spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	0.25687709448085866	-0.033333060950255906	1	all_5000	5000	355	spoor	NA	group2	LEMMAREL	bound	204	NA	NA	selection	4_4	0.24285723961775904	c6	0
spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	0.18609018965484198	-0.04206166281626813	1	nav_FOC	128	355	spoor	NA	group2	LEMMAREL	bound	204	NA	NA	selection	4_4	0.22291957236100027	c8	0
spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	0.1823150222690258	-0.0370857246032633	1	all_FOC	204	355	spoor	NA	group2	LEMMAREL	bound	204	NA	NA	selection	4_4	0.2309539442236814	c8	0
spoor.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	0.1946690503463259	-0.017912763381042137	1	nav_5000	5000	356	spoor	NA	group2	LEMMAREL	bound	307	NA	NA	no	4_4	0.220847771624294	c8	0
spoor.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	0.2551182123197524	-0.020525449973870957	1	all_5000	5000	356	spoor	NA	group2	LEMMAREL	bound	307	NA	NA	no	4_4	0.2451293440841934	c6	0
spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	0.1694404000786985	-0.02725286766692383	1	nav_FOC	196	356	spoor	NA	group2	LEMMAREL	bound	307	NA	NA	no	4_4	0.23745666782595093	c8	0
spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	0.16699904313863098	-0.027624755145291585	1	all_FOC	307	356	spoor	NA	group2	LEMMAREL	bound	307	NA	NA	no	4_4	0.2402876637654495	c8	0
spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	0.19706573717126866	-0.05709230245520001	1	nav_5000	5000	355	spoor	NA	group3	LEMMAREL	bound	247	NA	NA	weight	4_4	0.24768791965743767	c8	0
spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	0.22379723943674376	-0.1121846510668151	1	all_5000	5000	355	spoor	NA	group3	LEMMAREL	bound	247	NA	NA	weight	4_4	0.2585460391617436	c6	0
spoor.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	0.16072345581870998	-0.0768666294681584	1	nav_FOC	140	355	spoor	NA	group3	LEMMAREL	bound	247	NA	NA	weight	4_4	0.2509979725565312	c8	0
spoor.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	0.15565540287638335	-0.07099962302028154	1	all_FOC	247	355	spoor	NA	group3	LEMMAREL	bound	247	NA	NA	weight	4_4	0.2556958774618823	c8	0
spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	0.2313351417834863	-0.01080635436060372	1	nav_5000	5000	355	spoor	NA	group3	LEMMAREL	bound	247	NA	NA	selection	4_4	0.2353689920309764	c8	0
spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	0.29758046199308774	0.009335305318537435	1	all_5000	5000	355	spoor	NA	group3	LEMMAREL	bound	247	NA	NA	selection	4_4	0.23722257895794535	c6	0
spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	0.18196993472522768	-0.027056895799312804	1	nav_FOC	140	355	spoor	NA	group3	LEMMAREL	bound	247	NA	NA	selection	4_4	0.23462823517397555	c8	0
spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	0.18379689454971737	-0.027121344510796043	1	all_FOC	247	355	spoor	NA	group3	LEMMAREL	bound	247	NA	NA	selection	4_4	0.23943813495472763	c8	0
spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	0.22328617330674602	-0.004224086785673923	1	nav_5000	5000	356	spoor	NA	group3	LEMMAREL	bound	396	NA	NA	no	4_4	0.23776269546573708	c8	0
spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	0.29807332984743856	0.03062408043999961	1	all_5000	5000	356	spoor	NA	group3	LEMMAREL	bound	396	NA	NA	no	4_4	0.23586158367964524	c6	0
spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	0.17693727293285283	-0.016764953164926537	1	nav_FOC	224	356	spoor	NA	group3	LEMMAREL	bound	396	NA	NA	no	4_4	0.24733877789500777	c8	0
spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	0.1728763894446069	-0.01557615332962737	1	all_FOC	396	356	spoor	NA	group3	LEMMAREL	bound	396	NA	NA	no	4_4	0.24807398039878195	c8	0
